zip_code,latitude,longitude,city,state,county
76574,30.581.504,-97.393.787,Taylor,TX,Williamson
76578,30.546.326,-97.236.259,Thrall,TX,Williamson
78613,30.494.032,-97.628.724,Cedar Park,TX,Williamson
78615,30.487.161,-97.367.571,Coupland,TX,Williamson
78626,30.668.034,-97.574.706,Georgetown,TX,Williamson
78627,30.673.597,-97.646.143,Georgetown,TX,Williamson
78628,30.692.191,-97.756.049,Georgetown,TX,Williamson
78630,30.656.817,-97.602.552,Cedar Park,TX,Williamson
78634,30.551.885,-97.554.189,Hutto,TX,Williamson
78641,30.583.474,-97.857.453,Leander,TX,Williamson
78642,30.715.353,-9.791.191,Liberty Hill,TX,Williamson
78646,30.656.817,-97.602.552,Leander,TX,Williamson
78664,30.530.497,-97.635.103,Round Rock,TX,Williamson
78673,30.741.495,-97.589.147,Walburg,TX,Williamson
78674,30.674.667,-9.759.286,Weir,TX,Williamson
78680,30.656.817,-97.602.552,Round Rock,TX,Williamson
78681,3.052.398,-97.718.672,Round Rock,TX,Williamson
78682,30.656.817,-97.602.552,Round Rock,TX,Williamson
78683,30.656.817,-97.602.552,Round Rock,TX,Williamson
78717,30.493.156,-97.756.517,Austin,TX,Williamson
78729,30.456.713,-97.770.237,Austin,TX,Williamson
27813,35.616.471,-77.935.161,Black Creek,NC,Wilson
27822,35.787.273,-77.856.015,Elm City,NC,Wilson
27851,35.674.077,-78.026.484,Lucama,NC,Wilson
27873,35.649.494,-77.791.845,Saratoga,NC,Wilson
27880,35.738.821,-7.810.039,Sims,NC,Wilson
27883,35.656.386,-77.805.965,Stantonsburg,NC,Wilson
27893,35.723.264,-77.925.269,Wilson,NC,Wilson
27894,35.715.778,-77.904.283,Wilson,NC,Wilson
27895,35.719.923,-77.926.691,Wilson,NC,Wilson
27896,35.771.467,-77.973.007,Wilson,NC,Wilson
37071,36.156.231,-86.304.922,Gladeville,TN,Wilson
37087,36.267.266,-86.291.167,Lebanon,TN,Wilson
37088,36.156.231,-86.304.922,Lebanon,TN,Wilson
37090,36.118.515,-86.263,Lebanon,TN,Wilson
37121,36.156.231,-86.304.922,Mount Juliet,TN,Wilson
37122,36.184.603,-86.468.695,Mount Juliet,TN,Wilson
37136,36.156.231,-86.304.922,Norene,TN,Wilson
37184,36.087.694,-86.151.145,Watertown,TN,Wilson
66710,37.525.023,-95.661.801,Altoona,KS,Wilson
66714,37.611.817,-95.703.812,Benedict,KS,Wilson
66717,37.614.292,-95.703.647,Buffalo,KS,Wilson
66727,37.559.151,-95.743.835,Coyville,KS,Wilson
66736,37.571.672,-95.748.418,Fredonia,KS,Wilson
66757,3.756.084,-95.668.445,Neodesha,KS,Wilson
66759,37.568.982,-95.937.861,New Albany,KS,Wilson
78114,29.162.771,-98.175.887,Floresville,TX,Wilson
78121,2.934.551,-98.087.356,La Vernia,TX,Wilson
78143,2.924.841,-97.828.699,Pandora,TX,Wilson
78147,29.080.236,-98.106.249,Poth,TX,Wilson
78160,29.235.395,-97.934.068,Stockdale,TX,Wilson
78161,29.288.795,-98.050.916,Sutherland Springs,TX,Wilson
22601,39.169.668,-7.816.856,Winchester,VA,Winchester City
22604,39.167.603,-78.168.643,Winchester,VA,Winchester City
5101,43.171.185,-72.623.106,Bellows Falls,VT,Windham
5141,4.299.467,-72.720.362,Cambridgeport,VT,Windham
5146,43.179.936,-72.605.636,Grafton,VT,Windham
5148,43.228.101,-72.787.995,Londonderry,VT,Windham
5154,43.164.738,-7.253.194,Saxtons River,VT,Windham
5155,43.169.854,-72.851.525,South Londonderry,VT,Windham
5158,43.082.635,-72.474.882,Westminster,VT,Windham
5159,43.093.972,-72.456.492,Westminster Station,VT,Windham
5301,42.884.281,-72.760.753,Brattleboro,VT,Windham
5302,4.299.467,-72.720.362,Brattleboro,VT,Windham
5303,4.299.467,-72.720.362,Brattleboro,VT,Windham
5304,4.299.467,-72.720.362,Brattleboro,VT,Windham
5341,42.968.046,-72.812.012,East Dover,VT,Windham
5342,42.795.363,-72.817.838,Jacksonville,VT,Windham
5343,43.012.776,-72.767.275,Jamaica,VT,Windham
5344,4.299.467,-72.720.362,Marlboro,VT,Windham
5345,43.013.138,-72.678.725,Newfane,VT,Windham
5346,43.016.096,-72.534.025,Putney,VT,Windham
5351,42.939.071,-7.272.923,South Newfane,VT,Windham
5353,43.070.341,-72.672.991,Townshend,VT,Windham
5354,42.773.711,-72.520.166,Vernon,VT,Windham
5355,4.300.476,-72.792.004,Wardsboro,VT,Windham
5356,43.013.041,-72.793.787,West Dover,VT,Windham
5357,42.957.233,-7.262.408,West Dummerston,VT,Windham
5358,42.766.519,-72.745.723,West Halifax,VT,Windham
5359,43.133.864,-72.714.573,West Townshend,VT,Windham
5360,43.050.937,-72.825.636,West Wardsboro,VT,Windham
5361,4.278.318,-72.867.891,Whitingham,VT,Windham
5362,42.975.027,-72.673.566,Williamsville,VT,Windham
5363,42.944.039,-72.727.518,Wilmington,VT,Windham
6226,41.845.504,-72.091.889,Willimantic,CT,Windham
6230,41.847.302,-7.202.528,Abington,CT,Windham
6233,41.831.565,-72.020.137,Ballouville,CT,Windham
6234,41.847.758,-71.983.412,Brooklyn,CT,Windham
6235,4.180.294,-72.126.036,Chaplin,CT,Windham
6239,41.864.901,-71.874.354,Danielson,CT,Windham
6241,41.854.975,-71.858.826,Dayville,CT,Windham
6242,41.927.524,-72.041.112,Eastford,CT,Windham
6243,41.844.885,-71.818.941,East Killingly,CT,Windham
6244,41.984.327,-71.981.045,East Woodstock,CT,Windham
6245,42.019.776,-71.941.669,Fabyan,CT,Windham
6246,41.971.116,-71.891.732,Grosvenor Dale,CT,Windham
6247,41.788.756,-71.975.819,Hampton,CT,Windham
6255,41.978.392,-71.899.716,North Grosvenordale,CT,Windham
6256,41.778.469,-72.040.003,North Windham,CT,Windham
6258,41.889.048,-71.968.232,Pomfret,CT,Windham
6259,41.863.133,-7.200.259,Pomfret Center,CT,Windham
6260,41.862.904,-71.887.712,Putnam,CT,Windham
6262,42.021.536,-71.947.077,Quinebaug,CT,Windham
6263,41.839.051,-7.190.634,Rogers,CT,Windham
6264,41.695.803,-72.087.045,Scotland,CT,Windham
6266,41.674.079,-72.172.298,South Windham,CT,Windham
6267,41.943.902,-71.945.253,South Woodstock,CT,Windham
6277,41.975.796,-71.862.047,Thompson,CT,Windham
6278,41.889.043,-72.147.561,Ashford,CT,Windham
6280,41.693.914,-72.137.843,Windham,CT,Windham
6281,41.961.991,-72.014.108,Woodstock,CT,Windham
6282,41.952.846,-72.057.134,Woodstock Valley,CT,Windham
6331,41.696.753,-71.998.277,Canterbury,CT,Windham
6332,41.725.694,-71.909.019,Central Village,CT,Windham
6354,41.704.931,-71.849.772,Moosup,CT,Windham
6373,41.678.546,-71.817.759,Oneco,CT,Windham
6374,41.688.121,-71.884.113,Plainfield,CT,Windham
6377,41.719.948,-71.823.184,Sterling,CT,Windham
6387,41.744.527,-71.913.339,Wauregan,CT,Windham
5001,43.591.821,-72.463.589,White River Junction,VT,Windsor
5009,43.592.039,-72.588.407,White River Junction,VT,Windsor
5030,43.410.672,-72.429.777,Ascutney,VT,Windsor
5031,43.657.625,-7.254.586,Barnard,VT,Windsor
5032,43.758.758,-72.688.169,Bethel,VT,Windsor
5034,43.592.527,-72.621.578,Bridgewater,VT,Windsor
5035,43.599.795,-72.675.164,Bridgewater Corners,VT,Windsor
5037,43.467.179,-72.488.285,Brownsville,VT,Windsor
5047,43.672.103,-72.355.539,Hartford,VT,Windsor
5048,43.573.379,-72.402.698,Hartland,VT,Windsor
5049,43.592.039,-72.588.407,Hartland Four Corners,VT,Windsor
5052,43.591.324,-7.234.903,North Hartland,VT,Windsor
5053,43.709.919,-72.511.882,North Pomfret,VT,Windsor
5055,43.717.918,-723.612,Norwich,VT,Windsor
5056,43.526.289,-72.724.848,Plymouth,VT,Windsor
5059,43.664.059,-72.433.116,Quechee,VT,Windsor
5062,4.347.559,-72.572.818,Reading,VT,Windsor
5065,43.777.365,-72.407.132,Sharon,VT,Windsor
5067,43.697.055,-72.508.042,South Pomfret,VT,Windsor
5068,43.777.096,-72.528.249,South Royalton,VT,Windsor
5071,43.565.888,-72.534.106,South Woodstock,VT,Windsor
5073,43.630.897,-7.248.908,Taftsville,VT,Windsor
5084,43.718.535,-72.443.862,West Hartford,VT,Windsor
5088,43.673.484,-7.231.196,Wilder,VT,Windsor
5089,435.181,-72.418.059,Windsor,VT,Windsor
5091,43.631.348,-72.512.835,Woodstock,VT,Windsor
5142,43.402.135,-72.583.854,Cavendish,VT,Windsor
5143,43.298.315,-72.667.167,Chester,VT,Windsor
5144,43.592.039,-72.588.407,Chester Depot,VT,Windsor
5149,43.376.744,-72.706.913,Ludlow,VT,Windsor
5150,4.333.803,-72.527.652,North Springfield,VT,Windsor
5151,43.409.654,-72.495.851,Perkinsville,VT,Windsor
5153,43.439.854,-72.620.659,Proctorsville,VT,Windsor
5156,4.340.971,-72.586.064,Springfield,VT,Windsor
5161,43.316.142,-72.739.715,Weston,VT,Windsor
5746,43.592.039,-72.588.407,Gaysville,VT,Windsor
5767,43.866.832,-72.851.495,Rochester,VT,Windsor
5772,43.756.978,-72.730.177,Stockbridge,VT,Windsor
79745,31.808.357,-103.113.500,Kermit,TX,Winkler
79789,31.755.315,-103.155.748,Wink,TX,Winkler
71404,31.775.958,-92.795.773,Atlanta,LA,Winn
71410,31.961.279,-92.792.418,Calvin,LA,Winn
71422,32.072.883,-92.565.469,Dodson,LA,Winn
71440,31.951.166,-92.565.884,Joyce,LA,Winn
71471,31.749.699,-92.927.989,Saint Maurice,LA,Winn
71473,32.042.737,-92.449.469,Sikes,LA,Winn
71483,31.914.948,-92.669.269,Winnfield,LA,Winn
50424,4.337.731,-93.803.062,Buffalo Center,IA,Winnebago
50436,43.299.419,-93.684.781,Forest City,IA,Winnebago
50450,43.408.993,-93.567.204,Lake Mills,IA,Winnebago
50453,43.342.548,-93.689.464,Leland,IA,Winnebago
50465,43.464.673,-93.872.202,Rake,IA,Winnebago
50473,43.457.336,-93.674.587,Scarville,IA,Winnebago
50478,43.406.406,-93.748.603,Thompson,IA,Winnebago
54901,44.005.661,-8.855.756,Oshkosh,WI,Winnebago
54902,4.399.461,-88.526.025,Oshkosh,WI,Winnebago
54903,4.406.858,-88.644.873,Oshkosh,WI,Winnebago
54904,44.062.366,-88.623.779,Oshkosh,WI,Winnebago
54906,4.406.858,-88.644.873,Oshkosh,WI,Winnebago
54927,44.103.137,-88.653.949,Butte Des Morts,WI,Winnebago
54934,44.003.153,-88.839.692,Eureka,WI,Winnebago
54947,44.194.993,-88.688.629,Larsen,WI,Winnebago
54952,44.141.025,-88.569.088,Menasha,WI,Winnebago
54956,44.170.785,-88.658.087,Neenah,WI,Winnebago
54957,44.198.944,-88.678.863,Neenah,WI,Winnebago
54963,44.050.782,-88.754.887,Omro,WI,Winnebago
54964,43.956.653,-8.871.918,Pickett,WI,Winnebago
54980,43.988.578,-88.771.167,Waukau,WI,Winnebago
54985,44.070.584,-88.517.762,Winnebago,WI,Winnebago
54986,44.124.886,-88.745.129,Winneconne,WI,Winnebago
61016,42.240.704,-88.983.748,Cherry Valley,IL,Winnebago
61024,42.434.686,-89.213.377,Durand,IL,Winnebago
61063,423.104,-89.311.162,Pecatonica,IL,Winnebago
61072,42.381.926,-89.142.856,Rockton,IL,Winnebago
61073,42.416.908,-89.000.227,Roscoe,IL,Winnebago
61077,42.236.834,-89.357.998,Seward,IL,Winnebago
61079,42.325.364,-89.170.527,Shirland,IL,Winnebago
61080,4.238.648,-89.090.975,South Beloit,IL,Winnebago
61088,42.347.321,-89.194.327,Winnebago,IL,Winnebago
61101,4.233.342,-89.157.198,Rockford,IL,Winnebago
61102,4.222.974,-89.155.825,Rockford,IL,Winnebago
61103,42.341.983,-89.078.829,Rockford,IL,Winnebago
61104,4.225.012,-89.080.254,Rockford,IL,Winnebago
61105,42.325.364,-89.170.527,Rockford,IL,Winnebago
61106,42.325.364,-89.170.527,Rockford,IL,Winnebago
61107,42.284.055,-8.901.621,Rockford,IL,Winnebago
61108,42.247.643,-88.999.892,Rockford,IL,Winnebago
61109,42.196.681,-89.065.539,Rockford,IL,Winnebago
61110,42.325.364,-89.170.527,Rockford,IL,Winnebago
61111,42.341.767,-89.004.716,Loves Park,IL,Winnebago
61112,42.246.231,-8.897.517,Rockford,IL,Winnebago
61114,42.318.492,-88.997.248,Rockford,IL,Winnebago
61115,42.354.546,-89.039.675,Machesney Park,IL,Winnebago
61125,42.325.364,-89.170.527,Rockford,IL,Winnebago
61126,42.325.364,-89.170.527,Rockford,IL,Winnebago
61130,42.325.364,-89.170.527,Loves Park,IL,Winnebago
61131,42.325.364,-89.170.527,Loves Park,IL,Winnebago
61132,42.325.364,-89.170.527,Loves Park,IL,Winnebago
52101,43.294.252,-91.789.582,Decorah,IA,Winneshiek
52132,43.168.758,-91.867.666,Calmar,IA,Winneshiek
52133,43.136.114,-91.664.324,Castalia,IA,Winneshiek
52144,43.268.916,-91.924.788,Fort Atkinson,IA,Winneshiek
52149,43.463.765,-91.689.862,Highlandville,IA,Winneshiek
52161,43.142.181,-91.763.097,Ossian,IA,Winneshiek
52165,43.253.702,-91.880.018,Ridgeway,IA,Winneshiek
52168,43.203.195,-91.944.055,Spillville,IA,Winneshiek
55910,44.085.616,-91.946.134,Altura,MN,Winona
55925,43.935.613,-91.606.021,Dakota,MN,Winona
55942,44.019.989,-9.168.187,Homer,MN,Winona
55952,43.944.412,-91.880.535,Lewiston,MN,Winona
55959,44.081.907,-9.173.508,Minnesota City,MN,Winona
55969,44.099.266,-91.819.882,Rollingstone,MN,Winona
55972,43.960.809,-91.922.346,Saint Charles,MN,Winona
55979,4.392.098,-91.969.704,Utica,MN,Winona
55987,44.029.975,-91.700.889,Winona,MN,Winona
55988,44.025.217,-91.770.781,Stockton,MN,Winona
35540,34.229.897,-87.358.538,Addison,AL,Winston
35541,34.095.345,-87.188.237,Arley,AL,Winston
35551,34.145.939,-87.373.241,Delmar,AL,Winston
35553,34.121.357,-87.360.437,Double Springs,AL,Winston
35565,34.179.569,-87.505.293,Haleyville,AL,Winston
35572,34.188.775,-872.786,Houston,AL,Winston
35575,34.049.571,-87.552.646,Lynn,AL,Winston
35577,34.093.409,-87.600.815,Natural Bridge,AL,Winston
39339,33.101.687,-89.068.098,Louisville,MS,Winston
39346,32.980.751,-89.108.325,Noxapater,MS,Winston
26138,39.040.511,-81.371.951,Brohard,WV,Wirt
26141,39.040.511,-81.371.951,Creston,WV,Wirt
26143,39.032.058,-81.380.692,Elizabeth,WV,Wirt
26152,39.040.511,-81.371.951,Munday,WV,Wirt
26160,39.040.511,-81.371.951,Palestine,WV,Wirt
24215,36.923.445,-82.796.445,Andover,VA,Wise
24216,36.940.452,-82.665.879,Appalachia,VA,Wise
24219,36.894.806,-82.654.215,Big Stone Gap,VA,Wise
24230,36.971.586,-82.475.496,Coeburn,VA,Wise
24246,36.864.429,-82.737.469,East Stone Gap,VA,Wise
24279,37.088.727,-82.623.231,Pound,VA,Wise
24283,36.936.767,-82.364.288,Saint Paul,VA,Wise
24285,36.950.943,-82.786.715,Stonega,VA,Wise
24293,37.002.843,-82.570.697,Wise,VA,Wise
76023,33.111.268,-97.638.617,Boyd,TX,Wise
76071,33.006.977,-97.492.336,Newark,TX,Wise
76073,33.097.605,-97.727.516,Paradise,TX,Wise
76078,33.092.103,-97.480.329,Rhome,TX,Wise
76225,33.355.828,-97.708.353,Alvord,TX,Wise
76234,33.260.148,-97.610.974,Decatur,TX,Wise
76246,33.317.914,-97.609.392,Greenwood,TX,Wise
76267,33.378.039,-9.739.219,Slidell,TX,Wise
76426,33.174.802,-97.697.401,Bridgeport,TX,Wise
76431,33.301.868,-97.814.354,Chico,TX,Wise
41301,37.728.737,-83.494.029,Campton,KY,Wolfe
41313,37.740.503,-83.475.446,Bethany,KY,Wolfe
41332,37.798.052,-83.420.976,Hazel Green,KY,Wolfe
41342,37.740.503,-83.475.446,Lee City,KY,Wolfe
41360,37.772.774,-83.631.377,Pine Ridge,KY,Wolfe
41365,37.715.699,-83.636.349,Rogers,KY,Wolfe
26101,39.286.315,-8.155.477,Parkersburg,WV,Wood
26102,39.218.276,-81.497.865,Parkersburg,WV,Wood
26103,39.236.427,-81.540.501,Parkersburg,WV,Wood
26104,3.928.037,-81.493.574,Parkersburg,WV,Wood
26105,39.324.924,-81.538.034,Vienna,WV,Wood
26106,39.218.276,-81.497.865,Parkersburg,WV,Wood
26120,39.218.276,-81.497.865,Mineral Wells,WV,Wood
26121,39.218.276,-81.497.865,Mineral Wells,WV,Wood
26133,39.155.706,-81.736.307,Belleville,WV,Wood
26142,39.216.011,-8.148.079,Davisville,WV,Wood
26150,39.189.677,-81.513.911,Mineral Wells,WV,Wood
26169,39.218.276,-81.497.865,Rockport,WV,Wood
26180,39.218.276,-81.497.865,Walker,WV,Wood
26181,39.206.816,-8.165.769,Washington,WV,Wood
26184,39.322.871,-81.401.137,Waverly,WV,Wood
26187,39.367.796,-81.455.899,Williamstown,WV,Wood
43402,41.376.449,-83.613.714,Bowling Green,OH,Wood
43403,4.139.235,-83.648.996,Bowling Green,OH,Wood
43406,41.334.031,-83.542.092,Bradner,OH,Wood
43413,41.226.545,-83.664.525,Cygnet,OH,Wood
43414,4.139.235,-83.648.996,Dunbridge,OH,Wood
43437,41.255.902,-83.602.198,Jerry City,OH,Wood
43441,41.536.132,-8.345.938,Lemoyne,OH,Wood
43443,41.457.596,-83.473.648,Luckey,OH,Wood
43447,41.426.265,-83.512.454,Millbury,OH,Wood
43450,41.398.798,-83.484.086,Pemberville,OH,Wood
43451,41.315.346,-83.621.091,Portage,OH,Wood
43457,41.336.722,-83.466.992,Risingsun,OH,Wood
43460,41.458.371,-83.529.646,Rossford,OH,Wood
43462,41.283.902,-8.372.564,Rudolph,OH,Wood
43463,41.509.051,-83.508.531,Stony Ridge,OH,Wood
43465,41.462.958,-8.349.109,Walbridge,OH,Wood
43466,41.296.984,-83.524.683,Wayne,OH,Wood
43467,4.124.264,-83.489.583,West Millgrove,OH,Wood
43511,41.259.285,-83.811.421,Custar,OH,Wood
43522,41.394.707,-83.834.935,Grand Rapids,OH,Wood
43525,41.466.702,-83.705.486,Haskins,OH,Wood
43529,41.187.234,-83.784.704,Hoytville,OH,Wood
43541,41.300.891,-83.829.596,Milton Center,OH,Wood
43551,41.535.057,-83.577.701,Perrysburg,OH,Wood
43552,4.139.235,-83.648.996,Perrysburg,OH,Wood
43565,41.423.102,-83.747.936,Tontogany,OH,Wood
43569,4.135.002,-83.796.033,Weston,OH,Wood
43619,41.596.099,-83.485.681,Northwood,OH,Wood
44817,41.217.112,-83.535.075,Bloomdale,OH,Wood
45872,41.204.236,-836.837,North Baltimore,OH,Wood
54404,44.466.554,-9.002.136,Marshfield,WI,Wood
54410,44.535.658,-90.007.245,Arpin,WI,Wood
54412,44.559.652,-9.000.532,Auburndale,WI,Wood
54413,44.298.272,-90.140.404,Babcock,WI,Wood
54415,44.619.128,-89.918.563,Blenker,WI,Wood
54441,44.645.875,-90.105.056,Hewitt,WI,Wood
54449,44.589.394,-90.190.595,Marshfield,WI,Wood
54454,44.598.179,-89.904.543,Milladore,WI,Wood
54457,44.299.968,-89.920.843,Nekoosa,WI,Wood
54466,44.408.897,-90.190.911,Pittsville,WI,Wood
54469,44.350.934,-89.876.274,Port Edwards,WI,Wood
54472,44.466.554,-9.002.136,Marshfield,WI,Wood
54475,44.474.097,-89.795.501,Rudolph,WI,Wood
54489,44.462.338,-90.003.283,Vesper,WI,Wood
54494,44.379.694,-89.918.546,Wisconsin Rapids,WI,Wood
54495,44.388.082,-89.922.751,Wisconsin Rapids,WI,Wood
75410,32.815.881,-95.705.636,Alba,TX,Wood
75444,32.777.228,-95.407.675,Golden,TX,Wood
75494,32.944.701,-95.306.215,Winnsboro,TX,Wood
75497,32.891.514,-95.579.297,Yantis,TX,Wood
75765,32.648.003,-9.523.372,Hawkins,TX,Wood
75773,32.713.422,-95.485.939,Mineola,TX,Wood
75783,32.782.264,-9.544.337,Quitman,TX,Wood
51004,42.336.668,-95.962.495,Anthon,IA,Woodbury
51007,42.421.334,-96.165.179,Bronson,IA,Woodbury
51015,42.345.024,-96.087.523,Climbing Hill,IA,Woodbury
51016,42.394.029,-95.969.596,Correctionville,IA,Woodbury
51018,42.355.069,-96.015.944,Cushing,IA,Woodbury
51019,42.339.186,-96.016.316,Danbury,IA,Woodbury
51026,42.300.778,-96.092.119,Hornick,IA,Woodbury
51030,42.475.035,-9.603.323,Lawton,IA,Woodbury
51039,42.444.948,-96.069.377,Moville,IA,Woodbury
51044,42.298.397,-95.972.137,Oto,IA,Woodbury
51048,42.394.713,-96.017.208,Pierson,IA,Woodbury
51052,42.399.824,-9.611.349,Salix,IA,Woodbury
51054,42.387.867,-96.335.924,Sergeant Bluff,IA,Woodbury
51055,42.345.513,-96.048.349,Sloan,IA,Woodbury
51056,42.347.007,-96.037.409,Smithland,IA,Woodbury
51101,42.494.745,-96.399.356,Sioux City,IA,Woodbury
51102,42.368.406,-96.317.951,Sioux City,IA,Woodbury
51103,42.523.895,-96.435.508,Sioux City,IA,Woodbury
51104,42.472.367,-96.106.247,Sioux City,IA,Woodbury
51105,42.481.003,-96.403.691,Sioux City,IA,Woodbury
51106,42.471.097,-96.338.435,Sioux City,IA,Woodbury
51108,425.336,-96.354.682,Sioux City,IA,Woodbury
51109,42.527.558,-96.453.358,Sioux City,IA,Woodbury
51111,42.423.688,-96.378.007,Sioux City,IA,Woodbury
40347,38.145.835,-84.718.028,Midway,KY,Woodford
40383,37.998.762,-84.737.666,Versailles,KY,Woodford
40384,38.021.292,-84.745.488,Versailles,KY,Woodford
40386,38.021.292,-84.745.488,Versailles,KY,Woodford
61516,40.853.248,-89.131.937,Benson,IL,Woodford
61530,40.705.084,-89.376.702,Eureka,IL,Woodford
61545,40.879.257,-89.370.304,Lowpoint,IL,Woodford
61548,40.833.004,-89.358.019,Metamora,IL,Woodford
61561,40.793.501,-89.238.985,Roanoke,IL,Woodford
61729,40.617.077,-89.183.981,Congerville,IL,Woodford
61738,40.684.846,-89.106.751,El Paso,IL,Woodford
61742,40.661.248,-89.289.652,Goodfield,IL,Woodford
61760,40.838.957,-89.066.126,Minonk,IL,Woodford
61771,40.742.182,-89.134.822,Secor,IL,Woodford
72006,35.207.566,-91.372.792,Augusta,AR,Woodruff
72036,35.004.397,-91.252.284,Cotton Plant,AR,Woodruff
72059,35.179.148,-91.259.428,Gregory,AR,Woodruff
72071,35.179.148,-91.259.428,Howell,AR,Woodruff
72074,35.179.148,-91.259.428,Hunter,AR,Woodruff
72101,35.259.987,-91.219.846,Mc Crory,AR,Woodruff
72123,3.525.881,-91.236.983,Patterson,AR,Woodruff
72189,35.179.148,-91.259.428,Mc Crory,AR,Woodruff
73717,36.826.594,-98.640.045,Alva,OK,Woods
73731,36.662.062,-98.562.972,Dacoma,OK,Woods
73746,36.695.512,-98.994.721,Hopeton,OK,Woods
73842,36.768.905,-99.112.676,Freedom,OK,Woods
73860,36.671.897,-98.974.629,Waynoka,OK,Woods
66758,37.998.206,-95.622.106,Neosho Falls,KS,Woodson
66761,37.914.531,-9.556.937,Piqua,KS,Woodson
66777,37.814.423,-9.588.888,Toronto,KS,Woodson
66783,37.884.741,-95.723.555,Yates Center,KS,Woodson
73801,36.438.017,-99.442.977,Woodward,OK,Woodward
73802,36.431.095,-99.534.157,Woodward,OK,Woodward
73841,36.572.183,-99.573.764,Fort Supply,OK,Woodward
73852,36.460.397,-99.202.631,Mooreland,OK,Woodward
73853,36.490.567,-99.280.828,Mutual,OK,Woodward
73857,3.627.581,-9.933.784,Sharon,OK,Woodward
1005,4.232.916,-72.139.465,Barre,MA,Worcester
1031,42.352.554,-72.205.724,Gilbertville,MA,Worcester
1037,42.347.856,-72.225.251,Hardwick,MA,Worcester
1068,42.346.144,-72.058.847,Oakham,MA,Worcester
1074,42.375.998,-72.149.388,South Barre,MA,Worcester
1083,42.204.027,-72.199.439,Warren,MA,Worcester
1092,42.202.887,-72.229.025,West Warren,MA,Worcester
1094,42.358.201,-72.140.846,Wheelwright,MA,Worcester
1331,42.547.302,-72.183.903,Athol,MA,Worcester
1366,42.459.632,-72.182.962,Petersham,MA,Worcester
1368,42.672.182,-72.196.376,Royalston,MA,Worcester
1420,42.583.689,-71.816.767,Fitchburg,MA,Worcester
1430,42.654.906,-71.920.942,Ashburnham,MA,Worcester
1436,42.601.427,-72.083.838,Baldwinville,MA,Worcester
1438,42.551.681,-72.029.434,East Templeton,MA,Worcester
1440,42.582.529,-72.025.884,Gardner,MA,Worcester
1441,42.364.807,-71.896.868,Westminster,MA,Worcester
1451,42.500.187,-71.575.864,Harvard,MA,Worcester
1452,42.483.895,-72.011.516,Hubbardston,MA,Worcester
1453,42.471.316,-71.837.509,Leominster,MA,Worcester
1462,42.583.322,-71.752.266,Lunenburg,MA,Worcester
1467,42.487.056,-71.613.078,Still River,MA,Worcester
1468,42.555.059,-72.072.285,Templeton,MA,Worcester
1473,42.549.489,-71.913.219,Westminster,MA,Worcester
1475,42.661.612,-72.047.876,Winchendon,MA,Worcester
1477,42.364.807,-71.896.868,Winchendon Springs,MA,Worcester
1501,42.184.835,-71.947.184,Auburn,MA,Worcester
1503,423.129,-71.841.656,Berlin,MA,Worcester
1504,42.114.078,-71.799.785,Blackstone,MA,Worcester
1505,42.300.037,-71.943.458,Boylston,MA,Worcester
1506,4.219.169,-72.105.011,Brookfield,MA,Worcester
1507,4.213.277,-71.972.627,Charlton,MA,Worcester
1508,42.109.748,-72.079.455,Charlton City,MA,Worcester
1509,42.364.807,-71.896.868,Charlton Depot,MA,Worcester
1510,42.413.972,-71.687.523,Clinton,MA,Worcester
1515,42.205.311,-72.049.907,East Brookfield,MA,Worcester
1516,42.113.076,-71.891.139,Douglas,MA,Worcester
1517,42.364.807,-71.896.868,East Princeton,MA,Worcester
1518,42.106.405,-72.114.045,Fiskdale,MA,Worcester
1519,42.203.944,-71.682.862,Grafton,MA,Worcester
1520,42.336.791,-71.845.316,Holden,MA,Worcester
1522,42.264.629,-71.795.442,Jefferson,MA,Worcester
1523,42.427.188,-7.191.177,Lancaster,MA,Worcester
1524,42.238.192,-72.012.379,Leicester,MA,Worcester
1525,42.364.807,-71.896.868,Linwood,MA,Worcester
1526,42.364.807,-71.896.868,Manchaug,MA,Worcester
1527,42.255.642,-71.819.961,Millbury,MA,Worcester
1529,42.124.662,-71.846.943,Millville,MA,Worcester
1531,42.320.938,-72.128.644,New Braintree,MA,Worcester
1532,42.322.118,-7.164.282,Northborough,MA,Worcester
1534,42.207.191,-71.856.807,Northbridge,MA,Worcester
1535,42.275.382,-72.089.338,North Brookfield,MA,Worcester
1536,42.407.556,-71.860.402,North Grafton,MA,Worcester
1537,42.166.241,-71.891.052,North Oxford,MA,Worcester
1538,42.364.807,-71.896.868,North Uxbridge,MA,Worcester
1540,42.109.223,-71.855.444,Oxford,MA,Worcester
1541,42.451.926,-71.880.057,Princeton,MA,Worcester
1542,42.220.085,-71.914.361,Rochdale,MA,Worcester
1543,42.383.516,-7.195.463,Rutland,MA,Worcester
1545,42.286.992,-71.715.313,Shrewsbury,MA,Worcester
1546,42.364.807,-71.896.868,Shrewsbury,MA,Worcester
1550,42.129.251,-72.031.155,Southbridge,MA,Worcester
1560,42.176.544,-71.681.912,South Grafton,MA,Worcester
1561,42.443.539,-71.686.137,South Lancaster,MA,Worcester
1562,42.254.837,-72.065.612,Spencer,MA,Worcester
1564,42.366.765,-71.939.375,Sterling,MA,Worcester
1566,4.210.273,-72.080.996,Sturbridge,MA,Worcester
1568,42.175.591,-71.603.197,Upton,MA,Worcester
