Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS
75075,TX,1.32,9729.0,11/10/2010,30.26,-97.74,4;88,Dallas,48085
76801,TX,1.32,6270.0,06/29/2012,32.64,-96.91,4;98,Collin,55009
78746,TX,1.36,12447.12,12/22/2004,33.04,-96.74,5;51,Brown,48453
78722,TX,1.38,15929.32,07/22/2008,31.72,-98.97,4;78,Travis,48453
78758,TX,1.38,9315.0,04/26/2010,30.26,-97.74,4;80,Travis,48453
78756,TX,1.38,,09/28/2011,30.26,-97.74,4;73,Travis,48453
78259,TX,1.4,22896.0,07/17/2012,30.26,-97.74,4;72,Travis,48029
75025,TX,1.4,13750.0,10/13/2010,30.26,-97.74,4;54,Bexar,48085
79936,TX,1.41,7755.0,11/16/2011,29.45,-98.50,4;96,Collin,48141
75006,TX,1.41,27648,1/10/2010,33.04,-96.74,7;38,El Paso,48113
78749,TX,1.41,,09/29/2011,31.84,-106.43,4;93,Dallas,48453
78261,TX,1.44,10500.0,12/28/2012,32.98,-96.89,4;72,Travis,48029
78261,TX,1.44,10500.0,12/28/2012,30.26,-97.74,4;61,Bexar,48029
78259,TX,1.44,10500.0,12/28/2012,29.45,-98.50,4;61,Bexar,48029
76665,TX,1.44,,06/13/2012,29.45,-98.50,4;54,Bexar,48035
75766,TX,1.44,9800.0,9/10/2012,29.45,-98.50,5;12,Bosque,48073
78703,TX,1.44,5616.0,10/10/2012,31.92,-97.64,4;55,Cherokee,48453
78703,TX,1.44,5616.0,10/10/2012,31.96,-95.26,4;80,Travis,48453
78703,TX,1.44,5616.0,10/10/2012,30.26,-97.74,4;80,Travis,48453
78703,TX,1.44,5616.0,10/10/2012,30.26,-97.74,4;80,Travis,48453
78244,TX,1.48,6669.0,12/26/2012,30.26,-97.74,4;80,Travis,48029
78261,TX,1.48,22980.0,4/5/2010,30.26,-97.74,4;63,Bexar,48029
78749,TX,1.48,19500.0,07/22/2009,29.45,-98.50,4;61,Bexar,48453
78744,TX,1.48,,12/29/2011,29.45,-98.50,4;72,Travis,48453
78723,TX,1.48,,09/20/2011,30.26,-97.74,4;74,Travis,48453
78723,TX,1.48,22940.12,07/26/2011,30.26,-97.74,4;74,Travis,48453
78723,TX,1.48,,07/14/2011,30.26,-97.74,4;74,Travis,48453
75093,TX,1.5,,10/31/2013,30.26,-97.74,4;74,Travis,48085
75173,TX,1.5,18000,10/31/2007,30.26,-97.74,4;99,Collin,48085
78723,TX,1.5,,9/8/2011,33.04,-96.74,4;82,Collin,48453
78746,TX,1.52,5746.0,03/29/2012,33.03,-96.37,4;74,Travis,48453
78702,TX,1.53,12117.0,03/15/2006,30.26,-97.74,4;78,Travis,48453
75785,TX,1.54,9500.0,10/22/2010,30.26,-97.74,4;78,Travis,48073
76543,TX,1.575,8062,12/8/2009,30.26,-97.74,4;52,Cherokee,48027
78727,TX,1.575,9421.33,3/12/2008,31.79,-95.14,4;91,Bell,48453
78746,TX,1.575,11549.0,3/4/2008,31.09,-97.71,4;75,Travis,48453
78759,TX,1.575,11010.0,04/30/2009,30.26,-97.74,4;78,Travis,48453
78705,TX,1.575,8154.78,12/11/2009,30.26,-97.74,4;73,Travis,48453
78721,TX,1.575,11730.92,02/19/2010,30.26,-97.74,4;80,Travis,48453
78762,TX,1.575,12244.09,4/8/2010,30.26,-97.74,4;78,Travis,0
78724,TX,1.575,15023.23,02/18/2009,30.26,-97.74,0,0,48453
78266,TX,1.6,17120.0,09/14/2011,30.26,-97.74,4;68,Travis,48091
76022,TX,1.6,13151,12/18/2009,0,0,4;57,Comal,48439
78704,TX,1.6,8651.0,10/1/2011,30.26,-97.74,5;09,Tarrant,48453
76123,TX,1.62,9720,12/1/2009,29.45,-98.50,4;80,Travis,48439
78704,TX,1.62,18219.0,07/31/2007,32.84,-97.13,5;13,Tarrant,48453
78723,TX,1.62,,09/30/2011,30.26,-97.74,4;80,Travis,48453
75211,TX,1.645,9050.0,4/11/2012,32.75,-97.33,4;74,Travis,48113
75211,TX,1.645,9050.0,04/19/2012,30.26,-97.74,4;90,Dallas,48113
78704,TX,1.65,12367.64,12/22/2005,30.26,-97.74,4;90,Dallas,48453
78723,TX,1.665,18190.0,09/30/2011,32.79,-96.76,4;80,Travis,48453
78749,TX,1.665,,09/29/2011,32.79,-96.76,4;74,Travis,48453
78723,TX,1.665,21645.62,09/20/2011,30.26,-97.74,4;72,Travis,48453
78758,TX,1.665,,04/14/2011,30.26,-97.74,4;74,Travis,48453
78732,TX,16.791,16420.2,3/7/2012,30.26,-97.74,4;73,Travis,48453
78749,TX,1.7,13687.0,01/26/2006,30.26,-97.74,4;78,Travis,48453
78704,TX,1.7,14547.62,01/30/2006,30.26,-97.74,4;72,Travis,48453
78757,TX,1.7,13347.39,4/3/2006,30.26,-97.74,4;80,Travis,48453
78701,TX,1.71,7487.25,6/7/2012,30.26,-97.74,4;72,Travis,48453
78701,TX,1.71,7487.25,6/7/2012,30.26,-97.74,4;88,Travis,48453
