Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS
54601,WI,4.4,29346.0,09/19/2012,44.54,-89.56,3;82,Dane,55063
53717,WI,4.41,37110,08/26/2009,42.97,-88.12,4;04,Jefferson,55025
54923,WI,4.42,29800,10/27/2006,43.53,-89.99,3;87,Burnett,55047
53072,WI,4.424,41009.36,07/14/2003,44.21,-89.49,3;95,Eau Claire,55133
53578,WI,4.48,26215,12/29/2009,44.39,-89.83,3;76,Kenosha,55111
53968,WI,4.48,34390.72,09/14/2010,42.72,-87.80,4;11,La Crosse,55057
54665,WI,4.48,28371.65,6/10/2010,44.73,-87.63,3;91,Dane,55123
53711,WI,4.48,32102.06,01/27/2010,43.06,-87.96,3;78,Green Lake,55025
53040,WI,4.488,35890,07/23/2008,43.10,-89.50,3;91,Waukesha,55131
54540,WI,4.488,37216,12/27/2007,44.11,-88.71,4;01,Sauk,55125
53703,WI,4.5,31690.0,01/17/2012,42.68,-89.07,3;78,Juneau,55025
53024,WI,4.5,16263.0,09/19/2012,0,0,3;77,Vernon,55089
54149,WI,4.5,8012.2,09/19/2012,43.06,-87.96,3;81,Dane,55083
54937,WI,4.5,28074.0,08/26/2010,43.07,-89.38,3;89,Washington,0
53555,WI,4.509,31482,3/6/2006,44.66,-88.23,3;90,Vilas,55021
53555,WI,4.51,35180,08/20/2008,42.92,-89.22,4;01,Dane,55021
53716,WI,4.51,36950,04/28/2009,43.07,-88.90,3;73,Ozaukee,55025
53529,WI,4.51,36550,04/27/2009,46.00,-92.37,3;92,Oconto,55025
53562,WI,4.55,33970,12/27/2006,44.76,-91.27,4;04,Fond Du Lac,55025
53716,WI,4.55,29934,04/26/2007,42.58,-87.85,3;76,0,55025
54927,WI,4.56,37590,07/30/2009,43.82,-91.23,4;11,Columbia,55139
53059,WI,4.6,51425,12/30/2009,43.07,-89.38,3;70,Columbia,55027
53705,WI,4.6,32700.0,09/13/2010,43.97,-88.95,0,Dane,55025
53216,WI,4.62,43100,06/29/2009,43.08,-88.25,3;87,Dane,55079
53726,WI,4.62,36595.0,01/26/2010,43.29,-89.72,3;87,Dane,55025
53951,WI,4.68,37050,12/19/2008,43.65,-90.22,4;06,Dane,55111
53716,WI,4.68,30935.4,09/28/2009,43.55,-90.88,3;91,Winnebago,55025
54914,WI,4.725,31182,11/12/2009,43.07,-89.38,3;96,Dodge,55087
54302,WI,4.752,37091.88,01/30/2009,43.52,-88.23,4;06,Dane,55009
54208,WI,4.752,29189.28,12/29/2009,46.16,-89.23,3;78,Milwaukee,55009
53518,WI,4.76,47243.86,11/25/2008,43.07,-89.38,3;70,Dane,55043
54303,WI,4.8,22025.83,10/26/2007,43.31,-87.95,4;00,Sauk,55009
53711,WI,4.82,29699.0,12/14/2010,45.18,-88.48,3;85,Dane,55025
53562,WI,4.83,30300.0,07/28/2010,43.77,-88.44,4;06,Outagamie,55025
54494,WI,4.86,26680.0,10/27/2010,0,0,3;84,Brown,55141
53588,WI,4.9,48957.31,06/29/2009,43.31,-89.53,4;06,Brown,55111
53221,WI,4.9,32327.0,10/15/2010,43.31,-89.53,3;83,Grant,55079
53151,WI,4.92,38000,11/25/2008,43.07,-89.38,3;91,Brown,55133
54130,WI,4.92,45660,03/26/2009,43.25,-89.50,3;87,Dane,55087
53086,WI,4.92,37986,06/29/2009,43.10,-89.50,3;91,Dane,55131
54426,WI,4.92,43466,09/29/2009,43.07,-89.38,3;92,Wood,55073
54208,WI,4.92,42970.15,09/29/2009,44.09,-88.65,4;01,Sauk,55009
53588,WI,4.928,35840,12/29/2009,43.30,-88.51,3;96,Milwaukee,55111
54601,WI,4.928,41943.0,03/25/2010,43.07,-89.38,3;89,Waukesha,55063
53818,WI,5.0,45540.0,01/30/2012,43.06,-87.96,3;85,Outagamie,55043
53574,WI,5.04,28825.0,10/7/2010,43.07,-89.38,3;82,Washington,55045
53574,WI,5.04,28825.0,11/22/2010,43.45,-89.86,3;82,Marathon,55045
53518,WI,5.04,53409.57,07/31/2008,43.07,-89.38,3;84,Brown,55043
53593,WI,5.04,45695,08/22/2008,44.26,-88.39,3;71,Sauk,55025
54981,WI,5.04,39847.2,10/26/2007,44.52,-87.98,3;80,La Crosse,55135
54406,WI,5.04,31696.88,12/29/2009,44.34,-87.82,3;87,Grant,55097
53217,WI,5.04,41725,10/29/2009,43.18,-90.57,3;85,Green,55079
53954,WI,5.04,39160.0,10/15/2010,44.52,-87.98,3;91,Green,55021
54521,WI,5.04,46017.26,05/27/2010,43.07,-89.38,3;86,Grant,55125
53092,WI,5.04,36850.0,04/28/2010,43.10,-89.50,3;82,Dane,55089
53521,WI,5.04,44370.0,04/13/2010,44.39,-89.83,3;82,Waupaca,55045
53718,WI,5.04,34630.0,03/25/2010,43.17,-90.06,3;91,Portage,55025
53555,WI,5.04,35905.0,01/26/2010,43.06,-87.96,3;93,Milwaukee,55021
53925,WI,5.056,34214,05/24/2004,42.97,-88.12,3;85,Columbia,55021
54481,WI,5.056,68745.29,8/3/2004,44.27,-88.26,3;81,Vilas,55097
54952,WI,5.06,24200.0,12/27/2010,43.33,-88.28,3;86,Ozaukee,55139
54482,WI,5.06,31000.0,11/10/2010,44.92,-89.96,3;80,Green,0
53533,WI,5.06,35420.0,04/13/2010,44.34,-87.82,3;87,Dane,55049
54205,WI,5.1,24100.0,09/19/2012,43.17,-90.06,3;80,Columbia,55061
54107,WI,5.1,44069,01/26/2009,43.82,-91.23,3;86,Columbia,55115
54426,WI,5.12,0.0,9/3/2003,42.73,-90.47,4;07,Portage,55073
54914,WI,5.16,38788.0,12/10/2010,42.81,-89.63,3;87,Winnebago,55087
54208,WI,5.16,22800,12/21/2009,42.81,-89.63,3;80,0,55009
53589,WI,5.17,28979.0,10/15/2010,43.18,-90.57,3;80,Iowa,55025
54247,WI,5.184,45070.0,03/25/2010,42.98,-89.53,3;80,Kewaunee,55071
53521,WI,5.2,23720.0,10/19/2012,44.35,-89.07,3;79,Shawano,55045
54138,WI,5.2,38031.5,09/27/2007,44.44,-89.28,0,Marathon,55083
54426,WI,5.2,58684.38,08/24/2006,43.06,-87.96,3;85,Outagamie,55073
53214,WI,5.25,60470.0,7/12/2010,43.53,-89.30,3;85,Brown,55079
53188,WI,5.25,39000,06/26/2007,45.92,-89.25,3;86,Dane,55133
54660,WI,5.25,44741.34,09/30/2009,43.23,-87.97,3;80,Manitowoc,55081
53217,WI,5.28,74719.0,4/3/2012,42.85,-89.37,3;83,Green,55079
54952,WI,5.28,28590.0,01/30/2012,43.07,-89.38,3;87,Oconto,55139
53562,WI,5.28,27192.4,02/28/2012,43.31,-89.53,3;95,Marathon,55025
53202,WI,5.292,56400,05/23/2008,43.33,-89.02,3;87,Milwaukee,55079
54949,WI,5.3,39280.0,09/19/2012,44.54,-89.56,3;86,Waukesha,55135
53039,WI,5.33,48250,03/26/2009,44.21,-88.43,4;12,Monroe,55027
54911,WI,5.33,28840,11/24/2009,44.57,-89.54,3;80,Milwaukee,55087
54140,WI,5.33,44970,05/29/2009,0,0,3;85,Winnebago,55087
54944,WI,5.344,48480.39,03/20/2006,42.96,-90.13,3;79,Dane,55087
54909,WI,5.344,43609.6,01/18/2006,44.55,-87.61,3;92,Milwaukee,55097
53543,WI,5.376,33028.5,01/28/2012,44.74,-88.44,3;86,Waupaca,55049
53965,WI,5.376,39162.65,09/27/2010,44.92,-89.96,3;80,Dodge,55021
53528,WI,5.376,36387.3,04/13/2010,44.26,-88.39,3;96,Outagamie,55025
53137,WI,5.4,16053.55,08/29/2012,44.34,-87.82,3;82,Outagamie,55055
53181,WI,5.4,38000.0,08/29/2012,42.92,-89.22,3;81,Outagamie,55059
53149,WI,5.4,16369.54,10/19/2012,44.14,-87.82,3;70,Portage,55133
53222,WI,5.4,25501.0,10/29/2012,42.85,-89.37,3;77,Iowa,55079
53588,WI,5.4,49238,04/28/2009,45.29,-88.51,3;78,Columbia,55111
53223,WI,5.4,53781.61,05/23/2008,44.92,-89.96,3;85,Dane,55079
53704,WI,5.4,45067,05/29/2009,43.06,-87.96,3;82,Jefferson,55025
53211,WI,5.4,47508,07/30/2009,43.01,-88.23,3;88,Kenosha,55079
53158,WI,5.4,43370,11/24/2009,43.98,-90.50,3;83,Waukesha,55059
54665,WI,5.4,55133.0,12/14/2010,43.06,-87.96,3;90,Milwaukee,55123
54956,WI,5.4,27507.0,09/13/2010,44.21,-88.43,3;75,Sauk,55139
54235,WI,5.46,43179.04,10/25/2006,43.10,-89.50,3;74,Milwaukee,55029
53212,WI,5.46,52416,12/29/2009,43.06,-87.96,3;76,Dane,55079
54210,WI,5.52,23185.0,01/28/2012,44.46,-88.92,3;82,Milwaukee,55029
53528,WI,5.535,39995,09/24/2008,43.40,-88.70,3;85,Kenosha,55025
54426,WI,5.535,41424.58,08/31/2009,44.26,-88.39,3;85,Vernon,55073
54909,WI,5.6,50608.69,11/7/2006,44.28,-88.31,4;04,Winnebago,55097
54909,WI,5.6,52335.52,06/26/2007,44.33,-88.63,3;83,Door,55097
54481,WI,5.6,53896.16,06/27/2007,44.26,-89.40,3;78,Milwaukee,55097
54983,WI,5.6,56875.95,01/29/2007,43.04,-90.37,3;90,Door,55135
54407,WI,5.6,55149.07,07/26/2007,43.62,-89.77,3;84,Dane,55097
53546,WI,5.6,37719.83,02/26/2009,43.11,-89.64,3;82,Marathon,55105
53963,WI,5.6,62500,11/5/2007,43.01,-88.71,3;83,Portage,55027
54858,WI,5.6,58000,1/10/2008,42.51,-88.25,3;84,Portage,55095
53943,WI,5.6,49500,06/28/2006,42.86,-88.33,3;90,Portage,55111
54981,WI,5.6,56295.58,09/27/2007,43.06,-87.96,3;80,Waupaca,55135
53213,WI,5.6,51264.27,11/12/2009,43.17,-90.06,3;82,Portage,55079
54986,WI,5.64,15957.81,01/17/2012,43.06,-87.96,3;82,Rock,55139
53403,WI,5.64,52100.0,4/7/2010,43.07,-89.38,3;80,Dodge,55101
54165,WI,5.64,49500,09/30/2009,43.06,-87.96,3;82,Polk,55087
54956,WI,5.64,45150.0,10/27/2010,42.52,-87.88,3;81,Sauk,55139
54552,WI,5.64,41003.82,09/15/2010,43.55,-90.88,3;76,Waupaca,55099
53137,WI,5.64,40910.0,09/13/2010,44.16,-88.47,3;67,Milwaukee,55055
53073,WI,5.64,35562.5,04/28/2010,44.83,-87.37,3;94,Winnebago,55117
53508,WI,5.67,40750,12/29/2009,43.06,-87.96,3;85,Racine,55025
54130,WI,5.72,34700.0,12/10/2010,45.25,-87.06,3;85,Outagamie,55087
53558,WI,5.74,46910,02/26/2009,43.11,-89.64,3;85,Winnebago,55025
54130,WI,5.74,51775,10/28/2008,44.92,-89.96,3;73,Price,55087
53149,WI,5.74,50260,07/30/2009,44.26,-89.40,3;73,Jefferson,55133
54667,WI,5.76,36818.45,01/28/2012,44.26,-89.40,3;87,Sheboygan,55123
53066,WI,5.76,68390.0,2/10/2010,44.54,-89.56,3;84,Dane,55133
53105,WI,5.76,53089.0,01/26/2010,44.32,-88.92,3;97,Outagamie,55101
54664,WI,5.76,66650.0,01/26/2010,44.46,-89.31,3;75,Dane,55103
54858,WI,5.76,58650,08/20/2008,42.68,-89.01,3;81,Outagamie,55095
53711,WI,5.76,57875,07/21/2008,43.63,-88.73,3;86,Waukesha,55025
54615,WI,5.76,58625,04/27/2009,45.52,-92.49,3;84,Vernon,55053
53573,WI,5.76,57060,10/28/2008,43.43,-90.03,4;05,Waukesha,55043
53520,WI,5.76,59190,12/22/2009,44.35,-89.07,3;84,Racine,55045
53951,WI,5.76,64345,11/25/2008,43.06,-87.96,3;76,Richland,55111
54406,WI,5.76,47490.49,08/25/2009,44.11,-88.71,3;89,Polk,55097
53807,WI,5.76,55930,08/31/2009,42.72,-87.80,3;74,Dane,55043
54701,WI,5.76,46940.34,09/28/2009,44.51,-88.32,3;75,Jackson,55035
54407,WI,5.76,52377.82,11/24/2009,44.16,-88.47,3;92,Grant,55097
53575,WI,5.76,55000,12/29/2009,45.93,-90.44,3;94,Green,55025
53085,WI,5.76,57948,10/29/2009,43.01,-88.71,4;01,Sauk,55117
54406,WI,5.76,47406.35,10/29/2009,43.74,-87.97,3;99,Portage,55097
53913,WI,5.76,57700,10/29/2009,42.86,-89.53,3;89,Grant,55111
54962,WI,5.76,47811.3,08/25/2009,44.27,-88.26,3;79,Eau Claire,55135
53951,WI,5.76,55529,11/24/2009,43.01,-89.29,3;84,Portage,55111
53961,WI,5.76,62981.58,11/24/2009,44.27,-88.26,3;81,Dane,55111
54407,WI,5.76,50003.66,11/24/2009,42.86,-88.33,3;83,Sheboygan,55097
53589,WI,5.76,57850,11/24/2009,43.65,-90.85,3;94,Portage,55025
53590,WI,5.776,39290.0,4/7/2010,43.10,-88.49,3;81,Sauk,55025
53593,WI,5.8,40560,03/26/2008,42.67,-88.27,3;95,Waupaca,55025
53716,WI,5.805,29000.0,09/13/2010,43.50,-90.67,3;86,Sauk,55025
53560,WI,5.824,39227.88,01/27/2009,45.52,-92.49,3;81,Sauk,55025
54235,WI,5.85,44294.18,07/30/2009,43.07,-89.38,3;82,Portage,55029
53703,WI,5.875,44217.5,03/26/2010,44.29,-90.84,3;82,Dane,55025
54495,WI,5.88,44979.43,12/29/2009,43.18,-90.43,3;84,Dane,55141
54451,WI,5.92,25598.0,01/17/2012,42.61,-89.37,3;83,Dane,55119
53142,WI,5.92,66462.0,12/14/2010,43.45,-89.86,3;81,Dane,55059
53543,WI,5.92,62550.0,07/14/2010,44.44,-89.28,3;95,Dane,55049
54949,WI,5.92,35900.0,10/27/2010,42.60,-90.43,3;99,Door,55135
54962,WI,5.92,36000.0,09/13/2010,44.82,-91.49,3;93,Dane,55135
53916,WI,5.94,37998.09,06/28/2010,44.46,-89.31,4;06,Wood,55027
54208,WI,5.98,41615.28,01/17/2012,42.92,-89.38,3;83,Taylor,55009
53963,WI,5.98,41400,12/29/2009,43.72,-87.82,3;82,Kenosha,55027
54130,WI,5.98,40900.0,09/13/2010,44.44,-89.28,4;04,Iowa,55087
53711,WI,6.012,39495,10/24/2005,43.46,-89.74,3;92,Waupaca,55025
53562,WI,6.012,41320,10/30/2007,44.45,-89.03,3;93,Waupaca,55025
54968,WI,6.012,43511.84,01/18/2006,43.45,-89.86,3;78,Dodge,55047
53959,WI,6.075,40350.0,11/30/2010,43.47,-89.91,3;88,Brown,55111
53925,WI,6.075,42140.0,11/30/2010,44.46,-89.31,3;81,Dodge,55021
53507,WI,6.08,61676.57,2/11/2010,42.92,-89.22,3;82,Outagamie,55049
54149,WI,6.08,50360,09/24/2008,43.18,-89.23,3;68,Dane,55083
54981,WI,6.11,29493.75,01/30/2012,42.98,-89.53,3;87,Dane,55135
54901,WI,6.11,42700.0,06/25/2010,43.07,-89.38,3;67,Green Lake,55139
54101,WI,6.11,44300,11/24/2009,43.17,-89.79,3;84,Sauk,55083
54913,WI,6.11,39175.0,07/14/2010,44.83,-87.37,4;01,Columbia,55087
53719,WI,6.11,38402.0,07/14/2010,43.07,-89.38,3;96,Iowa,55025
54913,WI,6.11,39408.0,05/13/2010,44.39,-89.83,3;79,Oconto,55087
53713,WI,6.12,43798,03/22/2006,45.13,-90.34,3;85,Waupaca,55025
53546,WI,6.21,74811.0,4/7/2010,42.58,-87.85,3;80,Winnebago,55105
53575,WI,6.21,52934,07/30/2009,43.04,-90.37,3;83,Oconto,55025
53536,WI,6.21,40225.04,05/13/2010,44.46,-88.92,4;11,Outagamie,55105
54722,WI,6.24,45144.0,01/17/2012,44.45,-89.03,3;85,Dane,55035
53588,WI,6.24,49986,07/27/2007,43.46,-88.83,3;78,Outagamie,55111
53190,WI,6.24,55710,08/24/2007,44.34,-87.82,3;95,Dane,55127
54896,WI,6.24,50886,08/27/2007,43.63,-88.73,3;84,Rock,55113
54913,WI,6.272,58536.68,09/24/2008,44.27,-88.26,3;98,Dane,55087
53913,WI,6.3,47524.0,02/28/2012,43.07,-89.38,3;84,Rock,55111
53066,WI,6.3,33900.0,10/29/2012,43.10,-89.50,4;04,Eau Claire,55133
53705,WI,6.3,53220.0,7/12/2010,43.85,-89.12,3;76,Sauk,55025
53704,WI,6.3,57079.25,03/26/2009,43.53,-89.99,3;95,Walworth,55025
53711,WI,6.3,58638.37,03/26/2009,43.33,-89.02,3;83,Sawyer,55025
53118,WI,6.3,49230,01/29/2008,43.01,-89.89,3;93,Outagamie,55133
53073,WI,6.3,49500,02/28/2008,45.18,-88.48,3;85,Sauk,55117
54501,WI,6.3,51900,11/24/2009,44.35,-89.07,3;73,Waukesha,55085
53574,WI,6.3,51229.91,10/30/2009,44.01,-88.55,4;02,Dane,55045
54658,WI,6.3,50568.4,07/30/2009,44.78,-88.06,3;84,Dane,55123
53521,WI,6.3,41805.0,08/26/2010,44.26,-88.39,3;82,Dane,55045
53021,WI,6.336,47731,08/26/2009,43.07,-89.38,3;74,Waukesha,55089
54423,WI,6.4,70000.0,05/13/2010,44.26,-88.39,4;00,Sheboygan,55097
54981,WI,6.4,73000.0,4/12/2010,43.07,-89.38,4;04,Oneida,55135
54481,WI,6.4,57200,03/26/2009,42.68,-89.01,4;01,Green,55097
54742,WI,6.48,47423.45,05/23/2008,42.92,-89.38,3;75,Vernon,55035
53204,WI,6.48,64759,12/26/2008,42.77,-89.29,3;81,Green,55079
54311,WI,6.5,27500.0,07/30/2012,44.67,-91.12,3;92,Ozaukee,55009
53188,WI,6.534,54325,06/30/2009,43.17,-90.06,3;82,Portage,55133
53717,WI,6.56,50550,11/25/2008,42.83,-88.73,3;88,Waupaca,55025
54209,WI,6.56,64291.7,12/29/2009,45.82,-91.01,3;86,Portage,55029
53726,WI,6.7,45633.0,10/19/2012,44.26,-88.39,3;79,Eau Claire,55025
53221,WI,6.72,63652.3,02/28/2012,43.46,-89.74,3;79,Milwaukee,55079
53821,WI,6.72,31593.15,2/10/2010,43.10,-88.49,3;85,Brown,55023
53506,WI,6.72,46367.0,10/15/2010,43.07,-89.38,3;80,Waukesha,55049
54022,WI,6.75,30208.0,01/17/2012,43.07,-89.38,3;91,Dane,55093
54022,WI,6.75,50340.38,04/28/2010,43.07,-89.38,3;89,Door,55093
53589,WI,6.8,63175,12/7/2007,43.01,-88.47,3;80,Dane,55025
53703,WI,6.838,63684.0,2/12/2010,43.74,-87.97,3;79,Milwaukee,55025
54960,WI,6.84,41000.0,10/27/2010,45.63,-89.41,4;01,Crawford,55077
53705,WI,6.84,60734.0,04/28/2010,42.81,-89.63,3;79,Iowa,55025
53402,WI,6.88,53900,06/30/2008,43.66,-91.21,4;06,Pierce,55101
53566,WI,6.93,52140.0,11/30/2010,42.85,-89.37,3;82,Pierce,55045
54667,WI,6.97,53385,01/26/2009,43.46,-87.95,3;94,Dane,55123
53717,WI,6.98,60904.62,03/26/2009,44.50,-89.41,3;87,Dane,55025
53517,WI,7.0,49900.0,01/28/2010,44.35,-89.07,3;97,Marquette,55025
54558,WI,7,76321.8,09/28/2009,44.54,-89.56,3;97,Dane,55125
53094,WI,7.128,39999,12/26/2008,44.76,-91.27,3;95,Racine,55055
54220,WI,7.128,57800,07/30/2009,43.06,-87.96,4;04,Green,55071
53114,WI,7.168,58088.0,10/27/2010,44.52,-87.98,3;83,Vernon,55127
53223,WI,7.2,71295.94,4/7/2010,43.01,-88.23,4;00,Dane,55079
54452,WI,7.2,48658,08/29/2006,43.07,-89.38,3;69,Dane,56023
53943,WI,7.2,67300,12/26/2008,45.04,-87.29,3;81,Vilas,55111
53014,WI,7.2,65180,11/5/2007,43.07,-89.38,3;89,Jefferson,55015
53075,WI,7.2,69373.34,06/26/2007,43.06,-87.96,4;01,Manitowoc,55117
53147,WI,7.2,48301,10/29/2009,43.04,-91.14,3;85,Walworth,55127
53072,WI,7.2,68940,10/29/2009,43.18,-90.32,3;92,Milwaukee,55133
53551,WI,7.2,54942.29,10/29/2009,44.85,-92.62,3;75,Lincoln,55055
53188,WI,7.35,50139,04/24/2006,44.85,-92.62,3;86,Sauk,55133
54738,WI,7.35,51274.63,07/30/2009,42.92,-89.22,3;71,Calumet,55121
53217,WI,7.36,69500,06/30/2008,43.07,-89.38,3;85,Sheboygan,55079
53583,WI,7.36,61880.15,06/29/2009,43.96,-89.21,3;91,Walworth,55111
53531,WI,7.36,69300,05/29/2009,43.07,-89.38,3;85,Waukesha,55025
53075,WI,7.38,56975,12/19/2008,42.72,-87.80,3;77,Jefferson,55117
54406,WI,7.38,50647.81,04/28/2009,42.59,-89.64,3;77,Waukesha,55097
53029,WI,7.38,57413,08/26/2009,43.65,-90.85,3;70,Trempealeau,55133
53516,WI,7.38,56227.05,08/31/2009,43.07,-89.38,3;77,Milwaukee,55065
53076,WI,7.392,61400.0,11/10/2010,43.02,-89.82,3;76,Sauk,55131
54981,WI,7.4,35090.0,9/10/2010,45.91,-89.49,3;79,Dane,55135
54981,WI,7.42,45000.0,10/27/2010,43.19,-88.72,3;92,Sheboygan,55135
54961,WI,7.56,54500.0,11/10/2010,44.09,-87.67,3;86,Portage,55135
53590,WI,7.56,64277,01/26/2009,42.60,-88.71,3;83,Waukesha,55025
54481,WI,7.56,63204.44,03/26/2009,43.06,-87.96,3;93,Lafayette,55097
54475,WI,7.6,35641.0,09/19/2012,45.18,-89.70,3;77,Washington,55141
53014,WI,7.65,48000.0,08/26/2010,43.43,-90.03,3;81,Waupaca,55015
54981,WI,7.68,78607.0,04/14/2010,44.02,-88.16,3;74,Waupaca,55135
53207,WI,7.7,63079,09/27/2007,43.55,-87.95,3;82,Waupaca,55079
53066,WI,7.7,53851.64,01/29/2007,42.58,-88.42,3;75,Dane,55133
53072,WI,7.755,49236.0,07/14/2010,43.08,-88.25,3;85,Portage,55133
53559,WI,7.776,96604,11/26/2008,43.07,-88.90,3;85,Wood,55025
53572,WI,7.79,53212.0,2/10/2010,43.01,-88.23,3;82,Calumet,55025
54660,WI,7.995,74134.6,08/31/2009,44.57,-91.47,3;99,Waupaca,55081
54652,WI,8.0,61857.32,05/27/2010,43.06,-87.96,3;80,Milwaukee,55123
53211,WI,8.016,59730,11/29/2004,43.27,-89.72,3;83,Waukesha,55079
53559,WI,8.05,54700,08/26/2009,43.05,-89.07,3;77,Waukesha,55025
53716,WI,8.06,74977.0,12/10/2010,43.55,-87.95,3;85,Dane,55025
53588,WI,8.064,64512.0,02/19/2010,44.44,-89.28,3;78,Dane,55111
53598,WI,8.064,39400,07/30/2009,43.09,-88.34,3;74,Monroe,55025
53588,WI,8.064,64512.0,4/12/2010,42.80,-89.86,3;77,Vernon,55111
53211,WI,8.1,65000.0,08/29/2012,43.27,-88.21,3;86,Milwaukee,55079
53574,WI,8.28,58010.0,06/25/2010,44.35,-89.07,3;84,Dane,55045
54629,WI,8.28,51995.0,08/19/2011,44.35,-89.07,3;92,Dane,55011
53078,WI,8.28,55973.0,09/27/2010,44.39,-88.73,3;91,Sauk,55027
53901,WI,8.4,89917.78,06/27/2003,43.18,-89.23,3;83,Dane,55021
54909,WI,8.4,77412.75,12/21/2007,44.54,-89.56,3;86,Sauk,55097
53717,WI,8.4,59215,06/26/2007,44.49,-89.80,4;06,Milwaukee,55025
53005,WI,8.4,74910,06/26/2008,44.02,-88.16,3;85,Green,55133
54981,WI,8.4,58210,12/14/2009,44.35,-89.07,4;05,Buffalo,55135
54639,WI,8.4,88504.99,10/29/2009,43.06,-87.96,3;85,Dodge,55123
54661,WI,8.46,54329.0,12/22/2010,43.10,-88.49,3;83,Columbia,55121
53083,WI,8.6,66237.0,12/10/2010,43.08,-88.25,3;82,Portage,55117
53590,WI,8.6,59500,05/29/2009,43.17,-89.06,3;94,Dane,55025
54428,WI,8.64,41860.0,01/30/2012,43.00,-89.73,3;69,Waukesha,55067
54913,WI,8.64,69750.0,02/28/2012,43.98,-90.50,3;80,Waupaca,55087
53711,WI,8.64,53192.0,04/17/2012,43.44,-90.75,3;82,Vernon,55025
53562,WI,8.64,101010,01/27/2009,43.06,-87.96,4;01,Trempealeau,55025
53581,WI,8.64,87350,11/26/2008,43.17,-89.06,3;80,Sheboygan,55103
54423,WI,8.64,70230.3,12/29/2009,43.07,-89.38,3;85,Dane,55097
53951,WI,8.64,91900,12/17/2009,43.17,-90.06,3;91,Langlade,55111
53704,WI,8.64,108845,10/29/2009,43.21,-89.34,3;91,Outagamie,55025
54981,WI,8.64,69193.09,08/31/2009,43.17,-90.06,3;91,Dane,55135
54956,WI,8.8,32100.0,07/30/2012,43.06,-87.96,3;99,Dane,55139
53516,WI,8.82,65747.6,11/10/2010,42.81,-89.63,3;95,Richland,55065
53913,WI,8.88,82080.0,11/10/2010,44.11,-91.69,3;84,Portage,55111
53901,WI,8.88,83500.0,04/14/2010,43.31,-88.45,4;01,Sauk,55021
54722,WI,8.96,68968.02,05/21/2010,43.54,-89.46,3;96,Dane,55035
54629,WI,9.0,51995.0,04/23/2012,44.26,-89.40,3;90,Waupaca,55011
53572,WI,9.02,,10/1/2010,43.07,-89.38,3;79,Winnebago,55025
54981,WI,9.02,85000.0,2/12/2010,43.06,-88.11,3;84,Lafayette,55135
53094,WI,9.03,79300,06/30/2009,44.35,-89.07,4;04,Sauk,55055
53073,WI,9.12,59814.81,01/30/2012,43.57,-90.63,3;85,Columbia,55117
53926,WI,9.2,36927.0,10/19/2012,44.00,-91.43,3;84,Eau Claire,55047
54110,WI,9.2,61870.0,09/15/2010,43.82,-87.75,3;82,Buffalo,55015
54110,WI,9.2,61870.0,09/15/2010,43.18,-89.23,3;82,Dane,55015
53704,WI,9.36,56743.0,02/19/2012,45.43,-89.18,3;80,Waupaca,55025
53185,WI,9.36,70000,08/31/2009,44.26,-88.39,3;93,Jefferson,55101
53704,WI,9.4,63750.0,09/15/2010,43.07,-89.38,3;94,Sheboygan,55025
53147,WI,9.4,71533.0,05/27/2010,43.10,-89.50,3;84,Green Lake,55127
53713,WI,9.504,69000.0,11/10/2010,43.33,-90.38,3;85,Calumet,55025
54665,WI,9.6,39036.0,09/19/2012,44.50,-89.41,3;75,Calumet,55123
54307,WI,9.6,75062.07,6/7/2005,43.45,-89.86,3;81,Dane,0
53703,WI,9.66,91830.0,08/27/2010,43.07,-89.38,3;75,Racine,55025
53711,WI,9.66,64385.0,04/28/2010,44.35,-89.07,3;83,Dane,55025
53703,WI,9.675,77787,10/28/2008,44.16,-88.47,3;83,Walworth,55025
54738,WI,9.72,41720.0,08/26/2010,42.80,-89.86,4;04,Dane,55121
53713,WI,9.8,55175.0,4/3/2012,43.46,-89.74,3;74,Vernon,55025
54421,WI,9.8,76959,04/28/2008,43.54,-89.46,4;04,0,55019
53097,WI,9.8,102630,11/23/2009,44.67,-91.12,3;70,Dane,55089
53533,WI,9.8,87028,07/30/2009,44.11,-91.69,4;04,Dane,55049
53713,WI,9.84,87585,11/25/2008,43.00,-89.73,3;90,Dane,55025
53718,WI,9.84,84185,05/29/2009,44.35,-89.07,0,Trempealeau,55025
53575,WI,9.84,76382,07/31/2009,43.19,-88.72,4;04,Dane,55025
53713,WI,9.84,78754,10/29/2009,43.74,-87.97,4;01,Clark,55025
53526,WI,9.856,85400.0,1/2/2012,43.68,-89.19,4;04,Ozaukee,55049
53562,WI,9.856,94073.0,7/12/2010,44.17,-88.06,3;92,Iowa,55025
53705,WI,9.89,76895.0,1/2/2012,44.17,-88.06,4;04,Dane,55025
53713,WI,9.936,70482.0,5/12/2010,43.07,-89.38,3;82,Dane,55025
53703,WI,9.936,88430,06/26/2008,42.76,-88.21,3;83,Dane,55025
53703,WI,9.936,94239.0,09/27/2010,43.07,-89.38,3;85,Dane,55025
54401,WI,9.945,79360,08/25/2009,42.58,-88.42,4;04,Iowa,55073
53703,WI,9.945,93367.0,08/27/2010,43.07,-89.38,4;07,Dane,55025
