Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size
97220,OR,2;52,,07/30/2010,45.57,-122.62,3;33,Multnomah,41051,0
97229,OR,2;52,,10/14/2010,45.57,-122.62,3;33,Washington,55131,0
97230,OR,2;52,,09/15/2010,45.57,-122.62,3;33,Multnomah,41051,0
97232,OR,2;52,,09/29/2010,45.57,-122.62,3;33,Multnomah,41051,0
97266,OR,2;52,,08/27/2010,45.54,-122.64,3;35,Multnomah,41051,0
97266,OR,2;52,,8-2-2010,45.53,-122.60,3;34,Multnomah,41051,0
97086,OR,2;52,,05/24/2011,45.53,-122.60,3;34,0,0,0
97202,OR,2;52,,05/19/2011,45.58,-122.70,3;37,Multnomah,41051,0
97203,OR,2;52,,5-9-2011,45.55,-122.56,3;32,Multnomah,41051,0
97381,OR,2;52,,4-8-2011,45.55,-122.56,3;32,Marion,54049,0
97216,OR,2;52,,2-6-2008,45.55,-122.81,3;49,Multnomah,41051,0
97116,OR,2;53,,12-7-2011,45.54,-122.50,3;25,Washington,55131,0
97123,OR,2;53,,10-5-2011,45.52,-122.64,3;35,Washington,55131,0
97217,OR,2;53,,08/26/2011,45.46,-122.55,3;37,Multnomah,41051,0
