Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS
55105,MN,2.1,,11/7/2008,46.78,-92.11,0,0,38071
56401,MN,2.1,,11/20/2007,0,0,4;22,Saint Louis,27035
56037,MN,2.1,,12/18/2007,46.78,-92.11,0,0,27013
56601,MN,2.1,,10/8/2008,0,0,4;11,Saint Louis,27007
56464,MN,2.1,,12/10/2009,46.78,-92.11,0,0,27159
55405,MN,2.1,,2/8/2010,0,0,4;04,Otter Tail,27053
56481,MN,2.1,,12/18/2009,46.51,-95.37,4;11,Hubbard,27159
56401,MN,2.1,26724.0,11/1/2007,46.91,-95.06,4;01,Dakota,27035
56037,MN,2.1,16883.0,10/22/2007,44.74,-93.07,4;04,Otter Tail,27013
56601,MN,2.1,22062.0,01/16/2009,46.51,-95.37,4;11,Hubbard,27007
56374,MN,2.1,19900.0,8/6/2009,46.91,-95.06,3;93,Winona,27145
56464,MN,2.1,15386.0,09/22/2009,44.04,-91.65,3;93,Winona,27159
56481,MN,2.1,16419.0,11/12/2009,44.04,-91.65,4;08,Wadena,27159
55123,MN,2.1,19974.0,5/4/2007,46.62,-95.08,3;93,Winona,31043
55910,MN,2.1,15800.0,08/17/2006,44.04,-91.65,3;96,Saint Louis,27169
55744,MN,2.1,14995.66,08/25/2006,46.78,-92.11,0,0,27061
55105,MN,2.1,,01/20/2008,0,0,4;09,Hennepin,38071
56482,MN,2.1,12731.0,09/28/2010,44.96,-93.26,4;22,Saint Louis,27159
55438,MN,2.1,22145.0,02/25/2011,46.78,-92.11,0,0,27053
56304,MN,2.11,,10/9/2009,0,0,3;99,Saint Louis,27145
56304,MN,2.112,16165.0,5/12/2009,47.53,-92.24,0,0,27145
55343,MN,2.115,14050.0,9/7/2010,0,0,4;09,Ramsey,27053
55449,MN,2.15,,12/22/2009,44.94,-93.10,4;07,Crow Wing,27003
55304,MN,2.15,,06/17/2010,46.35,-94.19,4;08,Blue Earth,27003
55449,MN,2.15,20640.0,11/13/2009,44.00,-94.07,4;06,Beltrami,27003
55304,MN,2.15,13513.0,4/1/2010,47.48,-94.87,4;08,Wadena,27003
55603,MN,2.16,,09/14/2007,46.74,-95.10,4;14,Hennepin,47095
56437,MN,2.16,,01/29/2010,44.96,-93.26,4;09,Wadena,46121
55337,MN,2.16,21437.0,10/15/2007,46.39,-95.01,4;07,Crow Wing,31043
55603,MN,2.16,19515.54,10/1/2007,46.35,-94.19,4;08,Blue Earth,47095
55746,MN,2.22,16091.18,06/29/2010,44.00,-94.07,4;06,Beltrami,0
55912,MN,2.34,14902,09/19/2007,47.48,-94.87,4;10,Stearns,27099
55912,MN,2.34,,11/20/2007,45.56,-94.31,4;08,Wadena,27099
56477,MN,2.34,,11/17/2008,46.74,-95.10,4;09,Wadena,27159
55108,MN,2.34,24921.0,07/17/2010,46.39,-95.01,4;06,Dakota,38071
55116,MN,2.37,,01/21/2010,44.94,-93.10,3;90,Winona,38071
56201,MN,2.38,,05/20/2008,44.06,-91.93,4;04,Itasca,27067
55112,MN,2.4,25920.0,05/20/2010,47.22,-93.52,4;09,Ramsey,38071
56669,MN,2.4,16200.0,6/9/2011,44.94,-93.10,4;08,Wadena,27071
55112,MN,2.4,,06/17/2010,46.43,-95.13,4;05,Hennepin,38071
56438,MN,2.4,16561.0,03/23/2005,44.96,-93.26,4;10,Stearns,46121
56438,MN,2.46,,12/18/2009,45.55,-94.17,4;10,Stearns,46121
55337,MN,2.52,26712.0,11/19/2009,45.55,-94.17,4;10,Hennepin,31043
55902,MN,2.52,,10/28/2009,44.92,-93.40,4;10,Anoka,27109
55802,MN,2.528,18725.79,11/23/2004,44.96,-93.26,4;10,Anoka,0
55718,MN,2.528,,9/1/2008,45.25,-93.33,4;10,Anoka,27017
55804,MN,2.528,21079.0,7/11/2005,44.96,-93.26,4;10,Anoka,0
55720,MN,2.528,17761.0,1/3/2005,45.25,-93.33,4;21,Lake,27017
55803,MN,2.528,13064.0,9/1/2004,47.41,-91.24,4;12,Todd,0
55804,MN,2.528,11376.0,08/31/2004,46.26,-95.06,4;09,Dakota,0
55116,MN,2.53,17618.0,6/1/2010,44.76,-93.27,4;21,Lake,38071
55116,MN,2.53,18050.0,06/28/2010,47.41,-91.24,4;05,Saint Louis,38071
55417,MN,2.53,22157.0,10/2/2010,47.40,-92.94,0,0,27053
55371,MN,2.56,31644.0,02/20/2007,0,0,3;99,Mower,27095
55405,MN,2.585,,10/6/2010,43.67,-92.97,3;99,Mower,27053
55417,MN,2.585,22157.0,10/2/2010,43.67,-92.97,4;08,Wadena,27053
55906,MN,2.59,16507.0,6/8/2004,46.62,-95.08,4;09,Ramsey,27109
55405,MN,2.6,35000.0,01/21/2006,44.94,-93.10,4;09,Ramsey,27053
55787,MN,2.6,20340.0,10/1/2007,44.94,-93.10,4;15,Kandiyohi,27001
55419,MN,2.63,,05/20/2008,45.12,-95.04,4;10,Ramsey,27053
55117,MN,2.66,,10/20/2011,44.94,-93.10,3;99,Koochiching,38071
55804,MN,2.672,20408.0,11/17/2005,48.41,-93.21,4;10,Ramsey,0
55612,MN,2.672,23700.91,08/14/2006,44.94,-93.10,4;11,Todd,27031
55803,MN,2.672,22969.0,07/26/2006,46.08,-94.86,4;11,Todd,0
55803,MN,2.672,20281.68,12/1/2004,46.08,-94.86,4;09,Dakota,0
55126,MN,2.69,,02/19/2009,44.76,-93.27,3;90,Olmsted,38071
55405,MN,2.7,10350.0,05/25/2010,44.01,-92.47,3;96,Saint Louis,27053
55406,MN,2.7,,7/2/2010,46.78,-92.11,0,0,27053
55406,MN,2.7,20925.0,6/2/2010,0,0,4;07,Carlton,27053
55902,MN,2.7,35864,10/30/2008,46.66,-92.42,4;22,Saint Louis,27109
55406,MN,2.7,24969.0,10/6/2010,46.78,-92.11,0,0,27053
55802,MN,2.72,23315.0,04/26/2006,0,0,4;09,Carlton,0
55082,MN,2.72,,8/3/2007,46.72,-92.49,4;11,Saint Louis,55131
55082,MN,2.72,24550.0,7/1/2007,46.78,-92.11,0,0,55131
55604,MN,2.72,21784.0,11/19/2010,0,0,4;22,Saint Louis,27031
55604,MN,2.72,21784.0,11/19/2010,46.78,-92.11,0,0,27031
55712,MN,2.73,,11/17/2008,0,0,4;09,Ramsey,27115
55118,MN,2.76,,10/28/2010,44.94,-93.10,4;09,Ramsey,31043
55057,MN,2.76,27539.0,10/6/2010,44.94,-93.10,4;08,Hennepin,27131
55057,MN,2.76,27539.0,10/6/2010,44.96,-93.26,4;08,Mille Lacs,27131
55119,MN,2.76,16532.0,10/27/2010,45.57,-93.59,4;14,Hennepin,38071
55407,MN,2.76,20541.0,10/27/2010,44.96,-93.26,4;08,Hennepin,27053
55735,MN,2.8,38300,01/15/2009,44.96,-93.26,3;92,Olmsted,27115
55733,MN,2.8,,02/27/2008,44.01,-92.47,4;14,Hennepin,27017
55804,MN,2.8,,10/17/2007,44.96,-93.26,4;08,Aitkin,0
55735,MN,2.8,,8/12/2008,46.65,-93.11,4;11,Hennepin,27115
56464,MN,2.8,,12/21/2009,44.96,-93.26,4;10,Ramsey,27159
55987,MN,2.8,,01/18/2010,44.94,-93.10,4;22,Saint Louis,27169
56531,MN,2.8,,06/17/2010,46.78,-92.11,0,0,55043
56481,MN,2.8,,07/20/2010,0,0,4;16,Cook,27159
55733,MN,2.8,25268.0,01/15/2008,47.63,-90.71,4;11,Saint Louis,27017
55804,MN,2.8,26280.0,12/1/2007,46.78,-92.11,0,0,0
55735,MN,2.8,33182.0,8/9/2008,0,0,4;11,Saint Louis,27115
56464,MN,2.8,31187.0,10/23/2009,46.78,-92.11,0,0,27159
55987,MN,2.8,39883.0,10/15/2009,0,0,4;08,Ramsey,27169
56481,MN,2.8,25900.0,5/10/2010,44.94,-93.10,4;14,Hennepin,27159
55804,MN,2.8,25048.0,11/2/2006,44.96,-93.26,4;09,Hennepin,0
55082,MN,2.8,17965.87,08/14/2006,44.96,-93.26,4;09,Hennepin,55131
55108,MN,2.82,24689.0,5/1/2010,44.96,-93.26,3;90,Olmsted,38071
55116,MN,2.82,23872.0,05/19/2010,44.01,-92.47,4;09,Hennepin,38071
56601,MN,2.88,7000.0,10/13/1997,44.96,-93.26,3;96,Saint Louis,27007
55616,MN,2.88,,12/15/2008,46.78,-92.11,0,0,47095
55408,MN,2.88,,4/9/2008,0,0,3;99,Washington,27053
