Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size
47408,IN,2;07,,06/21/2012,39.16,-86.52,4,Monroe,55081,0
47401,IN,2;08,,06/21/2013,39.16,-86.52,4;02,Monroe,55081,0
47025,IN,2;1,,5-5-2010,39.10,-84.86,3;99,Dearborn,18029,0
47712,IN,2;12,20800,7-12-2011,37.98,-87.54,4;15,Vanderburgh,18163,9811;320755
47401,IN,2;2,,06/21/2011,39.16,-86.52,4;02,Monroe,55081,0
47401,IN,2;2,,1-11-2012,39.16,-86.52,4;02,Monroe,55081,0
47401,IN,2;2,,09/22/2009,39.16,-86.52,4;02,Monroe,55081,0
47714,IN,2;2,20800,06/26/2011,37.98,-87.54,4;12,Vanderburgh,18163,9454;545455
46204,IN,2;2,96858,9-6-2006,39.77,-86.14,3;88,Marion,54049,44026;36364
47117,IN,2;22,,8-2-2011,38.12,-85.97,4;04,Harrison,54033,0
47401,IN,2;3,,06/21/2013,39.16,-86.52,4;02,Monroe,55081,0
46526,IN,2;3,11500,12-4-2010,41.57,-85.83,3;57,Elkhart,18039,5000
47401,IN,2;3,16000,5-1-2009,39.16,-86.52,4;02,Monroe,55081,6956;521739
47401,IN,2;32,,07/21/2011,39.16,-86.52,4;02,Monroe,55081,0
46077,IN,2;34,,8-1-2008,39.95,-86.27,3;87,Boone,54005,0
47404,IN,2;35,,06/21/2012,39.16,-86.52,4;01,Monroe,55081,0
47404,IN,2;35,,12-9-2011,39.16,-86.52,4;01,Monroe,55081,0
46526,IN,2;35,14824;67,4-5-2012,41.57,-85.83,3;57,Elkhart,18039,6308;370213
47408,IN,2;37,,2-7-2010,39.16,-86.52,4,Monroe,55081,0
47513,IN,2;4,,06/21/2012,38.31,-86.69,4;06,Dubois,18037,0
47408,IN,2;4,,06/21/2010,39.16,-86.52,4,Monroe,55081,0
46992,IN,2;4,,10/15/2008,40.79,-85.82,3;62,Wabash,18169,0
47408,IN,2;4,,2-2-2010,39.16,-86.52,4,Monroe,55081,0
47711,IN,2;44,20800,10/24/2011,37.98,-87.54,4;11,Vanderburgh,18163,8524;590164
47714,IN,2;44,20800,11/29/2011,37.98,-87.54,4;12,Vanderburgh,18163,8524;590164
47714,IN,2;44,20800,11/29/2011,37.98,-87.54,4;12,Vanderburgh,18163,8524;590164
47714,IN,2;44,20800,12-10-2011,37.98,-87.54,4;12,Vanderburgh,18163,8524;590164
47720,IN,2;44,20800,1-10-2012,37.98,-87.54,4;15,Vanderburgh,18163,8524;590164
47401,IN,2;45,,06/21/2013,39.16,-86.52,4;02,Monroe,55081,0
46208,IN,2;45,,5-9-2011,39.77,-86.14,3;88,Marion,54049,0
47408,IN,2;45,,07/21/2011,39.16,-86.52,4,Monroe,55081,0
47803,IN,2;45,,7-1-2011,39.47,-87.38,3;97,Vigo,18167,0
47401,IN,2;45,,07/21/2011,39.16,-86.52,4;02,Monroe,55081,0
46992,IN,2;46,12300,10/20/2008,40.79,-85.82,3;62,Wabash,18169,5000
47403,IN,2;5,,06/21/2012,39.16,-86.52,4;02,Monroe,55081,0
46979,IN,2;5,,9-10-2009,40.41,-86.27,3;74,Howard,48227,0
46571,IN,2;5,12500,09/25/2006,41.53,-85.54,3;57,Lagrange,0,5000
47201,IN,2;52,,06/21/2010,0,0,0,0,18005,0
47201,IN,2;52,17500,9-8-2010,39.21,-85.91,4,Bartholomew,18005,6944;444444
47712,IN,2;55,,06/21/2013,39.21,-85.91,4,Bartholomew,18163,0
