Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size,Annual generated kWh
29061,SC,3,,9-1-2009,33.86,-79.75,4;6,Richland,55103,0,27524;59016
29451,SC,3,,1-6-2007,32.78,-79.99,4;9,Charleston,45019,0,29319;67213
29560,SC,3,,10-1-2008,34.69,-79.89,4;65,Florence,55037,0,27823;77049
29715,SC,3,,7-2-2008,34.86,-83.15,4;61,York,51199,0,27584;42623
29464,SC,3,27000,5-10-2009,33.88,-80.84,4;8,Charleston,45019,9000,28721;31148
29045,SC,3,,7-6-2009,32.80,-79.75,4;6,Kershaw,45055,0,27524;59016
29401,SC,3;01,,3-1-2009,33.86,-79.75,4;77,Charleston,45019,0,28636;94262
29631,SC,3.124,,12-1-2008,35.00,-80.94,4;73,Pickens,45077,0,29472293;99
29073,SC,3;15,,7-5-2009,32.82,-79.86,4;57,Lexington,45063,0,28712;33607
29566,SC,3;15,,10-1-2009,34.16,-80.79,4;68,Horry,45051,0,29403;44262
29585,SC,3;2,,9-2-2008,32.78,-79.99,4;7,Georgetown,45043,0,29997;81421
29576,SC,3;2,,12-1-2008,34.68,-82.81,4;72,Georgetown,45043,0,30125;46448
29575,SC,3;2,,2-1-2008,33.98,-81.22,4;75,Horry,45051,0,30316;93989
29585,SC,3;3,,5-4-2008,33.87,-78.63,4;7,Georgetown,45043,0,30935;2459
29614,SC,3;36,,1-3-2008,33.38,-79.17,4;66,Greenville,45045,0,31229;63934
29407,SC,3;36,,1-4-2008,33.55,-79.05,4;7,Charleston,45019,0,31497;70492
29733,SC,3;44,,6-1-2009,33.69,-78.89,4;66,York,51199,0,31973;20219
29621,SC,3;44,,12-1-2009,33.38,-79.17,4;72,Anderson,48001,0,32384;87432
29449,SC,3;68,,11-1-2009,34.83,-82.37,4;76,Charleston,45019,0,34937;87978
29644,SC,3;87,,11-4-2009,32.78,-79.99,4;7,Greenville,45045,0,36278;60656
29646,SC,4,,12-1-2007,34.93,-81.02,4;66,Greenwood,45047,0,37178;14208
29407,SC,4,,12-1-2008,34.51,-82.64,4;7,Charleston,45019,0,37497;26776
29926,SC,4;05,,11-9-2009,32.75,-80.20,4;87,Beaufort,45013,0,39339;22131
29572,SC,4.156,,8-1-2008,34.69,-82.20,4;66,Horry,45051,0,38628089;62
29572,SC,4;16,,6-1-2008,34.19,-82.15,4;66,Horry,45051,0,38665;26776
29585,SC,4;16,,6-2-2008,32.78,-79.99,4;7,Georgetown,45043,0,38997;15847
29322,SC,4;2,,2-4-2009,32.19,-80.74,4;66,Spartanburg,45083,0,39037;04918
29407,SC,4;2,,1-7-2007,33.69,-78.89,4;7,Charleston,45019,0,39372;13115
29630,SC,4;4,,10-1-2009,33.69,-78.89,4;71,Pickens,45077,0,41334;7541
29640,SC,4;4,,12-3-2008,33.38,-79.17,4;69,Pickens,45077,0,41159;23497
29322,SC,4.701,,7-3-2009,35.11,-82.14,4;66,Spartanburg,45083,0,43693611;48
29691,SC,4;73,,11-6-2009,32.78,-79.99,4;66,Oconee,45073,0,43963;15301
29642,SC,4;84,,12-1-2009,34.72,-82.78,4;71,Pickens,45077,0,45468;22951
29033,SC,4;95,,7-4-2009,34.82,-82.58,4;54,Lexington,45063,0,44823;19672
29078,SC,5,,12-1-2009,35.11,-82.14,4;61,Kershaw,45055,0,45974;04372
29576,SC,5,35000,12/20/2009,34.77,-83.06,4;72,Georgetown,45043,7000,47071;03825
29575,SC,5,35000,12/20/2009,34.82,-82.58,4;75,Horry,45051,7000,47370;21858
29935,SC,5,,12-1-2007,33.95,-81.06,4;82,Beaufort,45013,0,48068;30601
29926,SC,5;04,,2-2-2009,34.22,-80.68,4;87,Beaufort,45013,0,48955;47541
