Zipcode,State,Size (kW DC),Cost,Date Installed
85340,AZ,5.52,44049.6,9/1/2011
85375,AZ,5.52,44049.6,9/6/2011
86326,AZ,5.52,24800.0,9/12/2011
85396,AZ,5.52,26709.0,09/16/2011
85396,AZ,5.52,44049.6,09/16/2011
85085,AZ,5.52,44049.6,09/30/2011
85396,AZ,5.52,60720.0,10/3/2011
85375,AZ,5.52,44049.6,10/4/2011
85122,AZ,5.52,44049.6,10/12/2011
85132,AZ,5.52,44049.6,10/12/2011
85396,AZ,5.52,44160.0,10/19/2011
85379,AZ,5.52,33120.0,10/25/2011
85086,AZ,5.52,44049.6,11/8/2011
85122,AZ,5.52,44049.6,11/16/2011
85387,AZ,5.52,44049.6,11/17/2011
85028,AZ,5.52,44049.6,11/17/2011
85541,AZ,5.52,44049.6,11/21/2011
85367,AZ,5.52,28520.49,11/21/2011
85381,AZ,5.52,17970.1,11/23/2011
86025,AZ,5.52,44160.0,12/1/2011
85086,AZ,5.52,44049.6,12/9/2011
85021,AZ,5.52,24700.0,12/13/2011
85375,AZ,5.52,44049.6,12/16/2011
85387,AZ,5.52,28538.4,12/16/2011
85374,AZ,5.52,44049.6,12/19/2011
86325,AZ,5.52,43608.0,12/21/2011
86335,AZ,5.52,28508.99,12/29/2011
85375,AZ,5.52,44049.6,1/4/2012
85053,AZ,5.52,28564.0,01/13/2012
85032,AZ,5.52,44049.6,2/9/2012
85023,AZ,5.52,30825.0,3/7/2012
85354,AZ,5.52,32449.96,03/21/2012
85396,AZ,5.52,27986.4,03/21/2012
85388,AZ,5.52,27986.4,04/23/2012
85387,AZ,5.52,27999.0,5/8/2012
85254,AZ,5.52,27876.0,05/15/2012
85015,AZ,5.52,28428.0,05/18/2012
85387,AZ,5.52,28759.2,08/17/2012
85387,AZ,5.52,27462.0,08/24/2012
86047,AZ,5.52,28759.2,08/29/2012
86324,AZ,5.52,27462.0,11/13/2012
85032,AZ,5.52,27462.0,11/28/2012
85022,AZ,5.52,27462.0,12/7/2012
85122,AZ,5.52,27462.0,12/18/2012
85375,AZ,5.52,27462.0,1/2/2013
85396,AZ,5.52,27462.0,1/9/2013
85383,AZ,5.52,27462.0,1/9/2013
85286,AZ,5.52,40514,04/21/2009
85381,AZ,5.52,48139.92,6/10/2008
85035,AZ,5.52,28759.0,05/30/2012
85209,AZ,5.52,27462.0,10/12/2012
85286,AZ,5.52,27462.0,10/18/2012
85233,AZ,5.52,27462.0,11/16/2012
85323,AZ,5.52,27462.0,12/14/2012
85249,AZ,5.52,28537.94,3/9/2012
85233,AZ,5.52,28361.0,10/3/2012
85249,AZ,5.52,19237.8,01/20/2012
85284,AZ,5.52,28886.1,03/15/2012
85249,AZ,5.52,28538.4,03/30/2012
85143,AZ,5.52,28736.4,6/1/2012
85301,AZ,5.52,28399.0,07/23/2012
85044,AZ,5.52,46381.0,4/11/2012
85045,AZ,5.52,28538.4,5/11/2012
85286,AZ,5.52,23000.0,8/9/2012
85297,AZ,5.52,21198.0,05/15/2012
85018,AZ,5.52,46550.0,09/13/2012
85614,AZ,5.53,33571.85,9/11/2008
85395,AZ,5.535,37591.13,8/8/2008
85395,AZ,5.535,37458.18,09/25/2008
85028,AZ,5.535,51813.0,10/23/2008
85282,AZ,5.536,34050.0,12/30/2009
85743,AZ,5.544,25779.6,08/17/2012
85614,AZ,5.544,26888.0,03/20/2012
85051,AZ,5.544,20493.0,07/24/2012
85295,AZ,5.544,,8/9/2012
85249,AZ,5.544,,07/20/2012
85119,AZ,5.544,27442.8,8/3/2012
85119,AZ,5.544,26999.28,07/17/2012
85119,AZ,5.544,27442.8,7/10/2012
85263,AZ,5.544,27430.6,06/22/2012
85032,AZ,5.544,20650.3,12/4/2013
85396,AZ,5.544,25779.6,6/1/2012
85122,AZ,5.544,28090.0,7/6/2012
85396,AZ,5.544,25779.6,07/23/2012
85051,AZ,5.544,20493.0,07/25/2012
85387,AZ,5.544,27165.0,9/11/2012
85118,AZ,5.544,26999.28,7/10/2012
85249,AZ,5.544,26999.28,07/20/2012
85295,AZ,5.544,27442.8,8/9/2012
85331,AZ,5.55,30110.88,04/29/2011
86336,AZ,5.55,34037.0,6/9/2009
85373,AZ,5.55,29137.5,07/27/2011
85743,AZ,5.55,42735.0,12/19/2011
85614,AZ,5.55,28247.5,5/10/2011
85048,AZ,5.55,0.0,12/29/2011
85248,AZ,5.55,29926.33,07/19/2011
85387,AZ,5.55,32745.0,4/7/2010
85395,AZ,5.55,30089.26,06/28/2010
85086,AZ,5.55,27157.75,07/13/2011
85043,AZ,5.55,42901.5,01/16/2012
85716,AZ,5.559,26314.0,12/11/2012
85132,AZ,5.559,28682.0,12/19/2012
85701,AZ,5.559,27795.0,3/6/2013
85383,AZ,5.59,26106.15,10/20/2011
85375,AZ,5.59,29306.25,12/6/2010
85383,AZ,5.59,33292.53,12/15/2009
85375,AZ,5.59,0.0,07/19/2011
85607,AZ,5.59,0.0,06/20/2012
85301,AZ,5.59,0.0,12/10/2010
85249,AZ,5.59,0.0,11/22/2010
85284,AZ,5.59,0.0,11/22/2010
85286,AZ,5.59,0.0,11/12/2010
85286,AZ,5.59,0.0,11/8/2010
85298,AZ,5.59,0.0,11/2/2010
85226,AZ,5.59,0.0,10/22/2010
85206,AZ,5.59,0.0,10/13/2010
85226,AZ,5.59,0.0,10/8/2010
85323,AZ,5.59,0.0,07/19/2010
85248,AZ,5.59,29679.75,6/10/2010
85209,AZ,5.59,26683.68,07/28/2011
85374,AZ,5.59,29770.55,2/12/2010
85387,AZ,5.59,30429.75,6/4/2010
85387,AZ,5.59,44608.2,6/11/2010
85351,AZ,5.59,30280.55,9/7/2010
85255,AZ,5.59,40016.0,12/21/2010
85028,AZ,5.59,44608.2,6/2/2011
85032,AZ,5.59,44608.2,06/27/2011
85375,AZ,5.59,44608.2,07/19/2011
85395,AZ,5.59,44608.2,08/22/2011
85351,AZ,5.59,26356.0,09/22/2011
85396,AZ,5.59,44608.2,12/12/2011
85326,AZ,5.59,44608.2,12/27/2011
85541,AZ,5.59,44608.2,01/19/2012
85032,AZ,5.59,44608.2,01/26/2012
85260,AZ,5.59,44608.2,5/10/2012
85396,AZ,5.59,44608.2,05/18/2012
85607,AZ,5.59,29123.9,06/20/2012
85283,AZ,5.59,44608.2,1/9/2012
85249,AZ,5.59,23793.95,1/10/2012
85346,AZ,5.6,41421.0,4/6/2007
86305,AZ,5.6,25200.0,5/12/2011
85131,AZ,5.6,39000.0,09/26/2008
85340,AZ,5.6,39632.4,9/2/2009
85375,AZ,5.6,0.0,12/16/2009
85383,AZ,5.6,0.0,10/20/2011
85928,AZ,5.6,28000.0,12/29/2011
85928,AZ,5.6,46509.0,11/18/2010
85901,AZ,5.6,37398.0,01/15/2008
85340,AZ,5.6,37179.16,12/26/2007
86336,AZ,5.6,38388.25,01/30/2008
85086,AZ,5.6,20000.0,08/29/2013
85283,AZ,5.6,41443.0,01/30/2009
85339,AZ,5.6,36856.0,02/28/2008
85262,AZ,5.6,36568.03,02/18/2008
85234,AZ,5.6,36524.0,12/31/2007
85043,AZ,5.6,35657.0,12/17/2007
85248,AZ,5.6,35791.0,11/13/2007
85202,AZ,5.6,35012.0,10/5/2007
85209,AZ,5.6,35748.0,08/13/2007
85224,AZ,5.6,38273.0,05/22/2007
85750,AZ,5.6,36533.0,3/7/2010
85704,AZ,5.6,34733.0,6/5/2010
85745,AZ,5.6,50400.0,6/2/2011
85719,AZ,5.6,43120.0,11/29/2011
85748,AZ,5.6,50400.0,12/6/2011
85737,AZ,5.6,50400.0,5/3/2011
85295,AZ,5.6,32000.0,6/1/2010
85207,AZ,5.6,30775.81,1/7/2010
85213,AZ,5.6,40335.0,06/19/2009
85233,AZ,5.6,0.0,10/17/2011
85355,AZ,5.6,36928.0,05/14/2007
85374,AZ,5.6,37037.6,05/17/2007
85083,AZ,5.6,36496.07,08/15/2007
85395,AZ,5.6,36150.12,11/19/2007
85377,AZ,5.6,36609.73,11/20/2007
85351,AZ,5.6,36772.26,11/28/2007
85308,AZ,5.6,36363.53,12/11/2007
85086,AZ,5.6,35065.0,12/26/2007
85395,AZ,5.6,36693.2,01/23/2008
85395,AZ,5.6,36961.16,01/23/2008
85250,AZ,5.6,36711.76,7/2/2008
85225,AZ,5.6,41986.0,12/8/2008
85354,AZ,5.6,40992.0,6/8/2009
85355,AZ,5.6,40735.0,06/18/2009
85375,AZ,5.6,48449.7,12/16/2009
85020,AZ,5.6,30820.46,2/11/2010
86325,AZ,5.6,33584.0,04/14/2010
85020,AZ,5.6,33600.0,09/17/2010
85259,AZ,5.6,40581.0,1/7/2011
85395,AZ,5.6,26575.0,2/9/2011
85233,AZ,5.6,50400.0,02/28/2011
85338,AZ,5.6,26600.0,6/2/2011
85374,AZ,5.6,43120.0,06/29/2011
85937,AZ,5.6,26730.0,09/15/2011
85383,AZ,5.6,43288.0,10/20/2011
86336,AZ,5.6,28656.0,2/11/2013
85262,AZ,5.6,36568.03,03/18/2008
85248,AZ,5.6,35791,11/16/2007
85339,AZ,5.6,36856,03/18/2008
85283,AZ,5.6,41443,03/19/2009
85234,AZ,5.6,36524,01/21/2008
85209,AZ,5.6,35748,08/16/2007
85224,AZ,5.6,38273,05/25/2007
85339,AZ,5.6,35657,01/21/2008
85202,AZ,5.6,35012,10/12/2007
85209,AZ,5.6,,07/17/2012
85122,AZ,5.61,37474.8,7/10/2008
85122,AZ,5.61,38183.42,07/31/2008
86301,AZ,5.61,20376.0,11/20/2013
85375,AZ,5.61,38421.0,9/6/2007
85083,AZ,5.61,27208.0,11/13/2013
85331,AZ,5.61,17325.0,11/19/2013
85387,AZ,5.61,16538.0,11/8/2013
86314,AZ,5.61,17391.0,1/10/2014
85032,AZ,5.61,19186.2,12/19/2013
85249,AZ,5.61,18232.5,11/20/2013
85205,AZ,5.61,16617.0,11/15/2013
85225,AZ,5.61,27500.0,10/23/2013
85268,AZ,5.61,20869.2,06/26/2013
85248,AZ,5.61,16549.5,6/12/2013
85284,AZ,5.61,19231.7,03/26/2013
85741,AZ,5.61,18433.95,04/26/2013
85042,AZ,5.61,38000.0,2/9/2010
85303,AZ,5.61,38700.0,06/29/2009
85266,AZ,5.61,41227.39,7/1/2008
85008,AZ,5.61,27000.0,07/28/2010
85355,AZ,5.61,26185.5,12/12/2011
85281,AZ,5.61,19303.45,12/11/2012
85213,AZ,5.61,0.0,07/25/2007
85224,AZ,5.61,32824.61,6/1/2007
86336,AZ,5.625,36562.5,04/19/2010
85048,AZ,5.625,0.0,11/30/2009
85296,AZ,5.625,36699.0,11/10/2009
85248,AZ,5.625,58500.0,09/30/2009
85395,AZ,5.625,38929.0,6/8/2009
86326,AZ,5.625,49868.75,10/20/2009
85260,AZ,5.625,9880.69,11/13/2009
85260,AZ,5.625,9880.69,11/30/2009
86413,AZ,5.63,28125.0,10/28/2010
86336,AZ,5.635,0.0,2/11/2013
85374,AZ,5.635,0.0,03/27/2013
85331,AZ,5.635,0.0,02/14/2013
85395,AZ,5.635,0.0,6/3/2013
85122,AZ,5.635,0.0,8/6/2013
85387,AZ,5.635,0.0,7/2/2013
85086,AZ,5.635,0.0,04/26/2013
85383,AZ,5.635,0.0,7/1/2013
85050,AZ,5.635,0.0,07/23/2013
85326,AZ,5.635,0.0,07/26/2013
85326,AZ,5.635,0.0,7/1/2013
85375,AZ,5.635,0.0,06/14/2013
85083,AZ,5.635,0.0,7/3/2013
85326,AZ,5.635,0.0,08/23/2013
85123,AZ,5.635,0.0,08/16/2013
85375,AZ,5.635,0.0,07/15/2013
85374,AZ,5.635,0.0,12/30/2013
85383,AZ,5.635,0.0,8/9/2013
86301,AZ,5.635,0.0,7/10/2013
86326,AZ,5.635,0.0,7/9/2013
86004,AZ,5.635,20608.0,6/12/2013
85308,AZ,5.635,0.0,8/7/2013
85383,AZ,5.635,0.0,10/2/2013
85145,AZ,5.635,0.0,09/20/2013
85225,AZ,5.635,0.0,10/4/2013
86323,AZ,5.635,0.0,08/16/2013
85383,AZ,5.635,0.0,11/27/2013
85351,AZ,5.635,0.0,09/30/2013
85379,AZ,5.635,0.0,10/4/2013
85326,AZ,5.635,0.0,10/10/2013
85086,AZ,5.635,0.0,9/11/2013
85260,AZ,5.635,0.0,10/28/2013
86333,AZ,5.635,0.0,10/25/2013
86351,AZ,5.635,26540.85,10/9/2013
85374,AZ,5.635,0.0,11/26/2013
86326,AZ,5.635,0.0,11/7/2013
85396,AZ,5.635,0.0,11/14/2013
85383,AZ,5.635,26766.25,01/27/2014
85301,AZ,5.635,0.0,12/17/2013
85303,AZ,5.635,0.0,11/27/2013
85225,AZ,5.635,0.0,11/11/2013
85140,AZ,5.635,0.0,11/6/2013
85142,AZ,5.635,0.0,10/3/2013
85140,AZ,5.635,0.0,09/27/2013
85037,AZ,5.635,0.0,09/25/2013
85140,AZ,5.635,0.0,09/25/2013
85043,AZ,5.635,0.0,09/17/2013
85234,AZ,5.635,0.0,9/6/2013
85297,AZ,5.635,0.0,9/6/2013
85044,AZ,5.635,0.0,9/4/2013
85226,AZ,5.635,0.0,08/29/2013
85119,AZ,5.635,0.0,08/22/2013
85207,AZ,5.635,0.0,08/15/2013
85143,AZ,5.635,0.0,8/12/2013
85303,AZ,5.635,0.0,07/25/2013
85212,AZ,5.635,0.0,04/17/2013
85120,AZ,5.635,0.0,4/8/2013
85051,AZ,5.635,0.0,4/5/2013
85743,AZ,5.635,26540.85,10/10/2013
85541,AZ,5.635,25344.27,2/1/2012
85331,AZ,5.635,33584.6,02/14/2013
85614,AZ,5.64,19522.0,10/30/2012
85362,AZ,5.64,31374.19,05/27/2010
85331,AZ,5.64,0.0,09/16/2010
86315,AZ,5.64,26800.0,09/14/2010
86324,AZ,5.64,30429.0,09/13/2011
85383,AZ,5.64,27586.0,7/6/2011
85375,AZ,5.64,30160.0,06/29/2011
85340,AZ,5.64,27380.0,4/12/2012
86305,AZ,5.64,28200.0,07/28/2011
85331,AZ,5.64,27800.0,9/1/2011
85331,AZ,5.64,25193.76,11/8/2011
85128,AZ,5.64,0.0,01/20/2012
86004,AZ,5.64,31674.0,06/29/2011
85340,AZ,5.64,37000.0,12/6/2010
86301,AZ,5.64,33598.0,12/17/2010
85375,AZ,5.64,25380.0,11/9/2011
85553,AZ,5.64,24454.0,12/23/2010
85373,AZ,5.64,27162.0,12/23/2010
85743,AZ,5.64,45120.0,03/29/2012
85614,AZ,5.64,21569.0,12/11/2012
85745,AZ,5.64,24000.0,3/7/2012
85653,AZ,5.64,17400.0,02/23/2012
85704,AZ,5.64,45120.0,03/22/2012
85718,AZ,5.64,30168.0,02/23/2012
85737,AZ,5.64,30324.0,3/12/2012
85653,AZ,5.64,45120.0,06/14/2012
85713,AZ,5.64,28200.0,12/17/2012
86301,AZ,5.64,26790.0,03/25/2011
85375,AZ,5.64,0.0,7/5/2011
85331,AZ,5.64,25780.0,04/28/2011
85331,AZ,5.64,41400.0,11/28/2011
85375,AZ,5.64,30030.9,05/16/2011
86336,AZ,5.64,31020.0,06/27/2011
86401,AZ,5.64,38350.0,9/6/2012
85929,AZ,5.64,37844.0,09/21/2011
85297,AZ,5.64,30300.0,6/8/2011
85263,AZ,5.64,30300.0,10/18/2012
85268,AZ,5.64,15773.0,10/11/2012
86315,AZ,5.64,22620.0,11/27/2012
85373,AZ,5.64,27185.0,08/15/2012
86305,AZ,5.64,0.0,04/24/2013
85373,AZ,5.64,26900.0,12/5/2011
85607,AZ,5.64,25907.25,02/17/2012
85383,AZ,5.64,0.0,03/13/2012
85375,AZ,5.64,24965.0,2/8/2012
85375,AZ,5.64,0.0,2/8/2012
85375,AZ,5.64,0.0,02/29/2012
85375,AZ,5.64,26395.0,03/19/2012
86301,AZ,5.64,20426.0,04/16/2012
85373,AZ,5.64,0.0,04/27/2012
85373,AZ,5.64,0.0,5/2/2012
85373,AZ,5.64,32980.0,02/22/2012
85375,AZ,5.64,0.0,03/16/2012
86336,AZ,5.64,27440.0,03/28/2012
85375,AZ,5.64,0.0,04/18/2012
85340,AZ,5.64,29880.0,06/18/2012
86301,AZ,5.64,28435.0,05/14/2012
85375,AZ,5.64,19530.0,05/29/2012
85375,AZ,5.64,39480.0,10/12/2012
85375,AZ,5.64,28480.0,06/21/2012
85901,AZ,5.64,22815.3,6/11/2012
85008,AZ,5.64,101012.0,3/6/2013
86336,AZ,5.64,27354.0,9/4/2012
85008,AZ,5.64,33671.0,3/6/2013
85008,AZ,5.64,33671.0,3/6/2013
86336,AZ,5.64,25000.0,04/30/2013
85248,AZ,5.64,,11/28/2011
85383,AZ,5.64,22000.0,10/21/2011
85268,AZ,5.64,29775.0,09/14/2012
85263,AZ,5.64,28800.0,06/20/2012
85248,AZ,5.64,20680.0,05/25/2012
85120,AZ,5.64,30716.0,05/21/2012
85286,AZ,5.64,18408.0,2/6/2013
85743,AZ,5.64,39500.0,12/21/2009
85749,AZ,5.64,31584.0,07/29/2010
85622,AZ,5.64,29836.0,6/5/2010
85741,AZ,5.64,0.0,08/22/2011
85614,AZ,5.64,26835.0,12/21/2010
85614,AZ,5.64,28509.85,01/28/2011
85614,AZ,5.64,0.0,7/8/2011
85718,AZ,5.64,32000.0,06/15/2011
85743,AZ,5.64,0.0,06/21/2011
85730,AZ,5.64,28200.0,9/3/2010
85710,AZ,5.64,28000.0,09/16/2010
85715,AZ,5.64,0.0,11/3/2011
85737,AZ,5.64,31000.0,02/23/2011
85715,AZ,5.64,0.0,08/18/2011
85710,AZ,5.64,29000.0,06/23/2011
85730,AZ,5.64,0.0,08/22/2011
85622,AZ,5.64,30311.0,9/9/2011
85737,AZ,5.64,28500.0,11/22/2010
85748,AZ,5.64,28489.0,05/23/2011
85737,AZ,5.64,27931.48,12/2/2010
85737,AZ,5.64,28410.21,04/27/2011
85747,AZ,5.64,0.0,10/27/2011
85742,AZ,5.64,29600.0,03/16/2010
85653,AZ,5.64,29892.0,04/30/2010
85739,AZ,5.64,24124.83,02/17/2011
85743,AZ,5.64,30000.0,07/29/2011
86401,AZ,5.64,38000.0,05/22/2012
86401,AZ,5.64,21700.0,03/30/2012
86413,AZ,5.64,36000.0,11/17/2011
86406,AZ,5.64,38000.0,11/17/2011
86404,AZ,5.64,30360.0,12/7/2010
86406,AZ,5.64,38000.0,01/26/2011
86404,AZ,5.64,34066.0,08/25/2010
86406,AZ,5.64,26800.0,04/18/2011
85283,AZ,5.64,0.0,08/26/2010
85296,AZ,5.64,30810.0,06/22/2010
85297,AZ,5.64,26100.0,12/22/2011
85297,AZ,5.64,25900.0,11/4/2011
85297,AZ,5.64,26100.0,11/1/2011
85297,AZ,5.64,26100.0,10/26/2011
85226,AZ,5.64,26153.11,10/4/2011
85209,AZ,5.64,25410.0,8/4/2011
85122,AZ,5.64,32900.0,3/3/2010
85029,AZ,5.64,51267.6,3/10/2010
85013,AZ,5.64,51267.6,5/7/2010
86351,AZ,5.64,33150.0,05/17/2010
85388,AZ,5.64,51267.6,05/17/2010
86325,AZ,5.64,32148.0,05/20/2010
85020,AZ,5.64,51267.6,6/7/2010
85387,AZ,5.64,51267.6,06/18/2010
85028,AZ,5.64,28160.84,8/5/2010
85331,AZ,5.64,51267.6,09/16/2010
85396,AZ,5.64,30174.0,09/28/2010
85259,AZ,5.64,33002.0,11/3/2010
85395,AZ,5.64,25812.2,12/6/2010
85333,AZ,5.64,28696.61,01/31/2011
85387,AZ,5.64,45007.2,2/2/2011
85395,AZ,5.64,27611.0,2/9/2011
85345,AZ,5.64,45007.2,3/1/2011
85351,AZ,5.64,30132.54,3/3/2011
85326,AZ,5.64,45007.2,3/10/2011
85326,AZ,5.64,45007.2,03/15/2011
85023,AZ,5.64,50760.0,03/15/2011
85007,AZ,5.64,45250.0,03/29/2011
85086,AZ,5.64,45007.2,4/4/2011
85007,AZ,5.64,45007.0,04/28/2011
85012,AZ,5.64,45007.2,04/29/2011
85541,AZ,5.64,31534.95,05/19/2011
85395,AZ,5.64,45007.2,05/24/2011
85028,AZ,5.64,45007.2,05/26/2011
85028,AZ,5.64,45007.2,6/7/2011
85374,AZ,5.64,29269.0,6/9/2011
85304,AZ,5.64,43428.0,06/17/2011
85326,AZ,5.64,45007.2,06/30/2011
85032,AZ,5.64,45007.0,7/1/2011
85375,AZ,5.64,45007.0,7/5/2011
85308,AZ,5.64,45007.2,7/11/2011
85122,AZ,5.64,28658.0,07/14/2011
85365,AZ,5.64,45007.2,07/21/2011
85027,AZ,5.64,45007.2,07/28/2011
85355,AZ,5.64,43597.2,8/8/2011
85086,AZ,5.64,25300.0,08/16/2011
85326,AZ,5.64,45007.2,08/30/2011
85395,AZ,5.64,22000.0,9/8/2011
85396,AZ,5.64,22000.0,09/26/2011
85022,AZ,5.64,45007.0,09/30/2011
85355,AZ,5.64,29256.92,10/4/2011
85388,AZ,5.64,30516.98,10/4/2011
85379,AZ,5.64,45007.2,10/18/2011
85387,AZ,5.64,45007.2,10/18/2011
86326,AZ,5.64,45007.2,10/26/2011
85308,AZ,5.64,25878.0,10/31/2011
85122,AZ,5.64,45007.2,11/14/2011
85254,AZ,5.64,27000.0,11/15/2011
85395,AZ,5.64,45120.0,11/18/2011
85326,AZ,5.64,22000.0,11/23/2011
85351,AZ,5.64,26553.0,11/23/2011
85388,AZ,5.64,28600.0,12/2/2011
85326,AZ,5.64,22000.0,12/14/2011
85387,AZ,5.64,45007.2,12/19/2011
85354,AZ,5.64,45007.2,12/22/2011
85382,AZ,5.64,45007.2,1/4/2012
85374,AZ,5.64,31918.46,1/6/2012
85374,AZ,5.64,45007.2,1/11/2012
85387,AZ,5.64,45007.2,1/11/2012
85387,AZ,5.64,45007.2,1/12/2012
85032,AZ,5.64,45007.2,01/18/2012
85128,AZ,5.64,45007.2,01/20/2012
85395,AZ,5.64,45007.2,01/26/2012
85387,AZ,5.64,45007.2,2/1/2012
85024,AZ,5.64,45007.2,2/2/2012
85375,AZ,5.64,45007.2,2/8/2012
86327,AZ,5.64,36660.0,2/9/2012
85388,AZ,5.64,34777.0,02/21/2012
85387,AZ,5.64,45007.2,02/27/2012
85306,AZ,5.64,45007.2,02/29/2012
85375,AZ,5.64,45007.2,02/29/2012
85308,AZ,5.64,45007.2,3/1/2012
85122,AZ,5.64,45007.4,3/8/2012
85383,AZ,5.64,45007.2,03/13/2012
86314,AZ,5.64,45007.2,03/14/2012
85085,AZ,5.64,45007.2,03/14/2012
85375,AZ,5.64,45007.2,03/16/2012
85310,AZ,5.64,32477.0,03/16/2012
85085,AZ,5.64,25380.0,03/16/2012
85351,AZ,5.64,29384.4,03/19/2012
85086,AZ,5.64,25774.52,03/26/2012
85225,AZ,5.64,27980.0,03/29/2012
85326,AZ,5.64,39480.0,4/2/2012
85086,AZ,5.64,25380.0,4/5/2012
85379,AZ,5.64,27543.0,4/10/2012
85326,AZ,5.64,29384.4,4/10/2012
85396,AZ,5.64,46080.0,4/11/2012
85379,AZ,5.64,45007.2,4/12/2012
85050,AZ,5.64,23828.0,04/13/2012
85375,AZ,5.64,45007.2,04/18/2012
85382,AZ,5.64,27250.0,04/27/2012
85373,AZ,5.64,45007.2,04/27/2012
85373,AZ,5.64,29436.5,5/2/2012
85374,AZ,5.64,27610.0,5/4/2012
85326,AZ,5.64,21150.0,5/9/2012
85032,AZ,5.64,23000.0,05/14/2012
85364,AZ,5.64,39480.0,05/18/2012
85007,AZ,5.64,21548.0,05/21/2012
85351,AZ,5.64,45007.2,05/29/2012
85338,AZ,5.64,32477.0,06/20/2012
85050,AZ,5.64,45007.2,06/21/2012
85260,AZ,5.64,32477.0,06/25/2012
85374,AZ,5.64,45007.2,7/2/2012
85086,AZ,5.64,22222.0,07/16/2012
85024,AZ,5.64,16622.0,07/24/2012
85308,AZ,5.64,29384.4,07/25/2012
85387,AZ,5.64,32477.0,8/2/2012
85374,AZ,5.64,21752.0,08/27/2012
86018,AZ,5.64,36547.0,09/17/2012
86351,AZ,5.64,33614.4,09/18/2012
85122,AZ,5.64,33614.4,09/27/2012
85301,AZ,5.64,32477.0,11/27/2012
85351,AZ,5.64,18204.6,12/21/2012
85258,AZ,5.64,19740.0,02/26/2013
85203,AZ,5.64,30010.0,05/18/2012
85043,AZ,5.64,42913.0,11/1/2012
85213,AZ,5.64,17176.0,10/2/2012
85140,AZ,5.64,28480.0,8/1/2012
85043,AZ,5.64,27396.0,02/27/2012
85140,AZ,5.64,25380.0,04/23/2012
85297,AZ,5.64,25900.0,1/10/2012
85297,AZ,5.64,26100.0,01/19/2012
85297,AZ,5.64,26100.0,1/10/2012
85213,AZ,5.64,22000.0,04/27/2012
85345,AZ,5.64,25380.0,6/7/2012
85297,AZ,5.64,22000.0,2/9/2012
85283,AZ,5.64,29980.0,01/16/2012
85209,AZ,5.64,22489.0,05/18/2012
85257,AZ,5.64,23499.0,3/7/2012
85051,AZ,5.64,23432.0,4/12/2012
85204,AZ,5.64,29384.0,05/30/2012
85345,AZ,5.64,23142.0,6/1/2012
85042,AZ,5.64,31140.0,06/14/2012
85248,AZ,5.64,29384.0,6/11/2012
85044,AZ,5.64,29384.0,7/3/2012
85051,AZ,5.64,29384.0,6/1/2012
85037,AZ,5.64,29384.0,5/10/2012
85249,AZ,5.64,22217.0,7/2/2012
85041,AZ,5.64,19600.0,7/5/2012
85043,AZ,5.64,29384.0,05/21/2012
86301,AZ,5.67,38272.0,8/6/2010
85331,AZ,5.67,0.0,08/23/2010
85340,AZ,5.67,0.0,12/17/2010
85375,AZ,5.67,0.0,2/4/2011
85544,AZ,5.67,41744.0,06/24/2009
86303,AZ,5.67,34020.0,11/17/2009
86305,AZ,5.67,35010.0,10/14/2010
85213,AZ,5.67,28872.09,11/5/2010
85119,AZ,5.67,33142.0,5/5/2010
85044,AZ,5.67,39887.0,04/30/2009
85541,AZ,5.67,45174.55,11/20/2007
85374,AZ,5.67,45010.08,01/29/2008
85012,AZ,5.67,39510.0,07/18/2008
85390,AZ,5.67,38989.68,2/4/2009
85387,AZ,5.67,37416.0,08/26/2009
85266,AZ,5.67,37281.65,08/31/2009
85388,AZ,5.67,35721.0,10/7/2009
85266,AZ,5.67,35582.25,11/10/2009
85387,AZ,5.67,35174.55,11/12/2009
85083,AZ,5.67,42922.31,12/24/2009
85086,AZ,5.67,32343.55,02/26/2010
85331,AZ,5.67,51540.3,08/23/2010
85395,AZ,5.67,30235.8,10/14/2010
85345,AZ,5.67,51540.3,10/18/2010
85340,AZ,5.67,45246.6,12/17/2010
85375,AZ,5.67,45246.6,2/4/2011
85379,AZ,5.67,45246.6,02/18/2011
85351,AZ,5.67,45246.6,5/3/2011
85308,AZ,5.67,45246.6,06/23/2011
85083,AZ,5.67,45246.6,1/12/2012
85365,AZ,5.67,45246.6,3/7/2012
85233,AZ,5.696,59158.08,10/29/2009
85719,AZ,5.7,43890.0,3/8/2012
86322,AZ,5.7,51092.0,07/14/2009
85342,AZ,5.7,38237.0,1/6/2010
86001,AZ,5.7,39045.0,08/13/2012
85747,AZ,5.7,31635.0,10/29/2009
85658,AZ,5.7,17793.0,12/4/2013
85016,AZ,5.7,38907.0,02/19/2010
85048,AZ,5.7,37262.5,10/14/2009
85018,AZ,5.7,29637.0,06/29/2009
85390,AZ,5.7,51813.0,11/14/2008
85395,AZ,5.7,51813.0,12/18/2008
85345,AZ,5.7,51813.0,04/24/2009
85024,AZ,5.7,29151.0,5/6/2009
86326,AZ,5.7,45900.0,05/28/2009
85338,AZ,5.7,55267.0,06/17/2009
85028,AZ,5.7,44061.0,02/29/2012
85395,AZ,5.7,21851.5,05/21/2012
85395,AZ,5.7,21352.5,06/25/2012
85048,AZ,5.7,0.0,01/21/2009
85201,AZ,5.7,0.0,01/21/2009
85207,AZ,5.7,23635.54,04/17/2012
85044,AZ,5.7,44061.0,06/21/2012
