Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size,Annual generated kWh
44231,OH,6,,10-1-2010,41.02,-81.73,3;45,Portage,55097,0,41286;88525
45750,OH,6;4,49872,12/31/2005,41.03,-82.01,3;67,Washington,55131,7792;5,46847;65027
43023,OH,6;44,72312,7-5-2007,41.28,-81.09,3;63,Licking,39089,11228;57143,46626;65574
44256,OH,6;5,33790,06/24/2010,39.42,-81.44,3;49,Medina,48325,5198;461538,45246;03825
43812,OH,6;5,27175,10/16/2012,40.07,-82.50,3;56,Coshocton,39031,4180;769231,46153;55191
45241,OH,6;5,49926,11/30/2008,41.13,-81.86,3;93,Hamilton,48193,7680;923077,50950;40984
43615,OH,6;5,63400,06/30/2006,40.26,-81.84,3;58,Lucas,39095,9753;846154,46412;84153
44481,OH,6;8,48513,11-6-2007,39.09,-84.51,3;44,Trumbull,39155,7134;264706,46656;17486
43140,OH,6;84,64965,05/15/2008,41.66,-83.58,3;74,Madison,51113,9497;807018,51023;40984
45243,OH,6;84,55161,3-1-2008,41.23,-80.81,3;93,Hamilton,48193,8064;473684,53615;5082
44287,OH,6;9,24990,05/15/2014,39.88,-83.44,3;49,Wayne,54099,3621;73913,48030;40984
44256,OH,7,39000,06/27/2010,39.09,-84.51,3;49,Medina,48325,5571;428571,48726;50273
45440,OH,7,32300,10/18/2012,40.96,-82.10,3;82,Montgomery,51121,4614;285714,53333;87978
44023,OH,7;05,19436,10-10-2012,41.13,-81.86,3;46,Geauga,39055,2756;879433,48652;70492
44275,OH,7;2,26250,11-7-2014,39.77,-84.19,3;48,Medina,48325,3645;833333,49975;08197
43812,OH,7;2,23900,08/27/2014,41.43,-81.38,3;56,Coshocton,39031,3319;444444,51123;93443
45701,OH,7;2,68897,8-5-2008,41.09,-82.12,3;77,Athens,39009,9569;027778,54139;67213
44805,OH,7;5,25380,12-4-2014,40.26,-81.84,3;5,Ashland,55003,3384,52356;55738
44691,OH,7;5,26190,09/15/2014,39.32,-82.09,3;48,Wayne,54099,3492,52057;37705
44902,OH,7;5,41294;57,07/22/2009,40.86,-82.31,3;52,Richland,55103,5505;942667,52655;7377
44622,OH,7;56,27630,6-12-2014,40.81,-81.93,3;51,Tuscarawas,39157,3654;761905,52926;19672
44256,OH,7;65,30150,11-12-2012,40.76,-82.52,3;49,Medina,48325,3941;176471,53251;10656
43840,OH,7;8,30500,07/22/2014,40.52,-81.47,3;54,Tuscarawas,39157,3910;25641,55073;11475
44256,OH,7;8,35000,11/23/2011,41.13,-81.86,3;49,Medina,48325,4487;179487,54295;2459
44256,OH,7;9,43165,06/20/2010,40.39,-81.55,3;49,Medina,48325,5463;924051,54991;3388
45817,OH,8;1,40500,11-5-2010,41.13,-81.86,3;57,Allen,39003,5000,57675;98361
