Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size
4562,ME,3;29,15976,03/13/2012,47.34,-68.33,4;09,Sagadahoc,23023,4855;927052
4988,ME,3;29,13142,01/31/2012,43.79,-70.20,3;96,Waldo,23027,3994;528875
4988,ME,3;29,13142,01/18/2012,44.14,-70.50,3;96,Waldo,23027,3994;528875
4645,ME,3;29,,07/21/2011,43.82,-69.81,0,0,0,0
4938,ME,3;3,,7-9-2014,44.61,-69.33,3;93,Franklin,53021,0
4342,ME,3;3,14300,9-3-2013,44.61,-69.33,4;01,Lincoln,56023,4333;333333
4263,ME,3;3,11983,6-4-2013,44.04,-68.62,3;89,Androscoggin,23001,3631;212121
4555,ME,3.315,10996,6-4-2013,0,0,3;96,Lincoln,56023,3;317043741
4473,ME,3.315,12183,10-8-2013,44.66,-70.14,3;86,Penobscot,23019,3;675113122
4921,ME,3;32,5447,2-5-2013,44.10,-69.72,3;99,Waldo,23027,1640;662651
4087,ME,3;32,13781,7-9-2013,44.30,-70.12,4;12,York,51199,4150;903614
4105,ME,3;36,11944,10-9-2012,44.07,-69.48,4;11,Cumberland,51049,3554;761905
4107,ME,3;36,13752,6-5-2012,44.88,-68.68,4;01,Cumberland,51049,4092;857143
4658,ME,3;36,10974;48,03/13/2012,44.55,-69.12,4;03,Washington,55131,3266;214286
4102,ME,3;36,18443,1-8-2013,43.53,-70.71,4;11,Cumberland,51049,5488;988095
4441,ME,3;36,15171,2-5-2013,43.72,-70.24,3;95,Piscataquis,23021,4515;178571
4063,ME,3;36,23119,2-5-2013,43.56,-70.20,4;04,York,51199,6880;654762
4043,ME,3;36,7917;47,8-6-2013,44.52,-67.88,4;11,York,51199,2356;389881
4677,ME,3;38,12888,11-6-2012,43.66,-70.25,4;13,Hancock,54029,3813;017751
4674,ME,3;38,12975,12-11-2012,45.46,-69.59,3;97,Hancock,54029,3838;757396
4105,ME,3;38,13477,8-6-2013,43.51,-70.38,4;11,Cumberland,51049,3987;278107
4989,ME,3;4,8683,10-9-2012,43.38,-70.54,3;92,Kennebec,23011,2553;823529
4011,ME,3;4,19835,7-9-2013,44.49,-68.18,4;05,Cumberland,51049,5833;823529
4069,ME,3;5,12495,12-4-2012,44.30,-68.41,4;1,Cumberland,51049,3570
4955,ME,3;5,24750,9-4-2012,43.72,-70.24,3;92,Franklin,53021,7071;428571
4069,ME,3;5,12495,12-4-2012,44.45,-69.67,4;1,Cumberland,51049,3570
4917,ME,3;5,11534,7-9-2013,43.91,-69.96,3;91,Kennebec,23011,3295;428571
4915,ME,3;5,11361,10-8-2013,43.89,-70.18,3;97,Waldo,23027,3246
4260,ME,3;5,12823,5-7-2013,44.63,-70.01,4;07,Cumberland,51049,3663;714286
4640,ME,3;5,11650,1-8-2013,43.89,-70.18,4;09,Hancock,54029,3328;571429
4539,ME,3;5,8447,10-8-2013,44.44,-69.83,4;06,Lincoln,56023,2413;428571
4074,ME,3;5,14627,3-5-2013,44.42,-69.02,4;05,Cumberland,51049,4179;142857
4062,ME,3.525,15921,03/20/2012,43.96,-70.28,4;05,Cumberland,51049,4;516595745
4843,ME,3.594,13514,04/24/2012,44.52,-68.25,3;98,Knox,48275,3;760155815
4345,ME,3;6,15419,8-10-2012,43.95,-69.50,3;96,Kennebec,23011,4283;055556
4102,ME,3;6,15915,9-4-2012,43.59,-70.33,4;11,Cumberland,51049,4420;833333
4038,ME,3;6,13496,10-9-2012,43.79,-70.40,4;06,Cumberland,51049,3748;888889
4915,ME,3;6,22503,10-9-2012,44.20,-69.06,3;97,Waldo,23027,6250;833333
4106,ME,3;6,21804,4-10-2012,44.19,-69.78,4;04,Cumberland,51049,6056;666667
4915,ME,3;6,22503,10-8-2013,43.66,-70.25,3;97,Waldo,23027,6250;833333
4530,ME,3;64,16031,12-4-2012,43.68,-70.44,4;07,Sagadahoc,23023,4404;120879
4530,ME,3;64,16031,12-4-2012,44.42,-69.02,4;07,Sagadahoc,23023,4404;120879
4989,ME,3;68,24624,6-5-2012,43.63,-70.28,3;92,Kennebec,23011,6691;304348
4616,ME,3;68,,04/15/2010,44.42,-69.02,3;98,Hancock,54029,0
4849,ME,3.686,12652,05/22/2012,43.93,-69.83,4,Waldo,23027,3;432447097
4412,ME,3.752,46809,04/24/2012,43.93,-69.83,3;92,Penobscot,23019,12;47574627
4949,ME,3;78,17420,7-9-2013,44.45,-69.67,4;02,Waldo,23027,4608;465608
3908,ME,3;78,13718,5-7-2013,44.26,-68.56,4;12,York,51199,3629;100529
4614,ME,3;8,14488;95,4-9-2013,44.28,-69.00,3;99,Hancock,54029,3812;881579
4330,ME,3.825,14681,6-4-2013,44.77,-68.73,3;94,Kennebec,23011,3;838169935
4083,ME,3;84,,01/20/2012,44.38,-69.30,4;11,York,51199,0
4578,ME,3;84,13780,11-6-2012,43.23,-70.81,4;05,Lincoln,56023,3588;541667
4548,ME,3;84,16219,9-4-2012,44.41,-68.58,4;02,Sagadahoc,23023,4223;697917
4345,ME,3;84,17145,9-4-2012,44.33,-69.72,3;96,Kennebec,23011,4464;84375
4106,ME,3;84,17900,9-4-2012,43.46,-70.80,4;04,Cumberland,51049,4661;458333
4086,ME,3;84,15273,12-4-2012,44.01,-69.67,4;06,Sagadahoc,23023,3977;34375
4083,ME,3;84,17082,7-3-2012,43.80,-69.74,4;11,York,51199,4448;4375
4989,ME,3;84,11281,12-4-2012,44.19,-69.78,3;92,Kennebec,23011,2937;760417
4941,ME,3;84,19880,6-5-2012,43.63,-70.28,4;03,Waldo,23027,5177;083333
4662,ME,3;84,23962,9-4-2012,43.93,-69.94,3;94,Hancock,54029,6240;104167
4932,ME,3;84,20083,6-5-2012,43.46,-70.80,4;03,Penobscot,23019,5229;947917
4079,ME,3;84,16121,11-6-2012,44.45,-69.67,4;09,Cumberland,51049,4198;177083
4106,ME,3;84,14294,4-9-2013,44.53,-69.29,4;04,Cumberland,51049,3722;395833
4086,ME,3;84,15273,12-4-2012,44.30,-68.36,4;06,Sagadahoc,23023,3977;34375
4989,ME,3;84,11281,12-4-2012,44.68,-69.16,3;92,Kennebec,23011,2937;760417
4069,ME,3;84,21744,1-8-2013,43.80,-69.98,4;1,Cumberland,51049,5662;5
4571,ME,3;9,,3-8-2014,43.63,-70.28,4;08,Lincoln,56023,0
4256,ME,3;9,20256,8-7-2012,43.93,-69.94,4;01,Androscoggin,23001,5193;846154
4074,ME,3;9,15462,12-11-2012,44.45,-69.67,4;05,Cumberland,51049,3964;615385
4043,ME,3;9,17983,7-9-2013,43.89,-70.18,4;11,York,51199,4611;025641
4530,ME,3;92,14491,11-6-2012,43.89,-69.67,4;07,Sagadahoc,23023,3696;683673
