Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size
37062,TN,4;05,,05/17/2011,35.87,-84.51,4;08,Davidson,48491,0
37206,TN,4;05,,05/17/2011,36.15,-85.50,4;18,Hamblen,47037,0
38483,TN,4;05,,12/22/2008,35.95,-85.03,4;18,Hamblen,47099,0
37062,TN,4;05,,03/30/2010,36.56,-87.34,4;18,Lawrence,48491,0
37206,TN,4;05,,7-7-2011,36.33,-82.36,4;17,Williamson,47037,0
37062,TN,4.050.000.191,,4-1-2010,36.15,-85.50,4;06,Davidson,48491,0
37060,TN,4.139.999.866,,07/21/2010,36.17,-86.78,4;18,Lawrence,47149,0
37127,TN,4.139.999.866,,8-6-2010,36.21,-83.29,4;17,Williamson,47149,0
37060,TN,4;14,,05/17/2011,36.21,-83.29,4;06,Davidson,47149,0
37211,TN,4;14,,05/17/2011,35.43,-87.33,4;17,Williamson,47037,0
37060,TN,4;14,,8-10-2010,35.97,-87.12,4;13,Rutherford,47149,0
37211,TN,4;14,,12-3-2010,36.17,-86.78,4;07,Rutherford,47037,0
37209,TN,4.269.999.981,,02/25/2010,35.43,-87.33,4;13,Rutherford,47037,0
37209,TN,4;27,,05/17/2011,35.97,-87.12,4;09,Davidson,47037,0
37205,TN,4;27,,05/17/2011,36.17,-86.78,4;13,Rutherford,47037,0
37209,TN,4;27,,02/25/2010,35.97,-87.12,4;09,Davidson,47037,0
37211,TN,4;27,,3-4-2010,35.74,-86.65,4;12,Davidson,47037,0
37064,TN,4;28,,05/17/2011,35.85,-86.39,4;12,Davidson,48491,0
37064,TN,4;28,,01/14/2011,35.74,-86.65,4;11,Davidson,48491,0
37076,TN,4.300.000.191,,9-3-2009,36.17,-86.78,4;12,Davidson,47037,0
37879,TN,4.300.000.191,,10/30/2009,35.74,-86.65,4;09,Davidson,47025,0
38555,TN,4.369.999.886,,12/17/2009,36.17,-86.78,4;15,Williamson,51049,0
37205,TN,4.409.999.847,,01/25/2010,36.17,-86.78,4;15,Williamson,47037,0
37205,TN,4;41,,05/17/2011,36.17,-86.78,4;03,Davidson,47037,0
37205,TN,4;41,,12/29/2009,36.17,-86.78,4;06,Claiborne,47037,0
37167,TN,4;41,,08/17/2012,36.17,-86.78,4;04,Cumberland,47149,0
37363,TN,4;5,,12/23/2009,36.17,-86.78,4;11,Davidson,48193,0
37027,TN,4;5,,01/14/2011,35.92,-86.84,4;11,Davidson,48491,0
37923,TN,4;5,36000,1-1-2005,35.92,-86.84,4;11,Davidson,48275,8000
37212,TN,4;56,,10/24/2011,36.13,-86.58,4;07,Rutherford,47037,0
37212,TN,4.599.999.905,,11/13/2009,36.45,-83.57,4;22,Hamilton,47037,0
37388,TN,4;6,,05/17/2011,35.95,-85.03,4;11,Williamson,47031,0
37212,TN,4;6,,05/17/2011,36.17,-86.78,4;2,Knox,47037,0
37087,TN,4;6,,05/17/2011,36.17,-86.78,4;09,Davidson,48493,0
37215,TN,4;6,,05/17/2011,36.17,-86.78,4;09,Davidson,47037,0
37212,TN,4;6,,11/13/2009,35.98,-86.51,4;12,Coffee,47037,0
37388,TN,4;6,,12/16/2009,35.06,-85.09,4;09,Davidson,47031,0
37087,TN,4;6,,12/21/2010,35.99,-86.78,4;05,Wilson,48493,0
37215,TN,4;6,,2-1-2011,35.97,-83.94,4;09,Davidson,47037,0
37118,TN,4;8,,10-4-2011,36.17,-86.78,4;09,Davidson,47149,0
37090,TN,4;8,,3-7-2012,36.17,-86.78,4;12,Coffee,48493,0
38351,TN,4;8,38500,12/31/2009,35.37,-86.20,4;05,Wilson,48213,8020;833333
37363,TN,4;88,,05/17/2011,36.17,-86.78,4;09,Davidson,48193,0
37363,TN,4.880.000.114,,12/30/2009,36.20,-86.32,4;01,Rutherford,48193,0
37405,TN,4;9,,8-9-2012,36.17,-86.78,4;04,Wilson,48193,0
37886,TN,4.900.000.095,,10/15/2009,36.17,-86.78,4;24,Henderson,47009,0
37206,TN,5,,05/17/2011,35.37,-86.20,4;22,Hamilton,47037,0
37206,TN,5,,1-9-2007,36.20,-86.32,4;22,Hamilton,47037,0
38501,TN,5,45000,1-1-2006,36.17,-86.78,4;17,Hamilton,54079,9000
37201,TN,5,237500,1-1-2007,35.92,-86.17,4;06,Blount,47037,47500
37191,TN,5;04,,07/26/2012,36.20,-86.32,4;06,Davidson,51121,0
37916,TN,5;1,,05/17/2011,35.65,-88.39,4;06,Davidson,48275,0
37916,TN,5;1,,9-7-2007,35.06,-85.09,4;07,Putnam,48275,0
37916,TN,5;1,40000,12-6-2007,35.06,-85.09,4;08,Davidson,48275,7843;137255
37062,TN,5.159.999.847,,4-9-2010,35.06,-85.25,4;15,Montgomery,48491,0
37412,TN,5;16,,05/17/2011,35.72,-83.81,4;15,Knox,48193,0
37062,TN,5;16,,05/17/2011,36.17,-86.78,4;15,Knox,48491,0
37412,TN,5;16,,10/22/2009,36.17,-86.78,4;15,Knox,48193,0
37062,TN,5;16,,4-5-2010,36.15,-85.50,4;17,Williamson,48491,0
37615,TN,5;17,,05/30/2011,36.17,-86.78,4;2,Hamilton,55131,0
37211,TN,5.170.000.076,,2-4-2010,36.50,-87.54,4;17,Williamson,47037,0
37129,TN,5.199.999.809,,01/13/2010,35.97,-83.94,4;2,Hamilton,47149,0
37343,TN,5.199.999.809,,04/16/2010,35.97,-83.94,4;17,Williamson,48193,0
37615,TN,5;23,,07/31/2012,35.97,-83.94,4,Washington,55131,0
37748,TN,5;25,,11-4-2009,35.97,-87.12,4;09,Davidson,54087,0
37650,TN,5;25,40665,07/14/2009,35.06,-85.25,4;07,Rutherford,47171,7745;714286
37748,TN,5;25,45000,4-11-2007,35.97,-87.12,4;21,Hamilton,54087,8571;428571
37129,TN,5;28,,10/21/2011,35.06,-85.25,4,Washington,47149,0
37069,TN,5;28,,07/27/2012,35.97,-87.12,4;13,Roane,48491,0
37777,TN,5.320.000.172,,10/15/2009,36.33,-82.36,3;84,Unicoi,47009,0
37080,TN,5.375.999.928,,7-9-2010,36.17,-86.78,4;13,Roane,47037,0
37640,TN,5;38,,05/17/2011,35.85,-86.39,4;07,Rutherford,56019,0
37640,TN,5;38,,7-1-2010,35.16,-85.20,4;13,Williamson,56019,0
