Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size
48103,MI,5;7,41000,12/15/2010,43.03,-85.82,3;67,Dickinson,26161,7192;982456
49684,MI,5;76,22706,5-1-2013,45.80,-87.91,4;01,Dickinson,26055,3942;013889
48073,MI,5;76,,1-10-2011,45.80,-87.91,4;01,Washtenaw,26125,0
48380,MI,6,34000,08/15/2011,42.27,-83.73,3;63,Grand Traverse,26125,5666;666667
49337,MI,6,,10-4-2010,44.75,-85.60,3;69,Oakland,26123,0
48374,MI,6;1,,02/21/2010,42.50,-83.15,3;62,Oakland,26125,0
48374,MI,6;1,45000,03/15/2010,42.58,-83.60,3;62,Newaygo,26125,7377;04918
48084,MI,6;11,,10-8-2010,43.42,-85.80,3;67,Oakland,26125,0
49112,MI,6;58,42900,01/31/2012,42.47,-83.49,3;56,Oakland,48067,6519;756839
48098,MI,6;9,,10/19/2009,42.47,-83.49,3;56,Oakland,26125,0
49091,MI,7;43,37150,09/17/2010,42.58,-83.14,3;62,Cass,0,5000
49337,MI,7;5,,11-10-2013,41.79,-86.08,3;57,Oakland,26123,0
49417,MI,7;59,,8-1-2010,42.58,-83.14,3;6,Saint Joseph,40115,0
49686,MI,8,,6-1-2006,41.80,-85.42,3;56,0,26055,0
48195,MI,8,61170,09/30/2011,0,0,0,Newaygo,54099,7646;25
49686,MI,8,90000,10-7-2006,43.42,-85.80,3;67,Ottawa,26055,11250
49506,MI,8;1,,04/29/2009,43.05,-86.22,3;68,Grand Traverse,48263,0
48326,MI,8;1,45016,12/15/2011,44.75,-85.60,3;71,Wayne,26125,5557;530864
49931,MI,8;2,17378,11-8-2012,42.20,-83.20,3;59,Grand Traverse,26061,2119;268293
49301,MI,8;46,,9-1-2009,44.75,-85.60,3;71,Kent,48263,0
48103,MI,8;56,60000,09/23/2011,42.96,-85.65,3;65,Oakland,26161,7009;345794
48051,MI,8;6,,05/13/2010,42.67,-83.24,3;59,Houghton,26099,0
48236,MI,9.165,,5-11-2011,47.11,-88.56,3;88,Kent,54099,0
48017,MI,9;36,,03/15/2011,42.95,-85.48,3;66,Washtenaw,26125,0
49525,MI,9;72,79740,10-12-2010,42.27,-83.73,3;63,Macomb,48263,8203;703704
48708,MI,9;85,,11-4-2010,42.68,-82.73,3;56,Wayne,26017,0
