Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS
4468,ME,2.94,11073.0,11/6/2012,43.23,-70.81,3;95,Penobscot,23019
4079,ME,2.94,11900.0,1/8/2013,44.51,-67.96,4;09,Cumberland,51049
4051,ME,2.94,13800.0,10/14/2010,44.95,-68.73,3;85,Oxford,23017
4693,ME,3.0,18000.0,01/17/2006,43.80,-69.98,4;04,Hancock,54029
4096,ME,3.0,,07/15/2013,44.12,-70.89,4;12,Cumberland,51049
4949,ME,3.0,12150.0,04/24/2012,44.39,-68.08,4;02,Waldo,23027
4572,ME,3.0,11489.0,4/9/2013,43.79,-70.20,3;96,Lincoln,56023
4217,ME,3.0,7500.0,11/5/2013,44.38,-69.30,3;79,Oxford,23017
4011,ME,3.0,15296.0,5/7/2013,44.09,-69.38,4;05,Cumberland,51049
4021,ME,3.0,10582.0,3/5/2013,44.40,-70.79,4;11,Cumberland,51049
4609,ME,3.0,12923.0,4/9/2013,43.91,-69.96,4;01,Hancock,54029
4017,ME,3.0,11932.0,7/9/2013,43.80,-70.25,4;19,Cumberland,51049
4915,ME,3.0,9811.5,10/8/2013,44.38,-68.21,3;97,Waldo,23027
4841,ME,3.0,10244.0,5/7/2013,43.73,-70.11,3;92,Knox,48275
4038,ME,3.0,10338.0,10/8/2013,44.42,-69.02,4;06,Cumberland,51049
4096,ME,3.0,10290.0,7/9/2013,44.12,-69.13,4;12,Cumberland,51049
4078,ME,3.0,11081.0,3/5/2013,43.68,-70.44,0,0,0
4974,ME,3.06,10372.0,8/6/2013,43.79,-70.20,3;99,Waldo,23027
4043,ME,3.06,16232.0,8/6/2013,43.86,-70.10,4;11,York,51199
4614,ME,3.06,10966.0,7/9/2013,0,0,3;99,Hancock,54029
4108,ME,3.06,11600.0,10/8/2013,44.46,-68.91,4;16,Cumberland,51049
4108,ME,3.06,13841.0,6/4/2013,43.38,-70.54,4;16,Cumberland,51049
4090,ME,3.12,13422.0,12/4/2012,44.41,-68.58,4;12,York,51199
4347,ME,3.12,12482.0,05/22/2012,43.66,-70.18,3;95,Kennebec,23011
4987,ME,3.12,14040.0,8/7/2012,43.66,-70.18,3;96,Waldo,23027
4011,ME,3.12,13661.0,02/28/2012,43.32,-70.58,4;05,Cumberland,51049
4090,ME,3.12,13422.0,12/4/2012,44.29,-69.81,4;12,York,51199
4276,ME,3.12,15082.0,1/8/2013,44.66,-69.24,3;83,Oxford,23017
4032,ME,3.12,12117.0,4/9/2013,43.91,-69.96,4;13,Cumberland,51049
4572,ME,3.12,12170.0,1/8/2013,43.32,-70.58,3;96,Lincoln,56023
4537,ME,3.12,13607.0,1/8/2013,44.54,-70.56,4;05,Lincoln,56023
4011,ME,3.15,,07/17/2013,43.85,-70.10,4;05,Cumberland,51049
4684,ME,3.165,30532.0,03/27/2012,44.09,-69.38,3;98,Hancock,54029
4941,ME,3.18,12234.0,4/9/2013,43.87,-69.63,4;03,Waldo,23027
4105,ME,3.18,11251.0,9/3/2013,43.91,-69.96,4;11,Cumberland,51049
4953,ME,3.18,14140.0,10/8/2013,44.49,-68.50,3;91,Penobscot,23019
4097,ME,3.18,10961.0,1/8/2013,44.53,-69.29,4;10,Cumberland,51049
4963,ME,3.2,,10/5/2013,43.72,-70.24,3;84,Kennebec,23011
4967,ME,3.2,11200.0,8/6/2013,44.83,-69.26,3;93,Somerset,42111
4068,ME,3.2,,07/23/2010,43.84,-70.21,4;05,Oxford,23017
4861,ME,3.22,11422.0,12/4/2012,44.55,-69.71,3;97,Knox,48275
4854,ME,3.22,12900.0,2/5/2013,44.77,-69.38,3;91,Knox,48275
4861,ME,3.22,11422.0,12/4/2012,43.79,-70.93,3;97,Knox,48275
4841,ME,3.22,15200.0,3/5/2013,44.08,-69.18,3;92,Knox,48275
4849,ME,3.22,,05/17/2010,44.08,-69.05,4;00,Waldo,23027
4090,ME,3.22,,07/20/2012,44.08,-69.18,4;12,York,51199
4363,ME,3.25,11478.0,2/5/2013,44.12,-69.13,3;98,Kennebec,23011
4756,ME,3.27,10600.0,8/7/2012,44.28,-69.00,3;72,Aroostook,23003
4096,ME,3.28,33000.0,2/12/2008,43.32,-70.58,4;12,Cumberland,51049
4270,ME,3.29,14184.0,01/24/2012,44.31,-69.58,4;00,Oxford,23017
4562,ME,3.29,15976.0,03/13/2012,47.34,-68.33,4;09,Sagadahoc,23023
4988,ME,3.29,13142.0,01/31/2012,43.79,-70.20,3;96,Waldo,23027
4988,ME,3.29,13142.0,01/18/2012,44.14,-70.50,3;96,Waldo,23027
4645,ME,3.29,,07/21/2011,43.82,-69.81,0,0,0
4938,ME,3.3,,7/9/2014,44.61,-69.33,3;93,Franklin,53021
4342,ME,3.3,14300.0,9/3/2013,44.61,-69.33,4;01,Lincoln,56023
4263,ME,3.3,11983.0,6/4/2013,44.04,-68.62,3;89,Androscoggin,23001
4555,ME,3.315,10996.0,6/4/2013,0,0,3;96,Lincoln,56023
4473,ME,3.315,12183.0,10/8/2013,44.66,-70.14,3;86,Penobscot,23019
4921,ME,3.32,5447.0,2/5/2013,44.10,-69.72,3;99,Waldo,23027
4087,ME,3.32,13781.0,7/9/2013,44.30,-70.12,4;12,York,51199
4105,ME,3.36,11944.0,10/9/2012,44.07,-69.48,4;11,Cumberland,51049
4107,ME,3.36,13752.0,6/5/2012,44.88,-68.68,4;01,Cumberland,51049
4658,ME,3.36,10974.48,03/13/2012,44.55,-69.12,4;03,Washington,55131
4102,ME,3.36,18443.0,1/8/2013,43.53,-70.71,4;11,Cumberland,51049
4441,ME,3.36,15171.0,2/5/2013,43.72,-70.24,3;95,Piscataquis,23021
4063,ME,3.36,23119.0,2/5/2013,43.56,-70.20,4;04,York,51199
4043,ME,3.36,7917.47,8/6/2013,44.52,-67.88,4;11,York,51199
4677,ME,3.38,12888.0,11/6/2012,43.66,-70.25,4;13,Hancock,54029
4674,ME,3.38,12975.0,12/11/2012,45.46,-69.59,3;97,Hancock,54029
4105,ME,3.38,13477.0,8/6/2013,43.51,-70.38,4;11,Cumberland,51049
4989,ME,3.4,8683.0,10/9/2012,43.38,-70.54,3;92,Kennebec,23011
4011,ME,3.4,19835.0,7/9/2013,44.49,-68.18,4;05,Cumberland,51049
4069,ME,3.5,12495.0,12/4/2012,44.30,-68.41,4;10,Cumberland,51049
4955,ME,3.5,24750.0,9/4/2012,43.72,-70.24,3;92,Franklin,53021
4069,ME,3.5,12495.0,12/4/2012,44.45,-69.67,4;10,Cumberland,51049
4917,ME,3.5,11534.0,7/9/2013,43.91,-69.96,3;91,Kennebec,23011
4915,ME,3.5,11361.0,10/8/2013,43.89,-70.18,3;97,Waldo,23027
4260,ME,3.5,12823.0,5/7/2013,44.63,-70.01,4;07,Cumberland,51049
4640,ME,3.5,11650.0,1/8/2013,43.89,-70.18,4;09,Hancock,54029
4539,ME,3.5,8447.0,10/8/2013,44.44,-69.83,4;06,Lincoln,56023
4074,ME,3.5,14627.0,3/5/2013,44.42,-69.02,4;05,Cumberland,51049
4062,ME,3.525,15921.0,03/20/2012,43.96,-70.28,4;05,Cumberland,51049
4843,ME,3.594,13514.0,04/24/2012,44.52,-68.25,3;98,Knox,48275
4345,ME,3.6,15419.0,8/10/2012,43.95,-69.50,3;96,Kennebec,23011
4102,ME,3.6,15915.0,9/4/2012,43.59,-70.33,4;11,Cumberland,51049
4038,ME,3.6,13496.0,10/9/2012,43.79,-70.40,4;06,Cumberland,51049
4915,ME,3.6,22503.0,10/9/2012,44.20,-69.06,3;97,Waldo,23027
4106,ME,3.6,21804.0,4/10/2012,44.19,-69.78,4;04,Cumberland,51049
4915,ME,3.6,22503.0,10/8/2013,43.66,-70.25,3;97,Waldo,23027
4530,ME,3.64,16031.0,12/4/2012,43.68,-70.44,4;07,Sagadahoc,23023
4530,ME,3.64,16031.0,12/4/2012,44.42,-69.02,4;07,Sagadahoc,23023
4989,ME,3.68,24624.0,6/5/2012,43.63,-70.28,3;92,Kennebec,23011
4616,ME,3.68,,04/15/2010,44.42,-69.02,3;98,Hancock,54029
4849,ME,3.686,12652.0,05/22/2012,43.93,-69.83,4;00,Waldo,23027
4412,ME,3.752,46809.0,04/24/2012,43.93,-69.83,3;92,Penobscot,23019
4949,ME,3.78,17420.0,7/9/2013,44.45,-69.67,4;02,Waldo,23027
3908,ME,3.78,13718.0,5/7/2013,44.26,-68.56,4;12,York,51199
4614,ME,3.8,14488.95,4/9/2013,44.28,-69.00,3;99,Hancock,54029
4330,ME,3.825,14681.0,6/4/2013,44.77,-68.73,3;94,Kennebec,23011
4083,ME,3.84,,01/20/2012,44.38,-69.30,4;11,York,51199
4578,ME,3.84,13780.0,11/6/2012,43.23,-70.81,4;05,Lincoln,56023
4548,ME,3.84,16219.0,9/4/2012,44.41,-68.58,4;02,Sagadahoc,23023
4345,ME,3.84,17145.0,9/4/2012,44.33,-69.72,3;96,Kennebec,23011
4106,ME,3.84,17900.0,9/4/2012,43.46,-70.80,4;04,Cumberland,51049
4086,ME,3.84,15273.0,12/4/2012,44.01,-69.67,4;06,Sagadahoc,23023
4083,ME,3.84,17082.0,7/3/2012,43.80,-69.74,4;11,York,51199
4989,ME,3.84,11281.0,12/4/2012,44.19,-69.78,3;92,Kennebec,23011
4941,ME,3.84,19880.0,6/5/2012,43.63,-70.28,4;03,Waldo,23027
4662,ME,3.84,23962.0,9/4/2012,43.93,-69.94,3;94,Hancock,54029
4932,ME,3.84,20083.0,6/5/2012,43.46,-70.80,4;03,Penobscot,23019
4079,ME,3.84,16121.0,11/6/2012,44.45,-69.67,4;09,Cumberland,51049
4106,ME,3.84,14294.0,4/9/2013,44.53,-69.29,4;04,Cumberland,51049
4086,ME,3.84,15273.0,12/4/2012,44.30,-68.36,4;06,Sagadahoc,23023
4989,ME,3.84,11281.0,12/4/2012,44.68,-69.16,3;92,Kennebec,23011
4069,ME,3.84,21744.0,1/8/2013,43.80,-69.98,4;10,Cumberland,51049
4571,ME,3.9,,3/8/2014,43.63,-70.28,4;08,Lincoln,56023
4256,ME,3.9,20256.0,8/7/2012,43.93,-69.94,4;01,Androscoggin,23001
4074,ME,3.9,15462.0,12/11/2012,44.45,-69.67,4;05,Cumberland,51049
4043,ME,3.9,17983.0,7/9/2013,43.89,-70.18,4;11,York,51199
4530,ME,3.92,14491.0,11/6/2012,43.89,-69.67,4;07,Sagadahoc,23023
4102,ME,3.92,15267.0,4/9/2013,44.11,-70.39,4;11,Cumberland,51049
4952,ME,3.92,14600.0,4/9/2013,43.59,-70.33,3;98,Waldo,23027
4973,ME,3.92,12000.0,11/5/2013,43.38,-70.54,4;01,Waldo,23027
4011,ME,3.92,14136.0,4/9/2013,43.93,-69.83,4;05,Cumberland,51049
4032,ME,4.0,13640.0,10/8/2013,43.66,-70.25,4;13,Cumberland,51049
4093,ME,4.0,16707.0,9/3/2013,44.44,-69.14,4;09,York,51199
4106,ME,4.0,16028.0,8/6/2013,44.36,-69.19,4;04,Cumberland,51049
4469,ME,4.0,16000.0,9/3/2013,43.91,-69.96,3;85,Penobscot,23019
4605,ME,4.0,9373.81,7/9/2013,43.85,-70.10,3;98,Hancock,54029
4605,ME,4.0,13312.0,7/9/2013,43.66,-70.60,3;98,Hancock,54029
4616,ME,4.0,7321.86,6/4/2013,43.63,-70.28,3;98,Hancock,54029
4093,ME,4.0,9594.0,8/6/2013,44.88,-68.68,4;09,York,51199
4002,ME,4.0,,11/28/2008,44.58,-68.49,4;10,York,51199
4579,ME,4.0,20000.0,9/4/2009,44.58,-68.49,4;04,Sagadahoc,23023
4457,ME,4.05,23000.0,9/4/2012,44.26,-68.56,4;01,Penobscot,23019
4071,ME,4.08,18265.0,8/7/2012,43.66,-70.60,4;01,Cumberland,51049
4062,ME,4.08,17928.0,7/3/2012,43.47,-70.71,4;05,Cumberland,51049
4973,ME,4.08,12998.0,9/3/2013,43.96,-69.78,4;01,Waldo,23027
4422,ME,4.08,13897.0,9/3/2013,45.36,-68.50,3;96,Penobscot,23019
4847,ME,4.08,12965.0,8/6/2013,43.90,-70.47,3;96,Knox,48275
4102,ME,4.08,12648.0,9/3/2013,43.79,-70.40,4;11,Cumberland,51049
4473,ME,4.08,14570.0,7/9/2013,44.36,-69.19,3;86,Penobscot,23019
4915,ME,4.08,16218.0,6/4/2013,45.08,-69.04,3;97,Waldo,23027
4963,ME,4.08,7000.0,4/9/2013,44.26,-69.15,3;84,Kennebec,23011
4103,ME,4.08,15880.0,8/6/2013,43.66,-70.25,4;10,Cumberland,51049
4963,ME,4.08,,05/28/2013,44.88,-68.68,3;84,Kennebec,23011
4102,ME,4.1,13625.0,9/3/2013,44.42,-69.02,4;11,Cumberland,51049
4005,ME,4.14,24000.0,7/3/2012,44.55,-69.71,4;10,York,51199
4006,ME,4.14,24050.0,6/4/2013,43.66,-70.25,0,0,0
4693,ME,4.14,,12/22/2011,44.55,-69.71,4;04,Hancock,54029
4011,ME,4.16,16967.0,10/9/2012,43.66,-70.25,4;05,Cumberland,51049
4041,ME,4.16,16202.0,12/11/2012,43.46,-70.44,4;00,Oxford,23017
4105,ME,4.16,13570.0,3/5/2013,43.44,-70.34,4;11,Cumberland,51049
4105,ME,4.16,15014.0,7/9/2013,0,0,4;11,Cumberland,51049
4841,ME,4.16,15118.0,4/9/2013,44.39,-68.08,3;92,Knox,48275
4530,ME,4.2,,07/19/2005,43.91,-69.96,4;07,Sagadahoc,23023
3908,ME,4.2,25000.0,6/9/2010,43.87,-70.80,4;12,York,51199
4863,ME,4.2,,06/30/2010,43.72,-70.24,3;87,Knox,48275
4046,ME,4.2,,3/3/1995,43.72,-70.24,4;13,York,51199
4260,ME,4.23,17195.0,1/3/2012,44.12,-69.13,4;07,Cumberland,51049
4021,ME,4.23,17029.0,3/6/2012,43.93,-69.83,4;11,Cumberland,51049
4538,ME,4.25,18630.0,9/3/2013,43.23,-70.81,4;01,Lincoln,56023
4564,ME,4.25,14880.0,6/4/2013,44.04,-68.83,4;02,Lincoln,56023
4915,ME,4.3,,12/1/2012,43.35,-70.46,3;97,Waldo,23027
4915,ME,4.3,16400.0,7/3/2012,43.96,-70.28,3;97,Waldo,23027
4915,ME,4.32,,8/1/2012,43.80,-70.25,3;97,Waldo,23027
4355,ME,4.32,15997.0,9/4/2012,43.85,-69.62,3;91,Kennebec,23011
4938,ME,4.32,19774.0,8/7/2012,43.91,-69.46,3;93,Franklin,53021
4530,ME,4.32,29889.0,7/3/2012,44.42,-69.02,4;07,Sagadahoc,23023
4915,ME,4.32,16130.0,10/9/2012,44.42,-69.02,3;97,Waldo,23027
4349,ME,4.32,15997.0,8/7/2012,44.42,-69.02,3;85,Kennebec,23011
4106,ME,4.32,14179.0,10/9/2012,44.38,-69.96,4;04,Cumberland,51049
4294,ME,4.32,16526.0,8/7/2012,44.66,-70.14,3;92,Franklin,53021
4609,ME,4.32,17279.0,8/7/2012,43.93,-69.83,4;01,Hancock,54029
4915,ME,4.32,16130.0,9/4/2012,44.42,-69.02,3;97,Waldo,23027
4097,ME,4.32,16920.0,11/6/2012,44.43,-70.07,4;10,Cumberland,51049
4348,ME,4.32,15981.0,8/7/2012,43.63,-70.28,3;94,Lincoln,56023
4032,ME,4.32,16788.0,8/7/2012,44.59,-70.23,4;13,Cumberland,51049
4847,ME,4.32,15127.0,8/7/2012,44.38,-68.21,3;96,Knox,48275
4554,ME,4.32,16651.03,10/9/2012,44.42,-69.02,3;95,Lincoln,56023
3902,ME,4.32,15674.0,04/24/2012,43.84,-70.21,4;13,York,51199
4939,ME,4.32,10000.0,04/17/2012,44.20,-69.45,3;95,Penobscot,23019
4103,ME,4.32,23772.0,02/14/2012,43.85,-70.10,4;10,Cumberland,51049
4032,ME,4.32,15252.0,12/11/2012,44.26,-69.15,4;13,Cumberland,51049
4915,ME,4.32,16130.0,2/5/2013,43.85,-69.50,3;97,Waldo,23027
4090,ME,4.4,15968.62,8/7/2012,43.17,-70.61,4;12,York,51199
4039,ME,4.4,36450.0,12/1/2008,45.03,-69.16,4;07,Cumberland,51049
4614,ME,4.41,15109.0,10/9/2012,43.66,-70.25,3;99,Hancock,54029
4986,ME,4.41,16474.0,1/8/2013,43.85,-70.10,3;99,Waldo,23027
4011,ME,4.41,16210.0,12/11/2012,44.42,-69.02,4;05,Cumberland,51049
4289,ME,4.465,19731.0,02/21/2012,43.32,-70.58,3;97,Oxford,23017
4355,ME,4.5,18375.0,12/4/2012,43.88,-70.33,3;91,Kennebec,23011
4856,ME,4.5,15800.0,9/4/2012,44.41,-68.58,3;98,Knox,48275
4849,ME,4.5,14470.0,12/4/2012,44.57,-69.27,4;00,Waldo,23027
4402,ME,4.5,21367.0,6/5/2012,43.91,-69.96,0,0,0
4079,ME,4.5,16433.0,03/27/2012,44.32,-70.57,4;09,Cumberland,51049
4355,ME,4.5,18375.0,12/4/2012,44.38,-69.96,3;91,Kennebec,23011
4915,ME,4.5,15275.0,5/7/2013,44.18,-69.07,3;97,Waldo,23027
4106,ME,4.5,13919.0,4/9/2013,44.28,-69.00,4;04,Cumberland,51049
