Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS
8861,NJ,4.935,0.0,01/25/2013,40.63,-74.51,3;83,Middlesex,51119
7083,NJ,4.935,0.0,05/20/2013,40.86,-74.15,3;89,Union,47173
7012,NJ,4.935,0.0,04/30/2013,0,0,3;86,Passaic,34031
8723,NJ,4.935,0.0,1/7/2013,40.25,-74.27,4;01,Ocean,34029
7410,NJ,4.935,0.0,04/24/2013,39.75,-75.09,3;84,Bergen,34003
7083,NJ,4.935,0.0,04/25/2013,40.57,-74.41,3;89,Union,47173
7080,NJ,4.935,0.0,03/19/2013,40.45,-74.48,3;87,Middlesex,51119
7410,NJ,4.935,0.0,10/28/2013,40.42,-74.41,3;84,Bergen,34003
8817,NJ,4.935,0.0,9/4/2013,39.95,-74.18,3;88,Middlesex,51119
7039,NJ,4.935,0.0,11/11/2013,40.55,-74.28,3;88,Essex,51057
8854,NJ,4.935,0.0,12/19/2012,40.57,-74.41,3;87,Middlesex,51119
7080,NJ,4.935,0.0,01/25/2013,41.05,-74.75,3;87,Middlesex,51119
7719,NJ,4.935,0.0,04/16/2012,40.83,-74.27,3;96,Monmouth,34025
7110,NJ,4.935,0.0,03/23/2012,40.51,-74.45,3;86,Essex,51057
8234,NJ,4.935,0.0,02/22/2013,40.83,-74.24,4;20,Atlantic,34001
8742,NJ,4.935,0.0,04/20/2012,40.69,-74.26,3;94,Ocean,34029
7032,NJ,4.935,0.0,5/11/2012,40.51,-74.45,3;84,Hudson,34017
7604,NJ,4.935,0.0,12/8/2011,40.69,-74.26,3;84,Bergen,34003
7032,NJ,4.935,0.0,03/13/2012,40.52,-74.27,3;84,Hudson,34017
7719,NJ,4.935,0.0,03/30/2012,40.69,-74.26,3;96,Monmouth,34025
7032,NJ,4.935,0.0,03/14/2012,40.86,-74.15,3;84,Hudson,34017
8069,NJ,4.935,0.0,01/18/2012,40.06,-74.11,4;04,Salem,34033
8243,NJ,4.935,0.0,1/3/2012,40.93,-74.11,4;25,Cape May,34009
8080,NJ,4.935,38570.0,05/20/2010,40.69,-74.26,4;06,Gloucester,51073
8807,NJ,4.935,,6/7/2012,40.57,-74.41,3;85,Somerset,42111
8050,NJ,4.935,,01/25/2012,40.93,-74.11,4;02,Ocean,34029
8360,NJ,4.935,,05/22/2012,40.52,-74.36,4;11,Cumberland,51049
8050,NJ,4.935,,10/10/2012,40.78,-74.32,4;02,Ocean,34029
7208,NJ,4.935,,7/10/2012,40.51,-74.45,3;88,Union,47173
8757,NJ,4.935,,10/9/2012,40.57,-74.41,3;96,Ocean,34029
8527,NJ,4.94,39026.0,02/16/2010,40.17,-74.02,3;97,Ocean,34029
7724,NJ,4.94,39780.0,03/24/2009,40.81,-74.15,3;91,Monmouth,34025
7652,NJ,4.94,37875.6,12/29/2008,39.41,-74.58,3;84,Bergen,34003
8096,NJ,4.94,60000.0,12/22/2009,40.09,-74.04,4;03,Gloucester,51073
7043,NJ,4.94,0.0,02/14/2013,40.75,-74.11,3;87,Essex,51057
8234,NJ,4.94,0.0,03/27/2013,40.86,-74.07,4;20,Atlantic,34001
8757,NJ,4.94,0.0,01/21/2013,40.75,-74.11,3;96,Ocean,34029
7446,NJ,4.94,0.0,03/26/2013,40.17,-74.02,3;89,Bergen,34003
7410,NJ,4.94,0.0,03/28/2013,40.75,-74.11,3;84,Bergen,34003
7662,NJ,4.94,0.0,6/6/2013,39.72,-75.46,3;83,Bergen,34003
8081,NJ,4.94,0.0,09/20/2013,39.15,-74.69,4;07,Camden,37029
8094,NJ,4.94,0.0,10/3/2013,39.75,-75.09,4;09,Gloucester,51073
8234,NJ,4.94,18525.0,9/11/2013,40.59,-74.62,4;20,Atlantic,34001
8807,NJ,4.94,0.0,8/7/2012,39.69,-74.25,3;85,Somerset,42111
7416,NJ,4.94,0.0,07/31/2012,39.46,-74.99,3;76,Sussex,51183
8865,NJ,4.94,0.0,12/11/2012,39.69,-74.25,3;76,Warren,51187
8889,NJ,4.94,0.0,07/20/2012,40.66,-74.19,3;85,Hunterdon,34019
8008,NJ,4.94,0.0,08/13/2012,39.95,-74.18,4;05,Ocean,34029
8027,NJ,4.94,0.0,06/21/2012,40.10,-74.35,4;01,Gloucester,51073
8758,NJ,4.94,,4/9/2012,40.29,-74.05,4;01,Ocean,34029
7719,NJ,4.945,0.0,09/22/2011,40.94,-74.07,3;96,Monmouth,34025
8731,NJ,4.945,38819.0,8/9/2010,39.83,-75.15,3;99,Ocean,34029
8844,NJ,4.945,53251.2,4/4/2011,40.82,-74.21,3;88,Somerset,42111
7044,NJ,4.945,49629.14,10/21/2008,39.41,-74.58,3;88,Essex,51057
8863,NJ,4.945,0.0,12/17/2010,39.95,-74.18,3;86,Middlesex,51119
8844,NJ,4.945,0.0,1/7/2011,41.05,-74.14,3;88,Somerset,42111
8213,NJ,4.945,45811.8,11/22/2010,40.93,-74.11,0,0,0
8848,NJ,4.945,0.0,8/7/2012,40.90,-74.07,3;81,Hunterdon,34019
8027,NJ,4.945,0.0,12/28/2011,39.73,-74.98,4;01,Gloucester,51073
7940,NJ,4.945,0.0,10/27/2011,39.68,-74.98,3;87,Morris,48343
8863,NJ,4.945,29118.0,11/1/2010,39.41,-74.58,3;86,Middlesex,51119
7462,NJ,4.945,33670.0,8/10/2010,40.59,-74.62,3;79,Sussex,51183
8731,NJ,4.945,38819.0,07/20/2010,41.11,-74.58,3;99,Ocean,34029
8215,NJ,4.945,,07/26/2011,40.68,-75.18,4;09,Atlantic,34001
7071,NJ,4.945,,06/24/2011,40.60,-74.76,3;84,Bergen,34003
7502,NJ,4.945,,10/11/2011,39.55,-74.24,3;85,Passaic,34031
8260,NJ,4.95,38808.0,04/22/2010,39.82,-75.27,4;23,Cape May,34009
8048,NJ,4.95,0.0,04/15/2011,39.78,-74.19,3;97,Burlington,34005
8817,NJ,4.95,70356.0,04/29/2008,40.17,-74.02,3;88,Middlesex,51119
8540,NJ,4.95,0.0,04/21/2011,39.84,-74.19,3;90,Mercer,54055
7205,NJ,4.95,41856.75,07/27/2011,40.47,-74.62,3;90,Union,47173
8824,NJ,4.95,39420.0,5/2/2011,40.83,-74.24,3;91,Middlesex,51119
8054,NJ,4.95,32175.0,03/14/2011,40.54,-74.31,4;00,Burlington,34005
8540,NJ,4.95,43333.0,08/31/2011,40.47,-74.62,3;90,Mercer,54055
8824,NJ,4.95,44000.0,02/28/2011,39.51,-74.56,3;91,Middlesex,51119
8824,NJ,4.95,44837.0,7/8/2011,0,0,3;91,Middlesex,51119
8540,NJ,4.95,52793.0,08/16/2011,40.56,-75.09,3;90,Mercer,54055
8824,NJ,4.95,34646.0,9/6/2011,39.82,-75.27,3;91,Middlesex,51119
8824,NJ,4.95,44837.0,8/1/2011,40.75,-74.41,3;91,Middlesex,51119
8551,NJ,4.95,33957.0,04/28/2011,40.54,-74.31,3;87,Hunterdon,34019
8560,NJ,4.95,40000.0,11/16/2009,41.18,-74.51,3;90,Mercer,54055
8053,NJ,4.95,0.0,12/14/2010,39.84,-74.19,4;03,Burlington,34005
8854,NJ,4.95,19800.0,12/18/2013,39.56,-74.59,3;87,Middlesex,51119
8640,NJ,4.95,10345.5,11/8/2013,40.79,-74.11,3;97,Burlington,34005
8640,NJ,4.95,10345.5,11/6/2013,40.91,-74.16,3;97,Burlington,34005
8640,NJ,4.95,10345.5,11/6/2013,38.98,-74.82,3;97,Burlington,34005
8640,NJ,4.95,10345.5,11/8/2013,39.96,-74.80,3;97,Burlington,34005
8640,NJ,4.95,10345.5,11/7/2013,40.52,-74.36,3;97,Burlington,34005
8816,NJ,4.95,0.0,7/3/2012,40.35,-74.65,3;87,Middlesex,51119
8816,NJ,4.95,0.0,03/13/2012,40.69,-74.23,3;87,Middlesex,51119
8816,NJ,4.95,40000.0,10/20/2003,40.41,-74.56,3;87,Middlesex,51119
7035,NJ,4.95,38862.0,07/15/2004,39.94,-74.90,3;87,Morris,48343
7470,NJ,4.95,39500.0,9/8/2005,40.35,-74.65,3;86,Passaic,34031
8844,NJ,4.95,39600.0,02/17/2005,40.41,-74.56,3;88,Somerset,42111
8844,NJ,4.95,0.0,10/21/2011,40.41,-74.56,3;88,Somerset,42111
8886,NJ,4.95,36135.0,05/17/2006,40.35,-74.65,3;78,Warren,51187
8540,NJ,4.95,38125.0,12/15/2005,40.41,-74.56,3;90,Mercer,54055
8053,NJ,4.95,30686.0,08/25/2010,40.41,-74.56,4;03,Burlington,34005
8852,NJ,4.95,,4/4/2012,40.44,-74.82,3;87,Middlesex,51119
8873,NJ,4.95,,11/14/2012,40.31,-74.86,3;89,Somerset,42111
8536,NJ,4.95,43363.0,01/31/2011,39.90,-74.92,3;88,Middlesex,51119
7009,NJ,4.95,9999.0,8/11/2011,40.51,-74.45,3;88,Essex,51057
8048,NJ,4.95,,04/15/2011,40.22,-74.76,3;97,Burlington,34005
7860,NJ,4.95,,06/21/2011,40.22,-74.76,3;71,Sussex,51183
8618,NJ,4.95,,9/2/2011,40.22,-74.76,3;90,Mercer,54055
8003,NJ,4.95,,10/28/2011,40.22,-74.76,4;02,Camden,37029
8820,NJ,4.96,39680.0,9/7/2004,40.22,-74.76,3;88,Middlesex,51119
8110,NJ,4.96,42500.0,2/6/2003,40.42,-74.41,3;98,Camden,37029
8551,NJ,4.992,39188.0,06/13/2008,40.42,-74.41,3;87,Hunterdon,34019
8062,NJ,4.992,65536.0,1/4/2007,40.42,-74.41,4;10,Gloucester,51073
8812,NJ,4.992,42370.0,03/27/2007,40.92,-74.30,3;87,Middlesex,51119
7644,NJ,4.992,52200.0,07/18/2007,40.94,-74.24,3;84,Bergen,34003
7704,NJ,4.992,18400.0,10/31/2011,40.47,-74.62,3;89,Monmouth,34025
7750,NJ,4.992,21469.0,06/21/2011,40.47,-74.62,3;72,Monmouth,34025
8210,NJ,4.995,0.0,05/16/2011,40.69,-75.10,4;26,Cape May,34009
7644,NJ,4.995,0.0,12/6/2010,40.35,-74.65,3;84,Bergen,34003
8012,NJ,4.995,39300.0,09/22/2004,39.90,-74.92,4;05,Camden,37029
8016,NJ,4.995,0.0,08/16/2011,40.38,-74.54,3;89,Burlington,34005
8022,NJ,4.995,0.0,11/23/2011,40.49,-74.48,3;89,Burlington,34005
8087,NJ,4.995,38784.15,5/11/2005,40.33,-74.58,4;07,Ocean,34029
7644,NJ,4.995,20336.79,08/25/2010,40.85,-74.22,3;84,Bergen,34003
7852,NJ,4.995,38831.4,11/22/2011,39.96,-74.80,3;83,Morris,48343
8330,NJ,4.995,,07/15/2011,41.05,-74.75,4;15,Atlantic,34001
8204,NJ,4.995,,06/29/2011,40.22,-74.76,4;25,Cape May,34009
8251,NJ,4.995,,06/30/2011,39.90,-74.99,4;21,Cape May,34009
8822,NJ,4.995,,12/7/2011,40.52,-74.36,3;86,Hunterdon,34019
8527,NJ,4.995,,12/30/2011,39.96,-75.05,3;97,Ocean,34029
7760,NJ,5.0,35500.0,09/30/2009,40.44,-74.82,3;74,Monmouth,34025
7094,NJ,5.0,0.0,2/2/2009,39.73,-75.22,3;84,Hudson,34017
7074,NJ,5.0,37000.0,06/23/2010,40.58,-74.46,3;84,Bergen,34003
8077,NJ,5.0,34100.0,05/19/2010,40.87,-74.08,3;95,Burlington,34005
8540,NJ,5.0,39250.0,01/23/2008,40.36,-74.03,3;90,Mercer,54055
8060,NJ,5.0,45097.0,7/2/2008,40.33,-73.98,3;94,Burlington,34005
8844,NJ,5.0,43200.0,7/9/2008,39.07,-74.82,3;88,Somerset,42111
8731,NJ,5.0,42656.0,10/6/2009,40.87,-74.08,3;99,Ocean,34029
8501,NJ,5.0,43750.0,9/10/2009,39.79,-75.06,3;92,Monmouth,34025
8035,NJ,5.0,50582.0,03/30/2010,40.07,-74.85,4;02,Camden,37029
8034,NJ,5.0,44911.0,12/30/2009,40.06,-74.68,4;01,Camden,37029
8087,NJ,5.0,0.0,9/10/2012,39.59,-74.32,4;07,Ocean,34029
7067,NJ,5.0,0.0,08/16/2012,40.87,-74.08,3;87,Middlesex,51119
7762,NJ,5.0,0.0,07/13/2012,40.88,-74.66,3;93,Monmouth,34025
7065,NJ,5.0,0.0,1/9/2013,39.45,-74.72,3;87,Union,47173
8071,NJ,5.0,0.0,1/2/2013,38.94,-74.90,4;09,Gloucester,51073
7644,NJ,5.0,0.0,6/12/2013,39.01,-74.93,3;84,Bergen,34003
8550,NJ,5.0,0.0,1/3/2013,40.50,-74.86,3;88,Mercer,54055
7663,NJ,5.0,0.0,02/13/2013,40.10,-74.35,3;84,Bergen,34003
8648,NJ,5.0,0.0,03/19/2013,40.36,-74.00,3;91,Mercer,54055
8215,NJ,5.0,0.0,01/16/2013,40.78,-74.06,4;09,Atlantic,34001
8820,NJ,5.0,0.0,6/12/2013,40.84,-74.05,3;88,Middlesex,51119
8022,NJ,5.0,0.0,01/22/2013,40.01,-75.01,3;89,Burlington,34005
8820,NJ,5.0,0.0,02/26/2013,40.35,-74.65,3;88,Middlesex,51119
8022,NJ,5.0,0.0,04/29/2013,39.99,-74.78,3;89,Burlington,34005
8723,NJ,5.0,0.0,03/18/2013,40.47,-74.62,4;01,Ocean,34029
7801,NJ,5.0,0.0,4/9/2013,39.84,-74.19,3;87,Morris,48343
8690,NJ,5.0,0.0,01/15/2013,40.17,-74.58,3;90,Mercer,54055
8005,NJ,5.0,0.0,2/7/2013,39.87,-75.06,4;02,Ocean,34029
7728,NJ,5.0,0.0,4/9/2013,39.90,-74.99,3;95,Monmouth,34025
8050,NJ,5.0,0.0,04/19/2013,39.59,-74.32,4;02,Ocean,34029
7047,NJ,5.0,0.0,07/24/2013,40.59,-74.31,3;79,Hudson,34017
8904,NJ,5.0,0.0,07/17/2013,40.15,-74.02,3;88,Middlesex,51119
8865,NJ,5.0,0.0,05/28/2013,40.60,-74.28,3;76,Warren,51187
8005,NJ,5.0,0.0,5/7/2013,39.73,-75.13,4;02,Ocean,34029
7643,NJ,5.0,0.0,6/4/2013,40.87,-74.08,3;84,Bergen,34003
8731,NJ,5.0,0.0,05/30/2013,40.32,-74.62,3;99,Ocean,34029
8854,NJ,5.0,0.0,5/7/2013,40.90,-74.09,3;87,Middlesex,51119
7080,NJ,5.0,0.0,6/11/2013,40.22,-74.76,3;87,Middlesex,51119
8844,NJ,5.0,0.0,08/20/2013,39.56,-74.59,3;88,Somerset,42111
8690,NJ,5.0,0.0,08/30/2013,40.52,-74.36,3;90,Mercer,54055
8558,NJ,5.0,0.0,05/29/2013,40.06,-74.68,3;90,Somerset,42111
8723,NJ,5.0,0.0,09/16/2013,40.52,-74.36,4;01,Ocean,34029
7410,NJ,5.0,20573.53,09/24/2013,40.06,-74.68,3;84,Bergen,34003
8757,NJ,5.0,18250.0,10/11/2013,40.06,-74.11,3;96,Ocean,34029
7083,NJ,5.0,17500.0,07/19/2013,40.88,-74.55,3;89,Union,47173
8879,NJ,5.0,19000.0,10/11/2013,40.22,-74.76,3;85,Middlesex,51119
7830,NJ,5.0,17885.0,10/11/2013,39.75,-74.22,3;85,Hunterdon,34019
7747,NJ,5.0,19257.0,10/11/2013,40.25,-74.27,3;85,Monmouth,34025
8050,NJ,5.0,13750.0,12/19/2013,39.69,-74.25,4;02,Ocean,34029
7039,NJ,5.0,21356.68,08/14/2013,40.79,-74.02,3;88,Essex,51057
8757,NJ,5.0,21928.82,8/9/2013,40.50,-74.42,3;96,Ocean,34029
8724,NJ,5.0,19500.0,10/31/2013,40.68,-75.18,3;98,Ocean,34029
7054,NJ,5.0,15325.0,6/11/2013,39.75,-74.22,3;87,Morris,48343
8742,NJ,5.0,21815.76,10/4/2013,40.84,-74.03,3;94,Ocean,34029
8724,NJ,5.0,20569.21,10/1/2013,39.84,-74.19,3;98,Ocean,34029
7065,NJ,5.0,20847.79,10/8/2013,40.51,-74.45,3;87,Union,47173
7003,NJ,5.0,21342.58,12/3/2013,40.57,-74.41,3;88,Essex,51057
8723,NJ,5.0,20150.0,12/31/2013,40.47,-74.62,4;01,Ocean,34029
7731,NJ,5.0,20556.96,12/19/2013,40.22,-74.76,3;99,Monmouth,34025
7803,NJ,5.0,19512.52,10/24/2013,40.41,-74.70,3;87,Morris,48343
7054,NJ,5.0,19794.13,09/24/2013,40.06,-74.11,3;87,Morris,48343
7764,NJ,5.0,16336.0,07/19/2013,40.93,-74.11,3;91,Monmouth,34025
8873,NJ,5.0,17259.0,10/9/2013,39.95,-74.18,3;89,Somerset,42111
7762,NJ,5.0,0.0,11/21/2013,40.69,-74.26,3;93,Monmouth,34025
7040,NJ,5.0,19800.0,12/18/2013,40.47,-74.29,3;91,Essex,51057
8757,NJ,5.0,19250.0,12/30/2013,40.71,-74.83,3;96,Ocean,34029
7757,NJ,5.0,32665.0,12/6/2013,40.41,-74.23,3;85,Monmouth,34025
8873,NJ,5.0,19282.82,11/6/2013,39.69,-74.25,3;89,Somerset,42111
8873,NJ,5.0,16435.0,12/16/2013,40.78,-74.32,3;89,Somerset,42111
7081,NJ,5.0,0.0,11/12/2013,39.95,-74.18,3;89,Union,47173
7746,NJ,5.0,14822.0,10/28/2013,40.06,-74.11,3;88,Monmouth,34025
7726,NJ,5.0,16018.0,11/20/2013,40.85,-74.40,3;88,Monmouth,34025
8807,NJ,5.0,17154.0,12/16/2013,40.09,-74.04,3;85,Somerset,42111
8096,NJ,5.0,0.0,11/25/2013,40.06,-74.11,4;03,Gloucester,51073
8873,NJ,5.0,18155.0,12/16/2013,40.60,-74.28,3;89,Somerset,42111
7208,NJ,5.0,16960.0,12/19/2013,40.81,-74.18,3;88,Union,47173
8701,NJ,5.0,12500.0,12/31/2013,40.06,-74.11,4;00,Ocean,34029
8005,NJ,5.0,0.0,5/7/2012,40.14,-74.19,4;02,Ocean,34029
8804,NJ,5.0,0.0,6/5/2012,40.87,-74.60,3;80,Hunterdon,34019
8036,NJ,5.0,0.0,8/7/2012,40.85,-74.40,3;98,Burlington,34005
7430,NJ,5.0,0.0,6/6/2012,40.29,-74.01,3;88,Bergen,34003
7730,NJ,5.0,0.0,1/4/2013,40.49,-74.48,3;72,Monmouth,34025
8835,NJ,5.0,0.0,09/21/2012,40.15,-74.02,3;86,Somerset,42111
8070,NJ,5.0,0.0,07/20/2012,40.73,-74.27,4;06,Salem,34033
7050,NJ,5.0,0.0,9/10/2012,39.95,-74.18,3;91,Essex,51057
8079,NJ,5.0,38363.0,10/25/2006,40.31,-74.02,4;12,Salem,34033
8846,NJ,5.0,40311.0,04/30/2007,40.49,-74.48,3;87,Middlesex,51119
8724,NJ,5.0,40000.0,06/14/2007,40.49,-74.48,3;98,Ocean,34029
8758,NJ,5.0,37750.0,07/17/2007,40.69,-74.32,4;01,Ocean,34029
7726,NJ,5.0,40750.0,06/26/2007,40.31,-74.25,3;88,Monmouth,34025
7704,NJ,5.0,37580.0,06/26/2007,40.29,-74.36,3;89,Monmouth,34025
7719,NJ,5.0,41500.0,8/6/2007,40.59,-74.62,3;96,Monmouth,34025
8077,NJ,5.0,34100.0,03/17/2010,39.83,-75.15,3;95,Burlington,34005
7731,NJ,5.0,,04/27/2012,40.49,-74.48,3;99,Monmouth,34025
8620,NJ,5.0,,04/30/2012,40.66,-74.19,3;92,Mercer,54055
8620,NJ,5.0,,04/27/2012,40.09,-74.21,3;92,Mercer,54055
8753,NJ,5.0,,10/10/2012,39.75,-74.22,3;98,Ocean,34029
8731,NJ,5.0,,09/17/2012,40.65,-75.08,3;99,Ocean,34029
8610,NJ,5.0,,12/3/2012,39.98,-74.82,3;88,Mercer,54055
8527,NJ,5.0,,10/17/2012,41.08,-74.18,3;97,Ocean,34029
8807,NJ,5.0,,10/2/2012,40.42,-74.17,3;85,Somerset,42111
8527,NJ,5.0,,7/3/2012,40.54,-74.58,3;97,Ocean,34029
8721,NJ,5.01,39500.0,12/12/2003,39.65,-75.51,3;99,Ocean,34029
7712,NJ,5.01,40002.98,12/28/2005,40.76,-74.23,3;87,Monmouth,34025
7083,NJ,5.01,57001.0,06/14/2007,39.56,-75.47,3;89,Union,47173
7838,NJ,5.01,39984.0,7/5/2007,40.57,-74.50,3;75,Warren,51187
8873,NJ,5.01,72504.0,3/4/2008,40.06,-74.11,3;89,Somerset,42111
8502,NJ,5.016,48906.0,6/2/2011,39.78,-74.19,3;89,Somerset,42111
7733,NJ,5.016,29343.6,07/29/2011,40.29,-74.36,3;80,Monmouth,34025
8904,NJ,5.016,,2/2/2012,40.36,-74.03,3;88,Middlesex,51119
7728,NJ,5.016,,10/20/2011,40.17,-74.02,3;95,Monmouth,34025
8204,NJ,5.04,32004.0,08/18/2009,40.01,-75.01,4;25,Cape May,34009
7642,NJ,5.04,55335.0,07/29/2009,40.14,-74.19,3;84,Bergen,34003
8234,NJ,5.04,32004.0,09/18/2009,40.22,-74.76,4;20,Atlantic,34001
8752,NJ,5.04,42000.0,08/27/2009,40.22,-74.76,3;95,Ocean,34029
8210,NJ,5.04,38808.0,11/2/2009,39.95,-74.18,4;26,Cape May,34009
7701,NJ,5.04,57330.0,08/26/2009,39.84,-74.19,3;89,Monmouth,34025
8722,NJ,5.04,0.0,9/1/2010,40.22,-74.76,3;96,Ocean,34029
8314,NJ,5.04,38808.0,09/16/2009,40.10,-74.35,4;32,Cumberland,51049
8242,NJ,5.04,27720.0,05/20/2010,40.59,-74.62,4;26,Cape May,34009
8081,NJ,5.04,35250.0,11/29/2010,40.10,-74.35,4;07,Camden,37029
8081,NJ,5.04,35250.0,11/29/2010,39.91,-74.21,4;07,Camden,37029
8831,NJ,5.04,43942.5,11/6/2010,40.22,-74.01,3;86,Middlesex,51119
8865,NJ,5.04,31000.0,10/26/2010,40.69,-74.26,3;76,Warren,51187
8505,NJ,5.04,35445.0,07/19/2011,40.84,-74.94,3;87,Burlington,34005
8757,NJ,5.04,33800.0,03/30/2010,40.49,-74.48,3;96,Ocean,34029
8343,NJ,5.04,28800.0,06/23/2010,40.46,-74.64,4;10,Gloucester,51073
8037,NJ,5.04,33300.0,10/20/2011,40.37,-74.17,4;06,Atlantic,34001
8854,NJ,5.04,33768.0,8/3/2010,40.50,-74.42,3;87,Middlesex,51119
7032,NJ,5.04,20402.76,9/9/2010,40.25,-74.27,3;84,Hudson,34017
7032,NJ,5.04,45360.0,08/18/2010,38.94,-74.90,3;84,Hudson,34017
8015,NJ,5.04,72240.0,05/21/2008,41.00,-74.04,3;99,Burlington,34005
8560,NJ,5.04,36960.0,04/28/2009,39.41,-74.58,3;90,Mercer,54055
8844,NJ,5.04,39681.2,12/4/2008,39.79,-74.09,3;88,Somerset,42111
8050,NJ,5.04,41280.0,07/23/2009,39.07,-74.82,4;02,Ocean,34029
7470,NJ,5.04,43500.0,8/6/2009,40.34,-74.06,3;86,Passaic,34031
8010,NJ,5.04,0.0,9/9/2010,39.92,-74.20,3;88,Burlington,34005
8016,NJ,5.04,0.0,8/5/2010,39.20,-74.97,3;89,Burlington,34005
8701,NJ,5.04,0.0,12/22/2010,39.02,-74.87,4;00,Ocean,34029
8753,NJ,5.04,0.0,10/19/2010,39.73,-74.98,3;98,Ocean,34029
8901,NJ,5.04,0.0,09/30/2010,39.73,-74.98,3;89,Middlesex,51119
8010,NJ,5.04,0.0,12/20/2010,40.34,-74.44,3;88,Burlington,34005
8234,NJ,5.04,0.0,10/14/2010,40.68,-75.18,4;20,Atlantic,34001
7733,NJ,5.04,85000.0,10/8/2009,40.14,-74.70,3;80,Monmouth,34025
8008,NJ,5.04,37800.0,11/24/2009,39.95,-74.18,4;05,Ocean,34029
8402,NJ,5.04,35028.0,04/22/2010,39.64,-75.16,4;15,Atlantic,34001
8205,NJ,5.04,35028.0,02/23/2010,39.65,-74.77,4;16,Atlantic,34001
8402,NJ,5.04,32760.0,3/10/2010,40.51,-74.45,4;15,Atlantic,34001
8753,NJ,5.04,33000.0,12/30/2009,40.75,-74.11,3;98,Ocean,34029
8759,NJ,5.04,33800.0,1/6/2010,40.75,-74.11,3;97,Ocean,34029
8691,NJ,5.04,33521.0,02/25/2010,39.95,-74.55,3;91,Mercer,54055
8846,NJ,5.04,71208.0,10/12/2010,40.31,-74.86,3;87,Middlesex,51119
7017,NJ,5.04,0.0,03/21/2013,40.47,-74.62,3;90,Essex,51057
7840,NJ,5.04,0.0,3/6/2013,39.69,-74.25,3;78,Warren,51187
8501,NJ,5.04,0.0,03/15/2013,40.94,-74.24,3;92,Monmouth,34025
8087,NJ,5.04,0.0,12/6/2012,40.06,-74.92,4;07,Ocean,34029
7421,NJ,5.04,0.0,3/4/2013,40.07,-74.85,3;86,Passaic,34031
7652,NJ,5.04,0.0,7/9/2013,40.09,-74.21,3;84,Bergen,34003
8501,NJ,5.04,0.0,3/5/2013,39.95,-74.18,3;92,Monmouth,34025
7410,NJ,5.04,0.0,10/17/2012,40.48,-74.44,3;84,Bergen,34003
8817,NJ,5.04,0.0,03/29/2013,40.06,-74.92,3;88,Middlesex,51119
7753,NJ,5.04,0.0,05/31/2013,39.41,-74.58,3;94,Monmouth,34025
7095,NJ,5.04,0.0,4/12/2013,40.37,-74.17,3;86,Middlesex,51119
7748,NJ,5.04,0.0,02/27/2013,39.55,-74.24,3;76,Monmouth,34025
8527,NJ,5.04,0.0,1/10/2013,39.33,-74.50,3;97,Ocean,34029
7450,NJ,5.04,0.0,4/8/2013,39.48,-74.47,3;85,Bergen,34003
8088,NJ,5.04,0.0,05/14/2013,39.33,-74.50,4;01,Burlington,34005
7064,NJ,5.04,0.0,5/3/2013,39.95,-74.18,3;86,Middlesex,51119
8232,NJ,5.04,0.0,11/13/2013,39.93,-74.39,4;17,Atlantic,34001
8210,NJ,5.04,0.0,07/30/2013,40.22,-74.76,4;26,Cape May,34009
7055,NJ,5.04,0.0,06/27/2013,40.57,-74.50,3;86,Passaic,34031
7107,NJ,5.04,0.0,10/1/2013,40.76,-74.21,3;90,Essex,51057
7064,NJ,5.04,0.0,11/27/2013,40.85,-74.82,3;86,Middlesex,51119
8873,NJ,5.04,0.0,9/4/2013,40.17,-74.58,3;89,Somerset,42111
8854,NJ,5.04,0.0,09/25/2013,39.59,-74.32,3;87,Middlesex,51119
7083,NJ,5.04,0.0,09/26/2013,41.16,-74.35,3;89,Union,47173
8873,NJ,5.04,0.0,10/9/2013,40.94,-74.07,3;89,Somerset,42111
7604,NJ,5.04,0.0,09/26/2013,40.17,-74.58,3;84,Bergen,34003
7620,NJ,5.04,46800.0,6/9/2009,40.93,-74.11,3;83,Bergen,34003
8540,NJ,5.04,42232.0,01/14/2010,40.52,-74.36,3;90,Mercer,54055
8724,NJ,5.04,0.0,11/20/2013,40.21,-74.08,3;98,Ocean,34029
8048,NJ,5.04,0.0,12/21/2012,40.55,-74.28,3;97,Burlington,34005
7731,NJ,5.04,0.0,1/2/2013,40.39,-74.11,3;99,Monmouth,34025
8332,NJ,5.04,0.0,9/7/2012,40.10,-74.35,4;19,Cumberland,51049
8823,NJ,5.04,0.0,10/1/2012,40.98,-74.11,3;91,Somerset,42111
7035,NJ,5.04,0.0,02/27/2012,39.80,-74.62,3;87,Morris,48343
8034,NJ,5.04,42336.0,06/22/2006,40.56,-74.24,4;01,Camden,37029
7724,NJ,5.04,40824.0,05/17/2006,39.39,-74.51,3;91,Monmouth,34025
7733,NJ,5.04,38732.0,1/11/2008,39.07,-74.82,3;80,Monmouth,34025
8065,NJ,5.04,45558.0,02/21/2008,40.85,-74.12,3;96,Burlington,34005
8901,NJ,5.04,41000,2/1/2010,40.72,-74.17,3;89,Middlesex,51119
7032,NJ,5.04,20402.76,6/3/2010,40.56,-74.24,3;84,Hudson,34017
8234,NJ,5.04,25200.0,09/30/2010,40.49,-74.48,4;20,Atlantic,34001
8701,NJ,5.04,26400.0,8/4/2010,40.51,-74.45,4;00,Ocean,34029
