Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size
84003,UT,13;26,52500,04/15/2013,40.65,-111.83,6;01,Utah,49049,3959;276018
84043,UT,14,73995,08/27/2013,37.18,-113.63,5;75,Utah,49049,5285;357143
84088,UT,15;3,80820,08/14/2013,38.45,-109.60,7;71,Salt Lake,49035,5282;352941
84721,UT,18;87,79800,5-2-2013,41.15,-111.98,5;73,Iron,55051,4228;934817
84098,UT,19.356.246,99031,09/13/2011,40.57,-112.33,5;74,Summit,49043,0;00511623
84101,UT,20,200000,9-12-2006,37.18,-113.63,5;82,Salt Lake,49035,10000
84119,UT,20;52,75000,4-11-2014,41.02,-111.92,5;96,Salt Lake,49035,3654;97076
84070,UT,2.092.185,95172,9-8-2011,40.56,-111.72,5;86,Salt Lake,49035,0;045489285
84123,UT,21,207900,12/27/2010,40.57,-111.89,5;45,Salt Lake,49035,9900
84113,UT,22;16,100000,5-4-2014,41.05,-112.06,5;74,Salt Lake,49035,4512;635379
84109,UT,23,112000,09/27/2010,40.39,-111.78,5;66,Salt Lake,49035,4869;565217
84111,UT,24;32,263133;55,01/15/2009,40.64,-111.49,5;58,Salt Lake,49035,10819;6361
84104,UT,2.650.752,160250,8-4-2011,40.56,-111.72,0,Salt Lake,49035,0;060454543
84101,UT,28;08,140000,05/30/2013,40.79,-111.82,5;94,Salt Lake,49035,4985;754986
84102,UT,29;26,247736;07,12/28/2005,40.59,-112.03,5;96,Salt Lake,49035,8466;714627
84102,UT,29;26,269750;77,12/28/2005,0,0,5;64,Salt Lake,49035,9219;096719
84111,UT,30;4,299258;98,01/15/2009,41.08,-111.90,7;12,Salt Lake,49035,9844;045395
84114,UT,35;64,385600,10-6-2010,41.05,-112.06,5;83,0,0,10819;30415
84057,UT,36,189000,5-7-2013,40.75,-111.90,6;23,Utah,49049,5250
84401,UT,41;8,420412,12/18/2008,37.66,-113.19,5;83,Weber,49057,10057;70335
84319,UT,42;3,264000,11-10-2010,41.11,-112.05,0,Cache,49005,6241;134752
84074,UT,50,250000,01/15/2009,40.29,-111.67,5;95,Tooele,49045,5000
84074,UT,50,250000,10/20/2010,40.37,-112.02,5;66,Tooele,49045,5000
84104,UT,65;28,225000,06/22/2012,0,0,6;13,Salt Lake,49035,3446;691176
84763,UT,85,,09/24/2010,41.21,-111.97,5;56,Washington,55131,0
84111,UT,92,389465;37,12/29/2006,40.58,-111.98,5;75,Salt Lake,49035,4233;319239
84511,UT,106;5,,10/26/2010,40.21,-111.61,6;01,San Juan,53055,0
84056,UT,220,,06/25/2009,40.71,-111.55,5;86,Davis,49011,0
84104,UT,642;2,2000000,11-6-2013,40.57,-112.33,5;82,Salt Lake,49035,3114;294612
84104,UT,904,3000000,03/26/2014,41.15,-111.98,5;66,Salt Lake,49035,3318;584071
84020,UT,1015,,07/26/2012,40.39,-111.78,7;12,Salt Lake,49035,0
84101,UT,1650,,05/24/2012,40.32,-111.96,5;56,Salt Lake,49035,0
