Zipcode,State,Size (kW DC),Cost,Date Installed
19808,DE,4.16,,12/10/2014
19968,DE,4.18,,10/5/2011
19968,DE,4.18,27170.0,10/24/2011
19943,DE,4.2,,10/7/2014
19707,DE,4.2,,09/25/2014
19707,DE,4.2,,12/21/2010
19701,DE,4.2,36800.0,01/28/2009
19938,DE,4.2,27300.0,6/1/2010
19720,DE,4.2,37414.0,09/15/2009
19711,DE,4.2,,7/1/2009
19808,DE,4.2,37800.0,7/1/2007
19711,DE,4.2,36400.0,8/1/2009
19713,DE,4.2,38168.0,8/1/2009
19930,DE,4.2,,04/19/2011
19963,DE,4.2,,12/15/2011
19808,DE,4.2,9467.0,8/7/2007
19971,DE,4.2,35755.0,6/2/2010
19971,DE,4.2,63072.2,6/12/2009
19711,DE,4.2,19440.0,6/2/2010
19713,DE,4.2,31500.0,11/8/2010
19953,DE,4.2,17578.0,08/24/2011
19720,DE,4.2,21855.0,11/8/2010
19804,DE,4.2,68420.0,3/4/2011
19711,DE,4.2,30556.11,6/2/2010
19720,DE,4.2,29620.5,04/26/2011
19938,DE,4.2,17880.0,04/21/2011
19707,DE,4.2,42000.0,6/10/2011
19901,DE,4.2,31820.0,02/19/2010
19711,DE,4.2,33119.0,08/28/2009
19711,DE,4.2,32760.0,02/19/2010
19711,DE,4.2,,08/14/2009
19720,DE,4.2,36155.0,10/2/2009
19804,DE,4.2,36450.0,1/5/2010
19810,DE,4.2,30330.0,1/1/2009
19810,DE,4.2,29575.0,02/26/2009
19971,DE,4.2,35100.0,01/22/2009
19958,DE,4.2,,4/10/2008
19958,DE,4.2,,11/1/2009
19953,DE,4.2,38027.0,03/18/2010
19971,DE,4.2,,12/1/2008
19930,DE,4.2,17350.0,6/6/2012
19975,DE,4.22,,07/13/2010
19975,DE,4.224,35904.0,07/26/2010
19808,DE,4.226,17335.0,05/18/2009
19939,DE,4.23,,08/16/2013
19977,DE,4.23,,2/2/2010
19943,DE,4.23,,03/16/2011
19950,DE,4.23,,8/1/2011
19960,DE,4.23,,09/21/2011
19711,DE,4.23,,10/13/2011
19958,DE,4.23,,9/5/2012
19971,DE,4.23,,10/23/2012
19901,DE,4.23,,12/27/2012
19971,DE,4.23,,12/10/2012
19939,DE,4.23,30244.0,01/31/2011
19950,DE,4.23,26676.0,3/5/2012
19960,DE,4.23,27495.0,3/5/2012
19958,DE,4.23,26437.0,2/1/2013
19901,DE,4.23,14805.0,7/12/2013
19963,DE,4.23,23630.05,4/2/2012
19709,DE,4.247,21450.0,11/5/2009
19958,DE,4.25,,7/8/2013
