Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size,Annual generated kWh
98226,WA,6;12,20000,03/25/2014,47.99,-123.25,3;28,Whatcom,53073,3267;973856,40037;5082
98053,WA,6;16,,9-6-2012,48.79,-122.41,3;02,King,53033,0,37104;74317
98053,WA,6;16,,09/27/2012,47.66,-122.01,3;02,King,53033,0,37104;74317
98053,WA,6;16,,10-4-2012,47.66,-122.01,3;02,King,53033,0,37104;74317
98516,WA,6;16,,08/31/2012,47.66,-122.01,3;13,Thurston,53067,0,38456;24044
98177,WA,6;24,32000,06/14/2013,47.11,-122.76,3;5,King,53033,5128;205128,43560;65574
98650,WA,6;3,36000,9-1-2011,47.73,-122.37,4;63,Klickitat,53039,5714;285714,58178;60656
98672,WA,6;31,44170,12/22/2009,45.97,-121.53,4;62,Klickitat,53039,7000,58145;09836
98672,WA,6;45,32000,8-1-2011,45.82,-121.46,4;62,Klickitat,53039,4961;24031,59435;16393
98019,WA,6;48,23580,8-2-2013,45.82,-121.46,2;94,King,53033,3638;888889,37998;29508
98589,WA,6;48,42600,12/15/2011,47.73,-121.93,3;1,Thurston,53067,6574;074074,40066;22951
98516,WA,6;6,,07/18/2012,46.84,-122.85,3;13,Thurston,53067,0,41203;11475
98516,WA,6;6,,8-1-2012,47.11,-122.76,3;13,Thurston,53067,0,41203;11475
98516,WA,6;6,,09/20/2012,47.11,-122.76,3;13,Thurston,53067,0,41203;11475
98516,WA,6;6,,09/21/2012,47.11,-122.76,3;13,Thurston,53067,0,41203;11475
98516,WA,6;6,,10-3-2012,47.11,-122.76,3;13,Thurston,53067,0,41203;11475
98027,WA,6;89,21600,05/15/2013,47.11,-122.76,2;97,King,53033,3134;978229,40814;77869
98620,WA,6;9,40000,8-1-2011,47.50,-122.00,5;15,Klickitat,53039,5797;101449,70875;81967
98119,WA,7;2,32084,07/28/2011,45.84,-120.76,3;5,King,53033,4456;111111,50262;29508
99301,WA,7;2,56000,07/30/2012,47.63,-122.37,5;3,Franklin,53021,7777;777778,76111;47541
98053,WA,7;26,,09/27/2012,46.41,-118.90,3;02,King,53033,0,43730;59016
98102,WA,7;44,37700,8-8-2013,47.66,-122.01,3;5,King,53033,5067;204301,51937;70492
99109,WA,7;56,60431,07/13/2010,47.63,-122.32,4;74,Stevens,53065,7993;518519,71472;98361
98229,WA,8;4,49750,4-10-2013,48.26,-117.76,3;22,0,0,5922;619048,53948;19672
98620,WA,8;76,13000,07/28/2012,48.68,-122.41,0,Klickitat,53039,1484;018265,0
98119,WA,9;2,44988,08/22/2011,0,0,5;15,King,53033,4890,94501;0929
99362,WA,9;6,57000,10-12-2012,45.84,-120.76,3;5,Walla Walla,53071,5937;5,67016;39344
99362,WA,9;8,54000,8-7-2012,47.63,-122.37,4;92,Walla Walla,53071,5510;204082,96168;52459
99301,WA,9;84,55995,11-12-2012,46.11,-118.30,4;92,Franklin,53021,5690;54878,96561;04918
98801,WA,10,80000,10-10-2001,46.11,-118.30,5;3,Chelan,53007,8000,105710;3825
98801,WA,10,80000,10-1-2000,46.41,-118.90,4;85,Chelan,53007,8000,96734;97268
98801,WA,10;56,84480,12/17/2003,47.37,-120.35,4;85,Chelan,53007,8000,102152;1311
98109,WA,11;04,59502;2,6-3-2011,47.37,-120.35,4;85,King,53033,5389;692029,106795;4098
98665,WA,12.096,85713,05/19/2008,47.37,-120.35,3;5,Clark,55019,7;086061508,84440655;74
98072,WA,25;6,,06/21/2011,47.63,-122.34,3;33,King,53033,0,170030;1639
98253,WA,25;74,210000,06/21/2011,45.67,-122.66,3;28,Island,53029,8158;508159,168393;0492
99338,WA,36,250000,9-1-2011,47.75,-122.09,3;22,Benton,53005,6944;444444,231206;5574
99353,WA,38;7,281000,5-2-2002,48.09,-122.57,5;35,Benton,53005,7260;981912,412958;6066
99352,WA,126;72,950000,8-1-2010,46.16,-119.25,5;35,Benton,53005,7496;843434,1352199;344
98950,WA,500,,10-7-2009,46.31,-119.37,5;34,Kittitas,53037,0,5325409;836
98027,WA,529;2,2080876,05/21/2010,46.32,-119.32,4;96,King,53033,3932;116402,5235320;656
