Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size,Annual generated kWh
82633,WY,1;32,,08/15/2009,42.75,-105.39,5;47,Converse,56009,0,14401;34426
82731,WY,1.336,,01/15/2005,44.63,-105.33,5;22,Campbell,56005,0,13909731;15
82009,WY,1;36,,7-7-2007,41.14,-104.79,5;51,Laramie,56021,0,14946;25137
83001,WY,1;4,,10-12-1999,43.47,-110.76,5;11,Teton,56039,0,14268;9071
82520,WY,1;52,,7-12-2008,42.83,-108.72,5;83,Fremont,56013,0,17674;77596
82901,WY,1;75,,7-12-2008,41.59,-109.22,6;04,Sweetwater,56037,0,21082;24044
83014,WY,1;8,,10/23/2005,43.50,-110.87,4;88,Teton,56039,0,17520
83001,WY,1;9,,07/15/2008,43.47,-110.76,5;11,Teton,56039,0,19364;94536
82523,WY,1;9,,01/15/2007,43.24,-108.69,6;15,Fremont,56013,0,23306;14754
82501,WY,2,,10/15/2008,43.03,-108.41,6;03,Fremont,56013,0,24054;09836
82520,WY,2,,01/15/2008,42.83,-108.72,5;83,Fremont,56013,0,23256;28415
82501,WY,2,14000,4-6-2010,43.03,-108.41,6;03,Fremont,56013,7000,24054;09836
82213,WY,2;1,16800,5-9-2010,42.50,-105.02,5;42,Platte,56031,8000,22701;80328
82009,WY,2;1,,7-12-2008,41.14,-104.79,5;51,Laramie,56021,0,23078;77049
83001,WY,2;2,,08/15/2009,43.47,-110.76,5;11,Teton,56039,0,22422;56831
82520,WY,2;3,,07/25/2008,42.83,-108.72,5;83,Fremont,56013,0,26744;72678
82001,WY,2;45,,1-1-2005,41.14,-104.79,5;61,Laramie,56021,0,27413;89344
83025,WY,2;45,,01/16/2004,43.57,-110.81,4;55,Teton,56039,0,22234;0847
82520,WY,2;5,,01/15/2002,42.83,-108.72,5;83,Fremont,56013,0,29070;35519
82620,WY,2;5,,11-2-2007,42.55,-106.72,5;77,Natrona,56025,0,28771;17486
82520,WY,2;52,,1-2-2008,42.83,-108.72,5;83,Fremont,56013,0,29302;91803
82520,WY,2;88,,7-7-2008,42.83,-108.72,5;83,Fremont,56013,0,33489;04918
82323,WY,3,,1-1-2007,41.03,-107.53,5;6,Carbon,56007,0,33508;19672
82523,WY,3,,02/23/2008,43.24,-108.69,6;15,Fremont,56013,0,36799;18033
82520,WY,3.006,,6-7-2008,42.83,-108.72,5;83,Fremont,56013,0,34954195;08
82520,WY,3;04,,07/15/2008,42.83,-108.72,5;83,Fremont,56013,0,35349;55191
82604,WY,3;06,,04/23/2008,42.83,-106.32,5;64,Natrona,56025,0,34422;4918
82633,WY,3;15,23678;88,6-8-2010,42.75,-105.39,5;47,Converse,56009,7517;104762,34366;84426
82520,WY,3;3,,01/15/2007,42.83,-108.72,5;83,Fremont,56013,0,38372;86885
82601,WY,3;68,29400,4-9-2010,42.83,-106.32,5;53,Natrona,56025,7989;130435,40589;59563
82941,WY,4,,10-1-2009,42.86,-109.86,5;57,Sublette,56035,0,44438;25137
82604,WY,4;2,33600,05/25/2010,42.83,-106.32,5;64,Natrona,56025,8000,47246;55738
82801,WY,5;06,20753;42,04/28/2010,44.79,-106.95,5;02,Sheridan,56033,4101;466403,50663;59563
82072,WY,6,,4-8-2010,41.31,-105.58,5;37,Albany,56001,0,64263;93443
82443,WY,10;35,25966,03/30/2010,43.64,-108.21,5;7,Hot Springs,56017,2508;792271,117667;623
82601,WY,10;6,,9-7-2011,42.83,-106.32,5;53,Natrona,56025,0,116915;6831
82520,WY,11;5,,05/14/2012,42.83,-108.72,5;83,Fremont,56013,0,133723;6339
82520,WY,24;8,,02/23/2011,42.83,-108.72,5;83,Fremont,56013,0,288377;9235
