Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS
13753,NY,1.675,8100.0,12/11/2013,40.77,-73.84,3;72,Queens,42045
14086,NY,16.779,15000,02/13/2007,43.24,-75.25,3;60,Oneida,42049
14456,NY,1.678.512,19955.2,12/28/2005,40.88,-72.39,3;94,Suffolk,36069
12019,NY,1.68,19283.0,03/31/2008,41.80,-74.99,3;52,Sullivan,36091
12180,NY,1.68,20218.0,07/17/2008,43.16,-77.61,3;82,Monroe,36083
14075,NY,1.68,8100.0,12/7/2011,41.27,-73.78,3;86,Westchester,42049
12494,NY,1.68,12600.0,5/9/2011,43.18,-77.80,3;72,Monroe,36111
14086,NY,1.68,11180.0,02/25/2011,42.27,-74.91,3;41,Delaware,42049
12203,NY,1.68,7476.0,8/9/2013,42.90,-78.66,3;65,Erie,56001
13073,NY,1.68,12124.0,10/23/2012,42.86,-76.98,3;69,Ontario,36109
12065,NY,1.68,8358.0,12/31/2012,42.92,-73.84,3;94,Saratoga,36091
14526,NY,16.836,24485.3,03/22/2007,42.73,-73.67,3;87,Rensselaer,55081
12866,NY,1.688.778,26904,05/14/2007,42.72,-78.83,3;45,Erie,36091
11385,NY,1.695.312,15447,04/21/2006,41.96,-74.28,3;72,Ulster,36081
14618,NY,17.019,18476.33,01/18/2007,42.90,-78.66,3;65,Erie,55081
10607,NY,1.71,15598.47,01/28/2009,42.66,-73.79,4;04,Albany,36119
11210,NY,1.71,0.0,03/26/2013,42.58,-76.36,3;57,Tompkins,36047
12440,NY,1.71,13218.3,8/2/2012,42.85,-73.80,3;96,Saratoga,36111
14612,NY,1.710.072,21928.09,12/17/2007,43.15,-77.44,3;85,Monroe,55081
12572,NY,1.715,11899.06,03/22/2012,43.06,-73.77,3;86,Saratoga,36027
11426,NY,1.715,0.0,05/21/2013,40.70,-73.89,3;77,Queens,36081
11421,NY,1.715,0.0,05/31/2013,43.16,-77.61,3;79,Monroe,36081
11215,NY,1.715,0.0,4/8/2013,41.02,-73.75,3;79,Westchester,36047
12572,NY,1.715,11899.06,03/22/2012,40.64,-73.94,3;91,Kings,36027
14850,NY,1.715.725,22120,04/24/2009,41.80,-74.13,3;83,Ulster,36109
13215,NY,171.717,28060,11/16/2006,43.16,-77.61,3;68,Monroe,36067
12496,NY,1.718.904,18733,06/27/2008,41.92,-73.90,3;79,Dutchess,51079
12835,NY,1.72,16703.0,12/18/2009,40.72,-73.71,3;78,Queens,36091
12442,NY,1.72,0.0,02/14/2013,40.69,-73.85,3;70,Queens,51079
12065,NY,1.72,10300.0,7/11/2012,40.64,-73.94,3;91,Kings,36091
12724,NY,1.726.605,22070.34,7/10/2007,41.92,-73.90,3;79,Dutchess,47163
12186,NY,1.732.185,20799.98,06/22/2007,42.44,-76.50,3;61,Tompkins,56001
12866,NY,1.736.108,18860,05/23/2008,43.04,-76.14,3;66,Onondaga,36091
14487,NY,173.628,29889.42,12/10/2007,42.30,-74.25,3;64,Greene,36051
12440,NY,1.75,14000.0,09/30/2010,43.30,-74.01,3;89,Saratoga,36111
14094,NY,1.75,9800.0,11/12/2013,42.21,-74.21,3;70,Greene,36063
10512,NY,1.75,8593.5,12/16/2013,42.85,-73.80,3;96,Saratoga,54079
11228,NY,1.75,0.0,6/3/2013,41.83,-74.94,3;55,Sullivan,36047
12540,NY,1.75,6500.0,04/29/2013,42.64,-73.93,3;99,Albany,36027
14850,NY,175.152,31981,8/4/2004,43.06,-73.77,3;86,Saratoga,36109
13790,NY,1.751.841,15583,12/30/2004,42.82,-77.66,3;65,Livingston,36007
14886,NY,1.757.052,21100,04/24/2008,41.80,-74.13,3;83,Ulster,36109
10553,NY,1.76,0.0,8/9/2013,43.16,-78.69,3;60,Niagara,36119
14850,NY,1.764.345,18725,5/7/2009,41.41,-73.68,3;83,Putnam,36109
14850,NY,1.764.345,23460,6/11/2008,40.64,-73.94,3;84,Kings,36109
14850,NY,176.832,18702,10/3/2003,41.67,-73.73,3;79,Dutchess,36109
14850,NY,176.832,17211,09/16/2003,42.44,-76.50,3;61,Tompkins,36109
14850,NY,176.832,17221,09/16/2003,42.11,-75.96,3;64,Broome,36109
12944,NY,177.378,20291,8/7/2008,42.54,-76.66,3;60,Tompkins,51057
12941,NY,17.784,23958,02/24/2009,40.91,-73.82,3;88,Westchester,51057
14623,NY,1.782.252,17058.06,12/27/2007,42.44,-76.50,3;61,Tompkins,55081
12211,NY,1.782.252,19765,10/9/2007,42.44,-76.50,3;61,Tompkins,56001
14886,NY,178.605,31724.21,10/9/2007,42.44,-76.50,3;61,Tompkins,36109
10543,NY,178.605,17425,11/26/2007,42.44,-76.50,3;61,Tompkins,36119
10562,NY,178.605,18450,1/7/2008,42.44,-76.50,3;61,Tompkins,36119
12204,NY,1.791.834,18360,03/13/2008,44.50,-73.48,4;06,Essex,56001
12204,NY,1.791.834,18359.25,05/14/2009,44.35,-73.71,4;05,Essex,56001
12209,NY,1.791.834,18360,03/23/2009,43.16,-77.61,3;78,Monroe,56001
12204,NY,1.791.834,18360,11/19/2008,42.66,-73.79,4;03,Albany,56001
12204,NY,1.791.834,18360,10/20/2008,42.54,-76.66,3;60,Tompkins,56001
12204,NY,1.791.834,18360,8/12/2009,40.93,-73.72,3;90,Westchester,56001
12204,NY,1.791.834,18360,03/26/2009,41.15,-73.87,3;85,Westchester,56001
12204,NY,1.791.834,18360,04/22/2009,42.66,-73.79,4;02,Albany,56001
12204,NY,1.791.834,18360,11/3/2008,42.66,-73.79,4;02,Albany,56001
13901,NY,1.793.691,13578,08/25/2004,42.66,-73.79,4;03,Albany,36007
11215,NY,179.523,22050,3/4/2005,42.66,-73.79,4;02,Albany,36047
13204,NY,1.8,15215.6,12/23/2011,42.66,-73.79,4;02,Albany,36067
13617,NY,1.8,16105.1,01/28/2005,42.66,-73.79,4;02,Albany,0
11937,NY,1.8,,11/19/2003,42.66,-73.79,4;02,Albany,36103
10510,NY,1.8,12150.0,02/24/2012,42.66,-73.79,4;02,Albany,36119
13201,NY,1.8,15215.6,12/23/2011,42.66,-73.79,4;02,Albany,0
14094,NY,1.8,9720.0,08/18/2011,42.10,-75.91,3;59,Broome,36063
12561,NY,1.8,18517.0,08/15/2011,40.64,-73.94,3;91,Kings,36111
14564,NY,1.8,12090.0,4/10/2013,43.04,-76.14,3;67,Onondaga,36069
14880,NY,1.8,8390.0,08/15/2012,44.59,-75.17,3;91,Saint Lawrence,36003
10510,NY,1.8,12150.0,02/24/2012,0,0,0,0,36119
12912,NY,1.808.664,19152,8/4/2005,40.95,-72.19,3;92,Suffolk,42035
12885,NY,181.056,22072,01/17/2006,41.13,-73.84,3;87,Westchester,51187
11237,NY,1.818.894,18337,03/18/2005,43.04,-76.14,0,0,36047
11215,NY,1.82,0.0,8/9/2013,0,0,3;60,Niagara,36047
12866,NY,183.024,21454,10/16/2008,43.16,-78.69,3;83,Ulster,36091
12873,NY,183.768,26587,02/19/2008,41.74,-74.08,3;77,Ontario,55131
12804,NY,1.84,17127.0,01/16/2009,42.98,-77.41,3;51,Allegany,51187
14712,NY,1.84,11043.0,12/21/2011,42.17,-77.97,3;87,Westchester,36013
14756,NY,1.84,11043.0,12/21/2011,41.13,-73.84,4;05,Clinton,0
13827,NY,1.84,18448.95,11/16/2011,44.47,-73.78,3;95,Warren,42117
14304,NY,1.84,10304.0,9/1/2011,43.50,-73.77,3;85,Kings,36063
13033,NY,1.84,8781.84,06/27/2012,40.64,-73.94,3;91,Kings,36011
12066,NY,1.843.296,30031.52,03/19/2009,40.64,-73.94,3;86,Saratoga,51121
12809,NY,1.845,20750.0,06/19/2009,43.06,-73.77,3;66,Washington,55131
12572,NY,1.849.835,20100,8/11/2008,43.12,-73.30,3;82,Warren,36027
12545,NY,1.849.835,20100,4/3/2008,43.34,-73.67,3;46,Chautauqua,36027
14485,NY,185.952,20407.68,08/26/2009,42.16,-79.39,0,0,36051
14559,NY,18.639,20519.68,08/15/2008,42.21,-79.41,3;62,Tioga,55081
14052,NY,1.88,10340.0,11/14/2012,0,0,3;46,Niagara,42049
12144,NY,1.88,9362.79,11/7/2013,42.10,-76.26,3;69,Cayuga,36083
14169,NY,1.88,10340.0,11/14/2012,43.09,-79.01,3;76,Montgomery,42049
12833,NY,1.88,11468.0,04/23/2012,43.16,-76.57,3;63,Washington,36091
14091,NY,1.883.808,25052.63,02/15/2008,42.76,-74.25,3;79,Dutchess,42049
14454,NY,1.883.808,20723.33,10/9/2007,43.23,-73.49,3;77,Dutchess,36051
12303,NY,1.883.808,18202,03/26/2009,41.92,-73.90,3;74,Livingston,36093
14127,NY,1.887.462,20942.58,10/21/2008,41.78,-73.69,3;72,Monroe,42049
14420,NY,1.887.462,8880,08/26/2009,42.90,-77.61,3;59,Erie,55081
14607,NY,1.887.462,23048.96,6/9/2009,43.18,-77.80,3;92,Rensselaer,55081
14564,NY,1.887.462,22453.22,6/9/2009,42.76,-78.61,3;61,Erie,36069
14580,NY,1.89,19970.17,12/24/2009,42.64,-73.73,3;93,Saratoga,55081
14622,NY,1.9,17671.34,05/21/2008,42.75,-78.62,3;46,Erie,55081
12027,NY,1.9,24500.0,06/18/2008,43.13,-73.85,3;64,Livingston,36091
10018,NY,1.9,,9/1/2005,42.54,-78.89,4;01,Schenectady,36061
12304,NY,1.9,15086.0,03/23/2010,42.79,-77.81,3;56,Erie,36093
11201,NY,1.9,17149.5,11/8/2012,42.80,-73.92,3;69,Monroe,36047
12193,NY,191.766,20695,10/13/2006,42.76,-78.74,3;81,Monroe,56001
14850,NY,191.766,24051,01/28/2005,43.21,-77.94,3;77,Ontario,36109
10940,NY,1.92,,09/26/2012,43.16,-77.61,3;63,Monroe,51137
14468,NY,1.92,11831.98,7/8/2013,42.98,-77.41,3;60,Monroe,55081
14879,NY,1.92,12161.47,7/11/2013,43.21,-77.42,3;95,Saratoga,36101
10940,NY,1.92,9552.0,11/16/2012,43.16,-77.61,3;79,New York,51137
10031,NY,1.92,11328.0,04/13/2012,42.91,-73.90,4;01,Schenectady,36061
10031,NY,1.92,11328.0,04/13/2012,40.71,-73.99,3;82,Kings,36061
10031,NY,1.92,11328.0,04/13/2012,42.80,-73.92,3;89,Albany,36061
12942,NY,1.92,12317.0,11/29/2012,40.64,-73.94,3;61,Tompkins,51057
12852,NY,1.92,10290.0,12/31/2012,42.51,-74.04,3;74,Orange,51057
14304,NY,1.92,8640.0,11/26/2012,42.44,-76.50,3;63,Monroe,36063
12572,NY,1.921.752,18375,09/29/2003,41.44,-74.42,3;58,Steuben,36027
14075,NY,1.925,15400.0,10/25/2007,43.28,-77.79,3;74,Orange,42049
12866,NY,1.928.448,21249,1/8/2008,42.28,-77.22,3;76,New York,36091
14830,NY,1.934.448,30367.42,05/21/2008,41.44,-74.42,3;76,New York,36101
14850,NY,194.292,17000,11/4/2003,40.71,-73.99,3;76,New York,36109
13820,NY,1.944,20244.23,01/21/2010,40.71,-73.99,3;98,Essex,36077
10543,NY,1.95,30190.0,6/11/2007,40.71,-73.99,3;85,Essex,36119
14850,NY,1.95,22120.0,04/24/2009,44.25,-73.78,3;46,Niagara,36109
14031,NY,1.952,10968.0,9/12/2012,43.97,-74.17,3;79,Dutchess,42049
10705,NY,1.96,0.0,09/30/2013,43.09,-79.01,3;45,Erie,36119
