Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size,Annual generated kWh
75458,TX,1;96,10362,09/24/2012,31.84,-106.43,5;06,Tarrant,48231,5286;734694,19781;00546
79705,TX,1;96,9447;62,08/14/2012,31.84,-106.43,4;87,Hunt,48329,4820;214286,19038;24044
78703,TX,1;98,15000,01/19/2005,32.69,-97.12,6;41,Midland,48453,7575;757576,25314;2459
75023,TX,2,9552,10/29/2014,33.21,-96.28,4;8,Travis,48085,4776,19147;54098
75154,TX,2,7350,4-3-2014,32.02,-102.10,4;98,Collin,48139,3675,19865;57377
76248,TX,2,13395,12-9-2010,30.26,-97.74,4;93,Ellis,48439,6697;5,19666;12022
78332,TX,2,12000,4-1-2010,33.04,-96.74,5;13,Tarrant,48249,6000,20463;93443
78233,TX,2,10621;2,7-8-2010,32.51,-96.80,4;56,Jim Wells,48029,5310;6,18190;16393
78212,TX,2,12784,06/13/2011,32.93,-97.22,4;57,Bexar,48029,6392,18230;05464
75703,TX,2,26460,05/22/2009,27.75,-98.06,4;67,Bexar,48423,13230,18628;96175
75076,TX,2,12567,02/22/2010,29.45,-98.50,4;64,Smith,51077,6283;5,18509;28962
76542,TX,2,18810,12-9-2009,29.45,-98.50,4;92,Grayson,48027,9405,19626;22951
75205,TX,2,19073,03/29/2010,32.32,-95.30,4;94,Bell,48113,9536;5,19706;01093
78729,TX,2,14208,06/16/2005,33.77,-96.67,4;9,Dallas,48491,7104,19546;44809
78703,TX,2,18456,1-8-2008,31.09,-97.71,4;76,Williamson,48453,9228,18987;97814
78735,TX,2,15827,06/24/2009,32.79,-96.76,4;8,Travis,48453,7913;5,19147;54098
78723,TX,2,18342,09/24/2011,30.26,-97.74,4;78,Travis,48453,9171,19067;75956
78759,TX,2,5000,11/29/2012,30.26,-97.74,4;74,Travis,48453,2500,18908;19672
79936,TX,2;01,6225,6-12-2012,30.26,-97.74,4;73,Travis,48141,3097;014925,18962;64754
75048,TX,2.025,7955,12-6-2010,30.26,-97.74,7;38,El Paso,48113,3;928395062,29807336;07
75019,TX,2.025,14175,1-11-2010,30.26,-97.74,4;93,Dallas,48113,7,19911946;72
78261,TX,2;03,12000,09/13/2010,31.84,-106.43,4;91,Dallas,48029,5911;330049,19880;13388
78261,TX,2;03,11539,10-4-2010,32.91,-96.62,4;61,Bexar,48029,5684;236453,18665;46175
78251,TX,2;03,11539,11-1-2010,32.96,-96.99,4;61,Bexar,48029,5684;236453,18665;46175
78261,TX,2;03,11539,11/24/2010,29.45,-98.50,4;67,Bexar,48029,5684;236453,18908;39617
78723,TX,2.035,8177;57,12/27/2011,29.45,-98.50,4;61,Bexar,48453,4;018461916,18711435;79
78723,TX,2.035,8177;57,01/19/2012,29.45,-98.50,4;74,Travis,48453,4;018461916,19239090;16
78731,TX,2;04,14300,01/21/2005,29.45,-98.50,4;74,Travis,48453,7009;803922,19286;36066
78704,TX,2;04,14300,12/15/2004,30.26,-97.74,4;72,Travis,48453,7009;803922,19204;98361
78723,TX,2;04,14810,12-6-2005,30.26,-97.74,4;8,Travis,48453,7259;803922,19530;4918
78705,TX,2;04,15291;29,11/17/2005,30.26,-97.74,4;74,Travis,48453,7495;730392,19286;36066
78704,TX,2;04,15316;4,08/28/2006,30.26,-97.74,4;8,Travis,48453,7508;039216,19530;4918
78733,TX,2;04,15102;38,03/27/2006,30.26,-97.74,4;8,Travis,48453,7403;127451,19530;4918
78703,TX,2;04,18066,04/27/2006,30.26,-97.74,4;78,Travis,48453,8855;882353,19449;11475
78703,TX,2;04,15711;35,04/14/2009,30.26,-97.74,4;8,Travis,48453,7701;642157,19530;4918
79934,TX,2;05,13423;58,11/28/2009,30.26,-97.74,4;8,Travis,48141,6548;087805,19626;22951
76179,TX,2;05,12880,7-7-2009,30.26,-97.74,7;38,El Paso,48439,6282;926829,30175;32787
79938,TX,2;07,14302,4-7-2011,30.26,-97.74,5;13,Tarrant,48141,6909;178744,21180;17213
78249,TX,2;09,,1-8-2009,31.84,-106.43,7;43,El Paso,48029,0,30972;54372
75021,TX,2;1,16792,03/27/2009,32.75,-97.33,4;58,Bexar,51077,7996;190476,19183;44262
75023,TX,2;1,11525,12-7-2010,31.84,-106.43,4;92,Grayson,48085,5488;095238,20607;54098
78504,TX,2;1,10500,07/30/2010,29.45,-98.50,4;98,Collin,48215,5000,20858;85246
78221,TX,2;1,10386;01,08/16/2010,33.75,-96.56,4;72,Hidalgo,48029,4945;719048,19769;83607
76017,TX,2;1,15750,11/15/2009,33.04,-96.74,4;66,Bexar,48439,7500,19518;52459
75007,TX,2;1,18522,05/20/2009,26.21,-98.23,5;1,Tarrant,48121,8820,21361;47541
75229,TX,2;1,20459,1-10-2010,29.45,-98.50,4;9,Denton,48113,9742;380952,20523;77049
76542,TX,2;1,18810,06/23/2009,32.69,-97.12,4;94,Dallas,48027,8957;142857,20691;31148
75069,TX,2;1,25631,09/15/2009,32.98,-96.89,4;94,Bell,48085,12205;2381,20691;31148
75214,TX,2;1,16238,12-8-2009,32.79,-96.76,4;95,Collin,48113,7732;380952,20733;19672
75020,TX,2;1,16792,04/21/2009,31.09,-97.71,4;89,Dallas,51077,7996;190476,20481;88525
