Zipcode,State,Size (kW DC),Cost,Date Installed,Filters=maxsize=2&minsize=0&state=CA
92694,CA,1.488,11889.86,06/28/2005,
95694,CA,14.892,12606.0,06/25/2002,
90077,CA,1.49,,6-11-2012,
93514,CA,14.904,10753.53,4-12-2001,
95008,CA,14.904,13596.39,11/15/2001,
95620,CA,1.495,8516.0,2-8-2011,
95620,CA,1.495,8516.0,11/18/2010,
93105,CA,1.496,13600.0,11/22/2006,
91342,CA,1.496,10623.0,01/18/2001,
91342,CA,1.496,10623.0,01/18/2001,
91342,CA,1.496,10623.0,01/18/2001,
91342,CA,1.496,10623.0,01/18/2001,
91342,CA,1.496,10623.0,01/18/2001,
91342,CA,1.496,10623.0,01/18/2001,
91342,CA,1.496,8278.0,01/18/2001,
91342,CA,1.496,10623.0,01/18/2001,
91342,CA,1.496,10623.0,01/18/2001,
91342,CA,1.496,10623.0,01/18/2001,
91342,CA,1.496,10623.0,01/18/2001,
94556,CA,1.496,12674.0,12-1-2005,
95648,CA,1.496,13777.14,06/26/2008,
93212,CA,1.496,10833.0,01/15/2010,
93286,CA,1.496,10971.0,10-10-2006,
92604,CA,1.496,6732.0,03/15/2012,
94110,CA,1.496,26539.7,9-8-2009,
94558,CA,1.496,16404.0,6-11-2009,
92604,CA,1.496,6732.0,02/16/2011,
94110,CA,1.496,26539.7,04/14/2009,
94558,CA,1.496,16404.0,05/14/2009,
95648,CA,1.496,13777.14,4-8-2008,
92373,CA,1.496,13542.0,11-5-2007,
93274,CA,1.496,,10/22/2008,
93274,CA,1.496,,10/22/2008,
93274,CA,1.496,,8-5-2010,
92312,CA,1.496,10833.0,01/15/2010,
94043,CA,1.497,17825.0,1-10-2002,
93023,CA,1.497,23744.17,05/23/2002,
93405,CA,1.497,16654.3,01/17/2002,
92064,CA,1.497,17962.47,06/19/2002,
94087,CA,1.497,25838.0,8-1-2002,
93653,CA,1.499,12912.36,07/26/2002,
95247,CA,1.499,19841.4,06/14/2002,
92311,CA,1.5,7350.0,1-6-2014,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,3-5-2008,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,3-5-2008,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/28/2008,
95076,CA,1.5,7337.06,3-5-2008,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,06/18/2008,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,3-5-2008,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/26/2007,
92252,CA,1.5,0.0,12-11-2013,
95693,CA,1.5,4999.0,1-3-2013,
95826,CA,1.5,15495.0,02/27/2013,
95662,CA,1.5,10750.0,07/23/2013,
95757,CA,1.5,0.0,11/27/2013,
95624,CA,1.5,10406.0,12/30/2013,
90703,CA,1.5,11498.0,07/20/2012,
91001,CA,1.5,7350.0,01/24/2014,
93611,CA,1.5,11760.0,2-7-2008,
90504,CA,1.5,6273.0,05/29/2013,
90602,CA,1.5,7350.0,01/15/2014,
90230,CA,1.5,14330.86,09/26/2007,
90266,CA,1.5,10751.0,2-8-2013,
91325,CA,1.5,13800.0,04/19/2010,
90033,CA,1.5,10156.48,04/22/2011,
90026,CA,1.5,11000.0,08/15/2011,
90712,CA,1.5,12700.0,02/21/2002,
96001,CA,1.5,12397.6,4-10-2002,
95018,CA,1.5,18608.0,05/17/2002,
95348,CA,1.5,8924.32,06/24/2002,
94606,CA,1.5,16932.0,05/20/2002,
90630,CA,1.5,15881.5,05/21/2002,
95918,CA,1.5,13791.38,07/15/2002,
93238,CA,1.5,15551.5,8-2-2002,
92337,CA,1.5,21469.13,10-11-2002,
92583,CA,1.5,12071.0,10-8-2002,
94702,CA,1.5,12975.0,10/25/2002,
95918,CA,1.5,8202.35,12/19/2002,
96007,CA,1.5,18803.0,09/22/2003,
94702,CA,1.5,16934.44,12-5-2002,
92240,CA,1.5,22020.0,1-3-2003,
92028,CA,1.5,13494.36,01/17/2003,
94941,CA,1.5,15462.0,03/17/2003,
93465,CA,1.5,17794.0,07/31/2003,
92082,CA,1.5,15990.0,10/22/2003,
92004,CA,1.5,14023.06,6-9-2003,
92086,CA,1.5,11781.48,9-9-2003,
95060,CA,1.5,11160.0,01/21/2004,
91941,CA,1.5,9063.0,10-8-2003,
95472,CA,1.5,12517.0,10-6-2003,
92675,CA,1.5,9858.72,09/19/2003,
92064,CA,1.5,12095.84,12-4-2003,
94518,CA,1.5,11925.0,11/18/2003,
91750,CA,1.5,19020.0,01/27/2004,
94545,CA,1.5,14410.76,12/29/2004,
95451,CA,1.5,7578.0,06/25/2004,
93465,CA,1.5,16629.0,01/16/2004,
92324,CA,1.5,11425.0,03/17/2004,
95448,CA,1.5,14961.88,10/17/2003,
95076,CA,1.5,12500.0,1-9-2004,
93003,CA,1.5,11279.92,2-2-2004,
94131,CA,1.5,13350.0,4-6-2004,
95425,CA,1.5,12748.78,04/23/2004,
95111,CA,1.5,10678.0,2-4-2005,
93422,CA,1.5,15756.0,07/19/2004,
95060,CA,1.5,14748.62,9-2-2004,
93001,CA,1.5,11837.24,09/13/2004,
90278,CA,1.5,10466.0,1-4-2005,
96062,CA,1.5,10174.0,6-6-2006,
94702,CA,1.5,12634.93,8-5-2005,
92110,CA,1.5,13325.0,7-9-2007,
95201,CA,1.5,5800.0,01/13/2014,
95409,CA,1.5,10705.0,03/28/2013,
95409,CA,1.5,9497.0,2-7-2013,
95451,CA,1.5,8729.0,7-2-2013,
90710,CA,1.5,15250.0,3-5-2012,
90045,CA,1.5,14800.0,06/25/2012,
91335,CA,1.5,14499.0,06/14/2012,
90731,CA,1.5,16000.0,06/15/2012,
91342,CA,1.5,13500.0,07/17/2012,
90230,CA,1.5,4500.0,02/29/2012,
90026,CA,1.5,0.0,8-9-2013,
90291,CA,1.5,12000.0,10/28/2013,
90026,CA,1.5,0.0,09/18/2013,
90046,CA,1.5,7350.0,2-12-2014,
90001,CA,1.5,8000.0,10/29/2013,
90062,CA,1.5,5999.0,01/23/2014,
90047,CA,1.5,7200.0,01/29/2014,
95926,CA,1.5,8996.88,2-11-2013,
95966,CA,1.5,10000.0,7-8-2013,
95973,CA,1.5,12238.76,2-5-2013,
96007,CA,1.5,11100.0,02/19/2013,
95662,CA,1.5,,1-5-2005,
95628,CA,1.5,,3-11-2005,
95815,CA,1.5,16604.0,01/14/2010,
92069,CA,1.5,8905.83,09/27/2011,
93274,CA,1.5,6740.0,7-6-2011,
95608,CA,1.5,9960.0,07/16/2013,
95662,CA,1.5,7350.0,1-3-2014,
95340,CA,1.5,8924.32,06/24/2002,
93422,CA,1.5,17794.0,07/31/2003,
96001,CA,1.5,10174.0,6-6-2006,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,3-5-2008,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,3-5-2008,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,3-5-2008,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/26/2007,
95076,CA,1.5,7337.06,04/26/2007,
92545,CA,1.5,8500.0,01/28/2014,
91945,CA,1.5,6002.69,04/30/2013,
92020,CA,1.5,7818.0,03/31/2013,
93021,CA,1.5,9072.0,01/31/2014,
94124,CA,1.5,8116.5,09/30/2013,
93611,CA,1.5,11760.0,07/31/2008,
93654,CA,1.5,12150.0,12-9-2007,
94015,CA,1.5,5766.0,02/25/2013,
92691,CA,1.5,7350.0,01/15/2014,
94086,CA,1.5,11334.2,07/25/2013,
94110,CA,1.5,0.0,3-2-2010,
94122,CA,1.5,7350.0,2-4-2014,
94122,CA,1.5,7350.0,2-4-2014,
94131,CA,1.5,10330.0,01/18/2013,
94530,CA,1.5,4501.37,08/14/2013,
94533,CA,1.5,5999.0,07/23/2013,
94534,CA,1.5,10800.0,4-11-2013,
92835,CA,1.5,7350.0,2-6-2014,
93534,CA,1.5,10000.0,01/24/2014,
93541,CA,1.5,15110.07,6-10-2008,
94565,CA,1.5,5999.0,05/17/2013,
94577,CA,1.5,10290.0,02/25/2013,
93001,CA,1.5,9000.0,05/22/2013,
93013,CA,1.5,10165.05,08/26/2011,
94941,CA,1.5,5999.0,09/24/2013,
93065,CA,1.5,7439.5,10/16/2013,
94110,CA,1.5,12570.0,2-12-2009,
92110,CA,1.5,13325.0,06/21/2007,
90230,CA,1.5,14330.86,08/14/2007,
93654,CA,1.5,12150.0,09/14/2007,
93541,CA,1.5,15110.07,10-9-2007,
93274,CA,1.5,,03/16/2010,
93274,CA,1.5,,03/14/2011,
93274,CA,1.5,11301.0,5-4-2010,
93723,CA,1.5,13600.0,03/24/2010,
93212,CA,1.5,11472.0,6-8-2010,
90230,CA,1.5,13500.0,02/28/2012,
90019,CA,1.5,16020.0,4-12-2012,
90019,CA,1.5,16250.0,5-11-2012,
90066,CA,1.5,12755.0,5-11-2012,
90065,CA,1.5,15935.0,5-8-2012,
90068,CA,1.5,17498.0,6-5-2012,
90065,CA,1.5,16998.0,07/16/2012,
90034,CA,1.5,12000.0,7-9-2012,
92111,CA,1.5,10999.0,11/20/2012,
92069,CA,1.5,8905.83,06/21/2011,
93013,CA,1.5,10165.05,5-7-2011,
93514,CA,1.503,15326.0,7-3-2007,
94025,CA,1.503,14722.0,08/14/2007,
93722,CA,1.503,31000.0,05/20/2008,
93401,CA,1.503,12100.0,10/25/2005,
93015,CA,1.503,14700.0,04/20/2006,
92660,CA,1.503,12024.55,05/25/2006,
92660,CA,1.503,12024.55,05/25/2006,
92660,CA,1.503,12024.55,05/25/2006,
92660,CA,1.503,12024.55,05/24/2006,
93405,CA,1.503,13500.0,05/22/2006,
92694,CA,1.503,12500.0,7-9-2007,
92694,CA,1.503,12760.0,4-3-2008,
93003,CA,1.503,17729.67,11/15/2007,
93003,CA,1.503,11227.67,03/26/2009,
92694,CA,1.503,10722.48,01/27/2005,
92694,CA,1.503,12024.55,04/29/2005,
92694,CA,1.503,11774.54,03/23/2005,
92694,CA,1.503,11774.54,04/13/2005,
92694,CA,1.503,12024.55,07/28/2005,
92694,CA,1.503,12024.55,07/28/2005,
92694,CA,1.503,11774.54,01/19/2005,
92694,CA,1.503,11774.54,01/19/2005,
92694,CA,1.503,11774.54,01/28/2005,
92694,CA,1.503,11774.54,01/28/2005,
92694,CA,1.503,11774.54,01/28/2005,
92694,CA,1.503,11774.54,01/28/2005,
92694,CA,1.503,11774.54,01/28/2005,
92694,CA,1.503,11774.54,01/19/2005,
92694,CA,1.503,11774.54,01/28/2005,
92694,CA,1.503,11774.54,01/28/2005,
92694,CA,1.503,11774.54,01/28/2005,
92694,CA,1.503,11774.54,01/28/2005,
92694,CA,1.503,11774.54,01/28/2005,
92694,CA,1.503,11639.85,10-7-2004,
92694,CA,1.503,11639.85,10-7-2004,
92694,CA,1.503,11639.85,10-7-2004,
92694,CA,1.503,11639.85,10-7-2004,
92694,CA,1.503,11639.85,10-7-2004,
92694,CA,1.503,11639.85,10/22/2004,
92694,CA,1.503,11639.85,10-7-2004,
92694,CA,1.503,11639.85,10-7-2004,
92694,CA,1.503,11639.85,10/22/2004,
92694,CA,1.503,11639.85,10-7-2004,
92694,CA,1.503,11639.85,10/22/2004,
92694,CA,1.503,11639.85,10/22/2004,
92694,CA,1.503,11639.85,10/22/2004,
92694,CA,1.503,11639.85,10/22/2004,
92694,CA,1.503,11639.85,10/22/2004,
92694,CA,1.503,11639.85,10/22/2004,
92694,CA,1.503,11639.85,10-7-2004,
92694,CA,1.503,11639.85,10/22/2004,
92694,CA,1.503,11639.85,10/22/2004,
92694,CA,1.503,11774.54,01/19/2005,
92694,CA,1.503,11774.54,01/19/2005,
92694,CA,1.503,11774.54,01/19/2005,
92694,CA,1.503,11774.54,01/19/2005,
92694,CA,1.503,11774.54,05/30/2006,
92694,CA,1.503,11774.54,04/13/2005,
92694,CA,1.503,11774.54,01/19/2005,
92694,CA,1.503,11774.54,05/30/2006,
92694,CA,1.503,11774.54,01/19/2005,
92694,CA,1.503,11774.54,05/30/2006,
92694,CA,1.503,11774.54,01/28/2005,
92694,CA,1.503,11774.54,05/30/2006,
92694,CA,1.503,11774.54,05/30/2006,
92694,CA,1.503,11774.54,05/30/2006,
92694,CA,1.503,11774.54,05/30/2006,
92694,CA,1.503,11774.54,04/13/2005,
92694,CA,1.503,12024.55,04/29/2005,
92694,CA,1.503,11774.54,05/30/2006,
92694,CA,1.503,11774.54,05/30/2006,
92694,CA,1.503,11774.54,05/30/2006,
92694,CA,1.503,11774.54,05/30/2006,
92694,CA,1.503,11774.54,05/30/2006,
94124,CA,1.503,13972.0,01/27/2005,
94024,CA,1.503,13972.0,11/17/2004,
94124,CA,1.503,13972.0,11/29/2004,
94124,CA,1.503,13972.0,11/29/2004,
94124,CA,1.503,13972.0,11/17/2004,
94124,CA,1.503,13972.0,11/17/2004,
94124,CA,1.503,13972.0,11/29/2004,
94124,CA,1.503,13972.0,11/29/2004,
94124,CA,1.503,13972.0,11/29/2004,
94124,CA,1.503,13972.0,11/29/2004,
94124,CA,1.503,13972.0,11/29/2004,
94124,CA,1.503,13972.0,11/22/2004,
94124,CA,1.503,13972.0,11/29/2004,
94124,CA,1.503,13972.0,11/29/2004,
94124,CA,1.503,13972.0,11/17/2004,
94124,CA,1.503,13972.0,11/29/2004,
94124,CA,1.503,13972.0,11/29/2004,
94124,CA,1.503,13972.0,11/17/2004,
94124,CA,1.503,13972.0,11/17/2004,
94124,CA,1.503,13972.0,11/17/2004,
94124,CA,1.503,13972.0,11/17/2004,
94124,CA,1.503,13972.0,11/17/2004,
94124,CA,1.503,13972.0,11/29/2004,
94602,CA,1.503,10455.0,06/30/2005,
93109,CA,1.503,13300.0,05/20/2005,
95404,CA,1.503,13396.0,06/20/2005,
92694,CA,1.503,12150.0,11/30/2007,
93105,CA,1.503,12300.0,11/29/2005,
92694,CA,1.503,11774.54,03/23/2005,
92694,CA,1.503,12024.55,05/25/2006,
92694,CA,1.503,12024.55,05/25/2006,
92694,CA,1.503,12024.55,05/25/2006,
92694,CA,1.503,12024.55,05/24/2006,
92675,CA,1.503,12760.0,4-3-2008,
93225,CA,1.503,9018.0,11-5-2008,
93514,CA,1.503,13580.0,07/16/2009,
93003,CA,1.503,17729.67,01/22/2008,
93003,CA,1.503,11227.67,04/21/2009,
93514,CA,1.503,13580.0,5-12-2009,
93225,CA,1.503,9018.0,07/14/2008,
93720,CA,1.503,10020.0,1-2-2009,
93720,CA,1.503,10020.0,1-2-2009,
93720,CA,1.503,10020.0,1-2-2009,
93720,CA,1.503,10020.0,1-2-2009,
93720,CA,1.503,10020.0,1-2-2009,
93720,CA,1.503,10020.0,1-2-2009,
93720,CA,1.503,10020.0,1-2-2009,
93720,CA,1.503,10020.0,1-2-2009,
93720,CA,1.503,10020.0,1-2-2009,
93720,CA,1.503,10020.0,1-2-2009,
93720,CA,1.503,10020.0,1-6-2009,
93720,CA,1.503,10020.0,1-6-2009,
93720,CA,1.503,10020.0,1-6-2009,
93720,CA,1.503,10020.0,1-6-2009,
93720,CA,1.503,10020.0,1-6-2009,
93720,CA,1.503,10020.0,1-6-2009,
93720,CA,1.503,10020.0,1-6-2009,
93720,CA,1.503,10020.0,1-6-2009,
93720,CA,1.503,10020.0,1-6-2009,
93720,CA,1.503,10020.0,1-6-2009,
93720,CA,1.503,10020.0,1-6-2009,
93720,CA,1.503,10020.0,1-6-2009,
93720,CA,1.503,10020.0,1-6-2009,
93720,CA,1.503,10020.0,1-6-2009,
93720,CA,1.503,10020.0,1-6-2009,
93720,CA,1.503,10020.0,1-6-2009,
93720,CA,1.503,10020.0,1-6-2009,
94070,CA,1.504,17403.0,06/19/2002,
92675,CA,1.505,13820.0,07/27/2007,
92270,CA,1.505,17797.5,7-10-2008,
91350,CA,1.505,15912.03,10/23/2007,
94131,CA,1.505,13990.0,9-2-2009,
94116,CA,1.505,13915.0,10/29/2009,
94134,CA,1.505,13915.0,12-2-2009,
91030,CA,1.505,14849.0,1-5-2009,
91030,CA,1.505,14849.0,12-9-2008,
95336,CA,1.505,14346.0,06/26/2008,
94122,CA,1.505,13243.0,9-2-2008,
94110,CA,1.505,12938.0,10-2-2008,
94110,CA,1.505,13402.0,10-2-2008,
95521,CA,1.505,11197.0,10-6-2008,
91030,CA,1.505,14849.0,11-3-2008,
93711,CA,1.505,15509.26,11/17/2008,
91030,CA,1.505,14849.0,11/18/2008,
94117,CA,1.505,14244.0,12/17/2008,
90254,CA,1.505,15000.0,8-6-2010,
94110,CA,1.505,10693.0,09/17/2010,
94117,CA,1.505,9910.0,09/29/2010,
94122,CA,1.505,13759.0,03/24/2009,
94116,CA,1.505,13927.0,07/17/2009,
94114,CA,1.505,14982.0,4-7-2010,
91306,CA,1.505,9980.0,8-6-2010,
90019,CA,1.505,16923.32,04/22/2008,
90254,CA,1.505,15000.0,5-3-2010,
92107,CA,1.505,20101.0,03/23/2010,
92113,CA,1.505,16740.0,02/16/2010,
92116,CA,1.505,17567.01,03/23/2010,
92120,CA,1.505,14407.0,11/23/2009,
95304,CA,1.505,12739.0,08/28/2009,
95336,CA,1.505,14346.0,10-1-2008,
95490,CA,1.505,14231.58,09/28/2010,
95521,CA,1.505,11197.0,02/25/2009,
95616,CA,1.505,11328.0,12/30/2009,
91902,CA,1.505,18360.0,05/18/2010,
91910,CA,1.505,23650.0,07/20/2010,
91910,CA,1.505,19788.76,5-6-2010,
91932,CA,1.505,12126.49,01/13/2010,
91942,CA,1.505,21181.0,4-9-2010,
91977,CA,1.505,22639.02,02/16/2010,
91978,CA,1.505,18975.98,02/16/2010,
92009,CA,1.505,22219.02,03/23/2010,
92021,CA,1.505,16476.03,03/23/2010,
92024,CA,1.505,16279.0,5-6-2010,
92065,CA,1.505,21176.0,2-11-2010,
92065,CA,1.505,19472.03,03/31/2010,
92082,CA,1.505,17999.0,12-4-2009,
92084,CA,1.505,17215.46,02/26/2010,
92114,CA,1.505,20876.0,03/31/2010,
92105,CA,1.505,22902.0,4-7-2010,
92027,CA,1.505,23585.99,02/17/2010,
92509,CA,1.505,10129.0,08/30/2010,
92126,CA,1.505,13990.0,4-9-2010,
92126,CA,1.505,18475.99,03/23/2010,
92127,CA,1.505,18911.01,03/23/2010,
92131,CA,1.505,18467.02,4-5-2010,
92139,CA,1.505,20476.02,03/31/2010,
92563,CA,1.505,16934.0,8-3-2010,
92570,CA,1.505,22041.0,2-2-2010,
93250,CA,1.505,10834.0,06/24/2010,
93306,CA,1.505,10096.0,11/22/2010,
93401,CA,1.505,11999.0,3-3-2009,
93711,CA,1.505,15509.26,03/20/2009,
92647,CA,1.505,16311.59,08/31/2007,
94110,CA,1.505,13402.0,10-9-2009,
94110,CA,1.505,12938.0,10-9-2009,
94110,CA,1.505,10693.0,1-11-2011,
94110,CA,1.505,13915.0,03/19/2010,
94110,CA,1.505,13915.0,03/19/2010,
94114,CA,1.505,14982.0,10/26/2010,
92821,CA,1.505,18458.0,7-10-2008,
94116,CA,1.505,13927.0,1-5-2010,
94116,CA,1.505,13915.0,2-5-2010,
94117,CA,1.505,9910.0,2-9-2011,
94117,CA,1.505,14244.0,02/26/2009,
94121,CA,1.505,13990.0,5-11-2010,
94122,CA,1.505,13243.0,10-7-2008,
94122,CA,1.505,13759.0,8-10-2009,
94131,CA,1.505,13990.0,01/26/2010,
94134,CA,1.505,13915.0,05/14/2010,
93021,CA,1.505,16361.0,08/29/2008,
90036,CA,1.505,10038.0,02/23/2011,
91978,CA,1.505,18975.98,1-6-2010,
94110,CA,1.505,13915.0,01/14/2010,
92570,CA,1.505,22041.0,01/15/2010,
91977,CA,1.505,22639.02,01/20/2010,
92057,CA,1.505,18746.0,01/20/2010,
92116,CA,1.505,17567.01,01/20/2010,
92056,CA,1.505,18610.01,01/24/2010,
92054,CA,1.505,16976.02,01/28/2010,
92127,CA,1.505,18911.01,01/28/2010,
92084,CA,1.505,17215.46,01/30/2010,
92009,CA,1.505,22219.02,02/18/2010,
92024,CA,1.505,16279.0,02/18/2010,
92065,CA,1.505,19472.03,02/18/2010,
92105,CA,1.505,22902.0,02/18/2010,
92126,CA,1.505,18475.99,02/18/2010,
92107,CA,1.505,20101.0,02/26/2010,
92126,CA,1.505,13990.0,02/26/2010,
92139,CA,1.505,20476.02,02/26/2010,
91910,CA,1.505,19788.76,3-5-2010,
92102,CA,1.505,20876.0,3-5-2010,
92131,CA,1.505,18467.02,3-5-2010,
91942,CA,1.505,21181.0,03/18/2010,
95490,CA,1.505,14231.58,03/19/2010,
91910,CA,1.505,23650.0,04/26/2010,
91902,CA,1.505,18360.0,05/13/2010,
92509,CA,1.505,10129.0,06/28/2010,
92563,CA,1.505,16934.0,06/29/2010,
95304,CA,1.505,12739.0,06/29/2009,
92057,CA,1.505,16968.0,9-10-2009,
95616,CA,1.505,11328.0,10/19/2009,
94110,CA,1.505,13915.0,10/30/2009,
92120,CA,1.505,14407.0,11-3-2009,
91932,CA,1.505,12126.49,11-12-2009,
93250,CA,1.505,10834.0,11-12-2009,
92027,CA,1.505,23585.99,11/30/2009,
93306,CA,1.505,10096.0,12-7-2009,
92021,CA,1.505,16476.03,12/14/2009,
92113,CA,1.505,16740.0,12/14/2009,
94121,CA,1.505,13990.0,12/23/2009,
92065,CA,1.505,21176.0,12/30/2009,
92821,CA,1.505,18458.0,6-2-2008,
92270,CA,1.505,17797.5,6-4-2008,
93021,CA,1.505,16361.0,06/30/2008,
93401,CA,1.505,11999.0,11/26/2008,
92647,CA,1.505,16311.59,7-3-2007,
91350,CA,1.505,15912.03,10-3-2007,
92020,CA,1.508,15067.0,2-8-2002,
94121,CA,1.508,17789.0,8-5-2002,
95969,CA,1.509,16850.0,05/24/2001,
95834,CA,1.51,,11/14/2007,
95834,CA,1.51,,11/14/2007,
95834,CA,1.51,,11/14/2007,
95834,CA,1.51,,11/14/2007,
95834,CA,1.51,,11/14/2007,
95624,CA,1.51,13950.0,12/21/2009,
95630,CA,1.51,14941.0,03/15/2010,
93453,CA,1.511,11860.78,07/22/2004,
92260,CA,1.512,15591.3,9-10-2007,
92260,CA,1.512,15591.3,9-10-2007,
92260,CA,1.512,15591.3,9-10-2007,
92260,CA,1.512,15591.3,9-10-2007,
92260,CA,1.512,15591.3,9-10-2007,
92260,CA,1.512,15591.3,9-10-2007,
92260,CA,1.512,15591.3,9-10-2007,
92260,CA,1.512,15591.3,9-10-2007,
92260,CA,1.512,15591.3,9-10-2007,
92260,CA,1.512,15591.3,9-10-2007,
92260,CA,1.512,15591.3,9-10-2007,
92260,CA,1.512,15591.3,9-10-2007,
92260,CA,1.512,15591.3,9-10-2007,
92260,CA,1.512,15591.3,9-10-2007,
92260,CA,1.512,15591.3,9-10-2007,
92260,CA,1.512,15591.3,2-8-2008,
92260,CA,1.512,15591.3,2-8-2008,
92260,CA,1.512,15591.3,2-8-2008,
92260,CA,1.512,15591.3,2-8-2008,
92260,CA,1.512,15591.3,2-8-2008,
92260,CA,1.512,15591.3,9-10-2007,
92260,CA,1.512,15591.3,9-10-2007,
92260,CA,1.512,15591.3,9-10-2007,
92127,CA,1.512,14278.84,3-9-2007,
92127,CA,1.512,15552.84,3-9-2007,
92127,CA,1.512,15552.84,3-9-2007,
92127,CA,1.512,15552.84,02/15/2008,
92127,CA,1.512,15552.84,02/15/2008,
92127,CA,1.512,,2-8-2008,
92127,CA,1.512,14113.84,06/22/2007,
92127,CA,1.512,,2-8-2008,
92127,CA,1.512,14113.84,07/25/2007,
93023,CA,1.512,28948.75,03/28/2000,
92260,CA,1.512,15591.3,9-10-2007,
92260,CA,1.512,15591.3,9-10-2007,
92260,CA,1.512,15591.3,9-10-2007,
92111,CA,1.512,18858.0,10-1-2009,
91910,CA,1.512,17120.0,08/24/2009,
92056,CA,1.512,16400.0,08/27/2009,
92083,CA,1.512,23665.0,08/27/2009,
92106,CA,1.512,18144.0,08/27/2009,
92019,CA,1.512,17855.0,9-9-2009,
91942,CA,1.512,18495.0,09/18/2009,
92057,CA,1.512,20191.97,10-6-2009,
92129,CA,1.512,21042.0,10-7-2009,
94536,CA,1.512,12852.0,10/22/2009,
91710,CA,1.512,19732.0,11/19/2009,
91710,CA,1.512,20792.0,09/18/2009,
95969,CA,1.512,12657.0,7-7-2008,
95407,CA,1.512,11426.18,8-9-2007,
94014,CA,1.512,16700.0,7-3-2009,
92065,CA,1.512,19006.0,07/21/2009,
94110,CA,1.512,12022.0,03/29/2010,
90026,CA,1.512,10500.0,10/28/2009,
92114,CA,1.512,16632.0,06/22/2009,
92115,CA,1.512,13608.0,06/15/2009,
92123,CA,1.512,19264.0,06/18/2009,
95014,CA,1.512,17557.0,05/24/2010,
95122,CA,1.512,19510.0,6-10-2009,
95127,CA,1.512,21168.0,11-10-2009,
95407,CA,1.512,11426.18,08/27/2008,
91910,CA,1.512,19656.0,10/20/2009,
91910,CA,1.512,16120.0,10/16/2009,
91910,CA,1.512,17120.0,10/23/2009,
91911,CA,1.512,19656.0,10-2-2009,
91935,CA,1.512,19846.0,06/24/2009,
91942,CA,1.512,18495.0,11-9-2009,
91942,CA,1.512,16632.0,12/28/2009,
91977,CA,1.512,21168.0,10/15/2009,
91978,CA,1.512,19006.0,11/30/2009,
95969,CA,1.512,12657.0,02/13/2009,
92019,CA,1.512,16632.0,8-12-2009,
92019,CA,1.512,17855.0,11-3-2009,
92020,CA,1.512,19538.0,06/22/2009,
94582,CA,1.512,15145.0,06/24/2008,
94582,CA,1.512,15270.0,10/13/2008,
94582,CA,1.512,15270.0,09/23/2008,
94582,CA,1.512,15270.0,02/22/2009,
94582,CA,1.512,15270.0,06/25/2008,
94582,CA,1.512,15246.5,08/26/2008,
92065,CA,1.512,18144.0,11-5-2009,
92065,CA,1.512,19006.0,12/14/2009,
92081,CA,1.512,18394.0,09/28/2009,
