Zipcode,State,Size (kW DC),Cost,Date Installed,Filters=maxsize=4&minsize=3&state=CA
91737,CA,3.15,37549.0,04/27/2011,
90703,CA,3.15,21750.0,05/16/2011,
92071,CA,3.15,29318.0,05/19/2011,
92688,CA,3.15,31359.0,05/20/2011,
93551,CA,3.15,23338.0,05/24/2011,
95066,CA,3.15,22692.0,05/26/2011,
94131,CA,3.15,24255.0,05/27/2011,
92021,CA,3.15,32087.0,6-1-2011,
92705,CA,3.15,23940.0,6-1-2011,
92117,CA,3.15,22096.0,6-2-2011,
92688,CA,3.15,29922.0,6-2-2011,
92865,CA,3.15,28348.0,6-6-2011,
94127,CA,3.15,24531.0,6-10-2011,
92651,CA,3.15,20250.0,6-12-2011,
91724,CA,3.15,30061.0,06/13/2011,
91765,CA,3.15,32550.0,06/16/2011,
93109,CA,3.15,22420.0,06/23/2011,
92082,CA,3.15,26002.0,06/24/2011,
92028,CA,3.15,26900.0,06/27/2011,
92660,CA,3.15,30547.0,06/29/2011,
95971,CA,3.15,21543.0,7-5-2011,
92069,CA,3.15,29481.0,07/13/2011,
92860,CA,3.15,29453.0,07/19/2011,
92679,CA,3.15,19686.0,07/20/2011,
94596,CA,3.15,19373.0,07/24/2011,
92649,CA,3.15,33072.0,07/25/2011,
91709,CA,3.15,33973.0,07/28/2011,
92025,CA,3.15,19900.0,07/29/2011,
92860,CA,3.15,32883.0,8-4-2011,
90808,CA,3.15,24798.46,08/15/2011,
92260,CA,3.15,20009.0,08/15/2011,
94708,CA,3.15,24349.5,08/18/2011,
92240,CA,3.15,21706.0,08/18/2011,
92029,CA,3.15,25200.0,08/19/2011,
92027,CA,3.15,29852.0,08/24/2011,
94706,CA,3.15,22799.0,9-2-2011,
94024,CA,3.15,21411.96,9-12-2011,
95023,CA,3.15,23110.0,9-12-2011,
92064,CA,3.15,25200.0,09/19/2011,
92234,CA,3.15,23337.0,09/22/2011,
92835,CA,3.15,24200.0,10-4-2011,
94553,CA,3.15,23496.0,10-5-2011,
92069,CA,3.15,26290.0,10-6-2011,
91910,CA,3.15,22280.0,10/13/2011,
91320,CA,3.15,16849.0,10/24/2011,
94937,CA,3.15,21235.0,11/16/2011,
95762,CA,3.15,20886.0,11/17/2011,
94707,CA,3.15,25650.0,11/18/2011,
92026,CA,3.15,30000.0,11/28/2011,
91773,CA,3.15,37965.0,1-11-2010,
93109,CA,3.15,25140.0,1-11-2010,
92679,CA,3.15,23310.0,01/13/2010,
93441,CA,3.15,19929.5,01/14/2010,
93241,CA,3.15,19619.95,01/20/2010,
90232,CA,3.15,23940.0,01/20/2010,
92683,CA,3.15,23310.0,01/27/2010,
94002,CA,3.15,20850.75,01/29/2010,
94526,CA,3.15,22139.0,01/29/2010,
92024,CA,3.15,21384.0,2-11-2010,
95453,CA,3.15,20592.0,2-12-2010,
95454,CA,3.15,29501.23,3-3-2010,
94025,CA,3.15,25137.0,3-9-2010,
90815,CA,3.15,34225.0,03/15/2010,
92780,CA,3.15,22050.0,03/16/2010,
91010,CA,3.15,41715.0,03/25/2010,
90621,CA,3.15,34598.0,03/26/2010,
94550,CA,3.15,28350.0,03/30/2010,
91710,CA,3.15,40210.0,03/30/2010,
90230,CA,3.15,26397.0,4-2-2010,
94117,CA,3.15,25137.0,4-5-2010,
94709,CA,3.15,28350.0,4-5-2010,
92592,CA,3.15,25137.0,4-5-2010,
92691,CA,3.15,26397.0,4-5-2010,
92867,CA,3.15,39115.0,4-8-2010,
92705,CA,3.15,25137.0,4-9-2010,
94611,CA,3.15,28350.0,4-12-2010,
95003,CA,3.15,18048.0,4-12-2010,
91801,CA,3.15,21892.5,4-12-2010,
92130,CA,3.15,22600.0,04/13/2010,
92503,CA,3.15,23310.0,04/19/2010,
95765,CA,3.15,18581.07,04/20/2010,
94618,CA,3.15,19810.03,04/22/2010,
90403,CA,3.15,26894.0,04/23/2010,
92606,CA,3.15,21600.0,04/23/2010,
92620,CA,3.15,20231.4,04/23/2010,
92833,CA,3.15,22050.0,04/23/2010,
92882,CA,3.15,20947.5,04/23/2010,
93635,CA,3.15,25137.0,04/26/2010,
92078,CA,3.15,19574.22,04/28/2010,
95422,CA,3.15,12000.0,04/30/2010,
94583,CA,3.15,25137.0,5-6-2010,
94596,CA,3.15,15950.0,5-7-2010,
95014,CA,3.15,19648.15,5-7-2010,
95014,CA,3.15,28350.0,5-7-2010,
91387,CA,3.15,27025.0,5-10-2010,
94505,CA,3.15,20855.06,5-11-2010,
93422,CA,3.15,22818.09,5-12-2010,
91709,CA,3.15,22050.0,05/14/2010,
90275,CA,3.15,40325.0,05/17/2010,
95037,CA,3.15,24255.0,6-8-2010,
91773,CA,3.15,32987.0,6-8-2010,
92260,CA,3.15,23798.0,6-9-2010,
91030,CA,3.15,23800.0,6-10-2010,
92545,CA,3.15,21987.0,6-10-2010,
92553,CA,3.15,22393.0,6-11-2010,
90501,CA,3.15,20500.0,06/14/2010,
92881,CA,3.15,40985.0,06/14/2010,
95120,CA,3.15,19934.07,06/16/2010,
94553,CA,3.15,24313.0,06/17/2010,
92692,CA,3.15,39715.0,06/22/2010,
92869,CA,3.15,26488.0,06/24/2010,
90740,CA,3.15,37319.0,06/25/2010,
91739,CA,3.15,37440.0,06/29/2010,
92583,CA,3.15,22522.5,06/29/2010,
94112,CA,3.15,25137.0,06/30/2010,
92346,CA,3.15,20698.5,7-2-2010,
92835,CA,3.15,37055.0,7-2-2010,
91354,CA,3.15,22050.0,7-3-2010,
93706,CA,3.15,18753.44,7-9-2010,
92691,CA,3.15,25650.0,7-10-2010,
92646,CA,3.15,37635.0,07/14/2010,
92120,CA,3.15,20475.0,07/23/2010,
92679,CA,3.15,24412.0,07/27/2010,
92223,CA,3.15,23297.0,07/30/2010,
93314,CA,3.15,22000.0,8-2-2010,
95070,CA,3.15,16942.76,8-3-2010,
91730,CA,3.15,22220.0,8-4-2010,
95409,CA,3.15,18952.0,8-12-2010,
91320,CA,3.15,23810.0,08/13/2010,
95472,CA,3.15,23625.0,08/16/2010,
92832,CA,3.15,30883.0,08/16/2010,
92620,CA,3.15,37480.0,08/17/2010,
94070,CA,3.15,25137.0,08/26/2010,
92865,CA,3.15,17892.0,08/27/2010,
93555,CA,3.15,18994.0,08/30/2010,
95133,CA,3.15,24255.0,9-2-2010,
94510,CA,3.15,24528.0,09/17/2010,
95135,CA,3.15,20825.0,09/21/2010,
95129,CA,3.15,16979.6,09/22/2010,
95139,CA,3.15,19716.0,09/28/2010,
92620,CA,3.15,22344.0,09/28/2010,
94070,CA,3.15,25137.0,09/29/2010,
94618,CA,3.15,25200.0,09/29/2010,
95132,CA,3.15,21565.6,09/29/2010,
94563,CA,3.15,19226.53,09/30/2010,
92831,CA,3.15,37877.0,09/30/2010,
90265,CA,3.15,24034.5,10-5-2010,
93422,CA,3.15,22924.0,10/15/2010,
91377,CA,3.15,15435.0,10/15/2010,
91711,CA,3.15,21636.78,10/23/2010,
90280,CA,3.15,20417.06,10/25/2010,
95669,CA,3.15,28919.0,10/28/2010,
94541,CA,3.15,23625.0,10/29/2010,
94546,CA,3.15,24869.0,11-9-2010,
94920,CA,3.15,25183.0,11-10-2010,
94707,CA,3.15,26743.0,11-12-2010,
93063,CA,3.15,20229.0,11/15/2010,
92116,CA,3.15,21020.06,11/16/2010,
96062,CA,3.15,17407.0,11/17/2010,
94703,CA,3.15,26732.52,11/23/2010,
92821,CA,3.15,21500.0,11/23/2010,
94709,CA,3.15,20842.0,12-3-2010,
93010,CA,3.15,22050.0,12-3-2010,
95120,CA,3.15,24567.11,12-6-2010,
95476,CA,3.15,23940.0,12-7-2010,
92708,CA,3.15,33950.0,12-9-2010,
92887,CA,3.15,37294.0,12/17/2010,
92056,CA,3.15,20240.0,12/19/2010,
94596,CA,3.15,26417.52,12/21/2010,
91724,CA,3.15,25262.0,12/21/2010,
94551,CA,3.15,25498.52,12/28/2010,
94702,CA,3.15,23332.0,1-8-2009,
92211,CA,3.15,24920.34,1-12-2009,
93535,CA,3.15,29052.0,01/23/2009,
92861,CA,3.15,29950.0,01/27/2009,
92656,CA,3.15,26000.0,01/29/2009,
91362,CA,3.15,30000.39,2-2-2009,
95618,CA,3.15,21924.0,2-6-2009,
93611,CA,3.15,23573.0,2-9-2009,
92131,CA,3.15,25630.0,2-10-2009,
90275,CA,3.15,30200.0,2-11-2009,
92882,CA,3.15,32076.81,2-12-2009,
94549,CA,3.15,22460.0,02/23/2009,
95527,CA,3.15,29925.0,02/23/2009,
95949,CA,3.15,23551.7,02/24/2009,
91711,CA,3.15,27260.0,02/26/2009,
96003,CA,3.15,30345.0,3-2-2009,
94087,CA,3.15,41800.84,3-4-2009,
95125,CA,3.15,22324.97,3-6-2009,
90265,CA,3.15,27863.39,3-6-2009,
93602,CA,3.15,23625.0,3-9-2009,
92841,CA,3.15,28410.0,3-11-2009,
92648,CA,3.15,22995.0,3-12-2009,
92131,CA,3.15,32800.0,03/18/2009,
90403,CA,3.15,28192.0,03/20/2009,
90603,CA,3.15,30738.0,03/20/2009,
92126,CA,3.15,29100.0,03/24/2009,
92252,CA,3.15,22321.0,03/27/2009,
91932,CA,3.15,26177.33,03/30/2009,
95120,CA,3.15,25242.0,03/30/2009,
92122,CA,3.15,28350.0,4-1-2009,
92127,CA,3.15,29138.0,4-1-2009,
91320,CA,3.15,29810.39,4-1-2009,
95476,CA,3.15,25370.0,4-2-2009,
92277,CA,3.15,25613.0,4-2-2009,
95928,CA,3.15,21752.82,4-6-2009,
92307,CA,3.15,17117.47,07/23/2008,
94555,CA,3.15,24853.0,4-10-2009,
91914,CA,3.15,27563.0,04/14/2009,
93711,CA,3.15,20000.0,04/14/2009,
95993,CA,3.15,26045.0,04/17/2009,
95965,CA,3.15,21551.3,04/20/2009,
96056,CA,3.15,20139.0,04/27/2009,
93012,CA,3.15,26397.0,04/28/2009,
95993,CA,3.15,21677.0,04/30/2009,
92647,CA,3.15,41714.88,04/30/2009,
95926,CA,3.15,21225.68,5-1-2009,
95451,CA,3.15,22786.0,5-5-2009,
93923,CA,3.15,21900.0,5-6-2009,
92116,CA,3.15,27850.0,5-7-2009,
94131,CA,3.15,41037.41,5-7-2009,
94550,CA,3.15,23814.0,5-7-2009,
94949,CA,3.15,21851.0,5-11-2009,
94710,CA,3.15,24494.0,5-12-2009,
90703,CA,3.15,39600.0,05/13/2009,
95032,CA,3.15,23269.0,05/18/2009,
91711,CA,3.15,28363.0,05/19/2009,
92011,CA,3.15,23963.31,05/21/2009,
95404,CA,3.15,20269.0,05/27/2009,
94024,CA,3.15,22669.92,05/29/2009,
91910,CA,3.15,20381.28,6-5-2009,
93555,CA,3.15,25987.0,6-9-2009,
92064,CA,3.15,31200.0,6-10-2009,
95117,CA,3.15,21763.0,6-11-2009,
94803,CA,3.15,26690.0,06/17/2009,
92867,CA,3.15,26000.04,06/17/2009,
91701,CA,3.15,33846.0,06/22/2009,
95403,CA,3.15,21900.0,06/23/2009,
93561,CA,3.15,21394.41,06/23/2009,
90603,CA,3.15,31075.0,06/24/2009,
95136,CA,3.15,25659.0,06/25/2009,
95648,CA,3.15,17704.93,06/29/2009,
93555,CA,3.15,25200.0,06/29/2009,
92127,CA,3.15,26900.0,7-1-2009,
93720,CA,3.15,22905.66,7-6-2009,
95945,CA,3.15,33176.0,07/13/2009,
94010,CA,3.15,22645.0,07/20/2009,
90638,CA,3.15,23310.0,07/20/2009,
93003,CA,3.15,27815.0,07/20/2009,
92648,CA,3.15,23814.0,07/23/2009,
94703,CA,3.15,30290.0,07/24/2009,
95035,CA,3.15,21811.73,07/29/2009,
95648,CA,3.15,24412.0,09/13/2011,
91006,CA,3.15,25070.0,8-7-2009,
91773,CA,3.15,39225.0,8-11-2009,
92078,CA,3.15,25500.0,8-12-2009,
95037,CA,3.15,23800.0,8-12-2009,
94598,CA,3.15,26721.0,08/13/2009,
95667,CA,3.15,27642.16,08/17/2009,
93727,CA,3.15,23410.0,08/19/2009,
95476,CA,3.15,16700.0,08/19/2009,
95746,CA,3.15,24414.0,08/19/2009,
95320,CA,3.15,25800.0,08/21/2009,
94116,CA,3.15,23466.01,08/24/2009,
95437,CA,3.15,24291.0,08/25/2009,
92084,CA,3.15,25683.0,08/27/2009,
92867,CA,3.15,22050.0,08/27/2009,
95064,CA,3.15,20995.0,08/28/2009,
95403,CA,3.15,21649.9,08/28/2009,
93514,CA,3.15,25200.0,08/31/2009,
91362,CA,3.15,25070.0,9-1-2009,
91722,CA,3.15,39225.0,9-2-2009,
95403,CA,3.15,20355.86,9-3-2009,
92337,CA,3.15,40485.0,9-3-2009,
93553,CA,3.15,25070.0,9-3-2009,
95120,CA,3.15,20582.83,09/14/2009,
92025,CA,3.15,24000.0,09/15/2009,
92882,CA,3.15,29295.0,09/16/2009,
92064,CA,3.15,21514.5,09/18/2009,
94134,CA,3.15,22312.43,09/18/2009,
91320,CA,3.15,25070.0,09/21/2009,
92399,CA,3.15,24116.95,09/22/2009,
92861,CA,3.15,24413.0,09/22/2009,
93065,CA,3.15,25875.0,09/25/2009,
92673,CA,3.15,22060.0,09/28/2009,
95695,CA,3.15,20800.0,09/28/2009,
90260,CA,3.15,24885.0,09/30/2009,
90638,CA,3.15,40725.0,09/30/2009,
95037,CA,3.15,22354.0,10-1-2009,
95337,CA,3.15,20048.37,10-1-2009,
95476,CA,3.15,20070.76,10-5-2009,
91701,CA,3.15,26625.0,10-5-2009,
92835,CA,3.15,26000.0,10-5-2009,
92110,CA,3.15,21262.0,10-6-2009,
92083,CA,3.15,21422.0,10-7-2009,
95121,CA,3.15,20043.32,10-7-2009,
90640,CA,3.15,21420.0,10-7-2009,
92130,CA,3.15,18154.0,10-9-2009,
94542,CA,3.15,19941.79,10-12-2009,
91950,CA,3.15,24574.0,10/14/2009,
92646,CA,3.15,25515.0,10/23/2009,
93240,CA,3.15,24412.5,10/23/2009,
92688,CA,3.15,39833.0,10/26/2009,
92649,CA,3.15,38116.0,10/27/2009,
94928,CA,3.15,19558.42,10/29/2009,
90265,CA,3.15,20913.14,11-3-2009,
90631,CA,3.15,22020.75,11-3-2009,
93065,CA,3.15,22995.0,11-3-2009,
90630,CA,3.15,39725.0,11-9-2009,
92553,CA,3.15,23310.0,11-9-2009,
91745,CA,3.15,22617.0,11-10-2009,
92119,CA,3.15,20545.3,11/20/2009,
92835,CA,3.15,40225.0,11/30/2009,
90630,CA,3.15,40225.0,12-1-2009,
94618,CA,3.15,24125.0,12-3-2009,
92346,CA,3.15,25036.0,12-3-2009,
94002,CA,3.15,26591.0,12-8-2009,
94582,CA,3.15,23495.0,12-8-2009,
94024,CA,3.15,28180.0,12/30/2009,
90290,CA,3.15,27561.65,01/25/2008,
94085,CA,3.15,22177.0,01/30/2008,
95014,CA,3.15,25252.0,01/30/2008,
95448,CA,3.15,25537.0,2-1-2008,
93256,CA,3.15,23930.5,2-6-2008,
93940,CA,3.15,28035.0,02/14/2008,
94547,CA,3.15,29160.0,02/21/2008,
92277,CA,3.15,27051.0,02/26/2008,
93245,CA,3.15,22587.0,02/27/2008,
95070,CA,3.15,26195.0,02/27/2008,
91350,CA,3.15,26888.4,3-3-2008,
91741,CA,3.15,24849.79,3-10-2008,
92128,CA,3.15,21145.0,3-11-2008,
94941,CA,3.15,23258.99,3-12-2008,
94107,CA,3.15,27552.0,03/13/2008,
94708,CA,3.15,27837.0,03/13/2008,
94920,CA,3.15,25010.0,4-8-2008,
93722,CA,3.15,22472.08,4-10-2008,
92037,CA,3.15,32700.0,04/17/2008,
94085,CA,3.15,26795.05,04/21/2008,
92647,CA,3.15,26775.0,04/28/2008,
94707,CA,3.15,24920.0,05/21/2008,
91307,CA,3.15,25829.84,6-11-2008,
92024,CA,3.15,24921.0,06/20/2008,
90704,CA,3.15,19085.0,06/26/2008,
94549,CA,3.15,25700.0,7-1-2008,
94507,CA,3.15,24528.65,7-10-2008,
92240,CA,3.15,18693.3,7-10-2008,
94564,CA,3.15,25900.0,07/21/2008,
94037,CA,3.15,25347.0,07/22/2008,
93010,CA,3.15,31121.9,8-1-2008,
93637,CA,3.15,22989.0,8-4-2008,
93555,CA,3.15,27998.0,8-4-2008,
92130,CA,3.15,23535.88,8-5-2008,
93003,CA,3.15,25200.0,8-11-2008,
94550,CA,3.15,25695.0,08/13/2008,
94598,CA,3.15,28335.06,08/14/2008,
95973,CA,3.15,23065.0,08/21/2008,
94086,CA,3.15,26187.0,08/25/2008,
93291,CA,3.15,22559.0,08/25/2008,
92705,CA,3.15,28500.0,08/27/2008,
91361,CA,3.15,31122.0,08/29/2008,
93023,CA,3.15,24374.0,08/29/2008,
92324,CA,3.15,24381.0,9-2-2008,
95008,CA,3.15,24721.0,9-3-2008,
94952,CA,3.15,21594.0,9-4-2008,
92122,CA,3.15,19600.0,9-9-2008,
94112,CA,3.15,27830.4,9-11-2008,
95125,CA,3.15,26157.0,9-11-2008,
92028,CA,3.15,28382.0,09/15/2008,
91768,CA,3.15,29619.94,09/15/2008,
94121,CA,3.15,27331.0,09/19/2008,
92592,CA,3.15,30083.0,09/22/2008,
95616,CA,3.15,24000.0,09/26/2008,
91351,CA,3.15,29122.39,09/30/2008,
93710,CA,3.15,22960.0,10-3-2008,
94705,CA,3.15,22500.0,10-6-2008,
92692,CA,3.15,22840.4,10-7-2008,
92234,CA,3.15,28211.0,10-9-2008,
94114,CA,3.15,25805.59,10/14/2008,
91011,CA,3.15,30582.0,10/17/2008,
92083,CA,3.15,27000.0,10/21/2008,
92307,CA,3.15,32850.0,10/23/2008,
92555,CA,3.15,33650.0,10/23/2008,
95946,CA,3.15,27877.0,10/30/2008,
92078,CA,3.15,25000.0,11-6-2008,
94611,CA,3.15,23445.0,11-7-2008,
94611,CA,3.15,25062.0,11-7-2008,
93012,CA,3.15,33075.0,11-12-2008,
95490,CA,3.15,32116.99,11/13/2008,
95014,CA,3.15,24574.0,11/18/2008,
92260,CA,3.15,25612.0,11/19/2008,
91307,CA,3.15,25630.0,11/20/2008,
95648,CA,3.15,25347.0,11/21/2008,
95991,CA,3.15,25205.0,11/21/2008,
91011,CA,3.15,26145.0,11/21/2008,
91108,CA,3.15,27121.5,11/21/2008,
95618,CA,3.15,23750.0,12-1-2008,
95482,CA,3.15,28367.0,12-3-2008,
93901,CA,3.15,22217.39,12-5-2008,
96035,CA,3.15,23788.0,12-5-2008,
93021,CA,3.15,27088.0,12-5-2008,
96007,CA,3.15,27689.0,12-8-2008,
94121,CA,3.15,23628.0,12-9-2008,
95973,CA,3.15,25613.0,12-10-2008,
95472,CA,3.15,26562.0,12/15/2008,
90402,CA,3.15,27016.0,12/15/2008,
90232,CA,3.15,27639.73,12/23/2008,
93401,CA,3.15,27895.0,01/29/2007,
94070,CA,3.15,21889.0,2-5-2007,
94040,CA,3.15,35169.1,02/26/2007,
94040,CA,3.15,22176.0,02/26/2007,
94577,CA,3.15,27866.16,02/26/2007,
94040,CA,3.15,22176.0,02/27/2007,
94043,CA,3.15,37311.5,02/27/2007,
93720,CA,3.15,21003.0,03/16/2007,
94040,CA,3.15,24815.0,03/21/2007,
94043,CA,3.15,22835.58,03/26/2007,
95014,CA,3.15,23548.88,03/27/2007,
94563,CA,3.15,25315.96,4-6-2007,
93614,CA,3.15,22877.0,4-12-2007,
95124,CA,3.15,19886.0,04/16/2007,
93614,CA,3.15,23130.0,04/26/2007,
94041,CA,3.15,23176.0,04/26/2007,
94040,CA,3.15,22175.0,5-1-2007,
93313,CA,3.15,30184.24,5-7-2007,
94041,CA,3.15,22767.0,5-7-2007,
93619,CA,3.15,24234.15,05/16/2007,
92103,CA,3.15,19159.0,05/18/2007,
94040,CA,3.15,22176.0,05/18/2007,
90250,CA,3.15,25735.92,05/21/2007,
94043,CA,3.15,23965.0,05/22/2007,
95014,CA,3.15,25603.22,05/23/2007,
93611,CA,3.15,24907.32,05/24/2007,
92027,CA,3.15,24434.0,05/29/2007,
93614,CA,3.15,19449.0,05/31/2007,
95667,CA,3.15,27570.0,6-11-2007,
94040,CA,3.15,24815.55,06/14/2007,
94952,CA,3.15,24883.0,7-3-2007,
94040,CA,3.15,22275.41,7-5-2007,
95366,CA,3.15,20190.0,07/16/2007,
93110,CA,3.15,26100.02,07/16/2007,
94552,CA,3.15,25700.0,07/24/2007,
93650,CA,3.15,22887.81,9-6-2007,
94941,CA,3.15,22274.0,9-11-2007,
94925,CA,3.15,23869.0,9-12-2007,
92109,CA,3.15,25125.1,09/19/2007,
92109,CA,3.15,23890.1,09/19/2007,
92109,CA,3.15,34624.92,09/19/2007,
92109,CA,3.15,25125.1,09/19/2007,
94930,CA,3.15,27523.0,09/19/2007,
94941,CA,3.15,24750.0,09/20/2007,
95014,CA,3.15,26310.0,09/24/2007,
95125,CA,3.15,25340.76,09/25/2007,
94707,CA,3.15,28400.0,09/26/2007,
96088,CA,3.15,20690.0,10-8-2007,
93704,CA,3.15,21995.0,10/18/2007,
95340,CA,3.15,22365.0,10/18/2007,
93711,CA,3.15,21995.0,10/22/2007,
95129,CA,3.15,25049.03,10/25/2007,
95616,CA,3.15,25270.0,11-7-2007,
93662,CA,3.15,21953.0,11/19/2007,
92260,CA,3.15,15776.6,11/21/2007,
92037,CA,3.15,33447.28,11/26/2007,
94941,CA,3.15,18943.81,11/26/2007,
93619,CA,3.15,22333.5,12-7-2007,
94025,CA,3.15,26453.0,12/13/2007,
94523,CA,3.15,24013.59,12/14/2007,
94803,CA,3.15,19522.0,12/19/2007,
94530,CA,3.15,24973.0,12/26/2007,
95340,CA,3.15,25305.0,12/26/2007,
94070,CA,3.15,28287.0,12/27/2007,
95926,CA,3.15,,11/20/2008,
95926,CA,3.15,,11/20/2008,
95926,CA,3.15,,11/20/2008,
95488,CA,3.15,25175.0,1-9-2009,
95969,CA,3.15,21327.0,10-2-2009,
94949,CA,3.15,20027.0,05/13/2009,
94598,CA,3.15,16891.0,03/16/2010,
95959,CA,3.15,22927.0,02/24/2010,
92078,CA,3.15,,07/14/2010,
92078,CA,3.15,,9-10-2010,
92078,CA,3.15,,09/13/2010,
92078,CA,3.15,,10/29/2010,
92078,CA,3.15,20702.0,5-12-2011,
92078,CA,3.15,20924.0,05/13/2011,
92078,CA,3.15,20702.0,05/25/2011,
95938,CA,3.15,21327.0,8-12-2010,
95677,CA,3.15,18789.0,8-9-2010,
95819,CA,3.15,,03/26/2012,
95662,CA,3.15,22154.89,02/23/2012,
90026,CA,3.15,14100.0,07/13/2012,
91324,CA,3.15,24349.5,01/30/2012,
92128,CA,3.15,16830.0,11/18/2011,
95014,CA,3.15,17111.9,11/18/2011,
91950,CA,3.15,22963.0,03/20/2012,
92011,CA,3.15,23052.0,3-9-2012,
92026,CA,3.15,30000.0,01/24/2012,
92069,CA,3.15,26290.0,3-2-2012,
92111,CA,3.15,22050.0,12/27/2012,
92115,CA,3.15,22347.0,08/13/2012,
92117,CA,3.15,25837.0,04/16/2012,
92124,CA,3.15,26145.0,3-8-2012,
92128,CA,3.15,16830.0,1-9-2012,
92692,CA,3.15,22750.0,07/31/2012,
94547,CA,3.15,23833.0,11/30/2011,
94025,CA,3.15,21258.0,9-6-2012,
94114,CA,3.15,23800.0,7-11-2012,
94507,CA,3.15,22365.0,07/26/2012,
95118,CA,3.15,18434.0,7-7-2011,
92027,CA,3.15,26672.0,7-6-2011,
94595,CA,3.15,21738.3,7-5-2011,
94553,CA,3.15,22890.28,7-1-2011,
95687,CA,3.15,17446.22,06/24/2011,
93422,CA,3.15,14276.16,06/14/2011,
95132,CA,3.15,21577.5,6-6-2011,
95035,CA,3.15,25098.58,6-3-2011,
92646,CA,3.15,24255.0,05/20/2011,
94901,CA,3.15,37880.62,5-9-2011,
91739,CA,3.15,22326.0,5-6-2011,
93311,CA,3.15,21125.0,5-3-2011,
94954,CA,3.15,20801.0,04/28/2011,
90807,CA,3.15,15727.0,04/20/2011,
95401,CA,3.15,18960.1,04/20/2011,
92557,CA,3.15,16585.0,04/19/2011,
92404,CA,3.15,17200.0,04/18/2011,
90405,CA,3.15,24255.0,04/15/2011,
92591,CA,3.15,22838.0,04/14/2011,
95062,CA,3.15,22457.0,4-7-2011,
94114,CA,3.15,28398.0,4-7-2011,
91932,CA,3.15,19646.27,03/31/2011,
94708,CA,3.15,24255.0,03/29/2011,
93101,CA,3.15,21262.0,03/16/2011,
91932,CA,3.15,18804.24,3-11-2011,
95404,CA,3.15,20757.0,3-8-2011,
95070,CA,3.15,25809.0,02/23/2011,
95014,CA,3.15,18916.0,02/16/2011,
92234,CA,3.15,27099.0,01/28/2011,
92708,CA,3.15,28350.0,01/20/2011,
91710,CA,3.15,18726.0,1-10-2011,
90803,CA,3.15,24349.5,1-6-2011,
95618,CA,3.15,16157.0,1-4-2011,
94609,CA,3.152,26808.18,12-1-2008,
94609,CA,3.152,26808.18,05/26/2009,
94574,CA,3.154,20328.75,01/28/2002,
94086,CA,3.156,19762.11,05/14/2010,
94086,CA,3.156,19762.11,05/26/2010,
95838,CA,3.16,,12/27/2004,
93291,CA,3.162,31595.0,03/20/2007,
95460,CA,31.656,28245.0,7-1-2004,
93455,CA,3.165.936,28145.0,9-4-2001,
95060,CA,3.166,41403.0,12/14/2001,
91711,CA,31.668,30579.0,07/26/2002,
92867,CA,3.167,26301.0,03/26/2002,
90275,CA,3.168,34285.0,1-2-2009,
91321,CA,3.168,25344.0,10/14/2008,
95670,CA,3.168,23763.0,11-11-2009,
90631,CA,3.168,25845.65,10-12-2009,
90650,CA,3.168,19500.0,02/18/2010,
90720,CA,3.168,35800.0,12-11-2008,
92130,CA,3.168,19962.51,11-5-2007,
92870,CA,3.168,25344.0,12/23/2008,
92870,CA,3.168,25344.0,12/23/2008,
95776,CA,3.168,19927.0,12-2-2010,
95247,CA,3.168,35658.0,3-9-2009,
93930,CA,3.168,21000.0,03/23/2009,
95124,CA,3.168,13907.52,07/21/2009,
95124,CA,3.168,13907.52,7-7-2010,
95247,CA,3.168,35658.0,4-7-2009,
95370,CA,3.168,18961.0,10/21/2010,
95403,CA,3.168,17877.0,8-12-2010,
95403,CA,3.168,21526.0,01/14/2010,
95482,CA,3.168,26775.0,05/21/2009,
95492,CA,3.168,21933.0,12/29/2009,
95616,CA,3.168,24099.0,2-11-2009,
95648,CA,3.168,24018.97,03/13/2009,
95648,CA,3.168,24447.0,03/24/2009,
95667,CA,3.168,23885.99,10/14/2008,
95687,CA,3.168,22662.0,1-8-2009,
95776,CA,3.168,19927.0,05/31/2011,
95524,CA,3.168,14000.18,1-5-2012,
92374,CA,3.168,26269.6,02/16/2009,
92532,CA,3.168,24498.39,05/22/2009,
92129,CA,3.168,33400.0,10/19/2009,
92627,CA,3.168,32982.01,08/20/2009,
93930,CA,3.168,21000.0,01/25/2010,
92648,CA,3.168,40833.0,1-8-2010,
92691,CA,3.168,32630.0,12-12-2008,
92705,CA,3.168,25344.0,3-2-2009,
92708,CA,3.168,24868.0,11-5-2008,
93274,CA,3.168,21079.3,08/18/2010,
93012,CA,3.168,24048.0,09/29/2008,
94960,CA,3.168,22563.0,03/19/2009,
95524,CA,3.168,14000.18,7-6-2011,
90650,CA,3.168,19500.0,01/14/2010,
95403,CA,3.168,17877.0,6-8-2010,
93274,CA,3.168,21079.3,6-11-2010,
95370,CA,3.168,18961.0,08/27/2010,
95648,CA,3.168,24447.0,03/23/2009,
92627,CA,3.168,32982.01,4-10-2009,
90631,CA,3.168,25845.65,04/14/2009,
95482,CA,3.168,26775.0,5-6-2009,
92129,CA,3.168,33400.0,06/30/2009,
95403,CA,3.168,21526.0,8-10-2009,
95492,CA,3.168,21933.0,9-3-2009,
92648,CA,3.168,40833.0,10-9-2009,
93012,CA,3.168,24048.0,06/30/2008,
95667,CA,3.168,23885.99,07/21/2008,
92036,CA,3.168,31805.01,07/29/2008,
