Zipcode,State,Size (kW DC),Cost,Date Installed,Filters=maxsize=30600&minsize=0&state=CT
6371,CT,5.92,32000.0,6-1-2011,
6515,CT,5.92,34360.0,06/27/2011,
6371,CT,5.92,32000.0,6-1-2011,
6515,CT,5.92,34360.0,06/27/2011,
6016,CT,5.928,32011.21,9-9-2011,
6016,CT,5.93,32011.21,9-9-2011,
6016,CT,5.93,32011.21,9-9-2011,
6042,CT,5.94,31428.0,05/28/2014,
6042,CT,5.94,31428.0,05/28/2014,
6422,CT,5.94,43200.0,3-1-2005,
6489,CT,5.94,43817.0,10/17/2005,
6109,CT,5.94,51216.6,07/25/2006,
6351,CT,5.94,45847.42,12/15/2006,
6016,CT,5.94,52174.73,11-6-2007,
6371,CT,5.94,53460.25,11/20/2007,
6238,CT,5.94,51073.0,01/31/2008,
6037,CT,5.94,49092.0,05/30/2008,
6419,CT,5.94,47410.0,9-10-2010,
6457,CT,5.94,33422.0,12/17/2010,
6824,CT,5.94,39798.0,02/16/2011,
6422,CT,5.94,43200.0,3-1-2005,
6489,CT,5.94,43817.0,10/17/2005,
6109,CT,5.94,51216.6,07/25/2006,
6351,CT,5.94,45847.42,12/15/2006,
6016,CT,5.94,52174.73,11-6-2007,
6371,CT,5.94,53460.25,11/20/2007,
6238,CT,5.94,51073.0,01/31/2008,
6037,CT,5.94,49092.0,05/30/2008,
6419,CT,5.94,47410.0,9-10-2010,
6457,CT,5.94,33422.0,12/17/2010,
6824,CT,5.94,39798.0,02/16/2011,
6880,CT,5.945,49792.77,04/28/2008,
6518,CT,5.95,53983.44,09/25/2006,
6794,CT,5.95,51347.46,9-5-2007,
6880,CT,5.95,49792.77,04/28/2008,
6033,CT,5.95,50147.05,06/30/2009,
6518,CT,5.95,53983.44,09/25/2006,
6794,CT,5.95,51347.46,9-5-2007,
6880,CT,5.95,49792.77,04/28/2008,
6033,CT,5.95,50147.05,06/30/2009,
6793,CT,5.95,51347.46,9-5-2007,
6057,CT,5.98,29750.5,4-2-2013,
6250,CT,5.98,23501.4,11-4-2013,
6351,CT,5.98,28165.8,4-1-2014,
6351,CT,5.98,28165.8,4-1-2014,
6419,CT,5.98,52026.0,2-11-2010,
6010,CT,5.98,41262.0,11/30/2010,
6231,CT,5.98,33990.0,6-1-2011,
6057,CT,5.98,29750.5,4-2-2013,
6250,CT,5.98,23501.4,11-4-2013,
6019,CT,5.98,25838.2,02/19/2014,
6419,CT,5.98,52026.0,2-11-2010,
6010,CT,5.98,41262.0,11/30/2010,
6231,CT,5.98,33990.0,6-1-2011,
6413,CT,6.0,21600.0,6-10-2014,
6039,CT,6.0,27000.0,6-10-2014,
6457,CT,6.0,25230.0,6-10-2014,
6611,CT,6.0,23000.0,06/24/2014,
6057,CT,6.0,24000.0,07/15/2014,
6611,CT,6.0,20700.0,8-1-2014,
6250,CT,6.0,21480.0,08/19/2014,
6057,CT,6.0,22740.0,08/19/2014,
6779,CT,6.0,24490.0,08/19/2014,
6250,CT,6.0,21480.0,9-5-2014,
6415,CT,6.0,21000.0,9-5-2014,
6075,CT,6.0,21960.0,9-5-2014,
6413,CT,6.0,22200.0,09/17/2014,
6237,CT,6.0,25632.0,03/20/2013,
6422,CT,6.0,21000.0,4-9-2013,
6422,CT,6.0,21000.0,4-9-2013,
6880,CT,6.0,21420.0,04/18/2013,
6422,CT,6.0,21000.0,5-6-2013,
6478,CT,6.0,29520.0,5-6-2013,
6524,CT,6.0,34920.0,6-3-2013,
6422,CT,6.0,23100.0,6-5-2013,
6082,CT,6.0,33740.0,07/16/2013,
6422,CT,6.0,23500.0,07/17/2013,
6076,CT,6.0,29850.0,07/24/2013,
6422,CT,6.0,21000.0,08/28/2013,
6422,CT,6.0,23520.0,9-10-2013,
6412,CT,6.0,33000.0,09/27/2013,
6250,CT,6.0,35002.0,10/22/2013,
6511,CT,6.0,26050.0,12/18/2013,
6370,CT,6.0,28500.0,4-1-2014,
6524,CT,6.0,22200.0,04/15/2014,
6082,CT,6.0,29400.0,04/24/2014,
6040,CT,6.0,23514.0,04/29/2014,
6422,CT,6.0,21000.0,05/14/2014,
6880,CT,6.0,22000.0,05/28/2014,
6480,CT,6.0,23084.0,6-4-2014,
6801,CT,6.0,23700.0,6-10-2014,
6413,CT,6.0,21600.0,6-10-2014,
6457,CT,6.0,25230.0,6-10-2014,
6370,CT,6.0,28500.0,4-1-2014,
6040,CT,6.0,21650.0,4-1-2014,
6524,CT,6.0,22200.0,04/15/2014,
6082,CT,6.0,29400.0,04/24/2014,
6040,CT,6.0,23514.0,04/29/2014,
6074,CT,6.0,27000.0,04/29/2014,
6410,CT,6.0,20300.0,04/29/2014,
6422,CT,6.0,21000.0,05/14/2014,
6105,CT,6.0,24780.0,05/14/2014,
6880,CT,6.0,22000.0,05/28/2014,
6480,CT,6.0,23084.0,6-4-2014,
6801,CT,6.0,23700.0,6-10-2014,
6784,CT,6.0,52372.13,8-1-2007,
6249,CT,6.0,38977.2,01/18/2008,
6903,CT,6.0,49140.0,08/15/2008,
6416,CT,6.0,52272.0,9-12-2008,
6883,CT,6.0,52000.0,11-7-2008,
6237,CT,6.0,49500.0,3-3-2009,
6422,CT,6.0,52092.0,08/25/2009,
6850,CT,6.0,40270.0,06/30/2010,
6234,CT,6.0,31862.95,04/14/2011,
6242,CT,6.0,30608.0,05/27/2011,
6489,CT,6.0,33000.0,05/24/2012,
6422,CT,6.0,33300.0,05/27/2012,
6830,CT,6.0,21510.5,05/31/2012,
6484,CT,6.0,26194.0,8-3-2012,
6757,CT,6.0,30300.0,08/14/2012,
6420,CT,6.0,25200.0,08/15/2012,
6801,CT,6.0,25860.0,10-10-2012,
6611,CT,6.0,30300.0,11-6-2012,
6039,CT,6.0,33800.0,11/20/2012,
6105,CT,6.0,24780.0,01/16/2013,
6880,CT,6.0,20820.0,01/16/2013,
6422,CT,6.0,21000.0,2-5-2013,
6234,CT,6.0,30000.0,02/20/2013,
