Zipcode,State,Size (kW DC),Cost,Date Installed,Filters=maxsize=30600&minsize=10&state=CA
92316,CA,11.4,51060.0,03/20/2013,
93446,CA,11.4,93009.5,07/25/2007,
95336,CA,11.4,85060.0,5-11-2007,
95129,CA,11.4,102065.64,11/14/2002,
95465,CA,11.4,88000.0,7-10-2007,
93619,CA,11.4,95036.0,08/24/2007,
95076,CA,11.4,85000.0,05/24/2006,
93023,CA,11.4,83676.0,07/24/2006,
95490,CA,11.4,87500.0,11-5-2007,
95616,CA,11.4,69500.0,08/27/2007,
91354,CA,11.4,97674.92,03/30/2009,
92234,CA,11.4,59390.0,05/15/2012,
94951,CA,11.4,65819.0,10/16/2009,
94598,CA,11.4,83299.81,01/23/2008,
95667,CA,11.4,96024.58,6-2-2008,
92064,CA,11.4,66296.0,9-8-2008,
95404,CA,11.4,94769.08,10-2-2008,
95201,CA,11.4,25992.0,02/24/2014,
92648,CA,11.4,70000.0,10/25/2010,
92373,CA,11.4,43000.0,4-8-2010,
90025,CA,11.4,84500.0,8-4-2009,
94019,CA,11.4,102065.64,11/14/2002,
94019,CA,11.4,109372.73,06/28/2002,
95340,CA,11.4,87581.76,08/30/2002,
93308,CA,11.4,84000.0,12/19/2002,
93023,CA,11.4,89900.0,2-2-2006,
93117,CA,11.4,96916.0,10/25/2005,
93066,CA,11.4,80784.0,05/31/2013,
90272,CA,11.4,72302.9,12/29/2009,
95404,CA,11.4,94769.08,04/22/2010,
95476,CA,11.4,86145.0,08/18/2008,
95616,CA,11.4,69500.0,11-1-2007,
95642,CA,11.4,55000.0,06/25/2013,
91367,CA,11.4,50186.0,06/25/2013,
95667,CA,11.4,96024.58,09/16/2008,
95746,CA,11.4,94228.98,8-8-2011,
95945,CA,11.4,55691.0,5-10-2012,
92025,CA,11.4,62100.0,3-5-2009,
95361,CA,11.4,64500.0,10/27/2012,
95361,CA,11.4,51201.0,08/13/2012,
91377,CA,11.4,49740.0,06/20/2012,
92354,CA,11.4,78090.0,7-9-2012,
92371,CA,11.4,69000.0,07/24/2012,
92563,CA,11.4,51000.0,09/25/2009,
91040,CA,11.4,91044.84,12/31/2002,
92587,CA,11.4,58139.0,03/13/2012,
91377,CA,11.4,49740.0,12-6-2011,
93401,CA,11.4,59630.0,08/31/2011,
93635,CA,11.4,118036.47,1-5-2010,
92595,CA,11.4,63440.0,4-3-2012,
93711,CA,11.4,57821.66,2-12-2013,
92648,CA,11.4,70000.0,12-8-2010,
92595,CA,11.4,63440.0,12/14/2011,
92587,CA,11.4,58139.0,12/15/2011,
93221,CA,11.4,74818.0,7-11-2008,
93267,CA,11.4,0.0,10-7-2008,
93291,CA,11.4,78007.39,9-11-2008,
93291,CA,11.4,59312.0,02/21/2012,
94598,CA,11.4,83299.81,3-4-2008,
92887,CA,11.4,44460.0,12/18/2013,
94946,CA,11.4,93586.94,9-10-2009,
94951,CA,11.4,65819.0,10/21/2009,
91343,CA,11.4,84500.0,8-4-2009,
93291,CA,11.4,59312.0,08/24/2011,
93401,CA,11.4,59630.0,06/15/2011,
93723,CA,11.4,61055.7,09/22/2011,
95746,CA,11.4,94228.98,04/22/2010,
91354,CA,11.4,97674.92,2-6-2009,
94946,CA,11.4,93586.94,04/23/2009,
92563,CA,11.4,51000.0,06/15/2009,
93635,CA,11.4,118036.47,12/14/2009,
92025,CA,11.4,62100.0,4-7-2008,
93221,CA,11.4,74818.0,4-8-2008,
93291,CA,11.4,78007.39,05/20/2008,
93267,CA,11.4,119700.0,07/25/2008,
95476,CA,11.4,86145.0,07/26/2007,
92373,CA,11.4,85500.0,09/25/2007,
93723,CA,11.4,61055.7,1-9-2012,
95688,CA,11.406,103924.76,2-3-2003,
95688,CA,11.406,100000.0,06/20/2002,
95076,CA,11.407,77187.0,01/28/2008,
95076,CA,11.407,77187.0,4-4-2008,
94507,CA,11.41,79173.0,06/19/2009,
94507,CA,11.41,79173.0,1-4-2010,
90250,CA,114.192,114912.0,02/15/2002,
93561,CA,11.424,98716.99,4-3-2008,
95603,CA,11.424,90158.0,7-3-2008,
91901,CA,11.424,81253.0,10-6-2005,
95603,CA,11.424,90158.0,8-11-2008,
92084,CA,11.424,71428.92,04/26/2011,
94022,CA,11.424,62186.03,6-12-2012,
92596,CA,11.424,76642.8,6-3-2011,
94585,CA,11.424,78943.02,05/23/2011,
94585,CA,11.424,78943.02,3-9-2011,
92596,CA,11.424,76642.8,04/15/2011,
91321,CA,11.424,80539.0,10/22/2010,
92084,CA,11.424,71428.92,1-11-2011,
94027,CA,11.43,79340.0,2-12-2009,
95662,CA,11.43,89567.0,12-1-2005,
94027,CA,11.43,79340.0,05/26/2009,
94611,CA,1.143.072,87590.0,09/19/2006,
94611,CA,11.44,89626.0,04/26/2007,
93023,CA,11.44,89724.0,08/28/2007,
91011,CA,11.44,47004.06,4-9-2013,
91325,CA,11.44,0.0,11/14/2012,
91324,CA,11.44,0.0,03/29/2013,
91360,CA,11.44,43391.0,07/31/2013,
92260,CA,11.44,78510.0,04/14/2010,
91701,CA,11.44,55380.0,9-11-2013,
91302,CA,11.44,69960.0,2-1-2012,
91302,CA,11.44,56000.0,9-10-2013,
94559,CA,11.44,31054.0,01/27/2014,
93446,CA,11.44,67905.02,08/30/2010,
95404,CA,11.44,66131.0,03/24/2010,
95046,CA,11.44,80031.44,12/15/2003,
93446,CA,11.44,83714.0,12-8-2003,
95762,CA,11.44,98460.0,8-6-2004,
92115,CA,11.44,85914.0,01/24/2013,
95030,CA,11.44,126000.0,1-8-2010,
95252,CA,11.44,0.0,11/16/2012,
95361,CA,11.44,43680.0,7-1-2013,
95385,CA,11.44,41760.0,4-5-2013,
95404,CA,11.44,66131.0,04/29/2010,
91325,CA,11.44,49952.76,05/15/2013,
91316,CA,11.44,50500.0,11/27/2013,
95965,CA,11.44,47515.0,07/25/2013,
95973,CA,11.44,59612.0,06/26/2013,
95033,CA,11.44,35532.35,12/18/2012,
95252,CA,11.44,56914.0,11/16/2012,
96080,CA,11.44,46057.99,8-1-2012,
92861,CA,11.44,56914.0,7-12-2012,
92404,CA,11.44,52624.0,4-10-2013,
93311,CA,11.44,0.0,03/21/2013,
93446,CA,11.44,67905.02,6-3-2011,
93923,CA,11.44,61939.0,1-3-2013,
94506,CA,11.44,0.0,09/26/2012,
92861,CA,11.44,0.0,7-12-2012,
94553,CA,11.44,43980.0,2-4-2012,
94550,CA,11.44,71617.06,06/28/2010,
95030,CA,11.44,126000.0,06/30/2009,
92260,CA,11.44,78510.0,10/15/2009,
91367,CA,11.44,56914.0,05/29/2012,
90068,CA,11.44,51837.0,10/19/2012,
91302,CA,11.44,69960.0,11-7-2011,
95959,CA,11.44,48217.0,07/31/2012,
93711,CA,11.44,59194.0,12/18/2012,
94553,CA,11.44,43980.0,12-4-2011,
94506,CA,11.44,56914.0,09/26/2012,
92313,CA,11.445,54936.0,12-12-2013,
92262,CA,11.445,59514.0,03/28/2013,
92262,CA,11.445,67526.0,06/27/2013,
92262,CA,11.445,60000.0,9-11-2013,
92264,CA,11.445,57797.0,06/27/2013,
92264,CA,11.445,61500.0,08/14/2013,
92270,CA,11.445,54000.0,12/31/2013,
92270,CA,11.445,64092.0,12/18/2012,
92270,CA,11.445,57250.0,11-6-2013,
92270,CA,11.445,56105.0,02/14/2014,
92270,CA,11.445,60086.0,04/24/2013,
92270,CA,11.445,60086.0,6-7-2013,
92284,CA,11.445,61230.0,8-2-2012,
91789,CA,11.445,68670.0,11-12-2012,
92210,CA,11.445,65218.1,01/18/2013,
92210,CA,11.445,63947.5,10/26/2012,
92211,CA,11.445,57225.0,01/20/2014,
92211,CA,11.445,55532.0,01/20/2014,
92211,CA,11.445,56081.0,11-6-2013,
92211,CA,11.445,57225.0,02/25/2014,
91321,CA,11.445,57665.0,05/20/2013,
91360,CA,11.445,57225.0,10/23/2013,
92260,CA,11.445,57700.0,1-6-2014,
91381,CA,11.445,63557.0,10-9-2013,
91384,CA,11.445,72443.0,08/16/2012,
95826,CA,11.445,36749.85,07/23/2013,
90706,CA,11.445,59000.0,4-10-2013,
91001,CA,11.445,57180.0,06/21/2013,
91301,CA,11.445,45236.0,11-9-2012,
91302,CA,11.445,56000.0,07/24/2013,
91302,CA,11.445,60839.0,09/18/2013,
90603,CA,11.445,60928.0,12/19/2013,
90603,CA,11.445,54350.0,8-9-2013,
95033,CA,11.445,61656.0,6-10-2013,
95070,CA,11.445,63743.0,01/29/2013,
95120,CA,11.445,57568.0,7-3-2013,
95336,CA,11.445,63855.0,1-11-2013,
95603,CA,11.445,63915.0,7-12-2013,
91401,CA,11.445,61815.13,08/17/2012,
90049,CA,11.445,60086.0,10/24/2012,
95620,CA,11.445,64664.0,4-9-2013,
91335,CA,11.445,61000.0,6-11-2013,
90024,CA,11.445,57225.0,2-6-2013,
91403,CA,11.445,62948.0,4-5-2013,
91316,CA,11.445,56569.0,04/18/2013,
95901,CA,11.445,55000.0,3-7-2013,
91901,CA,11.445,53500.0,07/30/2012,
95948,CA,11.445,65966.0,1-2-2013,
91935,CA,11.445,59800.0,11/16/2012,
95966,CA,11.445,52760.0,12/13/2012,
95973,CA,11.445,55394.0,4-11-2013,
95993,CA,11.445,54196.0,2-1-2013,
92014,CA,11.445,53270.0,1-2-2014,
92014,CA,11.445,57225.0,4-10-2013,
92019,CA,11.445,59000.0,9-4-2012,
92019,CA,11.445,71005.0,12-7-2012,
92021,CA,11.445,80377.0,02/28/2013,
92064,CA,11.445,55508.0,11/26/2012,
92084,CA,11.445,59500.0,11-8-2012,
92270,CA,11.445,60000.0,12/19/2012,
94549,CA,11.445,71796.0,7-6-2012,
95125,CA,11.445,59249.0,11/27/2012,
96080,CA,11.445,58027.0,12-6-2012,
91701,CA,11.445,73248.0,10-4-2012,
91701,CA,11.445,62947.0,7-9-2012,
92260,CA,11.445,66381.0,11-5-2012,
92262,CA,11.445,49250.0,10/24/2012,
92262,CA,11.445,64947.0,08/29/2012,
92264,CA,11.445,60086.0,10/31/2012,
92563,CA,11.445,64470.0,11/17/2012,
92591,CA,11.445,62947.0,10/30/2012,
93221,CA,11.445,62278.0,06/26/2012,
92127,CA,11.445,56555.0,5-9-2013,
92562,CA,11.445,60520.0,06/22/2012,
92562,CA,11.445,60000.0,10/30/2012,
92562,CA,11.445,58941.0,04/24/2013,
92562,CA,11.445,60771.0,09/18/2012,
92562,CA,11.445,65236.0,06/20/2013,
92563,CA,11.445,59709.0,12-6-2013,
92567,CA,11.445,56380.0,10/31/2013,
92584,CA,11.445,60300.0,02/26/2013,
92587,CA,11.445,54092.0,11-6-2013,
93306,CA,11.445,58736.0,2-8-2013,
93308,CA,11.445,57121.0,11/30/2012,
93311,CA,11.445,54982.0,08/23/2012,
93312,CA,11.445,62947.0,8-8-2013,
93314,CA,11.445,51469.0,5-6-2013,
92592,CA,11.445,56106.0,10/24/2013,
92592,CA,11.445,57265.0,2-6-2014,
92592,CA,11.445,62520.0,11/17/2012,
92592,CA,11.445,62518.0,09/15/2012,
93618,CA,11.445,51783.0,09/26/2012,
93619,CA,11.445,61378.0,2-10-2013,
93638,CA,11.445,32046.0,11-8-2012,
93654,CA,11.445,58765.0,09/19/2012,
93711,CA,11.445,62128.0,2-10-2013,
93932,CA,11.445,68569.0,11/28/2012,
93940,CA,11.445,60600.0,10-9-2012,
92705,CA,11.445,72000.0,10/31/2012,
92705,CA,11.445,62146.0,07/30/2013,
92705,CA,11.445,68670.0,01/30/2013,
94028,CA,11.445,63147.0,07/23/2012,
93257,CA,11.445,57225.0,9-6-2013,
93257,CA,11.445,58110.0,11/25/2013,
94517,CA,11.445,55236.0,07/18/2013,
94534,CA,11.445,60950.0,02/14/2013,
94539,CA,11.445,70616.0,8-7-2013,
93291,CA,11.445,64794.0,03/26/2013,
93536,CA,11.445,54000.0,3-11-2013,
93551,CA,11.445,48000.0,08/13/2013,
94563,CA,11.445,59750.0,9-7-2012,
94588,CA,11.445,60293.0,04/16/2013,
92880,CA,11.445,55508.0,02/13/2013,
92881,CA,11.445,58100.0,08/29/2013,
93063,CA,11.445,64000.0,08/20/2013,
91403,CA,11.445,74392.0,07/19/2012,
93312,CA,11.445,60500.0,10-10-2012,
93312,CA,11.445,56706.0,10-5-2012,
93611,CA,11.445,60740.0,12/25/2012,
93727,CA,11.445,68872.0,09/25/2012,
93727,CA,11.445,63178.7,07/27/2012,
93730,CA,11.445,63947.0,10-10-2012,
94507,CA,11.445,35780.0,11-2-2012,
92064,CA,114.456,73500.6,06/25/2001,
92262,CA,114.456,78079.51,06/25/2001,
95658,CA,114.456,79680.55,02/28/2002,
95664,CA,114.456,90533.48,03/22/2002,
93291,CA,114.456,85842.0,06/28/2002,
91011,CA,114.456,88927.2,5-2-2002,
93314,CA,114.456,78280.0,10/28/2002,
93292,CA,114.456,85842.0,12/16/2002,
90720,CA,11.446.044,99764.3,2-1-2002,
92590,CA,11.448,85217.0,10/14/2008,
92882,CA,11.448,77145.0,09/28/2010,
92064,CA,11.448,59100.0,04/13/2012,
92590,CA,11.448,85217.0,1-5-2009,
92882,CA,11.448,77145.0,3-11-2011,
95032,CA,11.461,92175.0,4-12-2002,
91107,CA,11.47,66000.0,04/19/2010,
93314,CA,11.47,86400.0,09/22/2008,
92114,CA,11.47,,12/13/2012,
91316,CA,11.47,65379.0,02/25/2011,
93266,CA,11.47,63000.0,11-11-2011,
93314,CA,11.47,86400.0,10/14/2008,
92880,CA,11.47,77382.11,11/16/2011,
91107,CA,11.47,66000.0,02/18/2010,
92880,CA,11.47,77382.11,07/20/2011,
93266,CA,11.47,63000.0,9-9-2011,
95246,CA,11.474,92529.0,03/27/2007,
93706,CA,11.474,89832.0,3-3-2006,
92284,CA,11.475,33038.0,07/24/2013,
92210,CA,11.475,86750.0,8-6-2010,
90631,CA,11.475,100219.0,11/27/2007,
91601,CA,11.475,48135.0,2-1-2013,
90631,CA,11.475,100219.0,04/16/2008,
91214,CA,11.475,58523.0,3-4-2013,
90232,CA,11.475,36137.49,01/15/2014,
94595,CA,11.475,87210.0,12-9-2010,
92679,CA,11.475,87112.0,6-1-2009,
94024,CA,11.475,77285.0,8-11-2009,
95321,CA,11.475,56000.0,5-3-2010,
92210,CA,11.475,86750.0,5-5-2010,
90046,CA,11.475,83913.0,04/29/2011,
95321,CA,11.475,56000.0,03/18/2011,
95420,CA,11.475,45115.0,01/25/2013,
92004,CA,11.475,60226.0,03/25/2012,
92679,CA,11.475,87112.0,06/19/2009,
94024,CA,11.475,77285.0,09/29/2009,
94595,CA,11.475,87210.0,2-2-2011,
92886,CA,11.475,52020.0,05/21/2013,
92128,CA,11.475,95662.23,05/21/2009,
94609,CA,11.475,76500.0,08/21/2012,
93280,CA,11.475,48300.0,12/19/2012,
95403,CA,11.478.072,99377.72,2-5-2002,
95746,CA,11.48,94076.64,04/26/2007,
92065,CA,11.48,0.0,08/18/2009,
91387,CA,11.48,92418.05,07/27/2009,
95966,CA,11.48,81391.0,3-6-2008,
94022,CA,11.48,120540.0,6-4-2008,
94574,CA,11.48,92867.0,07/17/2008,
92065,CA,11.48,124328.4,11/14/2008,
90265,CA,11.48,72105.0,05/28/2010,
94505,CA,11.48,59531.0,05/14/2010,
91901,CA,11.48,85000.0,04/28/2009,
91387,CA,11.48,92418.05,05/20/2009,
91364,CA,11.48,90005.09,9-10-2009,
95148,CA,11.48,0.0,10-5-2009,
95666,CA,11.48,50000.0,6-3-2013,
91901,CA,11.48,85000.0,7-1-2009,
95938,CA,11.48,100000.0,7-6-2012,
95966,CA,11.48,81391.0,2-5-2009,
94022,CA,11.48,0.0,09/28/2008,
94505,CA,11.48,59531.0,07/22/2010,
94574,CA,11.48,92867.0,12/16/2008,
90265,CA,11.48,72105.0,03/15/2010,
95938,CA,11.48,100000.0,4-11-2011,
95148,CA,11.48,124328.4,11-12-2008,
93311,CA,11.48,88000.0,3-2-2010,
93422,CA,114.816,98000.0,5-8-2003,
95926,CA,11.483,83901.8,11-1-2001,
94117,CA,11.49,83000.0,11-7-2000,
95973,CA,114.948,92909.0,08/15/2001,
95065,CA,114.948,113585.0,12-10-2001,
96001,CA,114.948,113582.0,12/26/2001,
94103,CA,114.948,120000.0,01/17/2003,
94804,CA,114.948,98711.77,4-7-2003,
92316,CA,11.5,57845.0,08/13/2013,
92320,CA,11.5,73000.0,11/23/2011,
92345,CA,11.5,57155.0,9-10-2013,
92277,CA,11.5,45985.0,11/21/2011,
92284,CA,11.5,47985.0,4-8-2011,
92223,CA,11.5,61074.58,12-3-2013,
92223,CA,11.5,66700.0,3-9-2012,
91361,CA,11.5,50945.0,6-5-2013,
91307,CA,11.5,0.0,10-2-2013,
91607,CA,11.5,0.0,11/18/2013,
91306,CA,11.5,0.0,12/20/2013,
91304,CA,11.5,0.0,10/18/2013,
92260,CA,11.5,57500.0,08/15/2013,
91387,CA,11.5,50838.0,8-12-2013,
94947,CA,11.5,84495.13,9-10-2009,
90720,CA,11.5,64000.0,01/26/2012,
90740,CA,11.5,77220.0,02/18/2009,
91001,CA,11.5,53420.0,7-10-2013,
91008,CA,11.5,74596.24,06/28/2011,
91030,CA,11.5,69500.0,05/26/2011,
91302,CA,11.5,55200.0,05/14/2013,
91737,CA,11.5,35535.0,2-4-2014,
94566,CA,11.5,99682.0,11/14/2008,
94574,CA,11.5,87390.0,11/26/2008,
94945,CA,11.5,66900.0,02/14/2011,
90740,CA,11.5,77220.0,12/22/2008,
90263,CA,11.5,84451.04,3-11-2010,
95965,CA,11.5,68540.0,06/19/2010,
94549,CA,11.5,73605.0,07/19/2010,
95023,CA,11.5,69860.41,08/24/2010,
94595,CA,11.5,75400.0,10-12-2010,
91030,CA,11.5,69500.0,11-1-2010,
95819,CA,11.5,81807.0,04/19/2010,
94611,CA,11.5,95065.0,04/28/2009,
91340,CA,11.5,85075.72,6-1-2009,
95404,CA,11.5,78400.0,6-5-2009,
94930,CA,11.5,82810.0,4-6-2010,
95492,CA,11.5,99168.0,04/16/2010,
91356,CA,11.5,72500.0,06/28/2010,
91356,CA,11.5,64500.0,1-6-2010,
91367,CA,11.5,89170.0,06/30/2009,
94306,CA,11.5,93165.59,01/28/2011,
91316,CA,11.5,53882.0,11/15/2011,
91316,CA,11.5,65379.0,5-3-2011,
91040,CA,11.5,75888.0,03/24/2011,
91436,CA,11.5,76375.0,7-1-2011,
90046,CA,11.5,83913.0,5-10-2011,
93277,CA,11.5,157184.0,6-3-2004,
90265,CA,11.5,96807.12,01/21/2004,
94558,CA,11.5,86737.0,12/15/2004,
95023,CA,11.5,69860.41,03/29/2011,
91342,CA,11.5,82225.0,01/25/2010,
90210,CA,11.5,86250.0,02/23/2010,
91040,CA,11.5,75888.0,03/16/2011,
91316,CA,11.5,53882.0,11-9-2011,
95321,CA,11.5,67780.0,06/30/2010,
95337,CA,11.5,77616.0,6-9-2011,
95404,CA,11.5,78400.0,7-10-2009,
95404,CA,11.5,82150.0,06/16/2010,
95602,CA,11.5,38906.0,11/15/2013,
95603,CA,11.5,42165.3,10/31/2012,
91604,CA,11.5,44480.0,9-7-2012,
91403,CA,11.5,60000.0,8-12-2013,
95650,CA,11.5,65151.0,04/27/2012,
91436,CA,11.5,38000.0,06/14/2013,
91941,CA,11.5,41236.0,02/22/2013,
95965,CA,11.5,68540.0,06/29/2010,
92014,CA,11.5,92000.0,2-2-2010,
92084,CA,11.5,93884.0,6-7-2010,
92084,CA,11.5,93490.0,11-5-2010,
95492,CA,11.5,99168.0,05/28/2010,
92025,CA,11.5,43897.91,4-1-2010,
94550,CA,11.5,53500.0,10-9-2012,
94596,CA,11.5,63950.0,05/15/2012,
95333,CA,11.5,61295.0,06/22/2012,
91387,CA,11.5,71739.99,06/26/2012,
92373,CA,11.5,62725.0,8-6-2012,
92660,CA,11.5,75901.0,03/19/2012,
92869,CA,11.5,54625.0,05/16/2012,
92887,CA,11.5,91369.94,6-5-2012,
93561,CA,11.5,60893.0,12/31/2012,
92399,CA,11.5,54075.0,5-10-2013,
92530,CA,11.5,84395.75,09/23/2011,
92587,CA,11.5,86250.0,12/14/2011,
93446,CA,11.5,56770.0,01/13/2011,
93460,CA,11.5,43842.96,04/13/2010,
92592,CA,11.5,66250.0,03/23/2012,
93638,CA,11.5,0.0,11/19/2012,
93662,CA,11.5,78200.0,01/25/2012,
92595,CA,11.5,50962.98,07/15/2013,
93737,CA,11.5,42105.0,05/29/2013,
92592,CA,11.5,66250.0,12/13/2011,
92651,CA,11.5,65252.0,8-2-2011,
94010,CA,11.5,37584.59,07/16/2013,
94070,CA,11.5,43618.0,04/24/2013,
92014,CA,11.5,92000.0,1-6-2010,
95404,CA,11.5,82150.0,01/19/2010,
93267,CA,11.5,60294.0,02/22/2011,
93285,CA,11.5,46000.0,2-4-2014,
93291,CA,11.5,42809.0,06/28/2013,
93536,CA,11.5,41400.0,01/24/2013,
94566,CA,11.5,99682.0,06/26/2009,
92084,CA,11.5,93884.0,01/29/2010,
94574,CA,11.5,87390.0,4-3-2009,
94595,CA,11.5,75400.0,04/26/2011,
94611,CA,11.5,95065.0,8-3-2009,
92025,CA,11.5,43897.91,2-3-2010,
93460,CA,11.5,43842.96,2-12-2010,
94930,CA,11.5,82810.0,2-9-2011,
94947,CA,11.5,84495.13,01/13/2010,
93065,CA,11.5,46000.0,02/14/2014,
92660,CA,11.5,75901.0,07/22/2011,
92373,CA,11.5,65500.0,8-11-2011,
93306,CA,11.5,72450.0,08/16/2011,
92320,CA,11.5,73000.0,08/24/2011,
91008,CA,11.5,74596.24,1-8-2011,
92284,CA,11.5,47985.0,01/24/2011,
92651,CA,11.5,65252.0,04/13/2011,
95650,CA,11.5,65151.0,05/16/2011,
91752,CA,11.5,78603.67,8-10-2011,
92587,CA,11.5,86250.0,08/16/2011,
90720,CA,11.5,64000.0,09/21/2011,
90001,CA,11.5,71875.0,11/23/2011,
92223,CA,11.5,66700.0,12/19/2011,
95321,CA,11.5,67780.0,03/22/2010,
92084,CA,11.5,93490.0,4-7-2010,
92530,CA,11.5,84395.75,04/23/2010,
93267,CA,11.5,60294.0,09/23/2010,
95337,CA,11.5,77616.0,11-1-2010,
93446,CA,11.5,56770.0,11-8-2010,
94945,CA,11.5,66900.0,12/20/2010,
90263,CA,11.5,84451.04,11-12-2009,
92128,CA,11.5,98595.02,12-11-2009,
91403,CA,11.5,43355.0,10/23/2012,
93657,CA,11.5,34086.0,12-6-2012,
90001,CA,11.5,71875.0,04/30/2012,
92064,CA,11.5,51750.0,06/20/2012,
92065,CA,11.5,66125.0,6-7-2012,
92127,CA,11.5,70518.0,3-12-2012,
93306,CA,11.5,72450.0,6-4-2012,
93314,CA,11.5,59679.0,5-1-2012,
93314,CA,11.5,66700.0,07/31/2012,
93638,CA,11.5,57212.5,11/19/2012,
93314,CA,11.5,66700.0,06/15/2011,
93662,CA,11.5,78200.0,06/14/2011,
92277,CA,11.5,45985.0,5-12-2011,
92653,CA,11.505,86711.0,02/27/2009,
92653,CA,11.505,86711.0,04/14/2009,
93510,CA,11.51,42620.0,10/16/2012,
94028,CA,115.104,62919.5,10-10-2008,
92270,CA,11.515,61055.0,12/20/2010,
92211,CA,11.515,0.0,06/28/2013,
92262,CA,11.515,0.0,4-2-2013,
92234,CA,11.515,55272.0,01/22/2014,
92234,CA,11.515,66673.49,02/20/2014,
95821,CA,11.515,42155.0,07/27/2012,
91387,CA,11.515,73325.0,08/29/2013,
91708,CA,11.515,0.0,10/30/2013,
90720,CA,11.515,57500.0,5-9-2012,
91724,CA,11.515,62690.0,01/24/2011,
90605,CA,11.515,50765.0,03/21/2013,
91724,CA,11.515,62690.0,10/27/2010,
92260,CA,11.515,51125.0,7-9-2013,
93221,CA,11.515,124707.45,06/15/2009,
95070,CA,11.515,0.0,4-4-2013,
93513,CA,11.515,79267.0,06/29/2012,
95304,CA,11.515,54696.0,06/13/2013,
95991,CA,11.515,68300.0,02/23/2012,
91301,CA,11.515,58651.0,7-10-2012,
92587,CA,11.515,57000.0,7-3-2013,
92592,CA,11.515,50090.0,01/13/2014,
93722,CA,11.515,53300.0,4-8-2011,
93012,CA,11.515,76591.25,12/14/2011,
93215,CA,11.515,0.0,09/23/2013,
93221,CA,11.515,0.0,7-2-2010,
93256,CA,11.515,73696.0,01/15/2013,
92832,CA,11.515,39184.0,4-5-2013,
93274,CA,11.515,0.0,08/13/2013,
93291,CA,11.515,0.0,8-2-2013,
93291,CA,11.515,71346.0,06/20/2012,
94923,CA,11.515,45840.0,6-6-2012,
93291,CA,11.515,71346.0,08/18/2011,
95991,CA,11.515,68300.0,09/29/2011,
93611,CA,11.515,70602.0,11/16/2011,
92270,CA,11.515,61055.0,11-9-2010,
95821,CA,11.515,42155.0,08/30/2012,
90720,CA,11.515,57500.0,11-1-2011,
93611,CA,11.515,70602.0,05/14/2012,
93722,CA,11.515,53300.0,02/20/2011,
91748,CA,11.52,,10-8-2012,
95240,CA,11.52,76884.48,03/20/2007,
93636,CA,11.52,106000.0,4-12-2002,
96073,CA,11.52,97252.0,07/29/2002,
95472,CA,11.52,94553.06,05/27/2003,
94956,CA,11.52,92000.0,02/27/2003,
92130,CA,11.52,79068.0,02/25/2004,
95465,CA,11.52,59909.0,05/17/2004,
92081,CA,11.52,77907.0,3-11-2004,
93723,CA,11.52,80000.0,12/31/2003,
93619,CA,11.52,54105.22,04/20/2005,
95602,CA,11.52,63536.1,09/26/2005,
92677,CA,11.52,86381.67,9-12-2006,
95242,CA,11.52,76884.48,03/20/2007,
92260,CA,11.52,87115.0,04/26/2007,
95476,CA,11.52,91523.49,12/29/2008,
92262,CA,11.52,57600.0,11-7-2013,
92264,CA,11.52,39473.56,08/17/2011,
92264,CA,11.52,0.0,6-12-2013,
92264,CA,11.52,62132.0,08/20/2013,
92268,CA,11.52,46417.0,1-10-2012,
92270,CA,11.52,41000.0,11-6-2013,
92270,CA,11.52,43200.0,08/28/2013,
95965,CA,11.52,72598.0,08/16/2006,
92677,CA,11.52,86381.67,9-12-2006,
91301,CA,11.52,37600.0,05/17/2013,
90274,CA,11.52,55868.0,01/16/2013,
95624,CA,11.52,57312.0,10/31/2012,
91344,CA,11.52,0.0,12-10-2012,
91367,CA,11.52,0.0,06/18/2013,
95628,CA,11.52,31633.74,04/19/2011,
92260,CA,11.52,53000.0,3-8-2013,
95632,CA,11.52,0.0,06/28/2012,
95624,CA,11.52,0.0,07/24/2012,
95662,CA,11.52,22000.0,09/28/2012,
93730,CA,11.52,99782.6,08/28/2009,
95959,CA,11.52,72760.0,06/23/2008,
91737,CA,11.52,70500.0,12-9-2011,
91741,CA,11.52,65595.88,08/19/2010,
93308,CA,11.52,122640.0,10/27/2008,
94930,CA,11.52,69384.0,07/18/2013,
96035,CA,11.52,40020.0,03/14/2013,
90263,CA,11.52,91123.2,9-1-2010,
95450,CA,11.52,68598.0,05/21/2010,
93631,CA,11.52,60000.0,6-11-2010,
95476,CA,11.52,76400.0,06/21/2010,
91709,CA,11.52,61560.0,10/18/2010,
91776,CA,11.52,69120.0,11/21/2013,
91741,CA,11.52,65595.88,05/20/2009,
95124,CA,11.52,68220.6,06/19/2009,
93230,CA,11.52,37523.81,12/27/2011,
93242,CA,11.52,58672.0,1-3-2013,
90640,CA,11.52,97560.0,7-11-2002,
94589,CA,11.52,94870.0,04/18/2002,
95037,CA,11.52,97737.69,5-9-2002,
93638,CA,11.52,106000.0,4-12-2002,
92064,CA,11.52,80085.87,03/15/2002,
95043,CA,11.52,120860.0,04/26/2002,
93654,CA,11.52,85842.0,05/17/2002,
95076,CA,11.52,94788.0,12-5-2002,
95616,CA,11.52,86075.94,07/29/2002,
93446,CA,11.52,83503.6,1-9-2003,
92210,CA,11.52,84804.85,11/20/2002,
94949,CA,11.52,85267.57,3-4-2003,
