Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size,Annual generated kWh
54601,WI,0;48,0,12-7-2003,43.82,-91.23,3;91,La Crosse,55063,0,3743;344262
54154,WI,0;5,2040;08,04/22/2005,44.87,-88.14,3;94,Oconto,55083,4080;16,3929;234973
53506,WI,0;504,2985,10/29/2004,43.18,-90.32,3;87,Iowa,55049,5922;619048,3890;301639
54830,WI,0;51,5318;1,09/28/2005,46.00,-92.37,4;11,Burnett,55013,10427;64706,4180;745902
53566,WI,0;51,7336,11/29/2004,42.59,-89.64,3;81,Green,55045,14384;31373,3875;581967
54154,WI,0;52,2348;82,12/27/2006,44.87,-88.14,3;94,Oconto,55083,4516;961538,4086;404372
54658,WI,0;52,5341;83,03/27/2007,43.66,-91.21,3;88,Vernon,55123,10272;75,4024;174863
54956,WI,0;525,3845,12/29/2009,44.16,-88.47,3;84,Winnebago,55139,7323;809524,4020;983607
53704,WI,0;525,3150,05/27/2010,43.07,-89.38,4;04,Dane,55025,6000,4230;409836
54646,WI,0;54,3046;17,04/28/2010,44.02,-90.07,3;97,Juneau,55057,5641;055556,4275;885246
54814,WI,0;6,5370;21,07/15/2004,46.81,-90.82,3;87,Bayfield,55007,8950;35,4631;311475
54909,WI,0;6,0,09/29/2003,44.26,-89.40,3;82,Portage,55097,0,4571;47541
53597,WI,0;632,4500,10/27/2006,43.18,-89.45,3;99,Dane,55025,7120;253165,5029;580328
53516,WI,0;632,10919;48,02/23/2005,42.80,-89.86,3;82,Lafayette,55065,17277;65823,4815;287432
53597,WI,0;632,3455,01/27/2009,43.18,-89.45,3;99,Dane,55025,5466;772152,5029;580328
53029,WI,0;66,6616;2,11/18/2002,43.09,-88.34,3;74,Waukesha,55133,10024;54545,4923;311475
54521,WI,0;66,4498;46,5-11-2003,45.92,-89.25,3;87,Vilas,55125,6815;848485,5094;442623
54542,WI,0;668,11585,07/15/2005,45.83,-88.66,4;01,Florence,55037,17342;81437,5342;722404
53522,WI,0;68,5600,11/29/2006,42.57,-89.79,3;79,Green,55045,8235;294118,5140;31694
53955,WI,0;7,8000,02/15/2012,43.39,-89.40,3;83,Columbia,55021,11428;57143,5347;349727
53105,WI,0;7,4875,06/26/2008,42.67,-88.27,3;75,Racine,55101,6964;285714,5235;655738
54742,WI,0;7,4821;88,08/20/2008,44.76,-91.27,3;91,Eau Claire,55035,6888;4,5459;043716
54156,WI,0;72,6979,09/28/2003,45.63,-88.00,4;05,Marinette,55075,9693;055556,5816;065574
54876,WI,0;72,5117;71,10/22/2003,45.84,-91.54,3;94,Sawyer,55113,7107;930556,5658;098361
54022,WI,0;74,5632,5-6-2004,44.85,-92.62,3;97,Pierce,55093,7610;810811,5859;546448
54930,WI,0;8,3327;01,10/29/2012,44.03,-89.51,3;86,Waushara,55137,4158;7625,6159;125683
54481,WI,0;8,7900,10/19/2012,44.54,-89.56,3;8,Portage,55097,9875,6063;387978
53704,WI,0;85,4163;53,10/28/2008,43.07,-89.38,4;04,Dane,55025,4898;270588,6849;234973
54481,WI,0;9,4906;92,08/29/2012,44.54,-89.56,3;8,Portage,55097,5452;133333,6821;311475
54161,WI,0;9,2003;69,08/29/2012,45.09,-88.03,4;01,Marinette,55075,2226;322222,7198;278689
53704,WI,0;9,10000,11/25/2008,43.07,-89.38,4;04,Dane,55025,11111;11111,7252;131148
53575,WI,0;92,6710,02/24/2010,42.92,-89.38,3;95,Dane,55025,7293;478261,7248;142077
53510,WI,0;96,4000,05/17/2012,42.73,-90.33,3;82,Lafayette,55065,4166;666667,7314;360656
54177,WI,0;96,13731;47,02/15/2003,45.37,-87.95,4;04,Marinette,55075,14303;61458,7735;606557
54406,WI,0;96,4178,12-5-2002,44.44,-89.28,3;81,Portage,55097,4352;083333,7295;213115
54406,WI,0;96,0,10/26/2005,44.44,-89.28,3;81,Portage,55097,0,7295;213115
53523,WI,0;96,8216;66,03/26/2008,43.00,-89.01,3;88,Dane,55025,8559;020833,7429;245902
54521,WI,1,9189;98,1-7-2003,45.92,-89.25,3;87,Vilas,55125,9189;98,7718;852459
54814,WI,1,14017;9,02/16/2004,46.81,-90.82,3;87,Bayfield,55007,14017;9,7718;852459
54521,WI,1,15000,04/16/2007,45.92,-89.25,3;87,Vilas,55125,15000,7718;852459
54201,WI,1,10550,07/15/2003,44.60,-87.44,3;94,Kewaunee,55061,10550,7858;469945
