Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size,Annual generated kWh
72205,AR,1800,,2-1-2013,34.50,-93.05,4;38,Pulaski,51155,0,15724918;03
72703,AR,321;6,,2-1-2013,36.07,-94.15,4;63,Washington,55131,0,2969879;344
71667,AR,2;86,21000,1-1-2007,34.78,-92.25,4;5,Lincoln,56023,7342;657343,25669;67213
72641,AR,1;44,16000,6-1-2006,34.72,-92.35,4;49,Newton,48351,11111;11111,12895;86885
72736,AR,1;56,19000,6-1-2008,36.07,-94.15,4;73,Benton,53005,12179;48718,14717;27869
71973,AR,6,26107;4,7-12-2010,33.94,-91.84,4;47,Polk,55095,4351;233333,53493;44262
71909,AR,5;4,33649;7,06/21/2010,36.00,-93.18,4;39,Garland,5051,6231;425926,47282;45902
72703,AR,3;2,14737;31,05/20/2010,36.42,-94.45,4;63,Washington,55131,4605;409375,29551;03825
72761,AR,1;2,5375,7-10-2010,34.29,-94.33,4;73,Benton,53005,4479;166667,11320;98361
72852,AR,1,,1-1-2007,34.66,-93.00,4;57,Johnson,56019,0,9115;027322
72952,AR,3;6,,1-1-2007,36.07,-94.15,4;64,Crawford,55023,0,33316;72131
72632,AR,1;1,,1-1-2007,36.18,-94.54,4;52,Carroll,51035,0,9916;830601
72756,AR,3,,1-1-2007,35.71,-93.57,4;6,Benton,53005,0,27524;59016
72742,AR,1;1,,1-1-2007,35.52,-94.27,4;55,Madison,51113,0,9982;650273
72616,AR,2;3,,1-1-2007,36.39,-93.73,4;53,Carroll,51035,0,20781;06557
72638,AR,3,,1-1-2007,36.33,-94.13,4;54,Carroll,51035,0,27165;57377
72670,AR,1;1,,1-1-2007,36.05,-93.52,0,0,0,0,0
72207,AR,6,,1-1-2007,36.37,-93.56,4;39,Pulaski,51155,0,52536;06557
72207,AR,5,,1-1-2007,36.33,-93.42,4;39,Pulaski,51155,0,43780;05464
72207,AR,3,,1-1-2007,36.06,-93.40,4;39,Pulaski,51155,0,26268;03279
71968,AR,2,,1-1-2007,0,0,4;4,Garland,5051,0,17551;91257
72121,AR,0;75,,1-1-2007,34.72,-92.35,4;42,White,47185,0,6611;885246
72002,AR,1;5,,1-1-2007,34.72,-92.35,4;39,Pulaski,51155,0,13134;01639
72661,AR,2;4,,1-1-2007,34.72,-92.35,4;46,Marion,54049,0,21349;5082
72901,AR,6;12,,1-1-2007,34.52,-93.32,4;64,Sebastian,5131,0,56638;42623
72013,AR,5,,1-1-2007,35.42,-91.83,4;4,Van Buren,47175,0,43879;78142
