Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size,Annual generated kWh
48192,MI,49;92,,3-7-2012,42.27,-83.73,3;63,Saginaw,54099,0,361428;9836
48912,MI,53;5,600000,12/23/2008,43.41,-84.23,3;74,Oakland,26065,11214;95327,399086;612
48103,MI,60;75,700000,11/15/2011,43.41,-83.94,3;6,Kent,26161,11522;63374,436204;918
49441,MI,70,414000,12-7-2011,42.50,-83.15,3;66,Grand Traverse,26121,5914;285714,511000
49441,MI,70,,09/14/2011,43.07,-85.60,3;69,Wayne,26121,0,515188;5246
49441,MI,71,400000,1-5-2012,44.75,-85.60,3;59,Ingham,26121,5633;802817,508387;1585
49506,MI,100,890000,05/26/2011,42.21,-83.15,3;65,Washtenaw,48263,8900,728005;4645
49546,MI,100;8,,02/23/2012,42.70,-84.55,3;63,Muskegon,48263,0,729808;5246
48838,MI,101;38,525000,10-8-2010,42.27,-83.73,3;56,Muskegon,26117,5178;5362,719853;3989
48838,MI,101;38,525000,10-8-2010,43.22,-86.25,3;56,Muskegon,26117,5178;5362,719853;3989
49548,MI,149;46,,12-1-2009,43.22,-86.25,3;56,Kent,48263,0,1061247;672
49512,MI,149;5,,4-1-2010,43.22,-86.25,3;65,Kent,48263,0,1088368;169
49512,MI,149;6,,11-1-2010,42.96,-85.65,3;65,Montcalm,48263,0,1089096;175
49441,MI,150,650000,5-1-2010,42.96,-85.65,3;61,Montcalm,26121,4333;333333,1080040;984
49053,MI,158;8,,02/17/2010,43.17,-85.25,3;61,Kent,26077,0,1143403;388
48192,MI,162,,1-5-2012,43.17,-85.25,3;65,Kent,54099,0,1179368;852
48312,MI,189,1152900,06/23/2011,42.96,-85.65,3;65,Kent,26099,6100,1375930;328
48226,MI,219;96,1500000,07/15/2011,42.96,-85.65,3;65,Muskegon,54099,6819;421713,1601320;82
48186,MI,386,1955000,08/18/2011,42.96,-85.65,3;56,Kalamazoo,54099,5064;766839,2740810;929
48336,MI,402,2110500,09/15/2011,43.22,-86.25,3;59,Wayne,26125,5250,2878473;77
48124,MI,500,,6-1-2010,42.29,-85.41,3;59,Macomb,54099,0,3580191;257
48184,MI,502;32,3000000,02/15/2011,42.21,-83.15,3;59,Wayne,54099,5972;288581,3596803;344
48161,MI,513;24,3000000,03/15/2011,42.58,-83.03,3;59,Wayne,55081,5845;218611,3674994;721
48211,MI,516,2122000,07/21/2011,42.38,-83.10,3;62,Oakland,54099,4112;403101,3725632;787
48187,MI,977;6,,7-10-2012,42.31,-83.38,3;59,Wayne,54099,0,6999989;945
