Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size,Annual generated kWh
97229,OR,4;7,,12-12-2011,45.58,-122.70,3;57,Washington,55131,0,33466;31148
97317,OR,4;7,,11/29/2011,45.44,-122.88,3;33,0,0,0,31216;47541
97330,OR,4;7,,8-8-2011,45.42,-122.37,3;45,Benton,53005,0,32341;39344
97080,OR,4;7,,01/31/2011,45.32,-122.52,3;45,Multnomah,41051,0,32341;39344
97123,OR,4;7,,05/31/2011,45.32,-122.52,3;54,Washington,55131,0,33185;08197
97223,OR,4;7,,3-10-2011,45.58,-122.91,3;64,Washington,55131,0,34122;51366
97304,OR,4;7,37506,08/22/2011,45.36,-123.24,3;34,Polk,55095,7980,31310;21858
97338,OR,4;7,23382;5,08/23/2012,45.53,-122.60,3;32,Polk,55095,4975,31122;73224
97504,OR,4;7,23382;5,07/20/2012,45.51,-122.55,3;46,Jackson,55053,4975,32435;13661
97701,OR,4.725,33452;8,2-1-2011,45.45,-122.69,3;55,Deschutes,41017,7;079957672,33455840;16
97701,OR,4.725,33452;8,2-1-2011,45.40,-122.79,3;25,Deschutes,41017,7;079957672,30628586;07
97007,OR,4;73,,9-12-2011,45.54,-122.50,3;25,Washington,55131,0,30660;99727
97007,OR,4;73,,06/14/2011,45.51,-122.49,3;4,Washington,55131,0,32076;12022
97031,OR,4;73,,8-3-2011,45.44,-122.61,3;86,Hood River,41027,0,36415;8306
97068,OR,4;73,,05/24/2011,44.83,-123.20,3;21,Clackamas,41005,0,30283;63115
97080,OR,4;73,,12/15/2011,45.52,-122.35,3;34,Multnomah,41051,0,31510;07104
97123,OR,4;73,,10-5-2011,45.53,-122.60,3;6,Washington,55131,0,33962;95082
97123,OR,4;73,,08/15/2011,45.44,-122.96,3;57,Washington,55131,0,33679;92623
97229,OR,4;73,,10-4-2011,45.35,-122.86,3;57,Washington,55131,0,33679;92623
97229,OR,4;73,,06/15/2011,45.44,-122.88,3;56,Washington,55131,0,33585;5847
97266,OR,4;73,,05/18/2011,45.45,-122.79,3;21,Multnomah,41051,0,30283;63115
97216,OR,4;8,,10/29/2012,45.52,-122.35,3;34,Multnomah,41051,0,31976;39344
97031,OR,4;8,18776,7-1-2012,45.51,-122.59,3;37,Hood River,41027,3911;666667,32263;60656
97222,OR,4;8,25008,7-1-2012,45.58,-122.70,3;44,Clackamas,41005,5210,32933;77049
