Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size,Annual generated kWh
5346,VT,6;24,29640,11/21/2011,42.86,-72.57,3;65,Windham,50025,4750,45427;54098
5452,VT,6;24,40384,6-3-2011,0,0,3;69,Chittenden,50007,6471;794872,45925;37705
5301,VT,6;24,24710,07/18/2012,43.88,-72.82,3;65,Windham,50025,3959;935897,45427;54098
5452,VT,6;24,30883,10/24/2012,44.33,-73.12,3;86,Chittenden,50007,4949;198718,48041;18033
5445,VT,6;3,43923,09/15/2009,44.63,-73.11,3;75,Chittenden,50007,6971;904762,47120;90164
5819,VT,6;3,33774,09/26/2010,44.30,-73.25,3;86,Caledonia,50005,5360;952381,48503;11475
5035,VT,6;3,28357,4-11-2010,42.86,-72.57,3;79,Windsor,50027,4501;111111,47623;52459
5037,VT,6;3,38369,12/29/2009,44.72,-73.30,3;63,Windsor,50027,6090;31746,45613;03279
5489,VT,6;3,50400,8-1-2011,44.33,-73.12,3;76,Chittenden,50007,8000,47246;55738
5676,VT,6;3,50400,06/29/2011,44.44,-73.21,3;69,Washington,55131,8000,46366;96721
5495,VT,6;3,50400,06/21/2011,43.62,-72.51,3;85,Chittenden,50007,8000,48377;45902
5738,VT,6.345,29301;05,11/27/2011,44.38,-73.23,3;84,Rutland,50021,4;617974783,48596459;02
5340,VT,6.345,36103,11/16/2011,44.38,-73.23,3;82,Bennington,50003,5;68999212,48343352;46
5491,VT,6.345,35513,4-6-2011,44.25,-72.75,3;71,Addison,50001,5;597005516,46951266;39
5751,VT,6.345,45300,02/22/2011,44.43,-73.07,3;69,Rutland,50021,7;139479905,46698159;84
5737,VT,6;37,,12/21/2012,44.26,-72.57,3;8,Rutland,50021,0,48279;72678
5757,VT,6;37,38322;72,10-10-2011,44.53,-73.15,3;74,Rutland,50021,6016;125589,47517;4153
5677,VT,6;37,32104,09/26/2012,42.97,-72.52,3;7,Washington,55131,5039;874411,47009;20765
5445,VT,6;37,26085,11-9-2012,43.17,-73.04,3;68,Chittenden,50007,4094;976452,46755;10383
5452,VT,6;37,24570,12-11-2012,42.97,-72.52,3;83,Chittenden,50007,3857;142857,48660;88251
5059,VT,6;44,36064,06/21/2011,44.49,-73.11,3;79,Windsor,50027,5600,48681;82514
