Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/Size,Annual generated kWh
19803,DE,20;35,133840,09/13/2004,39.66,-75.57,4;06,New Castle,10003,6576;904177,164790;5191
19707,DE,20;7,45975,6-6-2012,39.73,-75.53,4;05,New Castle,10003,2221;014493,167211;8852
19707,DE,20;7,25154,12-7-2011,39.58,-75.68,4;05,New Castle,10003,1215;169082,167211;8852
19707,DE,20;7,36502,12-7-2011,38.45,-75.22,4;05,New Castle,10003,1763;381643,167211;8852
19707,DE,20;7,121680,09/14/2010,38.45,-75.22,4;05,New Castle,10003,5878;26087,167211;8852
19707,DE,20;7,121680,11-8-2010,38.46,-75.05,4;05,New Castle,10003,5878;26087,167211;8852
19707,DE,20;7,121680,7-7-2010,38.45,-75.22,4;05,New Castle,10003,5878;26087,167211;8852
19707,DE,20;7,121680,10/20/2010,38.54,-75.09,4;05,New Castle,10003,5878;26087,167211;8852
19904,DE,20;94,,08/14/2013,38.45,-75.22,4;08,Kent,48263,0,170403;541
19958,DE,21,,09/28/2012,39.73,-75.53,4;17,Sussex,51183,0,174661;4754
19939,DE,21;42,,11/21/2014,39.78,-75.68,4;17,Sussex,51183,0,178154;7049
19975,DE,21;6,,2-7-2013,39.78,-75.68,4;18,Sussex,51183,0,180082;623
19975,DE,21;6,,01/14/2013,39.78,-75.68,4;18,Sussex,51183,0,180082;623
19971,DE,21;6,,12-12-2007,39.78,-75.68,4;13,Sussex,51183,0,177928;5246
19947,DE,21.855,118880;59,12-10-2010,39.78,-75.68,4;16,Sussex,51183,5;439514528,181336786;9
19947,DE,21;89,,05/13/2011,39.78,-75.68,4;16,Sussex,51183,0,181627;1913
19934,DE,22;04,77920,08/15/2013,39.78,-75.68,4;13,Kent,48263,3535;3902,181552;9945
19947,DE,22.464,22960,3-3-2011,39.15,-75.51,4;16,Sussex,51183,1;022079772,186389823
19963,DE,22;54,,6-1-2011,38.76,-75.17,4;12,Sussex,51183,0,185222;1421
19901,DE,22;7,273000,3-1-2011,38.54,-75.24,4;13,Kent,48263,12026;43172,186989;6995
19971,DE,22;8,177200,05/26/2008,38.45,-75.22,4;13,Sussex,51183,7771;929825,187813;4426
19702,DE,23,150897,12/23/2009,38.45,-75.22,4;11,New Castle,10003,6560;73913,188543;4426
19958,DE,23,160000,8-1-2007,38.70,-75.09,4;17,Sussex,51183,6956;521739,191295;9016
19734,DE,23;52,,12/30/2013,38.69,-75.38,4;13,New Castle,10003,0,193744;3934
19901,DE,23;76,,01/31/2011,38.69,-75.38,4;13,Kent,48263,0,195721;377
19971,DE,24,252879,12-11-2006,39.08,-75.62,4;13,Sussex,51183,10536;625,197698;3607
19801,DE,24,196331,1-1-2009,38.69,-75.38,4;11,New Castle,10003,8180;458333,196740;9836
19709,DE,24;2,,10-7-2014,38.91,-75.43,4;11,New Castle,10003,0,198380;4918
19941,DE,24;3,152820,01/21/2011,39.15,-75.51,4;12,Sussex,51183,6288;888889,199684;918
19941,DE,24;3,152820,01/21/2011,38.70,-75.09,4;12,Sussex,51183,6288;888889,199684;918
19973,DE,24;5,,11/14/2014,39.67,-75.75,4;15,Sussex,51183,0,202794;3989
19940,DE,24;75,,4-9-2012,38.76,-75.17,4;19,Sussex,51183,0,206838;3197
19952,DE,24;8,192696,10-1-2008,39.39,-75.69,4;15,Kent,48263,7770,205277;5956
19975,DE,25.025,185400,5-1-2008,39.15,-75.51,4;18,Sussex,51183,7;408591409,208637390;7
19952,DE,25;2,86520,12/18/2014,38.70,-75.09,4;15,Kent,48263,3433;333333,208588;5246
19958,DE,25;22,,11-7-2014,39.73,-75.53,4;17,Sussex,51183,0,209760;1148
19810,DE,25;3,,04/23/2012,39.45,-75.71,4;07,New Castle,10003,0,205379;3169
19713,DE,25;48,197176;8,05/23/2011,38.80,-75.42,4;1,New Castle,10003,7738;492936,208365;1366
