Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size,Annual generated kWh
61318,IL,1;4,14000,05/25/2006,0,0,0,Mchenry,51105,10000,0
60443,IL,1;4,10418,05/30/2008,42.38,-89.82,3;78,0,27031,7441;428571,10555;08197
60025,IL,1;4,12500,03/16/2007,42.49,-89.79,3;76,Stephenson,27031,8928;571429,10499;23497
61062,IL,1;4,6970,06/30/2010,42.31,-88.43,3;74,Cook,17177,4978;571429,10443;38798
61455,IL,1;4,11590,06/30/2010,0,0,0,Clinton,0,8278;571429,0
61046,IL,1;4,8050,5-12-2010,42.29,-89.63,3;79,Boone,51035,5750,10583;00546
61089,IL,1;4,8642,01/14/2010,41.83,-87.68,3;64,Cook,17177,6172;857143,10164;15301
61455,IL,1;4,10120,12/29/2009,38.53,-89.46,4;24,Woodford,0,7228;571429,11839;56284
60443,IL,1;4,10000,3-11-2008,42.36,-88.82,3;7,Carroll,27031,7142;857143,10331;69399
61822,IL,1;4,18000,9-1-1999,41.83,-87.68,3;73,Lee,39021,12857;14286,10415;46448
61088,IL,1;4,8860,01/19/2010,40.79,-89.36,3;92,Cook,55139,6328;571429,10946;01093
61032,IL,1;4,9910,01/14/2010,42.09,-89.97,3;87,Cook,17177,7078;571429,10806;39344
60069,IL,1;44,10540,01/20/2012,41.69,-89.08,3;83,Stephenson,47095,7319;444444,11000;2623
62557,IL,1;44,9430,12/21/2012,41.51,-87.73,3;71,Mcdonough,29043,6548;611111,10655;60656
60045,IL,1;44,10540,01/20/2012,42.07,-87.81,3;7,0,47095,7319;444444,10626;88525
60448,IL,1;46,17649,1-8-2007,42.26,-89.82,3;84,Carroll,17197,12088;35616,11182;16393
60618,IL,1;5,10850,06/22/2012,40.47,-90.68,4;11,Stephenson,27031,7233;333333,12296;31148
60459,IL,1;5,10000,10/25/2012,0,0,0,Mcdonough,27031,6666;666667,0
61010,IL,1;5,9062,1-5-2006,42.10,-89.83,3;84,0,17141,6041;333333,11488;52459
61362,IL,1;5,16000,4-12-2006,42.49,-89.79,3;76,Cook,17011,10666;66667,11249;18033
61006,IL,1;5,16000,7-7-2006,40.47,-90.68,4;11,Champaign,51105,10666;66667,12296;31148
61006,IL,1;5,16000,08/30/2006,0,0,0,Winnebago,51105,10666;66667,0
61490,IL,1;5,16000,04/20/2006,41.51,-87.73,3;71,Stephenson,51089,10666;66667,11099;59016
60561,IL,1;5,12680,06/26/2006,40.11,-88.26,4;01,Lake,0,8453;333333,11997;13115
60202,IL,1.505,19980,8-11-2010,42.26,-89.24,3;78,Christian,27031,13;27574751,11346713;11
61301,IL,1.521,10398,8-11-2010,42.29,-89.63,3;79,Lake,48283,6;836291913,11497679;51
