Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS
95409,CA,5.6,37591.0,05/22/2010,34.72,-118.48,5;96,Orange,6097
94087,CA,5.6,63336.0,05/28/2010,37.83,-122.10,5;95,Orange,6085
91302,CA,5.6,50400.0,6/1/2010,38.55,-122.15,5;59,Kern,6037
91701,CA,5.6,50400.0,6/1/2010,34.72,-118.48,5;94,Kern,6071
92270,CA,5.6,50400.0,6/7/2010,38.23,-122.29,6;34,Kern,6065
94803,CA,5.6,43120.0,6/8/2010,35.55,-117.67,5;92,Kern,6013
92620,CA,5.6,50400.0,06/30/2010,37.67,-121.93,6;42,0,51137
92562,CA,5.6,39872.0,7/12/2010,37.91,-122.01,6;04,San Luis Obispo,6065
92780,CA,5.6,38080.0,7/12/2010,34.27,-119.16,5;89,San Luis Obispo,51137
95687,CA,5.6,50400.0,07/20/2010,34.20,-118.98,5;61,Monterey,6095
94510,CA,5.6,50400.0,9/8/2010,37.98,-122.60,5;79,San Luis Obispo,6095
92688,CA,5.6,43120.0,9/8/2010,37.89,-122.56,6;17,San Luis Obispo,51137
94611,CA,5.6,43120.0,09/20/2010,38.23,-122.56,5;71,Santa Barbara,6001
96055,CA,5.6,50400.0,09/22/2010,38.23,-122.56,4;32,Santa Barbara,6103
95993,CA,5.6,37800.0,11/1/2010,34.25,-118.78,4;99,Fresno,6101
94598,CA,5.6,43120.0,11/5/2010,35.55,-117.67,6;03,Fresno,6013
94019,CA,5.6,43120.0,11/8/2010,34.00,-117.12,5;44,0,6081
94598,CA,5.6,44185.23,11/18/2010,37.27,-121.84,7;33,0,6013
92121,CA,5.6,40426.08,2/5/2009,37.83,-122.10,5;69,0,6073
94705,CA,5.6,47676.88,02/17/2009,34.72,-118.48,5;72,0,6001
94595,CA,5.6,44794.32,3/5/2009,33.60,-117.71,5;75,0,6013
94549,CA,5.6,40713.0,04/13/2009,34.24,-115.86,6;27,0,6013
94566,CA,5.6,42764.0,04/29/2009,37.89,-122.56,6;04,Riverside,6001
92025,CA,5.6,38087.0,5/4/2009,39.05,-121.73,6;40,Orange,6073
93611,CA,5.6,40221.51,5/7/2009,33.97,-117.90,6;40,Fresno,6019
92116,CA,5.6,54200.0,5/11/2009,38.68,-121.05,6;41,Orange,6073
92692,CA,5.6,28280.79,05/14/2009,33.75,-118.31,5;93,0,51137
91362,CA,5.6,48600.0,05/15/2009,34.40,-118.40,6;98,Monterey,6111
92530,CA,5.6,37864.0,05/22/2009,34.15,-117.76,4;89,Orange,6065
92021,CA,5.6,55300.0,05/23/2009,39.08,-121.55,6;31,Orange,6073
92064,CA,5.6,39759.0,05/28/2009,38.39,-121.24,5;47,Orange,6073
92040,CA,5.6,34133.11,07/21/2009,38.68,-121.22,5;74,San Mateo,6073
95658,CA,5.6,31500.0,07/24/2009,36.29,-119.82,5;93,San Mateo,6061
93619,CA,5.6,35036.63,07/31/2009,33.61,-117.61,5;85,Santa Clara,0
93546,CA,5.6,44800.0,8/7/2009,38.55,-122.15,5;44,Santa Clara,6051
94952,CA,5.6,36875.43,8/10/2009,36.48,-119.50,5;15,Santa Clara,6097
92056,CA,5.6,30689.0,8/12/2009,38.41,-122.01,5;65,Santa Clara,6073
90265,CA,5.6,49999.0,8/12/2009,38.53,-121.66,6;10,Santa Clara,6037
91006,CA,5.6,37491.26,8/12/2009,32.96,-117.25,6;37,Orange,6037
93265,CA,5.6,37642.0,08/17/2009,36.79,-119.44,5;55,Orange,6107
94708,CA,5.6,41861.81,08/24/2009,36.27,-119.63,4;73,Orange,6001
95762,CA,5.6,46928.0,09/15/2009,37.60,-122.45,6;31,San Mateo,6017
91750,CA,5.6,38458.25,09/28/2009,32.79,-117.23,6;01,San Mateo,6037
92122,CA,5.6,47995.0,09/30/2009,37.93,-122.53,6;13,San Mateo,6073
91381,CA,5.6,41440.0,10/5/2009,37.98,-122.60,6;72,San Mateo,6037
95975,CA,5.6,46928.0,10/22/2009,37.62,-122.11,7;24,San Mateo,6057
94801,CA,5.6,30240.0,12/8/2009,38.13,-122.56,5;88,San Mateo,6013
93010,CA,5.6,37096.85,12/18/2009,33.67,-117.73,6;98,Santa Clara,6111
92011,CA,5.6,41970.44,1/7/2008,38.61,-120.97,5;88,Santa Clara,0
93454,CA,5.6,53412.0,1/7/2008,38.81,-121.28,5;53,Santa Clara,6083
94403,CA,5.6,44100.0,02/22/2008,33.74,-117.99,5;80,San Mateo,6081
93292,CA,5.6,59010.44,3/12/2008,34.47,-117.62,5;95,Santa Clara,6107
95631,CA,5.6,45000.0,03/13/2008,34.49,-118.22,6;19,Santa Clara,6061
95966,CA,5.6,48159.0,03/14/2008,38.93,-121.25,6;39,San Francisco,46019
93501,CA,5.6,39964.0,04/17/2008,33.93,-117.56,5;58,0,6029
95330,CA,5.6,52220.0,04/21/2008,37.35,-122.03,5;13,San Francisco,6077
93451,CA,5.6,85140.0,04/23/2008,33.09,-117.27,5;50,0,6079
95746,CA,5.6,49078.6,04/28/2008,33.09,-117.27,5;32,Tulare,6061
94526,CA,5.6,46337.0,5/5/2008,33.11,-117.16,6;06,Orange,6013
95337,CA,5.6,89320.0,5/12/2008,33.09,-117.27,5;51,Orange,6077
93110,CA,5.6,48136.0,05/13/2008,33.57,-117.72,7;61,Sonoma,6083
94028,CA,5.6,58800.0,6/2/2008,32.79,-116.96,7;11,Orange,6081
95945,CA,5.6,43943.0,6/11/2008,38.23,-122.29,8;06,Alameda,6057
95919,CA,5.6,52000.0,7/10/2008,38.23,-122.56,5;77,Orange,6115
92679,CA,5.6,41648.0,7/11/2008,33.53,-117.04,5;98,San Francisco,51137
90274,CA,5.6,58800.0,07/22/2008,37.87,-121.68,6;76,0,6037
95634,CA,5.6,55640.0,07/25/2008,37.91,-122.01,5;98,San Francisco,6017
91745,CA,5.6,58800.0,07/25/2008,32.79,-116.96,5;91,0,6037
94577,CA,5.6,47296.01,8/11/2008,39.18,-121.20,5;76,San Francisco,6001
92880,CA,5.6,58800.0,08/20/2008,39.71,-121.81,5;60,0,6065
95020,CA,5.6,42213.0,08/22/2008,37.67,-121.93,4;99,Santa Clara,6085
93221,CA,5.6,37744.0,08/25/2008,36.29,-119.38,6;20,San Mateo,6107
92886,CA,5.6,49840.0,08/27/2008,35.96,-118.92,6;40,San Mateo,51137
92011,CA,5.6,36000.0,9/2/2008,36.75,-119.67,6;20,San Mateo,0
95120,CA,5.6,44683.0,9/10/2008,34.25,-118.78,5;81,San Mateo,6085
92211,CA,5.6,43326.0,10/2/2008,32.66,-116.94,4;93,0,6065
95135,CA,5.6,36298.74,10/8/2008,34.07,-117.84,6;03,0,6085
94115,CA,5.6,58800.0,10/15/2008,33.27,-117.28,5;78,Contra Costa,0
93619,CA,5.6,60648.0,10/16/2008,34.27,-119.16,5;86,Contra Costa,0
90501,CA,5.6,60648.0,10/16/2008,34.17,-118.95,6;40,Contra Costa,6037
92648,CA,5.6,59850.0,10/16/2008,38.81,-121.28,5;56,Solano,51137
91024,CA,5.6,45696.0,10/31/2008,37.44,-122.41,5;88,Contra Costa,6037
93611,CA,5.6,37647.0,11/14/2008,37.40,-122.29,7;47,Contra Costa,6019
92064,CA,5.6,53500.0,11/24/2008,35.38,-120.78,7;03,Contra Costa,6073
94127,CA,5.6,60648.0,12/1/2008,37.45,-122.17,5;86,Contra Costa,0
94539,CA,5.6,41000.0,12/1/2008,34.72,-118.48,5;87,Tulare,6001
94708,CA,5.6,41430.0,12/1/2008,38.78,-121.37,6;03,Tulare,6001
94610,CA,5.6,41189.0,12/2/2008,38.44,-121.30,5;65,Alameda,6001
92111,CA,5.6,45468.0,01/23/2007,38.68,-121.22,5;62,Alameda,6073
94928,CA,5.6,45500.0,04/23/2007,34.22,-118.59,0,Alameda,6097
95404,CA,5.6,45500.0,04/25/2007,34.13,-118.39,5;98,Tulare,6097
93619,CA,5.6,40625.17,05/16/2007,34.29,-118.50,4;93,Tulare,0
95008,CA,5.6,16663.16,05/16/2007,34.29,-118.50,5;98,Tulare,6085
95060,CA,5.6,38286.0,05/31/2007,34.28,-118.55,6;06,Kern,6087
94040,CA,5.6,38858.57,6/1/2007,36.93,-119.56,5;28,Kern,6085
91351,CA,5.6,43871.17,6/1/2007,32.80,-116.71,6;13,Kern,6037
94040,CA,5.6,42578.58,6/4/2007,32.96,-117.25,5;44,Los Angeles,6085
93003,CA,5.6,40599.91,6/5/2007,33.25,-116.98,5;83,Contra Costa,6111
95492,CA,5.6,45900.0,06/14/2007,33.60,-117.71,5;86,Contra Costa,6097
95938,CA,5.6,40239.0,06/27/2007,38.05,-121.03,6;01,Contra Costa,46019
91381,CA,5.6,48800.33,7/5/2007,36.93,-119.56,5;76,Mono,6037
94539,CA,5.6,76472.0,7/6/2007,36.88,-119.77,4;32,Contra Costa,6001
93291,CA,5.6,41822.08,7/10/2007,37.45,-122.17,7;52,Contra Costa,6107
95119,CA,5.6,47996.66,07/16/2007,37.49,-122.26,4;95,Contra Costa,6085
94539,CA,5.6,31246.96,07/18/2007,37.87,-121.68,5;85,Kern,6001
93619,CA,5.6,40163.0,07/20/2007,37.17,-121.65,5;44,Los Angeles,0
94951,CA,5.6,0.0,07/23/2007,32.84,-116.88,5;97,Alameda,6097
93505,CA,5.6,47040.0,07/23/2007,33.79,-117.78,5;75,Alameda,6029
94114,CA,5.6,46978.12,07/24/2007,33.75,-118.31,6;31,Alameda,0
94563,CA,5.6,45040.0,07/24/2007,33.25,-116.98,7;61,Alameda,6013
94506,CA,5.6,41300.38,07/25/2007,35.15,-119.06,8;17,Napa,6013
93446,CA,5.6,50230.0,8/3/2007,34.20,-118.98,6;70,Napa,6079
94553,CA,5.6,47670.0,8/10/2007,34.14,-117.61,5;60,Alameda,6013
93636,CA,5.6,42750.36,08/13/2007,34.04,-117.01,5;71,Alameda,0
94027,CA,5.6,47238.86,08/14/2007,37.25,-122.06,6;25,Alameda,6081
95033,CA,5.6,46162.0,08/21/2007,32.80,-116.71,6;17,Contra Costa,6085
94070,CA,5.6,46100.0,08/27/2007,37.25,-122.06,5;44,Solano,6081
93110,CA,5.6,53262.0,9/5/2007,33.94,-117.99,4;91,Contra Costa,6083
93274,CA,5.6,41992.89,09/26/2007,36.46,-121.82,5;58,Contra Costa,6107
92129,CA,5.6,49418.92,10/1/2007,39.71,-121.81,5;14,Contra Costa,6073
95616,CA,5.6,43614.14,10/12/2007,34.11,-118.67,5;43,Contra Costa,6113
90254,CA,5.6,42840.0,10/17/2007,33.78,-117.33,5;91,Alameda,6037
90277,CA,5.6,44240.0,10/17/2007,37.36,-122.14,5;08,Alameda,6037
93924,CA,5.6,53208.0,10/18/2007,37.52,-122.35,5;77,Alameda,6053
94010,CA,5.6,46684.0,10/25/2007,38.45,-122.68,5;15,Alameda,6081
95220,CA,5.6,44216.0,10/25/2007,37.63,-122.04,6;53,Riverside,6077
95422,CA,5.6,46983.8,10/25/2007,36.65,-119.40,5;80,Riverside,47095
92354,CA,5.6,45158.0,10/25/2007,33.90,-118.00,5;71,Los Angeles,6071
91307,CA,5.6,43600.0,11/7/2007,33.78,-116.41,5;44,Orange,6037
90740,CA,5.6,47040.0,11/13/2007,34.51,-119.29,5;09,Orange,51137
93619,CA,5.6,39928.0,11/14/2007,34.42,-117.14,5;74,Alameda,0
92675,CA,5.6,42258.47,12/11/2007,37.35,-122.03,5;46,Alameda,51137
96080,CA,5.6,47040.0,12/13/2007,39.74,-121.83,5;62,Alameda,6103
94550,CA,5.6,49775.0,12/17/2007,37.23,-119.49,6;62,Alameda,6001
94087,CA,5.6,41382.0,12/26/2007,39.74,-121.83,5;81,Alameda,6085
92029,CA,5.6,54000.0,12/28/2007,32.80,-117.13,7;11,Alameda,6073
92120,CA,5.6,42692.0,12/28/2007,32.74,-117.17,4;58,Orange,6073
94971,CA,5.6,29944.67,02/14/2008,37.84,-121.97,5;91,Ventura,6041
95379,CA,5.6,40010.0,8/9/2010,37.40,-122.29,5;79,Ventura,6109
91401,CA,5.6,47600.0,10/22/2012,32.97,-117.02,5;69,Ventura,6037
91411,CA,5.6,35940.0,7/6/2012,39.34,-120.87,5;41,Contra Costa,6037
92026,CA,5.6,11926.97,09/13/2012,32.97,-117.02,5;77,Contra Costa,6073
93610,CA,5.6,43288.0,05/21/2012,34.40,-119.72,5;83,Contra Costa,6039
95135,CA,5.6,43120.0,06/29/2011,37.89,-122.47,6;88,Marin,6085
94549,CA,5.6,43288.0,06/16/2011,37.06,-121.55,7;63,Marin,6013
92596,CA,5.6,43288.0,6/6/2011,37.83,-121.03,6;19,Sonoma,6065
93063,CA,5.6,43120.0,05/27/2011,37.32,-121.91,5;11,Ventura,6111
94587,CA,5.6,43288.0,05/25/2011,39.34,-120.87,6;72,Sonoma,6001
91978,CA,5.6,43120.0,05/25/2011,38.42,-122.54,6;72,Sonoma,6073
93730,CA,5.6,50400.0,04/14/2011,37.25,-122.06,5;86,Sonoma,0
94568,CA,5.6,50400.0,02/23/2011,34.25,-117.21,5;86,Marin,6001
92509,CA,5.6,32500.0,02/14/2011,34.53,-118.40,5;86,Santa Cruz,6065
95616,CA,56.016,51621.0,1/4/2002,38.92,-121.07,5;43,Santa Clara,6113
93711,CA,56.016,45000.0,08/13/2002,38.72,-121.00,5;42,Ventura,6019
95677,CA,5.604,45038.59,11/14/2003,35.38,-120.78,5;28,Ventura,6061
93420,CA,5.604,41800.0,08/29/2005,37.46,-122.24,5;86,Placer,6079
93730,CA,5.604,41325.0,02/23/2009,37.76,-121.93,5;58,0,0
95037,CA,5.606,44534.0,05/19/2006,0,0,5;83,San Bernardino,6085
94611,CA,5.61,44943.0,3/6/2007,39.74,-121.83,5;58,Los Angeles,6001
94546,CA,5.61,44005.0,4/2/2007,37.89,-122.47,6;30,Los Angeles,6001
92308,CA,5.61,29100.0,08/31/2012,32.79,-117.06,6;64,Los Angeles,6071
92308,CA,5.61,30003.0,09/26/2012,39.04,-122.93,5;43,Contra Costa,6071
92308,CA,5.61,31303.8,10/18/2012,38.40,-122.86,5;97,Alameda,6071
92311,CA,5.61,21525.0,02/24/2014,34.20,-118.98,0,Orange,6071
94903,CA,5.61,46605.41,7/10/2007,37.45,-122.17,6;69,Contra Costa,6041
94062,CA,5.61,45339.25,03/27/2007,37.34,-121.88,5;90,Sonoma,6081
93004,CA,5.61,44300.0,3/9/2007,37.32,-121.91,6;39,Orange,6111
93311,CA,5.61,43500.0,06/22/2007,37.22,-121.99,6;69,San Bernardino,6029
94549,CA,5.61,41394.0,03/20/2007,36.61,-121.62,6;69,Los Angeles,6013
95060,CA,5.61,45600.0,03/23/2007,37.44,-122.41,6;64,Tulare,6087
93306,CA,5.61,43800.0,3/9/2007,32.99,-116.41,5;72,Yolo,6029
92028,CA,5.61,40760.57,04/13/2007,37.86,-122.28,5;59,San Diego,6073
92345,CA,5.61,33000.0,11/27/2013,36.88,-119.77,5;72,San Diego,6071
95618,CA,5.61,47685.0,8/6/2004,37.45,-122.17,0,San Bernardino,6113
92408,CA,5.61,42190.07,08/29/2005,35.38,-119.22,5;66,Alameda,6071
95602,CA,5.61,44878.0,7/10/2007,38.55,-122.39,6;36,Ventura,6061
91364,CA,5.61,48900.0,5/9/2007,33.25,-116.98,6;65,San Luis Obispo,6037
93446,CA,5.61,47400.0,5/11/2007,33.78,-116.41,6;65,Solano,6079
95603,CA,5.61,44878.0,7/10/2007,34.57,-117.15,6;73,Sonoma,6061
95627,CA,5.61,48900.0,5/9/2007,33.07,-116.83,6;72,Santa Clara,6113
92028,CA,5.61,43978.0,07/27/2007,38.38,-122.52,6;01,Los Angeles,6073
92262,CA,5.61,26948.0,2/5/2014,38.81,-121.28,5;91,San Bernardino,6065
92262,CA,5.61,26648.0,2/12/2013,33.54,-117.33,6;23,Riverside,6065
95405,CA,5.61,40715.0,5/4/2006,37.68,-121.75,4;92,Contra Costa,6097
94509,CA,5.61,44513.0,04/20/2006,37.65,-122.04,6;17,Orange,6013
93442,CA,5.61,46000.0,04/27/2006,32.86,-117.24,5;81,Riverside,6079
93420,CA,5.61,45800.0,02/17/2006,37.36,-122.14,5;86,Orange,6079
94566,CA,5.61,41064.0,5/4/2006,37.55,-122.26,5;53,Solano,6001
95076,CA,5.61,42864.4,04/27/2006,37.78,-121.99,5;73,Solano,6087
95472,CA,5.61,40425.65,06/30/2006,32.82,-117.08,5;42,Orange,6097
91902,CA,5.61,39265.87,08/25/2006,37.90,-122.28,5;15,Alameda,6073
94931,CA,5.61,42003.0,06/22/2006,37.35,-122.03,6;70,Tehama,6097
94519,CA,5.61,47397.77,8/2/2006,37.71,-122.16,6;41,Sutter,6013
93637,CA,5.61,41800.0,05/19/2006,36.39,-121.65,5;52,Contra Costa,6039
93420,CA,5.61,45300.0,07/20/2006,37.83,-121.18,6;42,San Mateo,6079
93442,CA,5.61,44298.0,2/9/2007,38.41,-122.01,6;68,Contra Costa,6079
94566,CA,5.61,44570.0,06/30/2006,37.45,-122.17,5;42,San Diego,6001
91768,CA,5.61,30126.0,03/13/2013,33.62,-117.87,5;87,Alameda,6037
91784,CA,5.61,29672.0,12/2/2013,38.80,-121.24,6;70,Contra Costa,6071
91786,CA,5.61,35000.0,5/8/2013,37.04,-122.10,6;39,Contra Costa,6071
91739,CA,5.61,25888.0,04/15/2013,38.45,-122.59,6;26,Alameda,6071
91740,CA,5.61,29575.09,1/9/2013,40.04,-120.75,5;50,San Diego,6037
92220,CA,5.61,32145.64,1/4/2011,34.40,-119.72,5;75,Fresno,6065
92223,CA,5.61,29901.3,10/9/2012,34.51,-119.29,5;44,San Diego,6065
90266,CA,5.61,19901.0,4/9/2013,37.59,-122.40,7;61,Orange,6037
91320,CA,5.61,23117.31,1/9/2013,37.25,-121.88,5;63,Ventura,6111
91360,CA,5.61,25506.09,4/10/2013,37.80,-120.74,5;42,Riverside,6111
91360,CA,5.61,27134.41,01/23/2013,34.01,-117.85,5;80,San Diego,6111
91361,CA,5.61,32009.0,01/31/2013,38.24,-122.46,5;91,San Diego,6111
91377,CA,5.61,22701.47,1/3/2013,37.35,-122.03,5;94,San Diego,6111
90274,CA,5.61,42000.0,09/17/2008,34.10,-118.05,5;13,Placer,6037
90275,CA,5.61,24725.0,3/4/2013,34.14,-117.65,5;89,0,6037
90275,CA,5.61,18940.42,2/3/2014,33.77,-116.34,4;91,Mono,6037
94085,CA,5.61,39000.0,12/17/2007,34.11,-118.67,5;58,Sonoma,6085
95014,CA,5.61,49329.04,12/18/2007,33.77,-118.34,4;36,San Diego,6085
91320,CA,5.61,27331.15,3/11/2013,34.14,-117.61,0,Los Angeles,6111
92260,CA,5.61,47595.67,10/7/2008,34.14,-117.61,5;90,Los Angeles,6065
91381,CA,5.61,28331.0,1/9/2013,37.29,-121.88,6;19,Tulare,6037
91381,CA,5.61,29901.0,08/22/2012,37.29,-121.88,6;36,Alameda,6037
91384,CA,5.61,33492.0,8/3/2012,37.29,-121.88,6;36,El Dorado,6037
91384,CA,5.61,23460.0,09/25/2013,33.97,-118.35,4;42,Los Angeles,6037
95827,CA,5.61,22357.39,10/23/2012,37.96,-122.55,0,San Diego,6067
91384,CA,5.61,25255.0,8/5/2013,38.40,-122.86,5;55,Los Angeles,6037
91384,CA,5.61,33048.0,07/19/2012,37.32,-121.91,6;13,Nevada,6037
95630,CA,5.61,35000.0,11/5/2012,37.36,-122.14,4;95,Contra Costa,6067
95758,CA,5.61,22327.0,12/17/2012,34.10,-118.05,5;87,Ventura,6067
95843,CA,5.61,34000.0,01/28/2013,37.36,-122.14,6;17,0,6067
95864,CA,5.61,23980.0,08/26/2013,35.61,-119.90,4;89,Santa Barbara,6067
90713,CA,5.61,25301.0,11/4/2013,34.46,-118.57,5;49,San Mateo,6037
90715,CA,5.61,40319.82,07/23/2008,33.97,-118.35,5;34,Tulare,6037
90803,CA,5.61,34500.0,5/8/2013,35.38,-119.20,5;89,Placer,6037
93635,CA,5.61,32542.0,11/4/2009,0,0,8;42,Butte,6047
93446,CA,5.61,13990.61,11/12/2009,34.43,-118.51,5;41,Kern,6079
93420,CA,5.61,16448.71,11/20/2009,36.80,-119.80,5;14,San Joaquin,6079
90808,CA,5.61,22021.0,12/11/2013,34.20,-118.13,6;46,San Luis Obispo,6037
90815,CA,5.61,41812.37,11/6/2007,34.43,-118.51,5;52,Placer,6037
90815,CA,5.61,29302.0,10/11/2013,34.43,-118.46,5;17,Contra Costa,6037
91001,CA,5.61,26816.0,3/11/2013,34.46,-118.57,4;95,San Joaquin,6037
91006,CA,5.61,31136.0,08/23/2012,38.47,-121.44,5;08,Santa Barbara,6037
91011,CA,5.61,26272.0,10/10/2013,38.66,-121.35,5;91,San Mateo,6037
91104,CA,5.61,25700.0,8/5/2013,38.35,-121.42,5;58,Nevada,6037
91710,CA,5.61,33000.0,02/27/2013,0,0,6;07,Yuba,6071
91711,CA,5.61,18095.79,2/4/2014,38.62,-121.38,5;12,Orange,6037
90620,CA,5.61,52700.0,04/25/2008,34.19,-118.81,6;70,Los Angeles,51137
92649,CA,5.61,49477.3,04/25/2008,34.37,-118.61,5;13,El Dorado,51137
92260,CA,5.61,47595.67,5/8/2008,34.37,-118.61,5;58,Los Angeles,6065
91733,CA,5.61,27489.0,2/11/2013,34.40,-118.40,5;89,Alameda,6037
91301,CA,5.61,29565.0,4/2/2013,34.14,-117.61,5;43,Riverside,6037
93636,CA,5.61,42296.0,7/7/2008,35.15,-119.06,5;16,Santa Clara,0
92122,CA,5.61,43244.0,7/11/2008,37.25,-121.92,5;44,Tulare,6073
95124,CA,5.61,40732.0,7/11/2008,35.17,-119.36,5;16,Orange,6085
91320,CA,5.61,27695.0,02/21/2014,38.33,-122.97,5;61,0,6111
90274,CA,5.61,42000.0,07/28/2008,37.68,-121.75,6;02,Santa Clara,6037
91740,CA,5.61,23337.0,1/11/2013,37.30,-122.09,5;61,Riverside,6037
90620,CA,5.61,52700.0,06/27/2008,37.29,-121.88,5;91,Santa Clara,51137
94549,CA,5.61,37014.79,04/23/2007,33.11,-117.16,5;59,San Francisco,6013
90232,CA,5.61,15745.36,12/4/2013,38.69,-121.68,5;26,0,6037
95219,CA,5.61,44832.0,7/2/2007,38.50,-122.76,5;53,0,6077
90255,CA,5.61,26703.6,8/9/2012,33.75,-118.07,5;71,Los Angeles,6037
94560,CA,5.61,47537.88,07/16/2007,33.07,-116.83,7;33,Orange,6001
90266,CA,5.61,25132.8,11/6/2013,35.43,-118.83,5;44,Los Angeles,6037
93268,CA,5.61,28295.0,8/3/2010,33.76,-117.79,8;33,Fresno,6029
95070,CA,5.61,34137.46,09/27/2010,34.25,-118.78,5;71,San Diego,6085
92211,CA,5.61,45000.0,08/18/2008,33.75,-117.11,0,San Francisco,6065
93654,CA,5.61,30681.0,11/4/2010,33.83,-118.18,6;25,0,6019
93420,CA,5.61,16578.94,07/13/2009,32.96,-117.12,5;96,Alameda,6079
92029,CA,5.61,44880.0,11/14/2011,33.07,-116.83,5;44,Alameda,6073
92653,CA,5.61,45000.0,08/22/2008,34.20,-118.13,5;95,Alameda,51137
93420,CA,5.61,16448.71,2/8/2010,34.13,-118.02,5;17,San Diego,6079
95125,CA,5.61,35807.7,08/13/2009,38.45,-122.68,5;10,Sonoma,6085
94941,CA,5.61,31364.8,4/1/2010,38.55,-122.39,6;06,Sonoma,6041
90031,CA,5.61,43380.0,04/15/2008,37.45,-122.17,5;86,0,6037
92020,CA,5.61,,1/2/2013,33.78,-116.41,6;01,Santa Clara,6073
92020,CA,5.61,,1/2/2013,37.95,-122.02,5;75,Santa Cruz,6073
92780,CA,5.61,,12/4/2012,33.83,-118.18,5;91,Santa Clara,51137
92084,CA,5.61,,12/6/2012,38.87,-121.15,5;90,Los Angeles,6073
92084,CA,5.61,,12/12/2012,34.20,-118.05,5;13,Santa Clara,6073
92020,CA,5.61,,1/2/2013,37.13,-121.94,6;36,Ventura,6073
92104,CA,5.61,,01/23/2013,37.54,-122.30,5;86,Sonoma,6073
92028,CA,5.61,,01/30/2013,33.98,-117.65,5;87,Butte,6073
95073,CA,5.61,45487.0,11/9/2004,32.86,-117.24,5;62,Los Angeles,6087
95060,CA,5.61,52000.0,01/14/2005,37.36,-122.14,6;65,Alameda,6087
94024,CA,5.61,52000.0,04/29/2005,37.80,-122.41,5;86,Tulare,6085
95616,CA,5.61,47685.0,8/6/2004,0,0,6;72,Santa Clara,6113
95691,CA,5.61,50000.0,11/12/2004,34.12,-118.11,5;82,Alameda,6113
92307,CA,5.61,43758.0,05/31/2007,34.11,-118.67,5;15,0,6071
95118,CA,5.61,44900.0,06/15/2006,34.20,-118.69,5;94,Sonoma,6085
92870,CA,5.61,37177.0,09/14/2004,34.20,-118.69,4;18,Kern,51137
92673,CA,5.61,48086.64,11/15/2005,37.73,-122.38,5;32,San Francisco,51137
95472,CA,5.61,36566.0,03/23/2005,0,0,5;60,0,6097
90505,CA,5.61,41783.0,01/26/2006,37.91,-122.07,5;39,Contra Costa,6037
91786,CA,5.61,35340.0,03/28/2005,35.25,-120.62,5;30,Contra Costa,6071
92887,CA,5.61,37295.71,06/30/2005,37.86,-122.24,5;68,San Luis Obispo,51137
94523,CA,5.61,38353.0,07/20/2005,32.96,-117.12,5;85,Contra Costa,6013
92402,CA,5.61,42190.07,08/29/2005,37.68,-121.75,6;23,0,0
92115,CA,5.61,28347.0,02/22/2013,32.96,-117.25,5;82,San Mateo,6073
92116,CA,5.61,29200.0,3/7/2013,37.81,-121.97,6;99,Santa Clara,6073
92117,CA,5.61,41539.88,09/13/2007,33.83,-118.31,5;92,San Mateo,6073
92122,CA,5.61,43244.0,2/9/2009,33.98,-117.65,5;72,Santa Barbara,6073
93105,CA,5.61,28195.79,09/27/2013,35.55,-117.67,5;83,Tulare,6083
95014,CA,5.61,49329.04,07/31/2008,38.24,-122.46,5;29,San Diego,6085
95023,CA,5.61,35700.0,04/18/2013,37.95,-122.26,5;87,Yolo,6069
95070,CA,5.61,34137.46,11/24/2010,39.03,-120.82,6;21,Los Angeles,6085
95120,CA,5.61,40634.0,09/17/2007,37.44,-122.20,6;55,Los Angeles,6085
95124,CA,5.61,40732.0,9/12/2008,33.09,-117.27,4;96,Monterey,6085
95125,CA,5.61,35807.7,10/19/2009,37.86,-122.24,6;40,San Mateo,6085
95138,CA,5.61,37671.87,09/13/2007,37.83,-122.22,6;04,San Joaquin,6085
95212,CA,5.61,19178.42,12/20/2011,33.02,-117.12,6;41,Lake,6077
95212,CA,5.61,20552.24,12/21/2011,37.36,-122.14,5;92,San Bernardino,6077
95219,CA,5.61,44832.0,10/8/2007,37.25,-121.67,4;96,Los Angeles,6077
95336,CA,5.61,47685.0,9/12/2007,33.86,-118.39,6;13,Orange,6077
95337,CA,5.61,24577.6,7/11/2013,33.07,-116.83,6;31,0,6077
95401,CA,5.61,42917.0,01/16/2009,37.52,-122.35,6;19,Orange,6097
95404,CA,5.61,27618.0,05/21/2013,37.36,-122.14,6;41,Tehama,6097
95476,CA,5.61,31803.0,04/16/2013,34.06,-118.81,5;87,Alameda,6097
95476,CA,5.61,41627.0,02/29/2008,37.78,-121.99,5;29,Santa Clara,6097
95497,CA,5.61,26121.0,05/17/2013,33.88,-118.40,5;65,San Diego,6097
91342,CA,5.61,28554.9,08/23/2012,37.45,-122.17,6;55,San Diego,6037
91344,CA,5.61,27040.2,07/26/2012,33.88,-118.40,5;43,Marin,6037
91342,CA,5.61,28891.5,7/11/2012,37.41,-122.17,6;27,Tuolumne,6037
91605,CA,5.61,24684.0,03/18/2013,37.23,-121.95,6;46,Los Angeles,6037
90048,CA,5.61,25525.5,02/14/2013,37.38,-122.08,5;58,Los Angeles,6037
95618,CA,5.61,22550.0,09/21/2012,39.00,-121.09,6;05,San Diego,6113
