Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS
90291,CA,0.81,9319.22,1/10/2002,32.97,-117.02,5;73,Los Angeles,6037
94107,CA,0.8112,8770.09,11/8/2001,34.01,-118.20,5;75,San Luis Obispo,0
95125,CA,0.8112,9757.08,01/15/2002,35.29,-120.81,5;85,El Dorado,6085
95112,CA,0.815,11800.0,12/31/2001,38.61,-120.97,6;05,Lake,6085
92040,CA,0.816,5683.25,10/31/2000,38.91,-122.79,6;02,Santa Barbara,6073
95519,CA,0.8208,13000.0,5/2/2001,34.43,-119.77,5;29,Los Angeles,32013
95246,CA,0.8292,7992.0,11/1/1999,33.99,-118.46,4;42,San Francisco,6009
92036,CA,0.832,8449.63,12/31/2001,37.76,-122.39,0,0,6073
94702,CA,0.833,11410.89,02/19/2002,0,0,5;86,Santa Clara,6001
92260,CA,0.834,7814.25,11/20/2002,37.29,-121.88,5;83,Santa Clara,6065
92109,CA,0.836,7942.1,06/15/2005,37.34,-121.88,6;48,San Diego,6073
92109,CA,0.836,7942.1,06/15/2005,32.90,-116.89,4;18,Humboldt,6073
92109,CA,0.836,7942.1,06/15/2005,40.94,-124.02,6;33,Calaveras,6073
92109,CA,0.836,,09/19/2007,38.23,-120.49,7;52,San Diego,6073
92109,CA,0.836,7942.1,06/15/2005,32.99,-116.41,4;95,Alameda,6073
92109,CA,0.836,7942.1,06/15/2005,37.86,-122.28,7;75,Riverside,6073
92109,CA,0.836,7942.1,06/15/2005,33.70,-116.40,4;93,San Diego,6073
92109,CA,0.836,7942.1,06/15/2005,32.79,-117.23,4;93,San Diego,6073
92109,CA,0.836,,09/19/2007,32.79,-117.23,4;93,San Diego,6073
92109,CA,0.836,7942.1,06/15/2005,32.79,-117.23,4;93,San Diego,6073
