Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS
95404,CA,11.9,74494.0,2/4/2010,34.23,-118.51,6;40,San Diego,6097
95452,CA,11.9,92038.76,04/27/2010,32.79,-116.96,6;05,Los Angeles,6097
92004,CA,11.9,85280.23,03/14/2008,33.07,-116.83,5;75,Nevada,6073
93301,CA,11.9,82784.0,03/25/2009,33.07,-116.83,6;40,San Diego,6029
93306,CA,11.9,80652.0,07/27/2011,32.74,-117.17,5;81,Contra Costa,6029
94534,CA,11.9,83300.0,10/25/2010,35.38,-119.22,5;71,Santa Clara,0
92865,CA,11.9,83300.0,04/23/2010,35.38,-119.20,5;74,San Mateo,51137
92865,CA,11.9,83300.0,01/13/2010,0,0,6;16,Riverside,51137
95404,CA,11.9,74494.0,8/3/2009,36.84,-119.82,5;28,Riverside,6097
92004,CA,11.9,86431.02,03/14/2008,36.88,-119.77,5;91,San Diego,6073
93306,CA,11.9,80652.0,5/5/2011,36.90,-119.75,6;25,Tulare,6029
94022,CA,11.904,102816.78,7/2/2007,0,0,5;34,San Joaquin,6085
92677,CA,119.208,94000.0,12/26/2001,33.39,-117.29,6;03,San Diego,51137
92627,CA,1.192.296,94000.0,11/30/2001,33.10,-117.29,5;93,0,51137
92691,CA,1.192.296,100300.0,04/15/2002,0,0,7;75,Kern,51137
93306,CA,11.925,80912.0,09/14/2006,33.94,-117.95,5;80,San Diego,6029
92270,CA,11.925,49750.0,2/4/2014,36.84,-119.82,5;80,Sonoma,6065
94566,CA,11.925,74851.0,02/22/2012,33.10,-117.29,6;05,Santa Clara,6001
93619,CA,11.925,57126.0,5/1/2013,0,0,6;05,Santa Clara,0
94566,CA,11.925,74851.0,12/28/2011,34.57,-117.15,7;75,San Joaquin,6001
94062,CA,11.928,80968.0,03/14/2008,33.88,-117.96,6;77,San Mateo,6081
92590,CA,11.928,109995.0,11/14/2002,34.51,-119.29,6;19,Los Angeles,6065
92021,CA,119.328,101222.55,11/27/2001,37.69,-122.01,7;54,Santa Clara,6073
95826,CA,11.941,,11/24/2010,36.84,-119.82,5;89,Stanislaus,6067
93003,CA,1.194.144,74853.0,11/9/2006,33.94,-117.95,5;94,Stanislaus,6111
92374,CA,11.946,91519.3,03/30/2006,35.88,-118.15,0,Marin,6071
95973,CA,119.472,97893.62,5/6/2003,34.21,-118.88,5;28,Sonoma,46019
92284,CA,11.96,62500.0,2/6/2012,40.56,-122.20,5;50,Sonoma,6071
91773,CA,11.96,78188.0,2/10/2011,34.21,-118.88,6;40,San Diego,6037
91784,CA,11.96,61101.0,3/4/2013,37.19,-121.83,6;17,Kern,6071
91737,CA,11.96,54668.0,07/24/2013,34.07,-118.54,6;01,Kern,6071
91701,CA,11.96,61736.0,4/3/2013,37.04,-122.10,5;60,0,6071
94027,CA,11.96,83915.0,08/20/2009,37.30,-122.09,6;05,Orange,6081
95949,CA,11.96,59700.0,08/24/2009,37.19,-121.83,6;05,Orange,6057
92026,CA,11.96,72817.0,10/14/2009,39.34,-120.87,5;68,Sonoma,6073
92672,CA,11.96,67093.0,10/19/2009,40.56,-122.20,5;95,San Diego,51137
95492,CA,11.96,63353.05,12/2/2009,38.74,-121.25,5;87,Kern,6097
93314,CA,11.96,91070.0,12/21/2009,39.34,-120.87,5;88,Santa Clara,0
95993,CA,11.96,73401.39,12/21/2009,37.30,-122.09,6;13,Orange,6101
92646,CA,11.96,93477.0,02/21/2008,38.41,-122.01,6;36,Orange,51137
91730,CA,11.96,32200.0,10/7/2013,38.04,-121.20,6;53,Orange,6071
91739,CA,11.96,98665.6,11/3/2011,39.09,-120.92,4;06,Kern,6071
95677,CA,11.96,86761.65,08/14/2008,38.40,-122.86,6;06,Riverside,6061
95677,CA,11.96,86761.65,07/18/2007,39.00,-121.09,0,Alameda,6061
95966,CA,11.96,86495.56,07/25/2007,33.54,-117.33,5;50,0,46019
95988,CA,11.96,60000.0,06/18/2010,37.92,-122.51,5;41,Alameda,6021
95301,CA,11.96,62099.7,08/19/2010,35.33,-119.02,6;60,San Mateo,6047
93010,CA,11.96,67874.3,08/26/2010,37.23,-121.82,5;65,Riverside,6111
95070,CA,11.96,80430.0,6/5/2009,33.70,-116.40,5;65,San Diego,6085
95320,CA,11.96,67750.0,4/2/2010,38.87,-121.15,7;84,Sacramento,6077
90069,CA,11.96,79992.0,6/2/2010,38.87,-121.15,6;05,Ventura,6037
95466,CA,11.96,54021.65,5/4/2010,40.44,-122.35,5;44,San Bernardino,6045
90077,CA,11.96,78950.94,12/28/2010,40.44,-122.35,5;77,Butte,6037
95070,CA,11.96,80430.0,08/24/2009,33.70,-116.40,5;24,San Bernardino,6085
95120,CA,11.96,62800.0,11/14/2011,35.61,-120.76,5;52,Los Angeles,6085
95301,CA,11.96,62099.7,09/20/2010,34.23,-118.14,5;74,San Bernardino,6047
95320,CA,11.96,67750.0,6/7/2010,33.72,-116.51,5;88,San Bernardino,6077
95340,CA,11.96,70324.0,01/18/2012,37.06,-122.01,5;74,San Bernardino,6047
95466,CA,11.96,54021.65,9/8/2010,37.13,-121.94,5;88,San Mateo,6045
95472,CA,11.96,83534.0,11/19/2010,37.46,-122.25,6;04,Nevada,6097
95492,CA,11.96,63353.05,08/19/2010,0,0,6;13,San Diego,6097
95648,CA,11.96,0.0,12/9/2011,38.40,-122.86,4;94,Orange,6061
95648,CA,11.96,0.0,11/15/2011,38.45,-122.68,5;84,Sonoma,6061
95762,CA,11.96,67487.13,10/10/2012,39.34,-120.87,5;93,0,6017
95762,CA,11.96,63347.92,05/25/2011,37.68,-121.75,5;93,Sutter,6017
95918,CA,11.96,68148.77,08/17/2011,37.22,-121.99,5;41,Orange,6115
91901,CA,11.96,39676.0,1/4/2012,37.84,-121.97,6;25,San Bernardino,6073
95928,CA,11.96,22485.0,4/9/2012,36.28,-119.03,6;20,San Bernardino,46019
95948,CA,11.96,68189.51,5/11/2011,36.37,-119.18,4;91,Placer,46019
95949,CA,11.96,59700.0,08/17/2010,38.56,-121.99,5;73,Placer,6057
91935,CA,11.96,38500.0,03/14/2013,39.71,-121.81,5;74,Butte,6073
95966,CA,11.96,86495.56,3/10/2008,37.28,-121.95,5;74,Glenn,46019
95988,CA,11.96,60000.0,10/6/2010,37.25,-122.06,5;88,Merced,6021
95993,CA,11.96,73401.39,5/11/2010,34.20,-118.98,5;94,Ventura,6101
92021,CA,11.96,56771.0,11/13/2012,34.40,-119.07,6;06,Santa Clara,6073
92071,CA,11.96,64105.0,12/16/2011,34.61,-120.14,0,San Joaquin,6073
92082,CA,11.96,64000.0,03/14/2012,40.85,-124.05,5;52,Los Angeles,6073
95421,CA,11.96,149300.0,09/24/2012,36.91,-119.58,7;84,Mendocino,6097
95476,CA,11.96,19962.0,12/7/2012,0,0,7;22,Los Angeles,6097
91739,CA,11.96,97665.6,01/30/2012,38.45,-122.68,5;77,Santa Clara,6071
92583,CA,11.96,95440.8,01/25/2012,38.24,-122.46,5;24,Santa Clara,6065
92548,CA,11.96,27545.0,01/30/2014,32.69,-116.80,5;88,Merced,6065
92555,CA,11.96,61594.0,6/5/2013,36.95,-121.72,5;44,San Joaquin,6065
92128,CA,11.96,70878.0,1/3/2014,36.95,-121.72,5;73,Merced,6073
92672,CA,11.96,67093.0,9/10/2010,34.24,-115.86,7;22,Mendocino,51137
92583,CA,11.96,0.0,01/25/2012,40.56,-122.20,5;94,Sonoma,6065
95485,CA,11.96,71872.5,03/18/2011,37.00,-121.87,6;06,Sonoma,47095
93308,CA,11.96,86069.0,05/21/2010,38.55,-122.15,0,Placer,6029
93311,CA,11.96,62337.0,5/4/2012,37.89,-122.19,5;79,Placer,6029
93314,CA,11.96,91070.0,8/6/2010,37.44,-122.20,5;79,El Dorado,0
93420,CA,11.96,68934.0,10/5/2011,38.71,-121.85,5;77,El Dorado,6079
93720,CA,11.96,27035.78,01/29/2014,37.56,-121.84,5;77,Yuba,6019
93727,CA,11.96,46799.0,5/3/2013,38.71,-121.85,5;71,San Diego,6019
92646,CA,11.96,93477.0,6/3/2008,39.61,-121.77,5;17,Butte,51137
94027,CA,11.96,83915.0,02/17/2010,34.16,-118.40,5;85,Butte,6081
92831,CA,11.96,77261.6,04/20/2010,34.15,-118.49,6;09,Nevada,51137
93291,CA,11.96,77142.0,12/15/2011,38.41,-123.01,6;43,San Diego,6107
93291,CA,11.96,41000.0,04/18/2013,37.41,-120.59,6;00,Butte,6107
94558,CA,11.96,75000.0,01/22/2010,36.93,-119.56,5;41,Glenn,6055
93551,CA,11.96,80000.0,02/20/2009,36.18,-119.36,7;41,Sutter,6037
93010,CA,11.96,67874.3,11/10/2010,38.24,-122.46,6;22,San Diego,6111
93010,CA,11.96,65579.54,02/18/2010,33.54,-117.33,4;95,San Diego,6111
91604,CA,11.96,86250.0,09/23/2010,32.97,-117.02,5;32,San Diego,6037
93610,CA,11.96,54000.0,8/1/2011,32.86,-117.24,7;43,Sonoma,6039
93311,CA,11.96,62337.0,08/16/2011,38.93,-121.25,5;55,Sonoma,6029
93291,CA,11.96,77142.0,08/18/2011,38.71,-121.85,6;05,San Bernardino,6107
95918,CA,11.96,68148.77,2/1/2011,38.71,-121.85,6;12,Riverside,6115
95948,CA,11.96,68189.51,02/28/2011,39.61,-121.77,5;83,Riverside,46019
92583,CA,11.96,95440.8,8/9/2011,39.50,-121.67,5;93,Riverside,6065
92284,CA,11.96,62500.0,08/31/2011,36.91,-119.58,0,San Diego,6071
91901,CA,11.96,39676.0,09/25/2011,0,0,7;63,Orange,6073
95340,CA,11.96,70324.0,10/12/2011,37.44,-122.20,6;16,Riverside,6047
92831,CA,11.96,77261.6,3/3/2010,34.24,-115.86,5;57,Lake,51137
93308,CA,11.96,86069.0,03/22/2010,34.49,-118.22,5;86,Kern,6029
95472,CA,11.96,83534.0,09/29/2010,38.55,-122.15,5;58,Kern,6097
93010,CA,11.96,65579.54,10/23/2009,37.89,-122.19,7;54,0,6111
94558,CA,11.96,75000.0,12/4/2009,37.56,-121.84,5;77,San Luis Obispo,6055
93551,CA,11.96,80000.0,09/29/2008,37.00,-121.87,5;41,Fresno,6037
92071,CA,11.96,64105.0,10/8/2011,38.93,-121.25,6;77,Fresno,6073
95959,CA,11.96,50199.0,7/9/2012,34.49,-118.22,6;03,Orange,6057
93610,CA,11.96,54000.0,04/23/2012,39.50,-121.67,7;61,San Mateo,6039
95648,CA,11.96,95440.8,06/30/2011,36.91,-119.58,7;43,Orange,6061
95120,CA,11.96,62800.0,06/23/2011,0,0,6;02,Tulare,6085
91739,CA,11.96,97665.6,6/7/2011,38.68,-121.05,6;39,Tulare,6071
93420,CA,11.96,68934.0,05/19/2011,38.68,-121.05,7;55,Napa,6079
91739,CA,11.96,98665.6,05/16/2011,38.55,-122.15,7;60,Los Angeles,6071
95762,CA,11.96,63347.92,03/21/2011,38.55,-122.15,6;44,Ventura,6017
95648,CA,11.96,95440.8,02/16/2011,38.76,-121.28,6;98,Ventura,6061
91773,CA,11.96,78188.0,01/14/2011,37.94,-122.56,7;93,Los Angeles,6037
95240,CA,119.628,90000.0,6/6/2003,38.46,-120.88,5;77,Madera,6077
95472,CA,11.968,88279.56,08/14/2007,38.38,-120.64,7;43,Kern,6097
95616,CA,11.968,90717.08,07/18/2007,34.30,-118.72,7;61,Tulare,6113
95076,CA,11.968,77108.66,01/18/2006,39.11,-121.12,5;50,Yuba,6087
94552,CA,11.968,81710.0,03/23/2005,38.24,-122.46,7;61,Butte,6001
95616,CA,11.968,90717.08,10/29/2007,34.61,-118.27,5;86,Riverside,6113
95304,CA,11.968,95600.0,04/18/2009,40.13,-122.43,6;18,San Bernardino,6077
93465,CA,11.968,92410.0,10/31/2007,37.86,-122.27,7;54,San Diego,6079
95304,CA,11.968,95600.0,12/22/2008,32.95,-117.19,7;64,Merced,6077
92040,CA,11.968,83730.25,5/3/2007,33.82,-116.45,6;06,Orange,6073
93465,CA,11.968,92410.0,8/3/2007,33.88,-117.96,0,Kern,6079
92127,CA,11.968,85026.0,12/17/2009,36.37,-119.18,5;36,Sonoma,6073
92270,CA,11.97,98803.0,11/15/2007,39.90,-121.83,6;00,Ventura,6065
90230,CA,11.97,104363.94,02/24/2006,39.33,-121.33,7;63,Napa,6037
91381,CA,11.97,87606.31,04/28/2009,36.93,-119.83,7;11,Los Angeles,6037
93314,CA,11.97,95520.6,05/17/2010,0,0,5;84,San Diego,0
91381,CA,11.97,87606.31,2/4/2009,33.77,-116.34,6;70,Nevada,6037
94515,CA,11.97,87200.0,03/17/2009,32.71,-116.94,4;52,Madera,6055
95032,CA,11.97,78310.0,03/24/2010,33.60,-117.64,6;17,Placer,6085
92596,CA,11.97,33552.0,04/16/2010,38.92,-121.07,5;70,Santa Clara,6065
95685,CA,11.97,93340.0,5/6/2003,37.36,-122.14,5;68,San Bernardino,6005
95032,CA,11.97,78310.0,5/10/2010,33.72,-116.51,4;99,San Luis Obispo,6085
90210,CA,11.97,102099.0,12/17/2009,38.48,-121.64,7;61,San Bernardino,6037
92544,CA,11.97,70898.18,01/31/2012,38.43,-122.67,5;58,El Dorado,6065
92562,CA,11.97,69155.09,11/15/2011,35.61,-120.76,5;94,Placer,6065
93266,CA,11.97,73596.53,6/10/2013,33.83,-117.50,4;05,Los Angeles,36047
93314,CA,11.97,0.0,1/12/2011,33.78,-116.41,0,San Joaquin,0
92596,CA,11.97,33552.0,12/1/2010,33.82,-116.45,4;99,Sonoma,6065
92345,CA,11.97,44289.0,12/7/2011,39.22,-121.15,7;11,Yolo,6071
92648,CA,11.97,65835.0,09/23/2013,33.78,-117.33,5;77,Santa Cruz,51137
94515,CA,11.97,87200.0,6/8/2009,33.85,-116.56,5;09,Alameda,6055
92544,CA,11.97,70898.18,8/9/2011,33.17,-116.27,8;02,Yolo,6065
92562,CA,11.97,69155.09,08/24/2011,33.13,-116.98,7;55,San Joaquin,6065
92270,CA,11.97,98803.0,9/11/2007,32.80,-116.71,7;43,San Luis Obispo,6065
93626,CA,11.97,62302.48,09/27/2011,34.42,-117.48,4;82,San Joaquin,6019
92345,CA,11.97,44289.0,1/4/2012,38.48,-121.64,7;75,San Diego,6071
93626,CA,11.97,62302.48,01/25/2012,33.82,-116.45,5;67,San Luis Obispo,6019
91977,CA,119.736,76342.0,5/8/2003,33.78,-116.41,5;74,San Diego,6073
93725,CA,119.736,80000.0,2/5/2003,38.45,-122.68,6;06,Riverside,6019
95041,CA,11.976,52272.0,7/8/2013,33.78,-116.41,0,Los Angeles,6087
94710,CA,119.772,65481.0,04/27/2000,33.90,-117.61,5;89,Los Angeles,6001
92270,CA,11.985,62935.0,3/9/2011,39.18,-120.98,6;22,0,6065
95765,CA,11.985,80499.0,09/29/2009,33.72,-116.51,5;85,Los Angeles,6061
91711,CA,11.985,70112.25,04/26/2012,33.70,-116.33,5;89,Napa,6037
91307,CA,11.985,34885.0,07/29/2013,36.91,-119.58,6;34,Santa Clara,6037
95003,CA,11.985,56308.0,1/11/2013,0,0,5;79,Riverside,6087
95762,CA,11.985,95640.3,09/24/2010,38.13,-122.56,4;99,Amador,6017
95306,CA,11.985,68608.0,7/12/2010,38.60,-120.84,5;52,Santa Clara,6043
95650,CA,11.985,83760.0,07/17/2012,33.77,-116.34,6;27,Los Angeles,6061
95762,CA,11.985,0.0,05/18/2011,33.64,-116.83,6;13,Riverside,6017
95765,CA,11.985,80499.0,03/16/2010,37.41,-120.59,6;38,Riverside,6061
95991,CA,11.985,51394.5,1/5/2012,33.07,-116.83,5;86,Kings,6101
92008,CA,11.985,71600.0,06/23/2011,37.84,-122.53,6;19,0,6073
92105,CA,11.985,91800.0,1/7/2013,32.75,-116.99,7;11,Riverside,6073
95136,CA,11.985,63404.52,06/15/2012,39.05,-121.61,5;91,San Bernardino,6085
93611,CA,11.985,62921.0,04/30/2013,38.56,-121.99,6;12,Orange,6019
95991,CA,11.985,51394.5,12/22/2011,37.40,-122.29,6;00,Napa,6101
92860,CA,11.985,50185.0,03/13/2013,33.78,-116.41,5;87,Riverside,6065
92880,CA,11.985,40150.0,2/12/2013,37.36,-122.14,5;33,Riverside,6065
95306,CA,11.985,68608.0,03/18/2010,37.13,-121.94,6;11,Riverside,6043
93730,CA,11.985,64640.0,10/18/2011,37.79,-122.40,6;40,Fresno,0
92064,CA,11.985,44530.02,10/26/2012,0,0,5;70,San Bernardino,6073
92078,CA,11.985,52653.0,02/16/2012,38.07,-122.68,6;00,Fresno,6073
93730,CA,11.985,64640.0,1/3/2012,34.51,-119.29,6;02,San Diego,0
92008,CA,11.985,71600.0,05/16/2011,39.23,-121.78,6;84,Fresno,6073
92270,CA,11.985,62935.0,01/20/2011,33.42,-117.62,5;79,Santa Cruz,6065
95667,CA,12.0,114840.0,2/6/2007,33.92,-116.48,5;80,Alameda,6017
95901,CA,12.0,114370.0,03/23/2007,33.85,-116.56,6;05,Riverside,6115
94027,CA,12.0,95875.32,05/18/2007,33.82,-116.45,6;30,Placer,6081
92101,CA,12.0,94004.6,08/14/2007,37.56,-122.37,5;93,Los Angeles,6073
91010,CA,12.0,95971.08,12/28/2006,33.70,-116.40,5;96,Los Angeles,6037
94956,CA,12.0,89405.64,06/15/2007,38.58,-121.37,5;75,Santa Cruz,6041
94558,CA,12.0,91405.64,6/4/2007,38.69,-121.26,6;00,El Dorado,6055
94941,CA,12.0,89424.7,08/28/2007,36.91,-119.58,6;12,Mariposa,6041
95965,CA,12.0,92405.64,5/11/2007,0,0,5;97,Placer,46019
95762,CA,12.0,99502.21,03/20/2007,34.06,-118.81,7;11,El Dorado,6017
95370,CA,12.0,95168.0,04/27/2007,34.12,-118.76,0,Placer,6109
95320,CA,12.0,51838.0,04/26/2007,34.09,-118.41,5;94,Sutter,6077
93610,CA,12.0,96152.0,05/31/2007,34.06,-118.81,5;84,San Diego,6039
92336,CA,12.0,55720.0,12/6/2013,33.48,-117.22,6;03,San Diego,6071
93667,CA,12.0,80000.0,3/8/2002,37.80,-120.74,5;71,Santa Clara,6019
92656,CA,12.0,100300.0,03/13/2003,33.97,-118.43,6;05,Fresno,51137
92126,CA,12.0,85228.12,01/17/2003,33.76,-117.79,6;42,Sutter,6073
92081,CA,12.0,100300.0,06/21/2002,34.22,-118.59,7;54,Riverside,0
95426,CA,12.0,97200.0,4/2/2003,34.15,-118.49,5;70,Riverside,47095
92057,CA,12.0,100300.0,2/5/2003,33.62,-117.25,5;55,Mariposa,6073
94534,CA,12.0,97300.0,01/27/2003,38.92,-121.07,6;10,0,0
94947,CA,12.0,89293.09,12/8/2003,33.75,-117.48,6;11,San Diego,6041
95618,CA,12.0,106564.0,12/2/2003,34.51,-119.29,7;22,San Diego,6113
95618,CA,12.0,80511.83,5/11/2004,39.00,-121.09,5;88,0,6113
93619,CA,12.0,87734.96,3/5/2004,39.90,-121.83,5;76,San Diego,0
95648,CA,12.0,100000.0,03/19/2004,39.00,-121.03,5;77,Riverside,6061
95212,CA,12.0,73234.55,07/20/2005,36.84,-119.82,5;83,El Dorado,6077
93619,CA,12.0,76815.0,05/25/2006,36.76,-121.65,5;95,Yuba,0
91008,CA,12.0,95971.08,12/28/2006,36.79,-119.44,6;05,San Mateo,0
93460,CA,12.0,121496.0,06/22/2007,37.58,-119.97,5;81,San Diego,6083
93312,CA,12.0,90000.0,08/28/2007,39.05,-121.61,6;03,Los Angeles,6029
94515,CA,12.0,92155.64,09/19/2007,39.11,-121.12,5;65,Marin,6055
95969,CA,12.0,96186.0,05/20/2008,37.19,-121.83,5;71,Napa,46019
92262,CA,12.0,50232.0,2/10/2014,34.01,-119.72,5;79,Marin,6065
92262,CA,12.0,58800.0,01/21/2014,38.68,-121.05,5;50,Butte,6065
92270,CA,12.0,41000.0,02/20/2013,38.87,-121.15,5;50,El Dorado,6065
92270,CA,12.0,52020.0,08/22/2013,40.56,-122.20,5;79,Tuolumne,6065
92270,CA,12.0,55200.0,1/4/2013,35.16,-120.43,5;99,San Joaquin,6065
95472,CA,12.0,86997.0,05/18/2007,36.93,-119.56,5;71,Madera,6097
93657,CA,12.0,91700.0,3/10/2006,36.48,-119.50,6;02,San Bernardino,6019
90265,CA,12.0,122981.66,05/30/2006,35.29,-120.81,5;82,Fresno,6037
91935,CA,12.0,100410.83,05/30/2006,36.20,-119.08,6;98,Orange,6073
94558,CA,12.0,87605.43,2/9/2007,39.90,-121.83,6;12,San Diego,6055
94558,CA,12.0,78540.09,9/10/2007,39.74,-121.61,5;77,0,6055
91301,CA,12.0,86983.42,09/28/2006,34.51,-119.29,5;57,Lake,6037
91770,CA,12.0,0.0,06/26/2013,0,0,7;54,San Diego,6037
91711,CA,12.0,0.0,09/26/2012,36.81,-119.71,5;47,0,6037
91301,CA,12.0,45922.32,9/4/2013,37.29,-120.48,5;97,Marin,6037
92220,CA,12.0,58800.0,1/9/2014,35.38,-120.78,0,Yolo,6065
92223,CA,12.0,49560.0,02/24/2014,38.19,-121.25,6;30,Yolo,6065
92223,CA,12.0,89429.0,04/30/2012,34.43,-119.68,6;83,0,6065
92234,CA,12.0,51600.0,2/3/2014,34.25,-118.78,6;03,Placer,6065
92234,CA,12.0,0.0,08/30/2013,33.72,-116.51,6;95,San Joaquin,6065
93267,CA,12.0,91508.0,8/10/2007,39.05,-121.61,6;06,0,6107
90275,CA,12.0,54000.0,5/8/2013,33.79,-117.78,0,0,6037
95470,CA,12.0,90749.0,09/18/2007,37.17,-121.65,6;06,Santa Barbara,6045
95409,CA,12.0,88955.52,10/2/2007,39.73,-122.33,0,Kern,6097
90402,CA,12.0,92001.52,06/13/2008,34.49,-118.22,6;06,Napa,6037
90402,CA,12.0,86800.0,03/21/2008,37.25,-122.06,0,Butte,6037
94515,CA,12.0,88894.04,12/14/2007,38.17,-121.13,6;06,Riverside,6055
95361,CA,12.0,111289.0,12/28/2007,38.55,-122.15,0,Riverside,6099
95138,CA,12.0,102937.76,12/31/2007,36.81,-119.75,6;06,Riverside,6085
91351,CA,12.0,67299.06,7/8/2013,36.71,-120.15,0,Riverside,6037
91306,CA,12.0,0.0,06/18/2013,34.14,-118.42,6;06,Riverside,6037
91360,CA,12.0,48832.0,06/22/2012,34.40,-119.72,0,Sonoma,6111
91326,CA,12.0,0.0,12/12/2013,37.06,-121.55,6;06,Fresno,6037
90272,CA,12.0,109450.95,1/9/2003,36.95,-121.72,0,Los Angeles,6037
92234,CA,12.0,51600.0,1/8/2014,38.19,-121.25,6;06,San Diego,6065
92240,CA,12.0,78000.0,10/11/2012,37.80,-120.74,0,Napa,6065
92262,CA,12.0,39042.6,10/7/2013,38.45,-122.68,6;76,Napa,6065
95632,CA,12.0,0.0,04/25/2013,38.45,-122.68,6;00,Los Angeles,6067
91709,CA,12.0,0.0,01/31/2013,38.81,-121.16,5;85,Los Angeles,6071
91709,CA,12.0,40761.0,11/11/2013,38.42,-120.75,5;52,Los Angeles,6071
95742,CA,12.0,50508.44,07/16/2013,38.35,-121.93,5;94,Los Angeles,6067
93460,CA,12.0,73092.25,08/17/2009,34.13,-118.33,6;04,Riverside,6083
95370,CA,12.0,50096.2,08/27/2009,39.02,-122.04,6;36,Riverside,6109
92003,CA,12.0,66426.14,09/23/2009,32.80,-116.71,5;59,Riverside,6073
95762,CA,12.0,87582.52,01/22/2008,40.60,-122.46,6;01,Riverside,6017
91011,CA,12.0,57659.0,05/30/2013,33.94,-117.72,6;83,Riverside,6037
95667,CA,12.0,95160.0,03/17/2008,37.71,-121.91,7;54,Tulare,6017
95627,CA,12.0,80108.0,05/22/2008,33.72,-116.51,6;22,Los Angeles,6113
91737,CA,12.0,57881.91,03/21/2013,33.60,-117.71,6;12,Mendocino,6071
92562,CA,12.0,79089.0,09/19/2008,35.38,-119.20,5;97,Sonoma,6065
95337,CA,12.0,97676.0,10/9/2008,0,0,0,Los Angeles,6077
95076,CA,12.0,94930.0,10/16/2008,35.16,-120.43,5;50,Los Angeles,6087
90621,CA,12.0,61035.0,3/8/2010,35.47,-120.48,6;20,Napa,51137
95926,CA,12.0,35760.0,10/8/2013,35.38,-120.78,5;59,Stanislaus,46019
90210,CA,12.0,65352.48,06/13/2013,34.64,-120.02,6;06,Santa Clara,6037
90230,CA,12.0,0.0,1/12/2009,36.91,-119.58,0,Los Angeles,6037
95361,CA,12.0,135000.0,06/22/2007,0,0,5;71,Los Angeles,6099
94305,CA,12.0,106561.0,07/20/2007,36.91,-119.58,5;79,Ventura,6085
94558,CA,12.0,99800.0,07/27/2007,0,0,6;06,Los Angeles,6055
95361,CA,12.0,73800.0,05/19/2010,36.91,-119.58,0,Los Angeles,6099
92672,CA,12.0,69855.0,07/30/2010,0,0,5;99,Riverside,51137
92618,CA,12.0,43000.0,6/7/2013,36.91,-119.58,6;98,Riverside,51137
92618,CA,12.0,91000.0,04/27/2009,0,0,5;61,Riverside,51137
92620,CA,12.0,48240.0,06/24/2013,36.91,-119.58,5;65,Sacramento,51137
95758,CA,12.0,61652.0,5/7/2012,0,0,6;03,San Bernardino,6067
93720,CA,12.0,100560.0,1/8/2009,36.91,-119.58,5;85,San Bernardino,6019
93230,CA,12.0,86023.0,3/2/2009,0,0,6;06,Sacramento,36047
92028,CA,12.0,86062.67,04/20/2009,36.91,-119.58,0,Santa Barbara,6073
93711,CA,12.0,71720.0,6/10/2009,0,0,6;95,Tuolumne,6019
90621,CA,12.0,61035.0,7/1/2009,36.91,-119.58,5;85,San Diego,51137
92082,CA,12.0,41790.0,12/12/2013,0,0,6;06,El Dorado,6073
93304,CA,12.0,75339.0,6/12/2013,37.23,-119.49,0,Los Angeles,6029
92592,CA,12.0,58212.0,4/5/2010,36.62,-119.51,6;76,El Dorado,6065
92590,CA,12.0,64222.22,04/21/2010,36.88,-119.77,6;30,Yolo,6065
91403,CA,12.0,122351.0,6/4/2009,33.76,-117.79,6;06,San Bernardino,6037
90049,CA,12.0,84700.0,11/22/2006,36.29,-119.38,0,Riverside,6037
91325,CA,12.0,79827.0,09/27/2004,34.13,-118.39,6;06,San Joaquin,6037
91605,CA,12.0,96674.73,01/15/2003,34.20,-118.69,0,Santa Cruz,6037
90046,CA,12.0,,3/6/2013,37.67,-121.93,5;71,Orange,6037
94513,CA,12.0,114500.0,09/27/2002,33.39,-117.29,5;82,Butte,6013
95376,CA,12.0,112423.0,03/29/2002,35.47,-120.48,5;50,Los Angeles,6077
93602,CA,12.0,80000.0,3/8/2002,33.72,-116.51,6;00,Los Angeles,6019
91901,CA,12.0,121440.0,09/30/2002,34.12,-118.76,5;71,Stanislaus,6073
93638,CA,12.0,89400.0,8/9/2002,40.60,-122.46,0,Santa Clara,6039
92562,CA,12.0,95622.0,12/5/2002,35.38,-119.20,6;03,Napa,6065
92694,CA,12.0,100300.0,03/22/2002,0,0,6;06,Stanislaus,51137
92679,CA,12.0,120675.0,07/29/2002,38.45,-122.68,0,Orange,51137
92544,CA,12.0,100300.0,02/25/2002,32.97,-117.02,7;30,Orange,6065
94019,CA,12.0,123884.67,8/2/2002,37.67,-121.93,5;81,Orange,6081
92410,CA,12.0,106560.0,04/15/2002,36.91,-119.58,6;19,Orange,6071
92582,CA,12.0,100300.0,5/7/2002,0,0,6;27,Sacramento,6065
92856,CA,12.0,100300.0,03/13/2003,38.19,-121.25,5;57,Fresno,0
95037,CA,12.0,104717.1,05/24/2002,38.81,-121.16,6;03,Kings,6085
90503,CA,12.0,99200.0,06/14/2002,36.91,-119.58,5;50,San Diego,6037
91901,CA,12.0,89531.0,10/25/2002,0,0,4;95,Fresno,6073
95616,CA,12.0,106780.01,01/17/2003,38.42,-120.75,4;95,Orange,6113
91978,CA,12.0,85228.12,2/7/2003,32.80,-116.71,6;09,San Diego,6073
92130,CA,12.0,85228.12,01/17/2003,33.27,-117.28,6;64,Kern,6073
